Gene = YKT6
index = 1584
Annotated 5SS: [  191  3602  5437  6444  7150 10076]
Annotated 3SS: [ 3518  5335  6338  7083  9973 11197]
SMsplice 5SS: [ 191 3602 5437 6444 7150]
SMsplice 3SS: [3518 5335 6338 7083 7514]
top_k =  500
Partition function (log Z): 0.9113873980632663

Sorted 5' Splice Sites (High to Low Probability):
Position 5437: 0.9851828868153374
Position 191: 0.9784223322252936
Position 3602: 0.9456598960111872
Position 6444: 0.770987322519354
Position 7150: 0.578663438479794
Position 10221: 0.21025108308353063
Position 3932: 0.20645097393661563
Position 4079: 0.15318570995621578
Position 7721: 0.14444745777411935
Position 3299: 0.1316355061940858
Position 10076: 0.12396120580259283
Position 3308: 0.12335373073336706
Position 10556: 0.12312177635308066
Position 3069: 0.05841658602881096
Position 3051: 0.045122707586165316
Position 4872: 0.032964833629724105
Position 3624: 0.03131243672484711
Position 8775: 0.03038824410729607
Position 9883: 0.027118446375746234
Position 6086: 0.026602030394655755
Position 7193: 0.025090723917080133
Position 4583: 0.02363883386156797
Position 3333: 0.02054704478903377
Position 5866: 0.015803313062738137
Position 7545: 0.012764799459484196
Position 4350: 0.01196436951762584
Position 208: 0.011262230144187688
Position 5378: 0.009070766616042676
Position 6253: 0.009033130580916336
Position 4573: 0.00849782514850584
Position 1722: 0.0079897139738479
Position 4624: 0.00736216530152885
Position 6294: 0.0065938635291188825
Position 3258: 0.00634365497791074
Position 5811: 0.005045112961816806
Position 309: 0.005043250380291446
Position 2599: 0.004297208073419246
Position 5639: 0.0033852413957214584
Position 4713: 0.003264375509740004
Position 132: 0.0027351637633771615
Position 5815: 0.002395224874371727
Position 3846: 0.0022356412792949414
Position 5062: 0.0021461685021199996
Position 5871: 0.0019513092424521365
Position 4156: 0.0019220732260515681
Position 4010: 0.0018520906954141436
Position 1284: 0.00182300139415138
Position 790: 0.0018074283720497667
Position 1163: 0.001735840967948719
Position 1239: 0.0015215187736919952
Position 7247: 0.0014701913712778384
Position 8746: 0.0013391046126523865
Position 4032: 0.0013013362644296585
Position 3926: 0.0011420333690313567
Position 10005: 0.0010010811555784963
Position 7270: 0.0008824934423449213
Position 4391: 0.0006964156913225269
Position 7442: 0.0006830927622387471
Position 4550: 0.0006626188732277235
Position 247: 0.0006005916390560801
Position 221: 0.0005987694474331188
Position 619: 0.000596779458993753
Position 3097: 0.0005640398222791515
Position 241: 0.0005578109151114903
Position 4330: 0.0005480120747713582
Position 2607: 0.000513181036181118
Position 6449: 0.0005074985842706093
Position 270: 0.0005022451703626028
Position 1247: 0.00044174988821484425
Position 6666: 0.00043240798622099457
Position 5959: 0.00038974974954061615
Position 1044: 0.0003798665908711275
Position 6492: 0.00036248903105968566
Position 6091: 0.00035970061151739425
Position 1683: 0.00032580129142698413
Position 2544: 0.0003197129864259515
Position 6433: 0.00029504866870389175
Position 732: 0.00023668440376389553
Position 6955: 0.00023345684971780423
Position 3246: 0.00022454500281077563
Position 4838: 0.0002186351638014252
Position 6258: 0.00021199236693322064
Position 1048: 0.00020324951580911338
Position 2640: 0.00019938057388847223
Position 5625: 0.0001471184904201916
Position 5607: 0.00010825696109408492
Position 6384: 9.62560449237108e-05
Position 6476: 7.987887529439616e-05
Position 5413: 4.4699932250301485e-05
Position 7039: 2.5736178627057382e-05
Position 2629: 2.468003072505847e-05
Position 1773: 1.556207652708427e-05
Position 159: 2.08425374185862e-06
Position 135: 5.980717284429806e-07
Position 259: 3.905722150965927e-07
Position 908: 1.8644427351514734e-07
Position 381: 1.381469430958975e-07
Position 1009: 1.20943210773661e-07
Position 95: 9.796889951039983e-08
Position 862: 9.025478020646325e-08
Position 833: 7.171143368809437e-08
Position 342: 5.974821958705544e-08
Position 397: 5.852771090212833e-08
Position 45: 3.7683911952464624e-08
Position 968: 3.3102423174588744e-08
Position 293: 2.6867494855120388e-08
Position 535: 1.3967207365400445e-08
Position 358: 9.577808357287024e-09
Position 560: 7.474056229674239e-09
Position 415: 6.4743544834106565e-09
Position 404: 5.689189208950212e-09
Position 253: 5.014005237042779e-09
Position 356: 4.766323364956987e-09
Position 6: 3.1800154271914923e-09
Position 364: 3.0863613667434782e-09
Position 325: 2.2316814720444158e-09
Position 333: 1.0752298794475504e-09
Position 555: 7.509368351081904e-11
Position 161: 4.963411316285381e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5335: 0.9943874142281216
Position 3518: 0.9400644623962651
Position 6338: 0.7792025492374395
Position 7083: 0.6324300190463071
Position 7514: 0.3600961590053406
Position 10504: 0.27291436356401794
Position 9973: 0.26922783815264983
Position 11197: 0.19109131317636238
Position 2988: 0.1745615003186872
Position 3886: 0.13763006185377485
Position 10555: 0.10695519272116359
Position 10117: 0.10190574444888703
Position 4009: 0.08668386966704988
Position 3140: 0.08368917192096796
Position 11080: 0.06848861868249911
Position 3846: 0.06825377707225766
Position 9040: 0.04075542497022779
Position 8661: 0.03723207291422685
Position 3173: 0.037030131449597124
Position 9395: 0.03599069357999328
Position 4485: 0.0349903513787347
Position 10945: 0.03306445252166357
Position 3118: 0.031419677371098506
Position 3751: 0.031165143558431408
Position 3525: 0.026717462298981334
Position 3708: 0.024671782308482517
Position 5976: 0.02201755998343554
Position 4533: 0.021373482954751135
Position 3145: 0.019673201086397148
Position 5741: 0.019365770225824967
Position 10787: 0.01893730002934278
Position 3194: 0.018411641439150438
Position 7530: 0.01737276873094196
Position 7760: 0.013654263388297191
Position 2967: 0.01122750811164349
Position 7357: 0.010859359626755143
Position 4655: 0.010238991573717167
Position 7038: 0.01001339764653644
Position 5787: 0.008954736317983228
Position 10174: 0.00827142947750537
Position 9103: 0.0077466891830862
Position 4225: 0.007280818446512949
Position 7487: 0.006330930190014329
Position 12520: 0.006226354904888206
Position 11238: 0.005893386079262678
Position 2883: 0.00585506870304589
Position 6125: 0.005620969136145322
Position 3958: 0.005441083342328686
Position 3809: 0.005284535088297335
Position 1116: 0.005001992492949174
Position 4787: 0.004801205915791059
Position 2491: 0.004512328056015856
Position 3477: 0.004498406413047884
Position 3281: 0.004245436031398709
Position 5567: 0.003966316111428841
Position 4807: 0.0037919083680206284
Position 1566: 0.003687041425552987
Position 3375: 0.0036532935828659037
Position 3773: 0.0030936409400406967
Position 7745: 0.0030797916932601044
Position 7803: 0.003064861051628111
Position 6053: 0.0028600430142190322
Position 1621: 0.002489148575874726
Position 7943: 0.002402044605550042
Position 5925: 0.0023217929080823416
Position 6086: 0.002191003264603711
Position 4940: 0.002146168828307898
Position 1650: 0.0020544890939954413
Position 6546: 0.002030948696489902
Position 3825: 0.0019929741909774103
Position 5900: 0.001842106988900655
Position 633: 0.0018090628571936253
Position 4329: 0.00142040978021827
Position 4628: 0.0014133472970812183
Position 6722: 0.0012229880380567864
Position 4253: 0.0011406908005852342
Position 3894: 0.0010355880778875897
Position 9217: 0.0009525016655451819
Position 6164: 0.0009511238301342098
Position 11136: 0.0009373533695227286
Position 3820: 0.0009157406452194806
Position 6573: 0.0008908222977850397
Position 9270: 0.0008875217993042029
Position 4044: 0.000850563646819852
Position 4048: 0.0008484536358120247
Position 2515: 0.0008298487162355613
Position 3917: 0.000813971877872708
Position 4171: 0.000797828566867934
Position 3390: 0.0007249435818853474
Position 8398: 0.0006678331280708155
Position 5551: 0.0006293722735203495
Position 8982: 0.0005916289933304594
Position 6134: 0.0005353948051025902
Position 3888: 0.0004829853143661514
Position 8420: 0.00047148583996589074
Position 2990: 0.0004612860895530511
Position 7440: 0.00044082467857958524
Position 4015: 0.0003920405637210857
Position 5588: 0.00036884487615319904
Position 1121: 0.0003383139076594403
Position 3581: 0.00032851111847248597
Position 6345: 0.0003121134529708941
Position 3574: 0.00031049861037974266
Position 5904: 0.00029265414214182944
Position 2814: 0.0002886389462487332
Position 7025: 0.00026754088435682814
Position 3843: 0.00025788227089503234
Position 652: 0.00025227042396626235
Position 548: 0.00024592973947315554
Position 3971: 0.00023364962837684806
Position 6593: 0.00021960312793724982
Position 4228: 0.00019910352100226757
Position 848: 0.00018506097001948175
Position 7815: 0.00017291591826040095
Position 6232: 0.00016635752548063313
Position 965: 0.0001662116516066017
Position 3087: 0.00016490590844402432
Position 5095: 0.0001576937288808125
Position 6019: 0.00012606140544273712
Position 494: 0.00011097864710863972
Position 6698: 0.0001003894667855434
Position 6172: 9.825794510289376e-05
Position 1277: 9.223344499206596e-05
Position 5501: 8.179052093833063e-05
Position 6090: 7.877367214192634e-05
Position 6363: 7.296862860277348e-05
Position 3443: 6.87457134928827e-05
Position 1017: 6.841058778326527e-05
Position 986: 6.014722807756954e-05
Position 1505: 4.7487880461534546e-05
Position 1547: 4.582208789184604e-05
Position 3307: 4.238719654336339e-05
Position 513: 4.039944972124291e-05
Position 3545: 3.4665832403790645e-05
Position 4309: 3.2598726611528794e-05
Position 5702: 3.1222605435426904e-05
Position 606: 3.041334303210979e-05
Position 781: 3.02674657686028e-05
Position 911: 2.8965965436078366e-05
Position 5144: 2.739564543092768e-05
Position 3850: 2.7206141387815948e-05
Position 3356: 1.3345191699786768e-05
Position 2469: 1.1985928388428964e-05
Position 3787: 1.113686622626921e-05
Position 3664: 9.889825234174211e-06
Position 1399: 7.088278025432252e-06
Position 4027: 6.907388681244555e-06
Position 3595: 6.6399997471932675e-06
Position 815: 4.528072924808996e-06
Position 3853: 3.811589126003897e-06
Position 3908: 3.775976395245297e-06
Position 5744: 3.5454540470174227e-06
Position 4160: 2.8285011995319125e-06
Position 4078: 2.524756593415625e-06
Position 6858: 2.4929343709564872e-06
Position 885: 2.4528916830371698e-06
Position 819: 1.910463645835399e-06
Position 455: 1.6184236314687102e-06
Position 351: 1.4019818811171683e-06
Position 6861: 1.2231396055029864e-06
Position 6977: 5.632565266510319e-07
Position 5141: 4.639644400307059e-07
Position 6414: 2.281766747826708e-07
