Gene = SSC4D
index = 1338
Annotated 5SS: [  282  5389  8688  9410 10976 12178 14443 15866 16291 17732]
Annotated 3SS: [ 5189  8651  9103 10897 11862 14364 15790 15978 17653 19319]
SMsplice 5SS: [  282  4041  6621  8733  9410 10976 12178 14443 15866 16291 17732]
SMsplice 3SS: [ 3940  6489  8651  9103 10897 11996 14364 15737 15978 17653 19319]
top_k =  500
Partition function (log Z): 9.734826136506223

Sorted 5' Splice Sites (High to Low Probability):
Position 15866: 0.9950117320243496
Position 282: 0.988415071100214
Position 6621: 0.9426149280105766
Position 17732: 0.86603577423498
Position 12178: 0.7199594798467186
Position 16291: 0.7015182014447287
Position 10976: 0.6764143138294862
Position 9410: 0.6571803210904343
Position 14443: 0.4981016344776103
Position 8733: 0.4418617428369054
Position 66: 0.353555265597127
Position 1486: 0.3139423820273177
Position 10980: 0.2951944434914291
Position 8688: 0.2686107447233817
Position 14473: 0.24722243486988435
Position 5389: 0.2171862381722412
Position 12215: 0.19925022747102444
Position 17949: 0.18006909534630183
Position 16309: 0.1711965424007879
Position 5318: 0.12213509654768166
Position 14479: 0.08818538404748613
Position 11883: 0.08499189078805006
Position 14657: 0.0796390728721001
Position 14484: 0.07009137270751331
Position 13512: 0.06862471807679629
Position 19387: 0.05837428701022551
Position 702: 0.05357928000559678
Position 4265: 0.04819085536187088
Position 5586: 0.043001119510668005
Position 9641: 0.04263685512683921
Position 14575: 0.04080093660917904
Position 14760: 0.036303471994298744
Position 16009: 0.03235590951606427
Position 7703: 0.03208238639274495
Position 17911: 0.028569492878100722
Position 4283: 0.02575107717742759
Position 8554: 0.025169528561571432
Position 11863: 0.022555670733912753
Position 11580: 0.022362484976315197
Position 11752: 0.018951285319335178
Position 14579: 0.018031203087691232
Position 16514: 0.016449201549439473
Position 9214: 0.015663205477585568
Position 18364: 0.015521822230937295
Position 14488: 0.01177284071334676
Position 9498: 0.011686985219984994
Position 13255: 0.010646486317533187
Position 1368: 0.009797263265625755
Position 999: 0.009196998883337039
Position 8881: 0.009121069861387322
Position 12386: 0.008703422419485848
Position 11874: 0.007306213049479884
Position 7870: 0.007206333295390847
Position 16556: 0.006190281629871083
Position 11804: 0.0055808209590029485
Position 755: 0.004752591396966773
Position 12537: 0.00465314633918757
Position 16188: 0.004544874611955148
Position 15996: 0.004239840287974336
Position 10452: 0.004236328466152437
Position 11985: 0.0038369028371865654
Position 11662: 0.0032738325550587455
Position 12130: 0.003256743788602173
Position 11526: 0.0031347462560285017
Position 17756: 0.002641956860631386
Position 22: 0.0024718056652859796
Position 17407: 0.002404940110514711
Position 6877: 0.002364474909136856
Position 14644: 0.0022351846834092345
Position 16061: 0.0021450908860288858
Position 16032: 0.0020023707381634317
Position 1870: 0.0019980500178566735
Position 604: 0.0019968658501004753
Position 17462: 0.0015901370617543958
Position 3179: 0.0013569243734157246
Position 15905: 0.00127319399278479
Position 11590: 0.001079785328082613
Position 17736: 0.0010750734466720116
Position 321: 0.0010475814431352827
Position 8989: 0.0010102610751033276
Position 10991: 0.0009143435248854299
Position 4086: 0.0008529489365208839
Position 11315: 0.0006775677722587589
Position 12572: 0.0005922358672964554
Position 840: 0.0005456173199776048
Position 10356: 0.0004544231239115526
Position 15876: 0.0004532273329608429
Position 11192: 0.0003647235404087318
Position 15884: 0.0003557235600980362
Position 4751: 0.0003331054959509009
Position 11160: 0.00027364703450950974
Position 580: 0.0002565040939436053
Position 12689: 0.000209428198737936
Position 523: 0.00019487733093023494
Position 1113: 0.00018893225260447662
Position 3136: 0.00011762426313031673
Position 220: 7.542328652345036e-05
Position 11432: 5.680055590449204e-05
Position 11670: 4.289800806824486e-05
Position 337: 2.791484942866995e-05
Position 740: 2.747225746834213e-05
Position 761: 2.5784119905548305e-05
Position 315: 1.9920145998074587e-05
Position 317: 1.7029137145537957e-05
Position 10874: 1.5253378963820937e-05
Position 11946: 6.783123393933632e-06
Position 634: 4.901487983778644e-06
Position 309: 4.007851729117779e-06
