Gene = CNOT4
index = 386
Annotated 5SS: [   203  71934  87935  94915  95760  96603  99566 111919 114454 116170]
Annotated 3SS: [ 71667  87736  94827  95657  96476  99440 111860 114203 115671 146900]
SMsplice 5SS: [   203   1021  17846  19997  47749  49103  49263  68039  71934  77502
  87935  94915  95760  96603  99575 111972 114454 146234]
SMsplice 3SS: [   933  17724  19886  47663  48982  49186  67976  71667  77375  87778
  94827  95657  96476  99440 111860 114203 146150 146900]
top_k =  500
Partition function (log Z): -73.51014195502466

Sorted 5' Splice Sites (High to Low Probability):
Position 203: 0.9798263226142726
Position 1021: 0.8926586770569812
Position 2607: 0.05233591460353716
Position 1794: 0.03885692557549162
Position 4430: 0.03243551053113769
Position 8035: 0.024133668450959093
Position 2449: 0.022102091935849597
Position 1016: 0.02134756371665733
Position 8053: 0.012212506476004439
Position 75: 0.01017950402753276
Position 9439: 0.009525319190300356
Position 4823: 0.009472597138563733
Position 9748: 0.008828937158288218
Position 9527: 0.0064511676088068685
Position 2410: 0.005763998144551843
Position 146: 0.0051813503609412104
Position 1835: 0.003425790513853725
Position 1349: 0.0033931146857239538
Position 1738: 0.003126284378292906
Position 4455: 0.002835296834861828
Position 8: 0.0022343746308554936
Position 491: 0.0019890732869744057
Position 2774: 0.001793210163993289
Position 537: 0.0013585948426905194
Position 989: 0.0012292513970478486
Position 2486: 0.0012188276625413562
Position 1762: 0.0008651027070707548
Position 3504: 0.0006657436317448743
Position 280: 0.0006515818469696753
Position 771: 0.0006203240988147187
Position 136: 0.0005760356525759974
Position 2813: 0.000491385581223013
Position 1360: 0.0004649876239775253
Position 1007: 0.00043058832333446205
Position 103: 0.00042779896481461526
Position 2403: 0.00040462791090037
Position 4208: 0.0003402852802522481
Position 415: 0.00032888680433798876
Position 849: 0.00032406041670069856
Position 1781: 0.0003196174402743887
Position 749: 0.00027090890203837427
Position 2222: 0.0002584396458956407
Position 4797: 0.00016141117421452023
Position 1710: 0.00012597804362208859
Position 131: 6.584979638275313e-05
Position 728: 6.262972671353862e-05
Position 1227: 4.585885589860708e-05
Position 2439: 2.881144895981945e-05
Position 999: 2.4765397639991597e-05
Position 139: 2.4489070826630597e-05
Position 2097: 2.218906176435059e-05
Position 169: 1.7327277723772286e-05
Position 341: 1.223264535226081e-05
Position 1568: 1.2019892832689406e-05
Position 1331: 8.78009468618711e-06
Position 1353: 6.549717589061946e-06
Position 207: 6.187517653615621e-06
Position 1132: 5.688125741350846e-06
Position 2367: 4.767983312602668e-06
Position 1876: 3.70528416649975e-06
Position 16: 3.2585055262975726e-06
Position 1045: 3.057216617247373e-06
Position 54: 2.9638942421378815e-06
Position 1364: 2.5499258635025762e-06
Position 642: 2.413132116008818e-06
Position 1460: 2.34517028123252e-06
Position 1127: 2.2935067901271058e-06
Position 552: 1.5776585941435262e-06
Position 1358: 1.0119932444077888e-06
Position 391: 9.792780953482876e-07
Position 164: 9.041909013855198e-07
Position 1369: 8.678260748065392e-07
Position 69: 8.385722493843861e-07
Position 2598: 6.335905983134102e-07
Position 602: 4.865638255407901e-07
Position 113: 4.7171536695906435e-07
Position 1100: 1.6807484477890147e-07
Position 769: 1.6677933786505134e-07
Position 1111: 7.790858020190633e-08
Position 568: 7.375710142089079e-08
Position 975: 7.332935502834431e-08
Position 805: 5.814099515741166e-08
Position 575: 4.5775882621109925e-08
Position 1308: 8.485221933992295e-09
Position 23: 1.7122712852590278e-10
Position 31: 1.1184169843976389e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 933: 0.9298092469007425
Position 17528: 0.24237086236130048
Position 9642: 0.137357128772304
Position 2547: 0.11246447743125278
Position 4337: 0.09704560705661952
Position 4497: 0.08336494228279007
Position 15442: 0.06096442378228736
Position 10683: 0.050639816165551646
Position 1628: 0.04620118826302202
Position 7905: 0.04194936577047628
Position 14184: 0.0370301250521461
Position 11216: 0.023889187551101428
Position 14158: 0.022837681271402694
Position 2366: 0.022614805144010187
Position 1710: 0.013408411768430563
Position 2568: 0.013385611591411052
Position 2132: 0.013193457472521913
Position 1136: 0.012853045595676087
Position 9837: 0.011728813769444124
Position 9207: 0.011022631319329516
Position 10617: 0.010321144875197044
Position 10802: 0.009446407964804565
Position 9278: 0.00861280360600445
Position 388: 0.00829736975411183
Position 1517: 0.008001118493536578
Position 10227: 0.007943496182022055
Position 9526: 0.007194931592576954
Position 1216: 0.007123593984176817
Position 6042: 0.007037087228639338
Position 2694: 0.006968553115083448
Position 4381: 0.006276854175386575
Position 3252: 0.006209193539891226
Position 9971: 0.0059601959751466385
Position 891: 0.005622861169763473
Position 6637: 0.0045615022488607266
Position 7862: 0.004165428563922623
Position 2773: 0.0039954621090467785
Position 7819: 0.0039029293198947212
Position 3248: 0.0034740697123258287
Position 611: 0.0029715346463378856
Position 2650: 0.002779590078504704
Position 4542: 0.002639106408077021
Position 7302: 0.002327987255079001
Position 10088: 0.002215574581467727
Position 3056: 0.002001782159974436
Position 956: 0.0018795086771655428
Position 9734: 0.0018590097776151845
Position 6349: 0.001839562786297802
Position 3940: 0.0017004339741823287
Position 1460: 0.001665079080311691
Position 6964: 0.0015102315229912082
Position 7277: 0.0014584220756847148
Position 6940: 0.0014562336500331648
Position 6170: 0.0013489678689293898
Position 2485: 0.0013417389736037847
Position 3600: 0.0012582397943947513
Position 4945: 0.0012032686567947076
Position 3709: 0.000990312203847768
Position 2607: 0.0009525574617399116
Position 5976: 0.0009303011109021514
Position 8096: 0.0009090811691910256
Position 7578: 0.000845387876368065
Position 7736: 0.0008023306949919015
Position 837: 0.000726274313735012
Position 805: 0.0007244053412512028
Position 2258: 0.0007066910906964529
Position 1410: 0.000675519945641269
Position 4703: 0.0006524576970144038
Position 5159: 0.0006146417047301799
Position 4148: 0.0005558065137157246
Position 4194: 0.0004955749234564912
Position 5197: 0.00048300779921731156
Position 4566: 0.0004819060916906942
Position 4433: 0.00047044150121581965
Position 1563: 0.0004534664959695861
Position 4706: 0.00044131162645407986
Position 5664: 0.0003641429717068717
Position 3270: 0.00036321430120206914
Position 3320: 0.0003531354599063576
Position 4037: 0.0003257279901142391
Position 1768: 0.00032571679886606725
Position 4684: 0.000308400984803411
Position 6019: 0.00030357376467368344
Position 391: 0.00030054731603461365
Position 5023: 0.00028964160629033563
Position 2514: 0.0002831151841053672
Position 5339: 0.00027033119745128217
Position 5156: 0.00026955377317190395
Position 3078: 0.0002232708194883303
Position 4236: 0.0002123561942057989
Position 1298: 0.00015805497976529816
Position 3658: 0.0001344396209046658
Position 4007: 0.00012908601480297337
Position 1607: 0.00012445399465426307
Position 3875: 0.00011745249672212113
Position 2864: 0.0001133811632236826
Position 3823: 0.00011212222333445195
Position 2981: 0.00011073479333415313
Position 4772: 0.00010820290461457061
Position 3487: 0.00010621993214356387
Position 1376: 9.762698909871387e-05
Position 4616: 9.394670693032656e-05
Position 1263: 8.00865187682761e-05
Position 2284: 7.128005121018272e-05
Position 1932: 6.201515258944817e-05
Position 1470: 6.199955837108961e-05
Position 1225: 5.9778204280151174e-05
Position 1442: 5.272132974884555e-05
Position 285: 4.6779854870746316e-05
Position 2178: 4.5683700633514885e-05
Position 2372: 4.2498324299843366e-05
Position 762: 3.728053638036889e-05
Position 74: 3.442142634902081e-05
Position 786: 3.300810885146795e-05
Position 2385: 3.1334903270598206e-05
Position 3407: 1.9586793646777216e-05
Position 732: 1.787922676175882e-05
Position 856: 1.7026657682936204e-05
Position 2442: 1.3951311046370344e-05
Position 90: 1.0260774559113154e-05
Position 97: 1.0101557414854958e-05
Position 769: 9.546010507315805e-06
Position 1717: 8.205742224421271e-06
Position 1633: 7.10083857487782e-06
Position 2096: 6.451712614950383e-06
Position 849: 5.450183726096362e-06
Position 962: 5.177983238153437e-06
Position 1958: 3.9561969815516915e-06
Position 111: 2.7358298399911447e-06
Position 618: 1.6278247405930375e-06
Position 1191: 1.5195851902468717e-06
Position 150: 1.0794287857369211e-06
Position 401: 1.0636494652709462e-06
Position 1964: 1.0585393472113966e-06
Position 536: 8.197162395825828e-07
Position 1720: 7.427830166379805e-07
Position 1636: 6.856773556705333e-07
Position 1578: 6.745677788636438e-07
Position 527: 6.022543419183316e-07
Position 1499: 5.935120515039405e-07
Position 160: 5.530767133132728e-07
Position 788: 5.096858706591864e-07
Position 113: 4.288100189986216e-07
Position 498: 4.0868232596757124e-07
Position 1277: 3.653414497569168e-07
Position 1321: 3.22971239112373e-07
Position 407: 3.163007407610219e-07
Position 901: 3.059094687520122e-07
Position 728: 2.423257954984867e-07
Position 441: 1.354580399438185e-07
Position 422: 1.29667950488755e-07
Position 995: 6.573798715024782e-08
Position 989: 5.589652654996218e-08
Position 438: 5.396726258044589e-08
Position 185: 3.4151475556504195e-08
Position 426: 2.0925584411058357e-08
Position 169: 1.6297561337530338e-08
Position 228: 1.359627490921836e-08
Position 1063: 1.1482322636362144e-08
Position 999: 6.769921638796686e-09
Position 411: 1.8241038672841814e-10
Position 456: 1.147085541096557e-10
Position 419: 4.318705788077678e-11
Position 265: 1.551315022953737e-11
Position 260: 8.646835764804615e-12
Position 256: 7.263049677940756e-12
Position 194: 2.524181967521558e-12
Position 480: 1.9100837238273503e-12
Position 178: 1.8128546281531878e-12
Position 189: 1.6475435852122215e-12
Position 475: 1.524574630784613e-12
Position 198: 1.4116878839844374e-12
