Gene = RPL35A
index = 1202
Annotated 5SS: [ 235  992 1325 4161]
Annotated 3SS: [ 948 1171 4015 5762]
SMsplice 5SS: [ 235 1325 4161]
SMsplice 3SS: [1171 4015 5762]
top_k =  500
Partition function (log Z): -3.449808418844894

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.8762512959633084
Position 4161: 0.8488727013880213
Position 1325: 0.7852682963466782
Position 992: 0.3085934716959269
Position 1342: 0.1874243960798545
Position 3674: 0.18683246478181997
Position 5608: 0.14895637211794155
Position 313: 0.08630456750909643
Position 3908: 0.06709495160274848
Position 897: 0.05761139355843562
Position 4101: 0.013459100027689633
Position 2639: 0.012853723936709242
Position 1040: 0.012710203686309663
Position 2051: 0.012132651818554212
Position 284: 0.010100551478070359
Position 3920: 0.00931085867148454
Position 2634: 0.007996714420343979
Position 3916: 0.005319940129041158
Position 60: 0.005217562603433287
Position 773: 0.005194968439915314
Position 280: 0.003465875354130772
Position 4165: 0.0031384275388346597
Position 1101: 0.0027595113098569358
Position 3642: 0.0026555509802930815
Position 11: 0.002616242907007665
Position 1255: 0.0026007738795755155
Position 1090: 0.002109153287086263
Position 2020: 0.0018578680725721414
Position 2035: 0.001427244215598387
Position 5662: 0.001262135670341561
Position 4214: 0.0011338150660788312
Position 1107: 0.0010305876304128637
Position 246: 0.0007169561411157855
Position 4865: 0.0005867619119541945
Position 5553: 0.0005433463323043047
Position 5173: 0.0004758624219768759
Position 485: 0.00040468579970458647
Position 317: 0.00036834220363319415
Position 614: 0.00032869225382150467
Position 616: 0.0002679773790251278
Position 4840: 0.00026793382120819675
Position 436: 0.00024231912516072267
Position 1079: 0.0002300882255391035
Position 1023: 0.00014657709621675215
Position 445: 7.805000652518432e-05
Position 91: 7.778177074499318e-05
Position 811: 6.555325518296475e-05
Position 386: 5.922023373897348e-05
Position 398: 5.8352501740982454e-05
Position 239: 4.516099472776561e-05
Position 14: 4.445298471716581e-05
Position 908: 2.852808564916968e-05
Position 491: 2.8515591811207313e-05
Position 1027: 2.7276392944615744e-05
Position 744: 2.574152364099999e-05
Position 1034: 1.885326466621874e-05
Position 352: 1.4430524898224367e-05
Position 405: 6.497449493569269e-06
Position 918: 5.5256952685109265e-06
Position 1308: 3.7344337687916627e-06
Position 1346: 3.716119707249457e-06
Position 2080: 1.5251493181403417e-06
Position 489: 1.2107732150275835e-06
Position 511: 4.880192136785704e-07
Position 78: 4.0129708861481034e-07
Position 3: 3.6490871012447793e-07
Position 325: 3.478855323826775e-07
Position 66: 3.382041013008373e-07
Position 400: 2.975845913948385e-07
Position 167: 2.1298921160260015e-07
Position 496: 4.645882089214572e-08
Position 557: 9.312332518677832e-09
Position 469: 7.444523918167305e-09
Position 115: 2.2414157757566686e-09
Position 157: 8.209275620481381e-10
Position 126: 3.853038750208928e-10
Position 229: 1.4292200052315237e-10
Position 294: 5.583406104515432e-11
Position 306: 5.2402275194688605e-11
Position 537: 2.8797126411433787e-11
Position 566: 2.5697552611537478e-11
Position 526: 2.2674144193600642e-11
Position 288: 7.679569260028096e-15
Position 200: 6.024381471328121e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.9567808573818244
Position 4015: 0.8501761883223549
Position 5762: 0.79895903060841
Position 948: 0.19620861593934005
Position 5512: 0.13318940731303278
Position 3815: 0.06103339495695999
Position 725: 0.059234018303040155
Position 3565: 0.058324068237989295
Position 5713: 0.05815140383306405
Position 744: 0.05813875082258286
Position 632: 0.05182952010425733
Position 3527: 0.04550825195613788
Position 3831: 0.030696990126811253
Position 3543: 0.03017235202767849
Position 3500: 0.028943288253720705
Position 3619: 0.02793739107086283
Position 6301: 0.026012196919187398
Position 2531: 0.02203316942235953
Position 5838: 0.018226029758233342
Position 6154: 0.016426962057175084
Position 5006: 0.010408558360087122
Position 5302: 0.009599366884301646
Position 1254: 0.009140154860747889
Position 4093: 0.008446125067377519
Position 5527: 0.006690144561635179
Position 5096: 0.005942028484000195
Position 1205: 0.005585707670169898
Position 1895: 0.004834743293311445
Position 1921: 0.004496754466724303
Position 4731: 0.004253836841171888
Position 1963: 0.003950962419823361
Position 4543: 0.0038365489601762007
Position 5326: 0.0037790792671334927
Position 5241: 0.0035865765624476654
Position 2552: 0.0034426232494238415
Position 3889: 0.003156642904765788
Position 5552: 0.002997678584280565
Position 5458: 0.002826484156375911
Position 4391: 0.002639423994114198
Position 91: 0.0023485730015695098
Position 3981: 0.0023091411202919303
Position 2527: 0.002180131239501906
Position 686: 0.0021241884114842754
Position 4567: 0.002115466682524486
Position 5952: 0.0020603875278676644
Position 5078: 0.0017947553434416055
Position 6231: 0.001792249852511574
Position 1756: 0.0015942940983294396
Position 4782: 0.0015464186560451467
Position 3394: 0.0015217493209685878
Position 5461: 0.0014715128810386172
Position 753: 0.001450426133419738
Position 5892: 0.0014232961943805755
Position 1225: 0.0014158362111943252
Position 5244: 0.001393311962929327
Position 772: 0.00125432470229425
Position 4295: 0.0011736429949815914
Position 1031: 0.000987166633452829
Position 873: 0.0009441952195430798
Position 593: 0.0009211900456466741
Position 3800: 0.0009183668827869301
Position 6351: 0.0008772443860778571
Position 4371: 0.0008292619370463551
Position 6582: 0.0007769097968016315
Position 5169: 0.0007392389046652619
Position 1136: 0.0007372452278705888
Position 5115: 0.0006740939172313903
Position 5656: 0.0006514855505028406
Position 6006: 0.0006104335400742187
Position 4954: 0.0005795527129125364
Position 860: 0.0005614584389398486
Position 1792: 0.0005586532413322849
Position 136: 0.0005360898493871621
Position 537: 0.0004635098270079537
Position 579: 0.00042862695301326936
Position 496: 0.00042741578204936586
Position 181: 0.00040276352187193845
Position 5779: 0.0003707302842116468
Position 1184: 0.0003690859401510745
Position 1010: 0.00036905155506017763
Position 6470: 0.0003647656535173808
Position 2205: 0.0003333987406365217
Position 4618: 0.0003222221697264543
Position 5621: 0.0003135906786082676
Position 3457: 0.00031031600597634224
Position 652: 0.00030733303162460167
Position 5217: 0.0002946923746413418
Position 4983: 0.00026919642031423706
Position 4136: 0.00022990732469431536
Position 4641: 0.00021583945042009516
Position 4940: 0.00017934459091583117
Position 4120: 0.00017616755172695562
Position 5268: 0.00016724156115253944
Position 4235: 0.00015232696683299354
Position 359: 0.0001394049189061134
Position 3360: 0.00013469251881652756
Position 1984: 0.00013453010282623912
Position 3218: 0.00013347487404986085
Position 4448: 0.0001078970034658229
Position 760: 9.756174936278913e-05
Position 3244: 8.580988557852317e-05
Position 2890: 8.414912677272126e-05
Position 2079: 7.841134675819355e-05
Position 445: 7.636431719849414e-05
Position 566: 6.109501979356111e-05
Position 2039: 6.096817597004398e-05
Position 2019: 5.9430830732496206e-05
Position 975: 5.50786351230401e-05
Position 335: 5.270832371979612e-05
Position 2113: 5.121514131329849e-05
Position 991: 3.921453396137703e-05
Position 133: 3.764214397236562e-05
Position 325: 3.371002651577064e-05
Position 3065: 2.3552330763354857e-05
Position 2768: 2.347617879699201e-05
Position 2866: 2.2694858326786108e-05
Position 362: 2.1425887911874226e-05
Position 157: 1.9975096266086835e-05
Position 1601: 1.8804142895210108e-05
Position 306: 1.828067579924388e-05
Position 697: 1.786242177043593e-05
Position 422: 1.6365347699669722e-05
Position 1236: 1.4148206045942773e-05
Position 1411: 1.2607907924780764e-05
Position 3642: 1.2605005130001327e-05
Position 1269: 1.1479349966644002e-05
Position 888: 7.478252790011768e-06
Position 234: 6.95443575127452e-06
Position 1897: 6.933103247630673e-06
Position 1812: 6.91033079734567e-06
Position 164: 4.415231389470756e-06
Position 364: 3.87051169378904e-06
Position 3834: 3.3334163578518886e-06
Position 150: 2.446022054412692e-06
Position 1278: 1.3336222061436198e-06
Position 1740: 8.400559215334191e-07
Position 1829: 5.643052383808825e-07
Position 2002: 4.020222890379072e-07
Position 373: 3.8003521474663075e-07
Position 1742: 3.269289300803951e-07
Position 1987: 3.111334670680911e-07
Position 1978: 2.7972376070767835e-07
Position 1629: 2.012456562539463e-07
Position 98: 1.9598533957023722e-07
Position 110: 1.7441281661526725e-07
Position 1121: 1.5601375409933954e-07
Position 511: 1.0820726163948747e-07
Position 1317: 8.363374223204776e-08
Position 283: 2.237734913498903e-08
Position 244: 1.5844646225682807e-08
Position 469: 1.2028932168193605e-08
Position 1117: 1.0341608215688352e-08
Position 239: 7.826439081440584e-09
Position 607: 6.7191432426908475e-09
Position 368: 2.139236347016775e-09
Position 507: 4.284326831210099e-10
Position 699: 8.481833855173735e-11
