Gene = GOLIM4
index = 609
Annotated 5SS: [  877 47685 49026 51148 52597 54584 55190 59140 63456 66196 66753 68248
 71048 71450 85233]
Annotated 3SS: [47609 48975 51093 52445 54500 55105 58980 63122 65938 66672 68137 70879
 71380 85151 85556]
SMsplice 5SS: [   73 12198 22741 22976 47685 51148 52597 59140 66756 68248 70742 71048
 71450 85233]
SMsplice 3SS: [12079 22665 22854 47609 51093 52445 58980 66672 68137 70647 70879 71380
 85151 85556]
top_k =  500
Partition function (log Z): -46.57656190338905

Sorted 5' Splice Sites (High to Low Probability):
Position 73: 0.9160259567828278
Position 877: 0.7795842007599881
Position 2646: 0.1773458450697406
Position 1264: 0.028192294796012363
Position 1004: 0.027740690352964992
Position 7008: 0.017559122680365847
Position 4579: 0.012293823126358358
Position 1081: 0.00948295090447928
Position 1932: 0.008708684305830388
Position 1729: 0.006048678009556031
Position 4741: 0.0029937963434427868
Position 4326: 0.002493717701991257
Position 120: 0.002422768824253284
Position 1835: 0.002355912055744299
Position 62: 0.0019869946898371017
Position 5264: 0.0019342714967213784
Position 414: 0.0015885404749261221
Position 89: 0.0010132830231541397
Position 2364: 0.0009880432845627727
Position 1131: 0.0008250756474473117
Position 1638: 0.0008062489935654786
Position 953: 0.0005744514605783748
Position 66: 0.00031450740716077575
Position 1205: 0.00026717858319280207
Position 255: 5.646129372744864e-05
Position 836: 5.399622132300365e-05
Position 222: 5.307755493961839e-05
Position 18: 4.6014886396772466e-05
Position 471: 4.5334491349061356e-05
Position 351: 3.341277499620615e-05
Position 1594: 2.2987600134163375e-05
Position 266: 2.137802694399289e-05
Position 77: 1.5858334445123752e-05
Position 216: 8.23280687558895e-06
Position 1139: 5.22874054362684e-06
Position 825: 4.640017218478871e-06
Position 676: 3.844063336706506e-06
Position 135: 3.507458660120027e-06
Position 496: 3.3381867043061454e-06
Position 230: 2.8036242737631233e-06
Position 1086: 2.5841069597440692e-06
Position 274: 2.373329019375371e-06
Position 904: 1.2935769819386495e-06
Position 758: 1.2659755399862652e-06
Position 567: 1.2299772583060565e-06
Position 1287: 1.1094839981326476e-06
Position 124: 7.277415891670863e-07
Position 997: 5.892732472599963e-07
Position 41: 2.1040179903005373e-07
Position 869: 1.7607906935353168e-07
Position 854: 1.5291802235086402e-07
Position 1253: 1.0523243334604e-08
Position 969: 1.4724810593028948e-09
Position 140: 3.2959222657551593e-12
Position 565: 1.2425498492305889e-12
Position 301: 1.546144696929119e-13
Position 269: 3.3865784785653095e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 7121: 0.22218572457107488
Position 719: 0.20257860750581116
Position 734: 0.19482191181661657
Position 681: 0.18307484516533323
Position 10912: 0.156417562507022
Position 2514: 0.15313369267303104
Position 10052: 0.10699457730153154
Position 716: 0.09886288556265004
Position 992: 0.05563093511750248
Position 1078: 0.04501437988637377
Position 2883: 0.042546765639513866
Position 4708: 0.03211007538534418
Position 9084: 0.031866062528751
Position 1546: 0.028465420728486804
Position 10746: 0.02701919805723893
Position 1347: 0.020521463291484562
Position 4925: 0.019772798369557438
Position 6872: 0.01869995824896403
Position 722: 0.017393694926894257
Position 2710: 0.016158743877800048
Position 3239: 0.015498347136148092
Position 2561: 0.014686998860920095
Position 10511: 0.014546113481376103
Position 4766: 0.014252542643526059
Position 2363: 0.013625965625204182
Position 10876: 0.013411868325556076
Position 1459: 0.012860707209561551
Position 10879: 0.011532725673800514
Position 7851: 0.0113541025422348
Position 800: 0.011304434152469619
Position 5733: 0.01113708543414942
Position 5588: 0.010730369994379166
Position 1831: 0.009686914804597902
Position 10319: 0.009164976732868414
Position 5077: 0.00877337097473915
Position 5766: 0.007770897486858389
Position 2961: 0.007761771201450973
Position 9931: 0.006968207858359004
Position 4068: 0.006623119096836775
Position 4449: 0.006338298197646013
Position 2073: 0.006001495013557655
Position 2042: 0.00582221415486165
Position 5895: 0.0051673876178398356
Position 9505: 0.0045911883853866145
Position 2270: 0.004528203225641103
Position 1291: 0.00428465590998521
Position 5626: 0.004226311235104025
Position 3856: 0.0038504438253126323
Position 1604: 0.0037804864661751983
Position 2744: 0.0037589355574893304
Position 5380: 0.003466045942062964
Position 4357: 0.0032030030368342443
Position 8490: 0.0030995470249009153
Position 2588: 0.0028290572606402145
Position 4409: 0.0027501416712297434
Position 5014: 0.0027184559422516238
Position 1995: 0.002690773391691022
Position 2164: 0.0026690443467825968
Position 1263: 0.0024587702635640273
Position 5941: 0.002434815150742108
Position 4803: 0.0022557086130571835
Position 5653: 0.002249239331669722
Position 2386: 0.002248882456617251
Position 2964: 0.0019501289901011716
Position 1769: 0.0019298222103928536
Position 1228: 0.0018809741158093015
Position 254: 0.0017838267173993436
Position 7877: 0.0017803692534517827
Position 5185: 0.0017715908262302044
Position 1175: 0.0017479724353696156
Position 4639: 0.0015149665558548931
Position 642: 0.0014788011148425641
Position 3262: 0.0014076345309191438
Position 1585: 0.0013994004698426072
Position 4481: 0.0013975232075961771
Position 4394: 0.001347331365194229
Position 2848: 0.001264152683182362
Position 153: 0.0012593910823285562
Position 938: 0.0012593254380368112
Position 4186: 0.0010022471937204205
Position 3679: 0.0008649099883693244
Position 5814: 0.0007494640506056561
Position 4683: 0.0005367805958192835
Position 1807: 0.0004798384233680252
Position 2741: 0.00046847839103804806
Position 1568: 0.0003931891905992283
Position 1146: 0.00027680606128892597
Position 1085: 0.00021764677034176352
Position 1659: 0.00020663338559064848
Position 1896: 0.0001610127429243937
Position 2093: 0.00014813084822143217
Position 794: 0.0001386527992226213
Position 390: 0.00012643489217616422
Position 1608: 0.00010909533161400542
Position 192: 9.577254273786129e-05
Position 624: 6.472074726143931e-05
Position 944: 5.649039717119605e-05
Position 869: 4.591760937230381e-05
Position 2428: 4.508229845780627e-05
Position 1715: 3.846936619746588e-05
Position 482: 2.7262539026558784e-05
Position 1878: 2.622029737378321e-05
Position 1001: 2.2688054924958882e-05
Position 1181: 1.072304651046249e-05
Position 806: 1.022537272875291e-05
Position 900: 8.10314411413756e-06
Position 1031: 5.278385459434182e-06
Position 338: 4.318975412088654e-06
Position 650: 4.275852324990958e-06
Position 1091: 3.560624954521891e-06
Position 1861: 3.5074828588641436e-06
Position 1565: 3.100274696524782e-06
Position 1016: 3.026240338929506e-06
Position 816: 2.361884227624764e-06
Position 1150: 2.2904242738221865e-06
Position 468: 2.2077181724386994e-06
Position 1163: 2.121417738919028e-06
Position 1196: 2.0845402659860903e-06
Position 876: 2.0743141747571494e-06
Position 414: 1.7412879446950044e-06
Position 423: 1.712546330479843e-06
Position 836: 1.3878887079104282e-06
Position 397: 1.1885222284170006e-06
Position 454: 1.0767208121331844e-06
Position 1101: 9.829454145453164e-07
Position 845: 7.709375496206982e-07
Position 1107: 6.14772027291733e-07
Position 402: 3.7883157664001895e-07
Position 842: 3.09792788467442e-07
Position 1039: 2.3990994634275373e-07
Position 851: 2.275206390125012e-07
Position 471: 1.6677104284639997e-07
Position 647: 1.5966582947492522e-07
Position 533: 1.5064340161771167e-07
Position 292: 1.3931102770374776e-07
Position 376: 5.233184052325226e-08
Position 308: 3.8610049335349746e-08
Position 162: 3.154839861052009e-08
Position 361: 3.136859548973823e-08
Position 351: 3.004010965971597e-08
Position 460: 2.5449942267841977e-08
Position 821: 2.1491183654424847e-08
Position 369: 1.9261307981365512e-08
Position 216: 1.7471257964674975e-08
Position 358: 9.0328581948907e-09
Position 322: 5.206573824573356e-09
Position 266: 2.745807856642067e-09
Position 1033: 1.4074169542966548e-09
Position 274: 1.3885574329802947e-09
Position 158: 5.154097332905945e-10
Position 124: 6.32481822402482e-11
Position 373: 5.633547259962857e-11
Position 280: 1.755222810668576e-11
Position 301: 1.743634420181309e-11
