Gene = FAM166B
index = 525
Annotated 5SS: [ 133  734 1025 1251 1520]
Annotated 3SS: [ 509  818 1198 1324 1803]
SMsplice 5SS: [ 133 1251 1520]
SMsplice 3SS: [1149 1370 1803]
top_k =  500
Partition function (log Z): -5.99948480806691

Sorted 5' Splice Sites (High to Low Probability):
Position 133: 0.8502143099003217
Position 1251: 0.7198168870630228
Position 1520: 0.6938236825961994
Position 1025: 0.3490309016240003
Position 485: 0.2531423594898981
Position 1057: 0.1320288039323679
Position 746: 0.08859385490994744
Position 1042: 0.07485631678901486
Position 734: 0.06295878698533858
Position 565: 0.030396510878172852
Position 1572: 0.02257342304692095
Position 971: 0.021234253074034343
Position 228: 0.01676560728114548
Position 510: 0.01535162722271325
Position 1013: 0.010254323884278743
Position 756: 0.006953869635514219
Position 1579: 0.003883335643463546
Position 866: 0.0036322512170567822
Position 572: 0.0032137610740151624
Position 178: 0.0030320743810109234
Position 13: 0.002881363444503512
Position 342: 0.0025619325665787117
Position 441: 0.002438636819656402
Position 726: 0.002076578965396154
Position 1265: 0.002065465001894288
Position 1675: 0.0009114585874673849
Position 288: 0.0008882007964823145
Position 661: 0.0008477580742812103
Position 738: 0.0004474018253703916
Position 300: 0.00021649471073580508
Position 172: 0.00021038934701236883
Position 1079: 0.00020356438275742343
Position 537: 0.00015612790556508263
Position 247: 9.435820345008987e-05
Position 416: 5.441747150656916e-05
Position 232: 3.281529049398207e-05
Position 544: 2.4731841581753116e-05
Position 256: 1.8082900052706984e-05
Position 689: 1.0006121954364912e-05
Position 185: 3.5551455636043176e-06
Position 259: 1.6387508824221536e-06
Position 497: 7.28776392290622e-07
Position 77: 4.1326811604316114e-07
Position 682: 4.0595419812856106e-07
Position 319: 9.92582178895771e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1803: 0.5542052559694717
Position 1370: 0.5476292078573233
Position 818: 0.5105498342986942
Position 1149: 0.4216970844808334
Position 1198: 0.25456604562016294
Position 340: 0.2398020479727838
Position 1324: 0.16488458425044683
Position 1466: 0.12331244608704219
Position 1392: 0.08267620306108697
Position 1656: 0.08078363548306793
Position 542: 0.07442641943515725
Position 838: 0.03932688644971535
Position 910: 0.0354860548603267
Position 1785: 0.028228510946989565
Position 509: 0.027593537861783413
Position 1935: 0.02460048487517921
Position 1127: 0.022862572492059717
Position 1864: 0.020555701606075616
Position 312: 0.02041282202662022
Position 1092: 0.018813434810092476
Position 1644: 0.015969148941194677
Position 1614: 0.012636485633253572
Position 1630: 0.006886169065041344
Position 650: 0.006272376142549328
Position 1660: 0.005276812104370041
Position 1401: 0.0036334007470457267
Position 601: 0.003625024040440036
Position 1166: 0.0035168192603261795
Position 853: 0.0030361310493458526
Position 1178: 0.0029943399470035202
Position 1224: 0.002644785429900874
Position 914: 0.0025150084839847572
Position 1699: 0.0017967511339650449
Position 1688: 0.00167994451828485
Position 733: 0.0014415260796875626
Position 861: 0.0014239280214869325
Position 564: 0.001400770204092821
Position 1892: 0.0011372227651192208
Position 1874: 0.0009825538297653356
Position 1101: 0.0007801376849237501
Position 943: 0.0006470504399384461
Position 1183: 0.000559145711243448
Position 668: 0.0005516609602652843
Position 768: 0.000503657989012211
Position 1877: 0.0004438369632111571
Position 474: 0.0003943138913807585
Position 576: 0.0003462051820116609
Position 937: 0.00027906036693398176
Position 1479: 0.0002753892722547082
Position 745: 0.000271287905552458
Position 348: 0.00018974343836270202
Position 227: 0.00018858490078715612
Position 755: 0.00016712174766937406
Position 686: 0.00014946758291993966
Position 1880: 0.0001378568991772303
Position 959: 0.00011273783182735223
Position 552: 9.982892743784402e-05
Position 586: 9.70182114540008e-05
Position 1250: 8.524415598632507e-05
Position 421: 7.696123612620886e-05
Position 246: 7.668572088402164e-05
Position 271: 4.0760773719914034e-05
Position 351: 2.1104561235794275e-05
Position 923: 2.1062637802942014e-05
Position 425: 1.5557089633715072e-05
Position 416: 1.4162376251025706e-05
Position 674: 1.3949678812191688e-05
Position 277: 7.720924357511609e-06
Position 240: 6.060273611231647e-06
Position 375: 5.491073779268978e-06
Position 274: 5.357598660751972e-06
Position 701: 4.8233835974117605e-06
Position 495: 4.0991470401531925e-06
Position 377: 2.747783657915161e-06
Position 220: 2.7007452945447117e-06
Position 660: 2.611734811402487e-06
Position 206: 2.53627436275951e-06
Position 672: 2.2851113530496433e-06
Position 438: 1.7926735062319725e-06
Position 497: 1.7485545234852355e-06
Position 366: 1.5715969561440929e-06
Position 371: 1.5266992950727898e-06
Position 384: 1.5073671845352727e-06
Position 131: 1.4196879692577886e-06
Position 84: 1.4118360684390656e-06
Position 288: 1.0702881649914474e-06
Position 198: 9.343757455331937e-07
Position 98: 5.854871741602009e-07
Position 112: 4.6063488877975075e-07
Position 281: 4.585702441645321e-07
Position 353: 4.2392847596344004e-07
Position 970: 2.6795017144313556e-07
Position 771: 2.410334511847287e-07
Position 430: 1.9978566318122212e-08
Position 357: 1.3747471803479663e-08
Position 489: 8.120666812661288e-09
Position 175: 2.9590089619461595e-09
Position 208: 2.571214810604473e-09
Position 440: 1.8132388324560076e-09
Position 292: 9.993710651172619e-10
Position 149: 5.221574434917429e-10
Position 137: 1.7918152036962043e-10
Position 183: 1.5906180383315232e-10
Position 172: 9.53201603736384e-12
Position 190: 5.068124320347677e-13
