Gene = PSMB2
index = 1086
Annotated 5SS: [  503  5535 10571 32599 36612]
Annotated 3SS: [ 5411 10499 32435 36561 38469]
SMsplice 5SS: [  503  5539 10571 32599]
SMsplice 3SS: [ 5411 10499 32435 38469]
top_k =  500
Partition function (log Z): -14.327381915711806

Sorted 5' Splice Sites (High to Low Probability):
Position 10571: 0.9998035386453186
Position 5539: 0.8284658809782519
Position 503: 0.5258246016054788
Position 347: 0.4499672770927931
Position 5535: 0.13870284961508994
Position 5091: 0.11469868314282475
Position 3307: 0.06837248559514689
Position 9076: 0.060103664413850025
Position 17950: 0.05923861808663236
Position 8241: 0.046563529396944726
Position 17786: 0.044440592617200986
Position 9594: 0.041017832354686444
Position 12518: 0.037461331283039606
Position 14319: 0.03736325064140348
Position 8043: 0.03559651676298315
Position 12813: 0.03440630343268765
Position 1231: 0.03227556895673949
Position 5931: 0.028939130564066436
Position 11959: 0.024644152801561018
Position 6981: 0.022811923846490296
Position 3292: 0.02268461163975075
Position 8237: 0.02204103673728426
Position 333: 0.019922386970461656
Position 4312: 0.01806583090568748
Position 1551: 0.017986808952555187
Position 18031: 0.013493079385018054
Position 13665: 0.013280440359313863
Position 8332: 0.012427056372129871
Position 5063: 0.010676963877037888
Position 428: 0.010045397974251967
Position 11536: 0.009416634942578134
Position 18830: 0.008265322159798572
Position 1122: 0.007894725166948998
Position 270: 0.0074131828542833445
Position 931: 0.006626617500646074
Position 969: 0.006111875310680499
Position 13431: 0.00587778720097206
Position 16616: 0.005582398683211049
Position 8887: 0.005084844356021328
Position 4468: 0.004647688699127137
Position 3522: 0.004407324595881747
Position 8210: 0.004113285849646672
Position 2361: 0.004068059502911452
Position 2357: 0.0034643609652368094
Position 8411: 0.0031928085266129265
Position 1360: 0.002932567830422771
Position 9034: 0.0027618521278024374
Position 1904: 0.002305939798678646
Position 1931: 0.0020294032173254735
Position 2350: 0.0018538259803134345
Position 6489: 0.0017555602660888731
Position 1253: 0.0016815366872802396
Position 10744: 0.001566481634893374
Position 11278: 0.0015284570987827589
Position 7903: 0.0015251993924583914
Position 1011: 0.0015195466774522563
Position 3011: 0.0013317430884383422
Position 1570: 0.00120222475410216
Position 2425: 0.0011949985631956059
Position 4385: 0.001159499884248749
Position 4151: 0.001150974543640772
Position 3430: 0.001127135261192679
Position 12160: 0.0010671815230795486
Position 11530: 0.001026357955978952
Position 21: 0.0006334287835701201
Position 196: 0.00045926126715135115
Position 11465: 0.0003832143750383629
Position 12655: 0.00020783077823306007
Position 296: 7.050534638064115e-05
Position 12118: 6.656498306246605e-05
Position 1144: 4.6716042134329925e-05
Position 11008: 1.9539760066803215e-05
Position 93: 1.928903497757519e-05
Position 11495: 1.1386909513433692e-05
Position 5480: 1.1115177320652613e-05
Position 11294: 7.521861245044831e-06
Position 164: 7.383296782751815e-06
Position 131: 5.286698581841489e-06
Position 368: 4.408186221928235e-06
Position 267: 4.0415378467382735e-06
Position 127: 3.46125439318866e-06
Position 1223: 2.441784577708742e-06
Position 1161: 2.198375580523145e-06
Position 10575: 1.6461951176814886e-06
Position 1270: 1.6028721118035061e-06
Position 541: 1.5756562641956362e-06
Position 310: 1.2528309307885551e-06
Position 469: 1.1556109538558017e-06
Position 299: 1.1064397314295515e-06
Position 10959: 5.919589674351596e-07
Position 68: 4.814817554498538e-07
Position 380: 3.5621578621647686e-07
Position 10996: 3.3101289361901126e-07
Position 560: 2.826356386703916e-07
Position 417: 1.999843117275358e-07
Position 571: 1.508018172387421e-07
Position 539: 7.989084101828734e-08
Position 580: 7.615901841466475e-08
Position 454: 5.8378407645818096e-08
Position 338: 2.2310536503669585e-08
Position 129: 1.6622378485417045e-08
Position 373: 1.1054153699496611e-08
Position 487: 7.132324602597113e-09
Position 564: 6.514220059615621e-09
Position 378: 4.653513196041604e-09
Position 290: 4.12605552404307e-09
Position 150: 8.592684652706501e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5411: 0.9436298784690168
Position 10499: 0.8324573875701736
Position 19117: 0.43845222515199284
Position 10474: 0.15451848566876805
Position 17884: 0.1366732313176436
Position 4997: 0.09498862478776625
Position 8177: 0.08834906808177322
Position 12541: 0.06285780618584999
Position 23192: 0.06149768128697458
Position 3143: 0.06139799226531089
Position 8956: 0.060483540853456204
Position 17679: 0.057103152662145676
Position 23706: 0.05461482119556324
Position 14202: 0.0544246048712922
Position 18721: 0.049451927293783456
Position 9519: 0.03923809145769944
Position 3210: 0.029700718951232642
Position 16442: 0.027362946065360445
Position 22375: 0.026582232616592077
Position 7874: 0.026094785544127915
Position 5712: 0.024223227273575714
Position 4836: 0.02381233873474536
Position 12389: 0.0223707616432811
Position 436: 0.020866993009691293
Position 11671: 0.019448872407113914
Position 16085: 0.018984266572124965
Position 15374: 0.016347671197640568
Position 20401: 0.015726909381155174
Position 15528: 0.014993637017594628
Position 1336: 0.014553505556649068
Position 14222: 0.013470199856657103
Position 10677: 0.012948276466438455
Position 11363: 0.011799967605370559
Position 5378: 0.011776885686035361
Position 19154: 0.011726383345850225
Position 7690: 0.010954647452473251
Position 12406: 0.010781801507883612
Position 13577: 0.010269972903113479
Position 12036: 0.010248310231750594
Position 6893: 0.009365889167961567
Position 12631: 0.00886368714039123
Position 19564: 0.008289738071627764
Position 4219: 0.0079815885788346
Position 4101: 0.007961148258979485
Position 14592: 0.007843398409814378
Position 2149: 0.007840050076520997
Position 11095: 0.007837832408024093
Position 12696: 0.007747208108392021
Position 10523: 0.00758739200223039
Position 18264: 0.007209256902638099
Position 5408: 0.006736216510269861
Position 4235: 0.006575656719141388
Position 17098: 0.006085968374748511
Position 1097: 0.006012953816422384
Position 12429: 0.005847610023356585
Position 13574: 0.005773568096708228
Position 12357: 0.0057564469642944725
Position 1186: 0.005581611153255128
Position 13273: 0.00546257919020258
Position 681: 0.005454436050843846
Position 1143: 0.00501404936491072
Position 14198: 0.00493957983237973
Position 392: 0.004902917115661629
Position 8842: 0.004602841475771844
Position 11835: 0.0044435069084209355
Position 1473: 0.0042932001895374175
Position 1077: 0.004140380578469791
Position 10526: 0.004035628507842302
Position 1824: 0.0037362351854065305
