Gene = SPINK7
index = 1319
Annotated 5SS: [ 122  977 1802]
Annotated 3SS: [ 950 1676 3215]
SMsplice 5SS: [122]
SMsplice 3SS: [3215]
top_k =  500
Partition function (log Z): -6.935222297992304

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.898169055870645
Position 977: 0.36392262124802366
Position 1802: 0.1850385685240079
Position 350: 0.12892796211694385
Position 132: 0.04275749586834284
Position 2683: 0.02403181432797917
Position 1384: 0.02268724787137648
Position 1931: 0.017521057066238632
Position 2975: 0.015988626781460888
Position 981: 0.011749737851174906
Position 3120: 0.007887073735165923
Position 2053: 0.007128650502616936
Position 1836: 0.00618768830176382
Position 3076: 0.005681904687143476
Position 864: 0.001961598060227914
Position 216: 0.001823588389010782
Position 2744: 0.0017378913685731038
Position 1098: 0.0016841382960655355
Position 237: 0.0014701272537494083
Position 1898: 0.0013240282095499055
Position 391: 0.0011864541118369115
Position 191: 0.0009909706064184438
Position 1700: 0.0009286765813920531
Position 2096: 0.0007834174884880391
Position 92: 0.0005697782293056105
Position 2492: 0.00046420744962391987
Position 859: 0.00038251028934980336
Position 3361: 0.00023176542800123606
Position 697: 0.00022174970951832087
Position 1789: 0.00015016775753989614
Position 504: 6.219439147172664e-05
Position 126: 5.6657756460132025e-05
Position 77: 5.07352918015428e-05
Position 1266: 4.84152923266602e-05
Position 100: 4.745531938439926e-05
Position 1221: 4.4008742907862394e-05
Position 231: 2.541438876461557e-05
Position 460: 1.8183587141627037e-05
Position 1217: 1.7513895036599526e-05
Position 388: 1.1350540465403785e-05
Position 830: 1.0103204062450277e-05
Position 213: 5.824318066346011e-06
Position 110: 5.59982972983788e-06
Position 241: 5.402147516376316e-06
Position 763: 2.76063779374675e-06
Position 832: 2.7286041934091824e-06
Position 3: 2.2589343462171428e-06
Position 487: 2.241984305672998e-06
Position 15: 2.0580508491117513e-06
Position 97: 1.8461698416665128e-06
Position 636: 1.5127515114334955e-06
Position 283: 1.2197375905579518e-06
Position 354: 1.2096196837225205e-06
Position 397: 1.1073960949809042e-06
Position 140: 1.427707270793456e-07
Position 229: 1.1373575816395568e-07
Position 1248: 7.919350472267623e-08
Position 18: 1.4029795013737102e-08
Position 164: 1.4153605763269e-09
Position 256: 3.8585436998805954e-11
Position 446: 3.509351337269615e-11
Position 268: 1.0659931626885539e-11
Position 369: 5.291218396118599e-13
Position 290: 1.6029612911512547e-13

