Gene = PTGES2
index = 1097
Annotated 5SS: [1024 3219 3971 4761 5529 6101]
Annotated 3SS: [3020 3911 4610 5327 5982 7188]
SMsplice 5SS: [1024 3219 3971 4761 5529 6101]
SMsplice 3SS: [3020 3911 4610 5327 5982 7188]
top_k =  500
Partition function (log Z): 4.6180181827445095

Sorted 5' Splice Sites (High to Low Probability):
Position 6101: 0.9118688314182634
Position 4761: 0.907989301586601
Position 3971: 0.8272469257384774
Position 3219: 0.6931513832336529
Position 1024: 0.6408286317453594
Position 785: 0.26343750697778173
Position 5642: 0.23235309299293277
Position 2233: 0.21553624322481224
Position 3994: 0.13986810003331868
Position 3183: 0.12950523508002346
Position 3087: 0.10636568856687785
Position 789: 0.10336820286694555
Position 3684: 0.0887843251095954
Position 2567: 0.059844938717196226
Position 5533: 0.057511592980686144
Position 408: 0.05727157269819445
Position 391: 0.05490290672542507
Position 3135: 0.05070751695984332
Position 215: 0.046957829592031444
Position 5478: 0.04353933210990365
Position 4742: 0.03512073150760115
Position 4737: 0.031020570173633723
Position 2237: 0.027114229912595742
Position 3126: 0.02677555163897882
Position 766: 0.024950339759892012
Position 450: 0.023067167968055385
Position 245: 0.021395338686372535
Position 899: 0.020821206213953565
Position 233: 0.01704573621810901
Position 529: 0.015775168328666597
Position 400: 0.014333330385410552
Position 2523: 0.014222925664646013
Position 301: 0.013187009094695041
Position 6120: 0.012028734712635322
Position 7269: 0.010550380728824638
Position 4678: 0.010256183283424534
Position 6034: 0.01012685621759215
Position 5448: 0.00889371368898848
Position 4304: 0.008578911831413728
Position 151: 0.006857614029221324
Position 5535: 0.006649043064547821
Position 3633: 0.005988088236568697
Position 7069: 0.0059327859607241785
Position 5486: 0.005451351525243753
Position 173: 0.005183551466670192
Position 5465: 0.005106381380366471
Position 1864: 0.005052156410798275
Position 5589: 0.004773185667119461
Position 4698: 0.004429622741162261
Position 3144: 0.003911733818331361
Position 1095: 0.003906776652374889
Position 1272: 0.003685625016811254
Position 2480: 0.0032797575272615394
Position 6318: 0.0028484434481144292
Position 6435: 0.002581174681973154
Position 5574: 0.002211486005919133
Position 4148: 0.0021644029739252184
Position 6305: 0.0021444569316409253
Position 6990: 0.0018214979850676434
Position 294: 0.00171872228538251
Position 6812: 0.0016149358455385331
Position 193: 0.001544164379985557
Position 335: 0.0014591275560427394
Position 5499: 0.0014497720117473613
Position 347: 0.0013084922600291229
Position 7642: 0.0011751071853903568
Position 306: 0.001038595233436929
Position 3331: 0.0010331748162380756
Position 4790: 0.0009810247292186094
Position 763: 0.000974957770681286
Position 2087: 0.0009538463849728879
Position 5434: 0.000902244173894546
Position 1546: 0.0008642317575226515
Position 6161: 0.0008610860211623995
Position 2580: 0.0007953301131067526
Position 3362: 0.000731194597033209
Position 5253: 0.0006744600341772975
Position 6440: 0.0005868439211242244
Position 4986: 0.0005803265816178201
Position 5391: 0.0005613179344956649
Position 1361: 0.0005296955874968443
Position 2343: 0.0004893798147969994
Position 2631: 0.00045338387890803865
Position 489: 0.00039701981508183994
Position 4010: 0.0003812449522466745
Position 5537: 0.00033662236505607073
Position 54: 0.00033189502676037594
Position 6969: 0.0003218119147840766
Position 239: 0.00025282193118029273
Position 7404: 0.00022473108779009316
Position 4548: 0.00022447164866309824
Position 5876: 0.00020865313675219374
Position 4735: 0.00018953279747672077
Position 2079: 0.00017703923404832706
Position 5368: 0.0001648835125856154
Position 3965: 0.00013507064944581147
Position 5140: 0.00011778650969650175
Position 3963: 9.064883225506398e-05
Position 3068: 8.824649488168277e-05
Position 3486: 8.066196429485368e-05
Position 5057: 7.15104909872123e-05
Position 3856: 6.717000838324216e-05
Position 4686: 5.336523010334111e-05
Position 196: 4.3394030413671905e-05
Position 3195: 3.723789060552717e-05
Position 4842: 3.599949972675641e-05
Position 1866: 3.577639712520602e-05
Position 4793: 3.29460016513995e-05
Position 465: 2.3535048558365497e-05
Position 4817: 1.5542588744683252e-05
Position 4765: 1.39386182743729e-05
Position 4901: 1.0830912849889401e-05
Position 309: 3.6014601878269094e-06
Position 33: 1.7081871636321199e-06
Position 371: 1.7032169697788937e-06
Position 6123: 8.694701254519962e-07
Position 325: 7.580979715216284e-07
Position 4083: 2.9858872385082e-07
Position 621: 1.4916864231830466e-07
Position 374: 1.800576286392536e-08
Position 412: 2.1810252864561815e-10
Position 414: 4.675866564200376e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4610: 0.9666720986764706
Position 5982: 0.9635052804202225
Position 3911: 0.9466812702497729
Position 3020: 0.9385197437433542
Position 7188: 0.4254284482371483
Position 5327: 0.37548794063626906
Position 895: 0.2724398246804201
Position 2201: 0.24897510764243408
Position 6915: 0.15345360069682462
Position 6201: 0.10008143160422538
Position 3590: 0.0921736594807126
Position 6233: 0.06137193692322297
Position 7469: 0.05614833294690186
Position 7331: 0.04391946047006291
Position 2435: 0.04157558685147711
Position 843: 0.02462228386703997
Position 7585: 0.02308040083322395
Position 7116: 0.02158771073816266
Position 3125: 0.019920569164904076
Position 2306: 0.017806745615249482
Position 3178: 0.017590279610522577
Position 440: 0.01660195896083006
Position 4614: 0.015535119000320776
Position 3034: 0.014635075877651445
Position 7248: 0.01268025492836515
Position 6552: 0.012619118620647048
Position 6767: 0.012425066474310117
Position 993: 0.01139268533045571
Position 3943: 0.011009330598579448
Position 3082: 0.009854191977245033
Position 7157: 0.0088538920489522
Position 3762: 0.006840344933554255
Position 3811: 0.006814647044759237
Position 7757: 0.005896010355016842
Position 1006: 0.005681956388516158
