Gene = MUC13
index = 897
Annotated 5SS: [   91  7217 11222 12552 14515 18432 21187 21638 22645 24334 26602]
Annotated 3SS: [ 6757 11098 12444 14458 18267 21066 21507 22606 24248 26399 28005]
SMsplice 5SS: [   91  7217 12552 21187 24334 26602]
SMsplice 3SS: [ 7147 12444 21066 24248 26399 28005]
top_k =  500
Partition function (log Z): -0.42666342453986017

Sorted 5' Splice Sites (High to Low Probability):
Position 91: 0.9961270309790895
Position 12552: 0.9948285388007224
Position 24334: 0.9372308900429162
Position 21187: 0.8729931018986076
Position 7217: 0.805561781070538
Position 14515: 0.6127054111146244
Position 26602: 0.6082480548287863
Position 17930: 0.590347686613055
Position 26521: 0.3428773568039931
Position 21638: 0.3337743189454292
Position 7019: 0.274227751456826
Position 22645: 0.18727703609742444
Position 18432: 0.1805118081722521
Position 26846: 0.14940601084441246
Position 5216: 0.14939338327144566
Position 14040: 0.11131817882391289
Position 13767: 0.10733685618613018
Position 1722: 0.1052803615608718
Position 1618: 0.10207071747654506
Position 25857: 0.08096165350501346
Position 11222: 0.07267891339638967
Position 7278: 0.0594125851517787
Position 27798: 0.04397780593991266
Position 28089: 0.038547610437989814
Position 17664: 0.037874597281302214
Position 27850: 0.03291156716393193
Position 18168: 0.02987045767449397
Position 7282: 0.025632797486792386
Position 22457: 0.01936727342752832
Position 7642: 0.01923212758309973
Position 14635: 0.013869970878695194
Position 7627: 0.013592006150943876
Position 11804: 0.012205157704919062
Position 1102: 0.01173537103993062
Position 1045: 0.009258474324033405
Position 9798: 0.008475580363598977
Position 24873: 0.007506614418801522
Position 24699: 0.007106686086938887
Position 16397: 0.0067010112110682946
Position 14581: 0.0060957136468418925
Position 4077: 0.005932832458145439
Position 5044: 0.0055510815705066005
Position 5301: 0.005081865552334164
Position 16303: 0.003446935116691148
Position 22527: 0.0034259723718091236
Position 1522: 0.003298264873097363
Position 5800: 0.0024931976087527287
Position 2658: 0.002456831823324585
Position 2832: 0.0024477584419885356
Position 12694: 0.002367300612850865
Position 14002: 0.0019418444370330546
Position 4800: 0.0018785360028745848
Position 895: 0.0017803311200319122
Position 5364: 0.0017013018218405105
Position 28099: 0.0016732756887073564
Position 28161: 0.0015247737129782321
Position 26606: 0.0010588670577355986
Position 3867: 0.0010452173501101262
Position 1692: 0.0009662948833973325
Position 1731: 0.000844275198048489
Position 27744: 0.0008354311468890388
Position 128: 0.0008066607819074027
Position 27912: 0.0006716973702232235
Position 361: 0.0003916429355804047
Position 435: 0.00033713326698265613
Position 1260: 0.00029905270848657633
Position 4024: 0.00023467613864962982
Position 144: 0.00020002434667339887
Position 664: 0.00018417773284820123
Position 4675: 0.000164462277487749
Position 2784: 0.00015466529220991364
Position 2969: 0.00012847290556140017
Position 519: 0.00010582110775662017
Position 14510: 8.158134650603551e-05
Position 871: 8.051145323585243e-05
Position 876: 7.241631922973965e-05
Position 393: 6.916799326943145e-05
Position 12690: 6.708665182060419e-05
Position 13367: 6.080069496369091e-05
Position 285: 5.610536619528851e-05
Position 1111: 5.149626034676106e-05
Position 443: 5.094875315046565e-05
Position 1072: 5.040494035587223e-05
Position 568: 4.755606913028868e-05
Position 562: 4.577555786538871e-05
Position 81: 3.3903371304777164e-05
Position 14969: 3.201946536814903e-05
Position 14962: 3.1933713724798176e-05
Position 883: 3.0449824387912935e-05
Position 761: 2.3434976194947766e-05
Position 794: 1.3532380611578472e-05
Position 593: 1.1907699443588903e-05
Position 1140: 1.0446021545703408e-05
Position 622: 8.25368635799893e-06
Position 192: 6.766654671913121e-06
Position 998: 6.441725693806472e-06
Position 26770: 5.9642949269434645e-06
Position 867: 5.3530045369428914e-06
Position 210: 3.727887143781007e-06
Position 513: 3.330118677259598e-06
Position 955: 2.144989585228084e-06
Position 1352: 1.2619741249119984e-06
Position 3651: 7.790814926068846e-07
Position 1504: 6.252859712478929e-07
Position 253: 5.925927796122476e-07
Position 1932: 3.3203025169999544e-07
Position 1360: 2.9726239036777016e-07
Position 1459: 2.2003198516567175e-07
Position 805: 1.862064969847894e-07
Position 1794: 1.732217439321234e-07
Position 1299: 1.5981938072351983e-07
Position 841: 1.3064977182154966e-07
Position 2529: 1.127661094973362e-07
Position 1272: 1.1074412315347305e-07
Position 2448: 9.351801912764358e-08
Position 825: 7.923856539165732e-08
Position 1594: 7.343767184579078e-08
Position 2263: 7.077673377555312e-08
Position 1002: 3.548696185057157e-08
Position 282: 1.795307747263569e-08
Position 584: 1.1964935689103642e-08
Position 289: 3.1640665613728287e-11
Position 581: 2.5771919378780512e-11
Position 132: 5.664501242267795e-13
Position 135: 4.4685028270109847e-13
Position 316: 2.9875910115104365e-13
Position 303: 2.0690122879421563e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12444: 0.9728016847095752
Position 26399: 0.9667185099949137
Position 24248: 0.9376293915402413
Position 21066: 0.8729931018986076
Position 28005: 0.795521012489088
Position 7147: 0.7383968038530957
Position 14458: 0.5024960277296767
Position 6757: 0.34804171234034786
Position 17710: 0.3338920067613059
Position 21507: 0.24360064102474416
Position 1458: 0.2108580648255164
Position 17836: 0.16358984663822937
Position 26699: 0.15810353849464864
Position 22606: 0.1263574386444229
Position 13723: 0.12322971476948417
Position 5043: 0.12147744683698698
Position 18267: 0.11193205557958269
Position 28851: 0.10825885974667264
Position 14403: 0.10298493044593504
Position 11098: 0.07024682881389333
Position 27638: 0.06730534190791097
Position 13906: 0.059673922748637975
Position 25601: 0.05284656562016453
Position 18058: 0.05145934516958028
Position 17689: 0.04219888410378953
Position 22565: 0.04112615347319544
Position 17516: 0.037874597281302214
Position 27137: 0.0369160046017516
Position 5152: 0.03367295562957262
Position 17871: 0.032592808017037775
Position 18230: 0.03207654546437058
Position 7522: 0.031572174916796224
Position 7150: 0.031215925266508075
Position 21488: 0.031166406922592815
Position 21285: 0.03050367003962451
Position 22419: 0.029407384241858164
Position 25758: 0.026127239627320824
Position 26728: 0.02554800362959467
Position 7015: 0.021091585831481907
Position 14268: 0.019635696036039346
Position 12417: 0.01856312641402052
Position 17736: 0.01807546507609714
Position 21545: 0.018031556161754808
Position 24653: 0.01553266469849916
Position 27695: 0.01538979439196455
Position 13921: 0.014950707366012322
Position 18120: 0.013656362096135915
Position 11680: 0.012205157704919062
Position 6898: 0.011652253875265863
