Gene = AGT
index = 39
Annotated 5SS: [  212  4303  8365 10105]
Annotated 3SS: [ 3443  8096  9959 10967]
SMsplice 5SS: [  212  4303  8365 10105]
SMsplice 3SS: [ 4173  8096  9959 10967]
top_k =  500
Partition function (log Z): -0.9857970954021993

Sorted 5' Splice Sites (High to Low Probability):
Position 4303: 0.9966876592869751
Position 212: 0.9408322180958025
Position 10105: 0.9238358113557461
Position 8365: 0.77511761396966
Position 3399: 0.24942767870608626
Position 8589: 0.22836638161732342
Position 25: 0.15911690270650056
Position 3223: 0.13838779625707942
Position 4734: 0.13149641697060815
Position 9029: 0.12102705122298268
Position 6475: 0.07633005467927945
Position 9734: 0.0685896800977836
Position 1015: 0.053117378780299214
Position 6748: 0.042074313209831384
Position 4989: 0.04196601888020429
Position 5191: 0.03652518533321962
Position 3811: 0.028475178024340197
Position 7558: 0.028360638637529134
Position 596: 0.0263342296665489
Position 8773: 0.021648453825524997
Position 11058: 0.021461133025468242
Position 3445: 0.019301016895973598
Position 3746: 0.01877363695517197
Position 8231: 0.014798397066726574
Position 10710: 0.0133874747506158
Position 1149: 0.012790764867366937
Position 488: 0.012205662894421774
Position 7091: 0.01136219242030324
Position 10096: 0.011314373809570545
Position 8306: 0.010292789440199821
Position 3544: 0.010195882877339787
Position 7554: 0.00975642823301413
Position 10740: 0.007585853095324448
Position 9613: 0.006571418597332166
Position 2008: 0.006377692701017243
Position 2538: 0.006376090522513913
Position 9352: 0.006356900048647373
Position 762: 0.006321539446326753
Position 1262: 0.006253331078217095
Position 7045: 0.00616341696343636
Position 9550: 0.005982796627245007
Position 4710: 0.0047488622525953105
Position 10111: 0.004697319863479029
Position 1631: 0.004580982191206475
Position 1989: 0.004240517673663791
Position 197: 0.0038047551363966925
Position 4715: 0.003678791510782006
Position 7589: 0.003486556982998952
Position 1957: 0.0032332200801670676
Position 1718: 0.0032077808441550227
Position 5064: 0.0032001222089681333
Position 435: 0.00315190613475803
Position 4566: 0.0031133379135423697
Position 10328: 0.002690532870367736
Position 2030: 0.0023668580579707652
Position 3598: 0.0023420739624812853
Position 11049: 0.0019987853616314447
Position 3487: 0.001715770165235698
Position 9000: 0.0011754109510523603
Position 10968: 0.0011622469217880387
Position 10717: 0.0011269983124145005
Position 11090: 0.0010148768706625098
Position 6634: 0.0010140790977993437
Position 82: 0.0010014000671243633
Position 7725: 0.0010003858296442252
Position 9058: 0.0009331999406529657
Position 10641: 0.0009171704032494286
Position 77: 0.0008778690109776539
Position 8636: 0.0004802935665950513
Position 3083: 0.0004779373592971446
Position 1893: 0.00039686337909894994
Position 1019: 0.0003644763712918695
Position 1910: 0.0003240147486366856
Position 17: 0.0002555968946817521
Position 306: 0.0001316397759198688
Position 67: 0.0001067445737488247
Position 459: 0.00010631865039101285
Position 430: 9.108412056344312e-05
Position 261: 5.578751023871621e-05
Position 4343: 3.607518561817366e-05
Position 526: 2.5688223128205798e-05
Position 373: 1.90239009616376e-05
Position 9541: 1.140386768686214e-05
Position 662: 1.039384591372159e-05
Position 10171: 8.424936445908992e-06
Position 465: 5.209582539188465e-06
Position 10239: 4.5032373731747356e-06
Position 243: 2.720588976120364e-06
Position 2202: 2.382805631729034e-06
Position 31: 2.057352015353611e-06
Position 1398: 1.983334020873311e-06
Position 29: 1.95958788628712e-06
Position 2047: 1.933399301190464e-06
Position 1274: 9.791750349285408e-07
Position 160: 5.068256680209411e-07
Position 64: 4.7508420642138603e-07
Position 4205: 2.014860289313026e-07
Position 248: 1.0271700602268578e-07
Position 272: 5.6856903143275533e-08
Position 47: 4.572367666552432e-08
Position 102: 2.312236468091391e-08
Position 190: 1.715238456117147e-08
Position 187: 1.57905030261455e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4173: 0.9716773053418787
Position 9959: 0.869407534778901
Position 10967: 0.7809748665975921
Position 8096: 0.7192982551213127
Position 3318: 0.26871851590096385
Position 8528: 0.22480084603611616
Position 4588: 0.13420176940979572
Position 8897: 0.12736249389544313
Position 3142: 0.09180750700329814
Position 10014: 0.08411824819232866
Position 143: 0.07946209490987613
Position 4870: 0.06293837338833037
Position 11645: 0.05585930546459558
Position 927: 0.055528537664649005
Position 9470: 0.04668940781739375
Position 7487: 0.04260400968318645
Position 3665: 0.04203868397459465
Position 10368: 0.04042399665258817
Position 8200: 0.03939226508617196
Position 6448: 0.03895956641664666
Position 6658: 0.037758903921846616
Position 338: 0.025504454261387352
Position 6427: 0.024893544720585317
Position 9636: 0.02464013595937623
Position 10327: 0.023365088563317458
Position 8278: 0.02284991584669619
Position 10859: 0.020266435732969754
Position 2974: 0.019486612753462293
Position 3075: 0.018237451120619978
Position 10460: 0.017720750514110754
Position 109: 0.01546278035630615
Position 10277: 0.015162387881366368
Position 7864: 0.015034058853673184
Position 4121: 0.01412686214054146
Position 10904: 0.012837363151382045
Position 11406: 0.012508064569953023
Position 6907: 0.012208416569278303
Position 10837: 0.011035203900931441
Position 98: 0.010435495246427678
Position 1792: 0.010128111930060593
Position 9681: 0.010040023522014777
Position 8468: 0.009511944840052185
Position 4890: 0.007985808698441439
Position 3443: 0.007700336704783537
Position 8473: 0.006920225803259322
Position 9285: 0.006757936835677422
Position 650: 0.0063232184305618624
Position 394: 0.0062065452307695605
Position 8712: 0.006106616532022067
Position 8326: 0.005720086351009575
Position 4086: 0.005625706061848392
Position 5127: 0.005535551239316324
Position 11633: 0.005121735834506432
Position 3082: 0.005039404774619822
Position 2793: 0.004994949591369057
Position 4688: 0.004907662767933679
Position 10520: 0.0048210834187255415
Position 2328: 0.004520060673295374
Position 6371: 0.004465805198537252
Position 4001: 0.004349180764022455
Position 11210: 0.004271827675025534
Position 6355: 0.004208035804725731
Position 1493: 0.003921147762868801
Position 10783: 0.0038732310183253824
Position 2898: 0.0038533674143536828
Position 978: 0.003832684718626223
Position 1008: 0.0037630693318628254
Position 6319: 0.00348849510685294
Position 6254: 0.003422339471779327
Position 420: 0.0033917912213730634
Position 851: 0.0032067768405734157
Position 3543: 0.0029619612217797746
Position 10378: 0.0029124271412752467
Position 10448: 0.0028916258250176355
Position 6831: 0.0028348687850213113
Position 11583: 0.002656490059568441
Position 3273: 0.0026311103387842484
Position 10561: 0.002566650161103966
Position 153: 0.0025623607054895085
Position 10389: 0.00248741144622979
Position 6980: 0.0024823240294399905
Position 5137: 0.00235993749093721
Position 4434: 0.0023139573819322013
Position 1863: 0.0021804396972575422
Position 1941: 0.0021352630875290696
Position 11740: 0.0020928373252407577
Position 8540: 0.0019079552534256184
Position 541: 0.0017612112497576214
Position 1510: 0.0015353776254543343
Position 1956: 0.0012328353243562544
Position 1476: 0.0012089109515138366
Position 258: 0.001206240181096094
Position 10864: 0.0011454650752758802
Position 4974: 0.0011036698667471732
Position 10911: 0.0010932017436680352
Position 6297: 0.001069790497670565
Position 3701: 0.00087531859629598
Position 4431: 0.0008693021838873301
Position 1605: 0.0008262051257603417
Position 5157: 0.0007970529750934305
Position 1102: 0.0007899488735743905
Position 846: 0.000780315015659959
Position 3692: 0.0007626444565504003
Position 11033: 0.0007584267751290117
Position 10928: 0.0007446427655431517
Position 113: 0.0007332450534986856
Position 6294: 0.0007240355529270935
Position 4593: 0.0007200003258607425
Position 414: 0.0006720523217374039
Position 673: 0.0006553458188557532
Position 1037: 0.0006275437691072636
Position 1988: 0.0006054750286920689
Position 2409: 0.000604167207831853
Position 11266: 0.0005965886898480859
Position 911: 0.0005914720016872995
Position 1067: 0.0005901529780578727
Position 5068: 0.0005853646657360812
Position 8928: 0.0005445168089328599
Position 2349: 0.0005359702484999851
Position 4109: 0.0005222599687938014
Position 753: 0.0005191837696068262
Position 883: 0.000440432976416717
Position 459: 0.0004148320419353686
Position 6266: 0.00040429140484089224
Position 8639: 0.0003965227137022603
Position 124: 0.00039286124859567626
Position 4258: 0.0003882723908988454
Position 2441: 0.0003751413569740716
Position 10939: 0.00035207530004377626
Position 2346: 0.0003360597417212658
Position 8583: 0.00032788230662224435
