Gene = GEMIN5
index = 584
Annotated 5SS: [  242  1185  2369  6111  6752  9683 10825 12348 13741 16867 18243 20279
 21212 25311 26483 30619 32847 33703 35130 35671 36871 39019 39770 42118
 45823 46969 48889]
Annotated 3SS: [ 1023  2186  5958  6631  9549 10658 12134 13654 16783 18105 20204 21029
 25170 26310 30390 32732 33579 35033 35532 36722 38898 39558 41865 45659
 46466 48791 49831]
SMsplice 5SS: [  242  2369  6111  6752  9683 10825 12348 13741 16867 18243 20279 21212
 25311 26483 30619 33703 34756 35130 35671 36871 37794 39019 39770 42118
 45823 46752 48889 49992]
SMsplice 3SS: [ 2186  5958  6631  9549 10658 12231 13654 16783 18105 20204 21029 25170
 26310 30437 33579 34436 34899 35532 36722 37704 38898 39693 41865 45659
 46466 48791 49884 50095]
top_k =  500
Partition function (log Z): 36.76109547583969

Sorted 5' Splice Sites (High to Low Probability):
Position 18243: 0.9850281646677468
Position 12348: 0.972506901621201
Position 21212: 0.9723962846081339
Position 26483: 0.9544753156529213
Position 36871: 0.9520071734217944
Position 45823: 0.9516944581597434
Position 35671: 0.9507635177760496
Position 6752: 0.9433002913418497
Position 39019: 0.9416091682459335
Position 6111: 0.9394004129202264
Position 25311: 0.9099937109835896
Position 9683: 0.908459587930945
Position 242: 0.9078386312600781
Position 33703: 0.9062245440877692
Position 2369: 0.8902909919802984
Position 42118: 0.8770432054290747
Position 34756: 0.838513498058483
Position 39770: 0.8117178402046109
Position 20279: 0.8016648015812768
Position 46752: 0.7840721622898328
Position 30619: 0.7832357961883006
Position 13741: 0.7181985595548656
Position 48889: 0.6776289139571431
Position 1185: 0.6736252123784001
Position 10825: 0.6065288176190494
Position 16867: 0.5985737222899832
Position 49992: 0.593931589803614
Position 37794: 0.5908780978074465
Position 35130: 0.5448020060826476
Position 25680: 0.5268257302322099
Position 46969: 0.5000918515883422
Position 14063: 0.3962962604847092
Position 7674: 0.3856604789164985
Position 35399: 0.3742697729939383
Position 34138: 0.30419374880089495
Position 884: 0.29822433316211494
Position 8025: 0.2708164759384904
Position 33982: 0.2515092942352386
Position 12135: 0.21819236207384674
Position 32847: 0.20377428940304154
Position 46613: 0.19480535822587292
Position 8139: 0.1782331242337368
Position 16419: 0.15607952889924515
