Gene = NAA35
index = 905
Annotated 5SS: [  128  1138 15248 17441 18722 21035 33888 34012 35590 36301 37236 55432
 62499 66319 68786 71999 72752 75530 76420 77250 77676 79824]
Annotated 3SS: [ 1008 15213 17325 18646 20866 33820 33967 35538 36216 37120 55252 62438
 66211 68718 71899 72572 75392 76351 77108 77552 79742 80754]
SMsplice 5SS: [  128  1138 17441 18722 21035 33888 34012 35690 36301 37236 37664 49271
 55041 55432 60981 66319 68278 68786 71999 72752 75530 75790 76420 77250
 77676 79824 80593]
SMsplice 3SS: [ 1008 17325 18646 20866 33820 33967 35538 36216 37078 37520 49158 54967
 55252 60879 66211 68085 68718 71899 72572 75392 75646 76351 77108 77552
 79742 80516 80754]
top_k =  500
Partition function (log Z): -17.600856972191718

Sorted 5' Splice Sites (High to Low Probability):
Position 17441: 0.9999999999637584
Position 21035: 0.9999999904567511
Position 36301: 0.998885080308097
Position 55432: 0.979267867618469
Position 37236: 0.9680741233593891
Position 1138: 0.9650279199885726
Position 35690: 0.9383690741883195
Position 37664: 0.9171098535076809
Position 60981: 0.9148502756725004
Position 18722: 0.8835135815458639
Position 34012: 0.8636964338034574
Position 39009: 0.32100375192719094
Position 128: 0.2891421366091394
Position 729: 0.22932285895053536
Position 260: 0.22671185659137003
Position 124: 0.21444344644867563
Position 1515: 0.19143708081955382
Position 8794: 0.12720989991934184
Position 2972: 0.11776680550823362
Position 36935: 0.11218771546588507
Position 20133: 0.0446295647068442
Position 93: 0.04114604895611762
Position 1232: 0.03287665065073041
Position 19674: 0.03282510025396381
Position 790: 0.027878779589942563
Position 38749: 0.018217308714128334
Position 737: 0.015097186140327984
Position 616: 0.014963650134032886
Position 460: 0.008483936407297573
Position 38638: 0.006126857380992225
Position 37660: 0.005020907514868392
Position 854: 0.004316948912805425
Position 109: 0.003991299043571453
Position 223: 0.0025644076538007075
Position 569: 0.0023714184506167454
Position 808: 0.0012962034217077817
Position 761: 0.001083867974004206
Position 531: 0.0008948363070093575
Position 23: 0.0008644865138802905
Position 396: 0.0005448159787823745
Position 169: 0.0005385770421183376
Position 542: 0.0004482161463016173
Position 40833: 0.00036435311910374947
Position 41858: 0.0003618242497201049
Position 1241: 0.0003151789566807786
Position 797: 0.00027254354817551327
Position 910: 0.0002468568236031588
Position 171: 0.0002042356175981955
Position 632: 0.00019682609200087677
Position 84: 0.0001672285530127618
Position 1272: 0.00014789105943047482
Position 38109: 0.00013464870981758778
Position 38219: 0.00012657621499654608
Position 173: 0.00011817963346414146
Position 1180: 0.0001026105092180453
Position 38243: 0.00010141679810337745
Position 39164: 8.908296262385503e-05
Position 38104: 8.067079588763367e-05
Position 1162: 3.1863370400768654e-05
Position 1063: 2.5164838766554e-05
Position 255: 8.180269073660947e-06
Position 1238: 8.148801744376059e-06
Position 347: 8.086017741813725e-06
Position 37817: 6.67254902262132e-06
Position 37786: 3.762304929484265e-06
Position 145: 3.2937346942526303e-06
Position 1374: 3.0851162295078465e-06
Position 316: 1.7615980758470756e-06
Position 198: 8.343709724863458e-07
Position 670: 3.3525412028054425e-07
Position 10: 2.420337996046424e-07
Position 499: 1.230282261913388e-07
Position 81: 7.873256413178754e-08
Position 200: 3.166790176119926e-08
Position 377: 3.1557066827950715e-08
Position 290: 1.9042454810573554e-08
Position 281: 6.4166842921066314e-09
Position 72: 2.5140072286021904e-09
Position 97: 8.664943433819064e-10
Position 318: 2.9729926002239003e-10
Position 69: 1.3062574327124638e-10
Position 1676: 1.1981783862055275e-11
Position 2446: 8.51305459926199e-12
Position 1663: 7.509723663349833e-12
Position 445: 3.377417494314521e-25

Sorted 3' Splice Sites (High to Low Probability):
Position 17325: 0.9999999999887969
Position 55252: 0.9884890536195666
Position 60879: 0.9458845752547461
Position 35538: 0.9383692048336165
Position 20866: 0.9226369385926158
Position 18646: 0.8835135821440131
Position 33967: 0.8636964338034574
Position 1008: 0.8247351520493813
