Gene = JAGN1
index = 724
Annotated 5SS: [258]
Annotated 3SS: [2360]
SMsplice 5SS: [258]
SMsplice 3SS: [2360]
top_k =  500
Partition function (log Z): -6.763973698785838

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.8662041405545304
Position 2473: 0.2656169328362677
Position 95: 0.14043748874133735
Position 1346: 0.05965915519567876
Position 265: 0.046098266364129094
Position 1292: 0.04425013753610747
Position 1266: 0.024695095590522867
Position 690: 0.01819831434414171
Position 1200: 0.010742588026968413
Position 132: 0.007848456600966554
Position 2315: 0.005670800698175534
Position 3471: 0.004172203095273331
Position 2273: 0.0036326788166239662
Position 1331: 0.0034425569881299696
Position 466: 0.003406006051149337
Position 2373: 0.0018642612302225455
Position 2440: 0.0018232377978475104
Position 2398: 0.0015366718759692443
Position 790: 0.0015136370819467723
Position 3429: 0.0013146535632746381
Position 138: 0.0012498790291338687
Position 125: 0.0007439493813410203
Position 3335: 0.0006631498653849427
Position 1742: 0.0006269426935846635
Position 1396: 0.0006104719043499874
Position 543: 0.0004448645408373896
Position 876: 0.00041616788197347223
Position 491: 0.00025234233857411614
Position 2425: 0.00022139179774657549
Position 3351: 0.00021840273088389648
Position 2923: 0.00017305218629570953
Position 1901: 0.0001366038104617616
Position 145: 0.00013125437832761563
Position 99: 0.00012933332325248996
Position 2899: 0.0001145488272851137
Position 2490: 0.00010662597753575842
Position 680: 0.00010502453632010656
Position 2979: 0.00010471379976847672
Position 622: 0.0001021588185572988
Position 1296: 8.873837929316085e-05
Position 593: 8.867398143937745e-05
Position 1494: 8.844786740307892e-05
Position 2407: 7.851175396808232e-05
Position 628: 7.665947018108764e-05
Position 1221: 4.223448004697629e-05
Position 867: 2.8792392453145114e-05
Position 23: 2.871722807973043e-05
Position 525: 2.7215250524347743e-05
Position 652: 2.3180749168853193e-05
Position 797: 1.933572673995302e-05
Position 643: 1.3362880606715925e-05
Position 343: 1.0738048785738637e-05
Position 27: 1.0529096071927911e-05
Position 508: 7.937894334680852e-06
Position 114: 4.562817018326921e-06
Position 53: 2.6511329301458033e-06
Position 730: 1.938816804611616e-06
Position 892: 1.1917355145624873e-06
Position 379: 7.226453422057834e-07
Position 694: 7.033135913478599e-07
Position 12: 6.07026721049307e-07
Position 116: 5.607374562593685e-07
Position 977: 6.923594565503787e-08
Position 901: 6.790757368720522e-08
Position 153: 1.7790333726354065e-08
Position 235: 5.594362314637651e-09
Position 174: 4.943564401372558e-10
Position 119: 1.195846157579828e-10
Position 392: 1.0680391860113521e-11
Position 520: 1.321375872654901e-12
Position 409: 5.017295824645914e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2360: 0.9256122718124284
Position 1113: 0.13324684718789348
Position 3540: 0.11773447781238047
Position 184: 0.04923137416446536
Position 2588: 0.04571353889101671
Position 2254: 0.03064551675910899
Position 3585: 0.02764287638660705
Position 163: 0.02495557764975076
Position 3560: 0.023822267091627762
Position 2908: 0.015200390471201086
Position 1087: 0.012873404142844193
Position 2627: 0.012581367143316159
Position 2564: 0.012106703998857748
Position 1165: 0.007541150376159776
Position 3193: 0.0074521311297532505
Position 3662: 0.004887207072075689
Position 2737: 0.0048445032798362
Position 2911: 0.004644266515040908
Position 356: 0.004305699382888519
Position 3324: 0.00430450542393986
Position 2652: 0.0039059781330519072
Position 3082: 0.0036319681993402545
Position 3235: 0.003262712321527936
Position 341: 0.003232424854521247
Position 2655: 0.0030558824395324814
Position 1239: 0.002420050787867435
Position 3350: 0.00241001357571154
Position 621: 0.0023045340959553223
Position 3704: 0.001897557584985375
Position 212: 0.0015927612394956929
Position 3256: 0.0015811201137092934
Position 3516: 0.0012897365144538713
Position 222: 0.0012399841877108336
Position 3047: 0.0011482693843484428
Position 3012: 0.0011119304582080112
Position 596: 0.001061473148005752
Position 426: 0.0010483805179469115
Position 1115: 0.0010141582466087727
Position 2798: 0.0009017080668582968
Position 2805: 0.0007729387475486732
Position 1214: 0.0007207263113532815
Position 3143: 0.0007095597171487617
Position 475: 0.0006527030886285541
Position 2281: 0.000598013023264036
Position 3362: 0.0005833277034366067
Position 484: 0.0004709058997495165
Position 2865: 0.00041884830534332304
Position 3748: 0.0003967881836415708
Position 693: 0.0003843464228394206
Position 379: 0.00035512262022198296
Position 1645: 0.0003377955088529752
Position 2768: 0.00031007346259131043
Position 360: 0.00030894154785627616
Position 1831: 0.00030004175561060693
Position 2135: 0.00029943259732561836
Position 1648: 0.00028945265217157206
Position 1199: 0.0002800394830871088
Position 2935: 0.00027959630358828625
Position 1482: 0.0002617023195433299
Position 1381: 0.00025612549452574366
Position 2841: 0.00024647110707192143
Position 2757: 0.00022453338249988383
Position 1322: 0.00022337179228874466
Position 3777: 0.00020971759789020176
Position 819: 0.00015368576464305181
Position 3029: 0.00013875317909150495
Position 181: 0.0001377264015615342
Position 3403: 0.00012550046821478773
Position 794: 0.00011324912480126326
Position 3463: 0.000112226421037119
Position 2308: 0.00010814185395075765
Position 2108: 0.00010381578023198133
Position 3680: 0.00010099059979077277
Position 1219: 9.95570699339321e-05
Position 2373: 9.384087042230392e-05
Position 252: 8.366527378054048e-05
Position 3602: 7.967709002303471e-05
Position 3677: 7.217824394218903e-05
Position 1935: 6.465249210201946e-05
Position 2978: 5.565972332044555e-05
Position 2673: 5.314171198244061e-05
Position 1196: 5.00818990217172e-05
Position 1425: 4.902329936247812e-05
Position 444: 4.701526909413586e-05
Position 520: 4.103679375737029e-05
Position 581: 2.6649464516714836e-05
Position 939: 2.3728009996299806e-05
Position 1506: 1.9158810936637108e-05
Position 726: 5.920060159996508e-06
Position 751: 4.002337811961676e-06
Position 193: 3.4772311828902487e-06
Position 634: 2.8081735060834275e-06
Position 2385: 2.423941311447682e-06
Position 131: 1.4256496890573766e-06
Position 575: 1.3508465448793169e-06
Position 598: 1.1300223448149509e-06
Position 657: 7.625852115490949e-07
Position 2192: 5.426871834804697e-07
Position 859: 1.901893098507342e-08
Position 1270: 1.595343826635975e-08
Position 303: 2.3312857709481435e-09
Position 93: 1.562012708814608e-09
Position 231: 1.48667578164721e-09
Position 257: 1.2484052476459698e-10
Position 2086: 8.320893659213384e-11
Position 142: 5.2906089837832527e-11
Position 643: 1.822637405097128e-11
Position 664: 1.6968822422828158e-11
Position 99: 1.4467801698706202e-12
Position 284: 1.0033804108532152e-16
Position 265: 8.196125000120766e-17
Position 321: 7.344141339462354e-17
Position 269: 2.0240276177263746e-17
Position 277: 5.998585021488601e-18
