Gene = CSPG5
index = 415
Annotated 5SS: [ 2196  3960  8107 11722]
Annotated 3SS: [ 2863  7917 11564 18030]
SMsplice 5SS: [ 318 3028 3419 8107]
SMsplice 3SS: [ 2863  3354  7917 18030]
top_k =  500
Partition function (log Z): -0.0775035931702055

Sorted 5' Splice Sites (High to Low Probability):
Position 3419: 0.9871404427602856
Position 8107: 0.9121914929755948
Position 3028: 0.7659238819791827
Position 11722: 0.5046158747300404
Position 1610: 0.4563037344738413
Position 318: 0.3641579359455588
Position 15276: 0.3283272762410917
Position 160: 0.31456974858244696
Position 8428: 0.2835513561799425
Position 15014: 0.2398942735651734
Position 15338: 0.23071914826753245
Position 11856: 0.20680304356231066
Position 3960: 0.20194264132654463
Position 2428: 0.1828509559037568
Position 13216: 0.17924977168180925
Position 11641: 0.1694053685239729
Position 1224: 0.12991853206494935
Position 903: 0.12755009768727188
Position 2704: 0.11787230295534934
Position 293: 0.09724888096235322
Position 3049: 0.08755345228215795
Position 14870: 0.08181880075812561
Position 13896: 0.07807187018842934
Position 236: 0.0772078704998743
Position 11823: 0.06500278471890286
Position 1563: 0.06045534388975885
Position 15990: 0.05457298843330197
Position 18143: 0.04919799514800731
Position 7985: 0.04919156224663749
Position 3879: 0.04798974719052693
Position 13784: 0.04654007011345338
Position 1798: 0.04430912485147595
Position 13741: 0.043089569910835686
Position 9322: 0.042739523746591526
Position 2196: 0.03840357746491701
Position 14994: 0.03135747003303729
Position 7990: 0.031287267214842776
Position 13959: 0.028322450926046985
Position 8138: 0.020767421503318013
Position 13408: 0.020555812398014562
Position 3289: 0.020518174633600308
Position 1876: 0.018528927236972387
Position 1768: 0.017326907074639512
Position 558: 0.015567684655304932
Position 1155: 0.014084536055700658
Position 3002: 0.012122891145672133
Position 2393: 0.01180641443320388
Position 1772: 0.010517349890414926
Position 15484: 0.010452989368563563
Position 75: 0.009790802070030049
Position 9443: 0.009741124833996454
Position 2200: 0.009738557211462604
Position 3163: 0.008861946846395614
Position 8307: 0.008608223287532328
Position 2399: 0.00782695167451015
Position 10207: 0.007605941523853844
Position 6583: 0.007029875804855074
Position 18234: 0.006142861445335029
Position 120: 0.00568150035169769
Position 996: 0.00566436050731062
Position 5652: 0.005058776264712836
Position 9318: 0.004304037269617836
Position 633: 0.004295189752751722
Position 1624: 0.0025903786854310842
Position 11917: 0.0025302638624959822
Position 929: 0.0024843072536443953
Position 13585: 0.002008887583662933
Position 2902: 0.0019532870914880803
Position 466: 0.0018623681209669447
Position 286: 0.0017598592891061148
Position 2546: 0.0017525749142601912
Position 2488: 0.0016281419500997884
Position 2867: 0.0015513980653541208
Position 1848: 0.0015428020297498478
Position 6228: 0.0014740716898336372
Position 2356: 0.001460452021938767
Position 2347: 0.0014090974347101654
Position 2560: 0.0013495362371216128
Position 2083: 0.0012984487905855888
Position 245: 0.0012980177558336245
Position 3638: 0.001269184853589301
Position 229: 0.001259435162323297
Position 8097: 0.0011085571501740445
Position 2282: 0.0009639752128065399
Position 468: 0.0006952990074016488
Position 2274: 0.0006529549031604942
Position 188: 0.00047366990630321576
Position 3039: 0.00040390721055423
Position 1724: 0.0003717047348308306
Position 276: 0.0003600864375382122
Position 1774: 0.0003193757880108628
Position 2350: 0.00031306019682166887
Position 2734: 0.00028066494074486495
Position 1776: 0.00027778708294549286
Position 1746: 0.00025473598270677253
Position 1018: 0.00024328674465107643
Position 1355: 8.047280644963706e-05
Position 683: 4.6276148078243164e-05
Position 738: 4.177289850936222e-05
Position 3631: 2.5691513919144543e-05
Position 601: 2.415497313618961e-05
Position 933: 2.0240975022956754e-05
Position 1455: 1.8432275168493642e-05
Position 571: 1.258256989580733e-05
Position 922: 8.22819038657034e-06
Position 1505: 6.19330544398161e-06
Position 1074: 4.8687785340307136e-06
Position 1614: 2.237080204026487e-06
Position 339: 8.99685973587104e-07
Position 73: 2.810398666253511e-07
Position 454: 2.1292356355782036e-07
Position 346: 1.1599539280766305e-07
Position 322: 8.783826232956593e-08
Position 37: 7.155344509788002e-08
Position 218: 5.617478323709782e-08
Position 79: 1.5717946977833778e-08
Position 309: 9.474701677995157e-09
Position 384: 5.916670060468122e-09
Position 472: 5.381999424062776e-09
Position 82: 3.943031870249831e-09
Position 363: 3.3426609977880235e-09
Position 64: 2.380276144145461e-09
Position 85: 2.4762917057554462e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9813083408386812
Position 2863: 0.8898111513114029
Position 18030: 0.8766690425964277
Position 7917: 0.7958891384188573
Position 11564: 0.6844749310636623
Position 15192: 0.5862988788394959
Position 1505: 0.4484323113132156
Position 14786: 0.36075382870776956
Position 11794: 0.2671741495670871
Position 8233: 0.25603844687030775
Position 7984: 0.20224000123261174
Position 13077: 0.18512310063894585
Position 13693: 0.18047191120137338
Position 2244: 0.1804388917319131
Position 3744: 0.1563026796049239
Position 2611: 0.11523539837189718
Position 1679: 0.11451162247790359
Position 1114: 0.10017786521873674
Position 15833: 0.08072701563963153
Position 1376: 0.05324730939202832
Position 18343: 0.03787710553139807
Position 3883: 0.026421916115236983
Position 1818: 0.025728089051439515
Position 1049: 0.025250760627585883
Position 2273: 0.024587121875857116
Position 17902: 0.021878636919238807
Position 17937: 0.020925564321948486
Position 3706: 0.020921950279378404
Position 8263: 0.019991325963142632
Position 438: 0.018086421619130186
Position 18266: 0.017463751061944303
Position 9188: 0.017173710672088748
Position 8059: 0.015990785948435633
Position 13254: 0.014099020987141886
Position 9180: 0.013208633053057483
Position 3773: 0.012736387169322958
Position 13822: 0.011681305932974655
Position 9143: 0.010554118199424315
Position 3770: 0.00995557939930685
Position 828: 0.009042029434861909
Position 1095: 0.008410831157939709
Position 10006: 0.0078051484907914175
Position 737: 0.007635905480062898
Position 13527: 0.00762412346387408
Position 3848: 0.007338235508829178
Position 2199: 0.0072959244784746476
Position 8189: 0.006111054249465936
Position 3139: 0.005559458551628242
Position 16095: 0.00551608123089391
Position 13668: 0.00541155241678505
Position 3328: 0.005348964046055924
Position 9370: 0.005161987153491175
Position 3824: 0.0051297917889670495
Position 11721: 0.005020993914095112
Position 987: 0.004799747405388759
Position 1408: 0.004775435996117836
Position 9373: 0.004579137680505275
Position 6506: 0.0045360697659957
Position 8342: 0.004390362676815995
Position 3902: 0.004207428456296682
Position 15137: 0.004055093106163231
Position 8364: 0.004033099493725925
