Gene = ZNHIT1
index = 1625
Annotated 5SS: [ 550 5107 5889 6175]
Annotated 3SS: [4935 5808 6004 6268]
SMsplice 5SS: [ 550 5107 5889 6175]
SMsplice 3SS: [4935 5808 6004 6268]
top_k =  500
Partition function (log Z): 0.881257169508946

Sorted 5' Splice Sites (High to Low Probability):
Position 6175: 0.9562208777364699
Position 5107: 0.9551924809823626
Position 5889: 0.8999283124316394
Position 550: 0.8767942856666807
Position 265: 0.1841026327544577
Position 6133: 0.03461143672536213
Position 2595: 0.02698175821622636
Position 2945: 0.02335507947386198
Position 590: 0.022947423320164466
Position 5930: 0.021785052656839648
Position 5342: 0.02063385008312369
Position 1579: 0.015074367272282695
Position 481: 0.014838960424266355
Position 567: 0.011565594172101167
Position 2268: 0.008917133221564903
Position 554: 0.008774460827266599
Position 3895: 0.006970187873060396
Position 4569: 0.006439010781708966
Position 3364: 0.005354328660257799
Position 5389: 0.005059303529866718
Position 5651: 0.004887898727982838
Position 5900: 0.00481808750707477
Position 4129: 0.004008687590590758
Position 4562: 0.004005871078423619
Position 5275: 0.003927403607315544
Position 4218: 0.003199845759609444
Position 4302: 0.0030132520906609264
Position 818: 0.002639998309535304
Position 2338: 0.0022210258044484715
Position 5429: 0.0021574597484479256
Position 2120: 0.001821432791617114
Position 4429: 0.001701641855421414
Position 5833: 0.0015009093023167362
Position 2756: 0.001479429239271984
Position 2225: 0.0014306934304345977
Position 3683: 0.0014271912016096393
Position 4381: 0.0013198568652614095
Position 2152: 0.0011422858656176273
Position 6143: 0.001107533241289817
Position 485: 0.0008973061351224965
Position 4214: 0.0008246911299282656
Position 276: 0.00025119760018015236
Position 6126: 0.00019443543998558347
Position 101: 0.00016159279283356533
Position 404: 0.0001069572289380075
Position 66: 7.379919324500525e-05
Position 6287: 6.544521431540396e-05
Position 219: 5.6979049816906335e-05
Position 4: 5.3926002448440795e-05
Position 6045: 3.887399947982355e-05
Position 5232: 3.1274364321566275e-05
Position 5473: 3.108184876387503e-05
Position 1165: 3.066880688442284e-05
Position 6116: 2.3291744380652097e-05
Position 1563: 1.7016358713366666e-05
Position 5491: 1.4996549733816059e-05
Position 3004: 1.3106803301677064e-05
Position 1367: 1.1045585633795815e-05
