Gene = RSRC1
index = 1215
Annotated 5SS: [   156  16444  18137  97391 192221 249054 355149 431344 437633]
Annotated 3SS: [ 16247  18010  97216 192183 249001 355079 431236 437479 438327]
SMsplice 5SS: [    95  16444  18137  30992  35690  57063  57431  65631  97391 114621
 117429 125044 162431 176982 185987 192221 249054 254578 314355 322447
 326175 346978 355149 370324 376834 398602 425284 425479 431344 437636]
SMsplice 3SS: [ 16247  18010  30889  35558  56949  57168  65526  97249 114525 117254
 124878 162313 176896 185900 192183 249001 254353 314194 322291 326104
 346876 355079 370200 376625 398509 425206 425391 431236 437479 438327]
top_k =  500
Partition function (log Z): -197.20782610814058

Sorted 5' Splice Sites (High to Low Probability):
Position 18137: 0.9999891042194515
Position 16444: 0.9611111082820791
Position 30992: 0.7646708324103516
Position 22438: 0.7176152544924898
Position 374: 0.645954484324396
Position 35690: 0.6287824101778476
Position 22056: 0.5886760604353372
Position 95: 0.5593841829679214
Position 5288: 0.35568766233412275
Position 34991: 0.3207587674418553
Position 156: 0.30007617242609275
Position 31025: 0.1913306908032555
Position 27164: 0.16305473221799346
Position 5902: 0.15716723588595227
Position 32433: 0.15095968439299554
Position 6525: 0.11311524590422542
Position 25857: 0.08938581794777614
Position 19242: 0.0843029836958567
Position 4343: 0.029109437479364553
Position 26409: 0.02653178356181658
Position 24912: 0.02344431830465346
Position 19584: 0.02193397299558918
Position 4357: 0.02011453215730644
Position 23046: 0.020093241245653058
Position 2117: 0.018487398178176826
Position 32522: 0.016498341323168537
Position 37275: 0.014433447760957873
Position 5029: 0.011912400326969849
Position 3975: 0.005445819693870253
Position 1404: 0.00535462026049647
Position 4369: 0.005320553045500443
Position 2937: 0.005018825478774939
Position 2386: 0.004855693298773809
Position 18799: 0.002080811432941359
Position 18985: 0.0019332442783424858
Position 3805: 0.0015926806933289409
Position 4345: 0.0015067614256641054
Position 418: 0.0012620563299012562
Position 18792: 0.0012357761429821683
Position 181: 0.0004345016639088616
Position 48: 0.00028891127275817015
Position 22756: 0.00026420519185790087
Position 20676: 0.00019274962235281645
Position 21804: 0.0001813125404369628
Position 22540: 0.00010050672532728702
Position 21160: 9.471284142917765e-05
Position 39: 9.242110605396265e-05
Position 18715: 1.9933380441799202e-05
Position 99: 8.626505400238338e-06
Position 18742: 7.390983013750536e-06
Position 160: 7.018652135140275e-06
Position 287: 5.5702120643384e-06
Position 1064: 3.938331023744459e-06
Position 131: 3.8097686323814597e-06
Position 20622: 4.4848390339089456e-07
Position 18444: 3.5483209450985203e-07
Position 20531: 3.1947611373700684e-07
Position 20585: 2.868950552027877e-07
Position 20149: 2.5236638474057715e-07
Position 667: 1.8346566942854142e-07
Position 20: 1.543351243731076e-07
Position 812: 1.3902466439283801e-07
Position 650: 1.0800206703071678e-07
Position 623: 1.0277452529098679e-07
Position 356: 8.504264089329459e-08
Position 873: 4.6227914501937445e-08
Position 23: 5.437400724619533e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18010: 0.9959256374553989
Position 16247: 0.961111108282078
Position 30889: 0.9485668489657229
Position 35558: 0.758956898054856
Position 22293: 0.5728558814189593
Position 252: 0.40544135412416493
Position 34833: 0.3514300372056956
Position 32338: 0.2739515473095238
Position 21965: 0.2304384061009469
Position 37551: 0.2245743342772399
Position 21803: 0.1859142307089049
Position 5816: 0.15716724654336245
Position 5150: 0.15688593648783766
Position 21952: 0.15613267385385185
Position 39223: 0.12552393464160827
Position 5058: 0.12000553944408326
Position 22383: 0.10573981718783773
Position 25794: 0.08952669295787553
Position 19149: 0.07182256471996847
Position 27100: 0.07116302162077602
Position 42352: 0.07039828066763903
Position 283: 0.06947863896147707
Position 36826: 0.06740466204840263
Position 6292: 0.05779236417884849
Position 26914: 0.05705637039113525
Position 4178: 0.055443274336074495
Position 36481: 0.051780607118649444
Position 6440: 0.045237850478466506
Position 35873: 0.04083652009213256
Position 5086: 0.04044364970383353
Position 22266: 0.03928482102659395
Position 26860: 0.034950941115323805
Position 30855: 0.033486893052970486
Position 38553: 0.03246694585124206
Position 5178: 0.02865767932797811
Position 37023: 0.027404008047826448
Position 26153: 0.02653178356181658
Position 24814: 0.02344431830465346
Position 34194: 0.02287046282302221
Position 22853: 0.022487136728279893
Position 21738: 0.016325386316836072
Position 19494: 0.014734442951405356
Position 36397: 0.013496770294034347
Position 4820: 0.011912400342682818
Position 37165: 0.011603986285038208
Position 286: 0.010225771620256223
Position 6364: 0.010085031246912457
Position 36367: 0.009703283612509363
Position 5258: 0.009694857354675538
Position 210: 0.00925221674404015
Position 2098: 0.00847695038060123
Position 19441: 0.007273199489178216
Position 1956: 0.0062957630937772015
Position 19008: 0.006100156617769581
Position 19174: 0.005125981744045036
Position 33799: 0.004985138627383642
Position 31818: 0.00427589066951985
Position 17898: 0.004073596449736408
Position 207: 0.0035887796345239744
Position 33225: 0.0035492631107306304
Position 317: 0.003326157467217617
Position 34156: 0.0031375778120166543
Position 2209: 0.0029153980187838105
Position 2699: 0.002763699311380987
Position 1270: 0.002728116802824078
Position 18610: 0.0026412078003253078
Position 2030: 0.0025743551612059227
Position 3824: 0.0022919212274890655
Position 3711: 0.0021260509957131825
Position 18831: 0.001962210447126032
Position 334: 0.00194976339314668
Position 1909: 0.0018826894439908579
Position 2868: 0.001817791631599693
Position 304: 0.0015166960801143807
Position 185: 0.0013401084150222893
Position 1334: 0.0013158755045505157
Position 24348: 0.0012035758164105298
Position 3738: 0.0011151569812853383
Position 18927: 0.0010424897748948694
Position 1092: 0.0009667241573217194
Position 3949: 0.0008968719953992726
Position 3768: 0.0005503991994747104
Position 28499: 0.0005001943051688555
Position 21075: 0.0004825395605536302
Position 22657: 0.0004675644962472426
Position 2318: 0.00041121062252771955
Position 18677: 0.00040336969103230835
Position 25146: 0.000393968061344491
Position 2882: 0.0003524353600229346
Position 300: 0.0003471970178802556
Position 25023: 0.00033113030623213807
Position 314: 0.00032477282474564415
Position 3978: 0.0003078540421444615
Position 4221: 0.00030015821570220303
Position 18711: 0.00026050837794851255
Position 307: 0.0002504684101567662
Position 18984: 0.00024392913061496106
Position 320: 0.00022326366918263714
Position 310: 0.0002050548860902517
Position 23000: 0.0001911305843052345
Position 2152: 0.000181836883208011
Position 1669: 0.0001801027128743806
Position 1655: 0.00016893726675249946
Position 1911: 0.00016600325617350945
Position 20424: 0.00014722037498122865
Position 1304: 0.00014046488681214211
Position 1362: 0.00012967206054122273
Position 20530: 0.000128447573872662
Position 25127: 9.942800228199971e-05
Position 23212: 9.172452237431143e-05
Position 22902: 8.724122184655355e-05
Position 21697: 8.264056995248672e-05
Position 23942: 7.038697430914156e-05
Position 24582: 6.471268136745531e-05
Position 3900: 5.809998783761325e-05
Position 298: 5.226972368002115e-05
Position 24991: 4.4207102953378304e-05
Position 2711: 4.387715847944136e-05
Position 22691: 4.1197141777952285e-05
Position 2497: 4.10224874407359e-05
Position 2304: 3.543383480093943e-05
Position 24351: 3.527267715063798e-05
Position 18622: 3.48434218198919e-05
Position 20878: 3.352388888791563e-05
Position 18560: 3.331583935723506e-05
Position 2226: 2.8520775151193773e-05
Position 1108: 2.6283391744525662e-05
Position 2078: 2.5890027103404737e-05
Position 1298: 2.387302838707269e-05
Position 21227: 2.368836728808927e-05
Position 1344: 2.3613337002121395e-05
Position 20119: 1.6619589986090945e-05
Position 19764: 1.4266330131342316e-05
Position 21403: 1.3801372162410141e-05
Position 22568: 1.3689540121202383e-05
Position 24084: 1.1987454025955035e-05
Position 21327: 1.1539254107856302e-05
Position 18426: 1.0380683822643725e-05
Position 19583: 9.156439360573394e-06
Position 21194: 7.124740474706419e-06
Position 20215: 4.2837344520334555e-06
Position 18286: 3.58683700376869e-06
Position 19875: 3.4964076676577982e-06
Position 22144: 7.886735483201229e-07
Position 16548: 3.323267757108637e-07
Position 7345: 4.9037108544437507e-08
Position 5410: 4.553536877500853e-09
Position 6988: 3.756974035079859e-09
Position 2468: 1.0515057944181998e-09
Position 523: 3.131288786759541e-10
Position 341: 1.5083596335062878e-12
Position 326: 7.533098005601933e-13
Position 160: 6.191055018945548e-13
Position 138: 4.974867140961596e-13
Position 359: 4.617135751731902e-13
Position 212: 4.450072485160424e-13
Position 328: 3.471932946105386e-13
Position 331: 8.033892358011018e-14
Position 356: 7.279620375400974e-14
Position 338: 6.422311759682543e-14
Position 295: 3.974605302560375e-14
Position 345: 3.7794899956948854e-14
Position 362: 1.587624510258214e-14
Position 347: 1.1758051176137203e-14
Position 371: 9.083160881290612e-15
Position 353: 5.362771198390876e-15
Position 350: 3.6020335945109e-15
Position 146: 2.761632995239369e-16
Position 365: 7.209196791752433e-17
Position 85: 1.7079181655210298e-18
