Gene = SPATA9
index = 1305
Annotated 5SS: [  203   469  7585 19044]
Annotated 3SS: [  379  7356 18947 24082]
SMsplice 5SS: [  469  8707 19044]
SMsplice 3SS: [ 8618 18947 24082]
top_k =  500
Partition function (log Z): -11.455396622873131

Sorted 5' Splice Sites (High to Low Probability):
Position 469: 0.9925859332459495
Position 19044: 0.9800907835660694
Position 8707: 0.8323522518060038
Position 16962: 0.2914265653895585
Position 23486: 0.28656221926241476
Position 13: 0.28363589700046055
Position 178: 0.10539418829934756
Position 2555: 0.09671995841066683
Position 203: 0.05142657785807374
Position 1198: 0.04260995053187489
Position 1592: 0.04023939847133624
Position 22189: 0.02523263059559205
Position 235: 0.020499386019162746
Position 3501: 0.008997741108479713
Position 6: 0.0072684157653359885
Position 671: 0.004793708721458285
Position 220: 0.003796657530257662
Position 229: 0.0037412267404786314
Position 162: 0.002098118245752279
Position 904: 0.0017494741857621236
Position 170: 0.0015699721082569299
Position 715: 0.001275727341182744
Position 109: 0.0011551015102717768
Position 984: 0.0011165247266935504
Position 1466: 0.0008192219933836415
Position 1135: 0.0006147859744080584
Position 306: 0.0005140382428912627
Position 666: 0.00048106061954569345
Position 1892: 0.0004752532917855095
Position 157: 0.0004068722840968002
Position 237: 0.00015448547822619193
Position 17: 0.00013311057271727717
Position 217: 4.619043855513507e-05
Position 42: 3.9446763466900365e-05
Position 180: 3.7612958881705705e-05
Position 474: 3.489358439850821e-05
Position 285: 3.403120372127833e-05
Position 308: 1.7086102705518297e-05
Position 859: 1.403545009272674e-05
Position 3964: 1.2309521274403127e-05
Position 315: 1.0780997536723947e-05
Position 2733: 6.4509548946830455e-06
Position 1142: 6.229405444254312e-06
Position 268: 3.849482835403469e-06
Position 1219: 1.7066023866173221e-06
Position 1617: 2.282391399022386e-07
Position 348: 1.2486283048883083e-07
Position 22: 1.2072170374091213e-07
Position 1395: 1.0167005721421748e-07
Position 412: 2.850108287461145e-08
Position 523: 2.0149594457327013e-08
Position 339: 1.225139162632512e-08
Position 420: 1.0565365874161817e-08
Position 1604: 1.7945412470079859e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18947: 0.9936410049388709
Position 24082: 0.8414670308882152
Position 8618: 0.5610864012060826
Position 379: 0.4333157292409419
Position 23224: 0.323207515518463
Position 16856: 0.29222553276217944
Position 8454: 0.21621339142996307
Position 2434: 0.09612317206938785
Position 22093: 0.07050290030099417
Position 333: 0.04130285904057331
Position 8411: 0.03345866749038248
Position 1111: 0.030358098943533845
Position 1495: 0.028610340931289096
Position 19152: 0.026571724774897373
Position 8392: 0.021711043778838257
Position 20419: 0.012797355042307794
Position 1315: 0.010418921252385803
Position 1063: 0.009439235979266212
Position 3407: 0.008887908386150157
Position 19490: 0.007063647233718164
Position 20331: 0.004458680809672891
Position 597: 0.003474049852989795
Position 21078: 0.002942570158696414
Position 20835: 0.00287420869711186
Position 556: 0.0020291737235188637
Position 941: 0.0013359865474434271
Position 415: 0.0013016875927807188
Position 15478: 0.0012332704641477353
Position 348: 0.0008786368603459933
Position 15944: 0.0008453713259119692
Position 16526: 0.0007162230150341844
Position 225: 0.000713700074516947
Position 1434: 0.0006575944534545329
Position 2440: 0.0006314609520157188
Position 12109: 0.0005841141204589547
Position 1034: 0.0005325612666851325
Position 1811: 0.0005219608133796656
Position 1071: 0.0004946992924217485
Position 561: 0.0004001898508183257
Position 1279: 0.0003809220340219615
Position 14648: 0.0003794546355523194
Position 177: 0.000350472581172226
Position 953: 0.00033242010791620597
Position 1497: 0.0003307796435664848
Position 713: 0.0003094023153816861
Position 4412: 0.00026802987040660137
Position 1120: 0.00026047564676126637
Position 1500: 0.00022178219584111946
Position 10599: 0.00018615762841861445
Position 4622: 0.00018510747628145086
Position 872: 0.00018177265049780533
Position 806: 0.00014252899683935642
Position 3325: 0.00012419404953502278
Position 627: 0.00012078491094565513
Position 5622: 0.00011865987542600102
Position 576: 0.00011559976638398595
Position 10894: 0.0001144386378277134
Position 3594: 9.540577775550853e-05
Position 11129: 7.864113400329531e-05
Position 8945: 4.776966012172807e-05
Position 1459: 4.776907140713831e-05
Position 6594: 4.733270036544688e-05
Position 393: 4.652895406829e-05
Position 4275: 4.5208834038477806e-05
Position 293: 3.8270078469907775e-05
Position 1521: 3.6764263868646214e-05
Position 9671: 3.5654455634034376e-05
Position 1134: 3.349533181678528e-05
Position 8792: 3.310134648257415e-05
Position 10041: 3.207021860398105e-05
Position 8811: 3.0330767982919726e-05
Position 523: 2.963899895415849e-05
Position 9513: 2.8659561680136678e-05
Position 4646: 2.8154496372403208e-05
Position 5134: 2.7033082357020214e-05
Position 762: 2.5409086243780177e-05
Position 384: 2.4382819040872513e-05
Position 4237: 2.0152639539681436e-05
Position 4100: 1.9413722781672053e-05
Position 1291: 1.8398951958335523e-05
Position 1517: 1.488949671413157e-05
Position 285: 1.4470149112252472e-05
Position 1169: 1.413693655896035e-05
Position 1166: 1.4028759558708351e-05
Position 1282: 1.2651912156278606e-05
Position 1147: 1.2580674485742021e-05
Position 2229: 8.0340329267903e-06
Position 3888: 7.4610947232882886e-06
Position 8207: 6.564047735911937e-06
Position 3791: 6.060105371183866e-06
Position 2108: 5.064168070439117e-06
Position 5676: 4.8245475057517045e-06
Position 2335: 4.376445050293309e-06
Position 646: 3.889415452881974e-06
Position 4980: 3.770764273177061e-06
Position 4223: 3.629793070085508e-06
Position 903: 3.5550703146321667e-06
Position 1889: 3.4659688268272993e-06
Position 785: 3.104802725101003e-06
Position 2490: 3.0471547447132873e-06
Position 4434: 2.9585132782747764e-06
Position 2729: 2.47210060772813e-06
Position 4452: 2.4610436717942335e-06
Position 266: 2.265456905124979e-06
Position 729: 1.967140746054738e-06
Position 449: 1.9101089626170506e-06
Position 2804: 1.8577318025663281e-06
Position 75: 1.8323654709613412e-06
Position 774: 1.4635140083217758e-06
Position 4376: 1.2067258095970313e-06
Position 2024: 1.1992965689167975e-06
Position 257: 1.113026926774107e-06
Position 1947: 1.0909006472030812e-06
Position 120: 1.0857324977405322e-06
Position 2703: 9.84755368783656e-07
Position 998: 7.574376001892973e-07
Position 643: 7.273623660780389e-07
Position 203: 6.392178356854336e-07
Position 3903: 5.850908374867394e-07
Position 397: 5.130070652171904e-07
Position 841: 4.965273189736326e-07
Position 877: 4.6259574681411815e-07
Position 2592: 3.827255432381341e-07
Position 200: 2.892151940458141e-07
Position 186: 1.9140477042396503e-07
Position 495: 1.5764179259562297e-07
Position 884: 1.3441540051981922e-07
Position 694: 1.110446903986802e-07
Position 80: 9.584296117105396e-08
Position 306: 9.314315554151517e-08
Position 420: 5.69946651521496e-08
Position 129: 4.926016582986277e-08
Position 427: 4.498792539527178e-08
Position 96: 4.206400492038546e-08
Position 1247: 6.830230229585441e-09
Position 1000: 5.7742718136296004e-09
Position 105: 1.1365884850933768e-09
Position 114: 8.139746901486779e-10
Position 501: 6.986258820049866e-10
Position 459: 3.9332032086093486e-11
Position 133: 2.5652689440107747e-11
Position 268: 3.6066440231440837e-12
Position 86: 3.1077463637473386e-12
Position 648: 2.0513134231176362e-12
Position 629: 1.3840537088351315e-12
Position 666: 1.3709695386998486e-12
Position 650: 9.209688123738765e-13
Position 663: 4.2249131422857287e-13
