Gene = PEA15
index = 1010
Annotated 5SS: [ 186 6380 7929]
Annotated 3SS: [6205 7772 8084]
SMsplice 5SS: [ 186 2898 7929]
SMsplice 3SS: [2800 7772 8084]
top_k =  500
Partition function (log Z): -2.822357871264332

Sorted 5' Splice Sites (High to Low Probability):
Position 7929: 0.9718797912036157
Position 186: 0.9716877426749458
Position 2898: 0.8272525473836092
Position 1901: 0.6147083346813906
Position 8174: 0.5739159336618463
Position 6380: 0.493386485307963
Position 3329: 0.29289810801839383
Position 6314: 0.10817751472711583
Position 8545: 0.10549166930005027
Position 8540: 0.06164617781728063
Position 624: 0.060383491828348256
Position 8556: 0.05955219792090593
Position 9192: 0.0581427662711311
Position 1732: 0.05486684748595139
Position 3032: 0.041906709413545934
Position 3254: 0.027896975502876047
Position 2220: 0.0208458900724404
Position 5864: 0.020456043686428005
Position 347: 0.016805883242375207
Position 8289: 0.015109048534532436
Position 4757: 0.01262835338351787
Position 4085: 0.010554021632669868
Position 117: 0.009991025887382574
Position 5243: 0.009650466488737935
Position 5284: 0.008885339475025848
Position 1116: 0.004312622038649982
Position 580: 0.0040114995094141966
Position 1249: 0.003705300776972515
Position 7902: 0.003482289090793799
Position 4486: 0.003152860163492208
Position 5892: 0.0023688974569967204
Position 1188: 0.0021428722584072375
Position 343: 0.0017392064998070932
Position 2336: 0.0014609618371119707
Position 1300: 0.0013847867746602858
Position 1993: 0.0013343768735332516
Position 8295: 0.0012589378367461029
Position 1304: 0.0010321543306493499
Position 1905: 0.0009357337406801865
Position 2725: 0.0008211487870295298
Position 2801: 0.0007421986753759476
Position 1476: 0.0007137784006427025
Position 1333: 0.0006288382601839013
Position 8285: 0.0005759841102776853
Position 331: 0.00041245826694911926
Position 8283: 0.00040001433328413724
Position 3019: 0.0003265790930841381
Position 1872: 0.0003239653183154077
Position 564: 0.00029401853926080393
Position 695: 0.00027145826395592805
Position 2594: 0.00023955667554642838
Position 1277: 0.00019138613990131966
Position 1370: 0.00011973141812246785
Position 684: 0.00011860635447025372
Position 6724: 8.960044660466399e-05
Position 679: 8.437495325526847e-05
Position 587: 7.904304148595051e-05
Position 1443: 6.147803179280593e-05
Position 1386: 5.11867360455673e-05
Position 418: 1.5214051809064914e-05
Position 883: 9.644998442032066e-06
Position 669: 9.070597652049388e-06
Position 3345: 7.260619227452346e-06
Position 236: 4.945556401228879e-06
Position 22: 4.6401210729821254e-06
Position 152: 1.6764231092739654e-06
Position 1151: 1.0539607650828075e-06
Position 210: 1.019477249728558e-06
Position 367: 9.495880957824184e-07
Position 671: 8.933924578517149e-07
Position 426: 7.607314193847616e-07
Position 1146: 5.839141193691625e-07
Position 441: 5.619148131107301e-07
Position 369: 5.27943022617993e-07
Position 288: 2.0222418531560975e-07
Position 316: 1.076523822817692e-07
Position 305: 6.783307200423995e-08
Position 17: 4.3707413089882985e-08
Position 286: 3.102262109511408e-08
Position 540: 1.7778775587296853e-08
Position 351: 1.3845575020021843e-09
Position 314: 1.2665546650316942e-09
Position 335: 1.193233045116947e-11
Position 383: 1.0248425682821048e-11
Position 400: 1.6675069459254297e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8084: 0.8821203855716877
Position 7772: 0.7235043508516594
Position 2800: 0.6908555098637847
Position 6205: 0.594952144451472
Position 9984: 0.3432358243354792
Position 1792: 0.2551757212667314
Position 7848: 0.23001850856587325
Position 1690: 0.21184363481661322
Position 1821: 0.17177794670705296
Position 8401: 0.13681799411976792
Position 3183: 0.12778038948719717
Position 2707: 0.1275108629257816
Position 8487: 0.09690046147905387
Position 9346: 0.07496021824095933
Position 9004: 0.07402653619049493
Position 8753: 0.066997214144254
Position 3203: 0.06230383328920381
Position 3126: 0.06176819251818662
Position 8982: 0.04625534717953069
Position 515: 0.04557650428913433
Position 9328: 0.04017301714508161
Position 8432: 0.027369447408601394
Position 1795: 0.025635081343053742
Position 5695: 0.022824941143424725
Position 9031: 0.02127233451942683
Position 3237: 0.0193064187028835
Position 5152: 0.018535805963763783
Position 3081: 0.01818899963237337
Position 3165: 0.016373004360223403
Position 2686: 0.01464004998585976
Position 7698: 0.013787005002191544
Position 8214: 0.013488242687073139
Position 2939: 0.01323951956047396
Position 320: 0.012997630715570023
Position 2133: 0.011856016582776923
Position 9662: 0.01098759409684178
Position 2967: 0.010388696069173182
Position 8923: 0.009185587281398786
Position 7650: 0.007123113279136974
Position 4381: 0.0068219096979168425
Position 1151: 0.006714680287907206
Position 2104: 0.006443603978466247
Position 9137: 0.006428272007482162
Position 6262: 0.006216436048355891
Position 2583: 0.0052795716639528366
Position 2629: 0.005102833215044087
Position 2862: 0.00448768584931671
Position 4021: 0.0043306326450360715
Position 4526: 0.00420258829438226
Position 9634: 0.004189634451281257
Position 8888: 0.004109912625344349
Position 1022: 0.0036952771792645063
Position 3190: 0.003557474821762334
Position 4481: 0.0035129696699409724
Position 3720: 0.003484583075295944
Position 8439: 0.003435312267481144
Position 9594: 0.003334522736533027
Position 1576: 0.003103162435468832
Position 3230: 0.003066712494451312
Position 602: 0.00269870598866146
Position 2897: 0.00243680849437772
Position 3142: 0.0022445381133293987
Position 8715: 0.0021994001247017426
Position 998: 0.002183673356089903
Position 1728: 0.0021124981650085784
Position 4232: 0.002042540491696043
Position 278: 0.0019216300039288418
Position 8098: 0.001867237025306294
Position 1496: 0.0017325682730837634
Position 449: 0.0017289193225788336
Position 3900: 0.0015031498861678642
Position 4050: 0.0014970185533362045
Position 10016: 0.0014526201741358932
Position 9805: 0.0013591188666908051
Position 2768: 0.0013586517895400325
Position 2219: 0.0010829473348902027
Position 8329: 0.0010642117197290231
Position 2179: 0.0010425517255668846
Position 472: 0.0010199472835565788
Position 2820: 0.000936237440389754
Position 7613: 0.000929102595548339
Position 6066: 0.0009057482330824401
Position 8902: 0.0007819426950058579
Position 1650: 0.0007488932596885251
Position 1088: 0.0004574179166054438
Position 1835: 0.0004422828053128949
Position 553: 0.00041174617104020625
Position 2291: 0.00039058374005152105
Position 1155: 0.00036040210794112507
Position 2333: 0.0003346793084110188
Position 2465: 0.0003080767614530106
Position 1565: 0.0002929906672447148
Position 8140: 0.00027355916732193846
Position 418: 0.0002558649583080628
Position 1759: 0.0002472442404928148
Position 2635: 0.0001872600770625509
Position 358: 0.00017812728415474575
Position 2840: 0.00015129771083029434
Position 1051: 0.00012268578684812537
Position 2985: 0.0001022793557447851
Position 2603: 9.568378539399428e-05
Position 2531: 9.494339433625017e-05
Position 6489: 8.960044660466399e-05
Position 396: 8.779992555251917e-05
Position 377: 8.052294062034715e-05
Position 2709: 7.396358050679297e-05
Position 305: 5.717975794167201e-05
Position 485: 4.5323222105757166e-05
Position 2079: 4.255734736735173e-05
Position 2948: 4.216821319232215e-05
Position 1583: 3.8480521719619584e-05
Position 1652: 3.575279793056943e-05
Position 4308: 3.0931521593506355e-05
Position 4423: 2.500297694074091e-05
Position 1660: 2.460567704918612e-05
