Gene = CIZ1
index = 373
Annotated 5SS: [  158   902  1261  3727  6043 10869 11175 12881 13221 14024 15239 21570
 22184 22538 24495 24831]
Annotated 3SS: [  726  1144  3654  5812 10774 11065 12173 13098 13825 15113 21481 22069
 22387 24424 24708 25182]
SMsplice 5SS: [  385   902  1261  6043 10869 11175 14024 15239 21570 22184 22538 24831]
SMsplice 3SS: [  726  1144  5812 10789 11065 13923 15113 21481 22069 22387 24708 25182]
top_k =  500
Partition function (log Z): 21.97157403233288

Sorted 5' Splice Sites (High to Low Probability):
Position 11175: 0.9970539512748972
Position 902: 0.9916762022540664
Position 1261: 0.9612250822169928
Position 10869: 0.9579461899344767
Position 21570: 0.9493757845195826
Position 22538: 0.9167494933771668
Position 6043: 0.9098359927931974
Position 14024: 0.8513176300327984
Position 24831: 0.8334733751201062
Position 15239: 0.8209040951836175
Position 22184: 0.7387662314412659
Position 12881: 0.595597504078654
Position 8127: 0.5503316297463626
Position 1073: 0.48296322282081056
Position 21986: 0.47046758667609484
Position 24495: 0.4479432294992325
Position 385: 0.4396079421577428
Position 13221: 0.3689961064766946
Position 13826: 0.3073170983268138
Position 19571: 0.2874063246474121
Position 158: 0.2446076946744444
Position 5548: 0.20256147890566542
Position 22222: 0.18862227002938772
Position 15274: 0.14277892646654564
Position 548: 0.1011684141345766
Position 24051: 0.09619242523891902
Position 369: 0.0916435085127138
Position 6050: 0.08805275018712434
Position 8614: 0.07997143774941905
Position 13486: 0.06511577501700948
Position 12346: 0.06346368410736611
Position 12517: 0.06266177649523903
Position 310: 0.060846037777772234
Position 22514: 0.03490712801923033
Position 3727: 0.03084489516754229
Position 318: 0.02844562858837543
Position 1544: 0.027572720572542137
Position 11503: 0.02687506345176019
Position 21967: 0.02440193424024531
Position 4400: 0.023173491713067595
Position 22253: 0.017824224558559257
Position 13225: 0.017736486642095848
Position 2094: 0.01633569866709369
Position 9707: 0.015407498510406304
Position 3686: 0.015129044354841279
Position 1462: 0.015068719339435925
Position 2260: 0.013068323839861557
Position 8827: 0.012257638000644638
Position 327: 0.01165605391369124
Position 11582: 0.011599795292825801
Position 22552: 0.010907581221823932
Position 265: 0.010238765342210509
Position 25333: 0.009391913808487385
Position 1099: 0.0083751613395732
Position 5698: 0.007518488288240033
Position 14453: 0.007387452341727592
