Gene = SZRD1
index = 1367
Annotated 5SS: [  226 24342 26400]
Annotated 3SS: [24291 26144 27954]
SMsplice 5SS: [  226 26400]
SMsplice 3SS: [26220 27954]
top_k =  500
Partition function (log Z): -20.445446338139508

Sorted 5' Splice Sites (High to Low Probability):
Position 226: 0.9305100595610718
Position 5904: 0.20257612846122994
Position 1893: 0.17271109112496044
Position 9352: 0.13754589931564007
Position 170: 0.043226713467787545
Position 7273: 0.029173755478095798
Position 5716: 0.019706200510000157
Position 5261: 0.012283136425659775
Position 2367: 0.011367321722231509
Position 1649: 0.011121219382737324
Position 272: 0.009392164546212283
Position 1235: 0.008134835060107422
Position 7938: 0.008005011318041792
Position 7650: 0.007737632800399824
Position 428: 0.007543485999022627
Position 1230: 0.007356053688807622
Position 8172: 0.007270372229947693
Position 3951: 0.006823054544036064
Position 7632: 0.0036418356958200664
Position 5209: 0.003030967410694808
Position 7165: 0.0018645765700399297
Position 2530: 0.0017997828584991045
Position 614: 0.0017442227968580677
Position 5923: 0.0016719347091022486
Position 5414: 0.0016595941032394588
Position 904: 0.0015403363781538691
Position 2575: 0.0014482934628152555
Position 5786: 0.0012866569813825193
Position 5698: 0.001185526818261978
Position 6062: 0.000744526954402545
Position 296: 0.0007409994412525856
Position 190: 0.0007138776259955616
Position 3931: 0.0007068303143477439
Position 1026: 0.0005886213887920068
Position 5375: 0.0005573330074134443
Position 146: 0.00046370758753562426
Position 933: 0.0003858784674467002
Position 5696: 0.0003387840696998738
Position 1198: 0.00032915504643781115
Position 6355: 0.00029829336618376304
Position 5332: 0.0001833145229430165
Position 1544: 0.00014256663232515012
Position 1323: 0.00011191112393297726
Position 822: 0.00010612495632886266
Position 1206: 0.00010053503298903959
Position 82: 9.086585520524486e-05
Position 4236: 7.454083605256354e-05
Position 5177: 7.272382290489802e-05
Position 2593: 6.765007245757007e-05
Position 4065: 5.396066547695912e-05
Position 3994: 4.6285466384076807e-05
Position 624: 4.449775490023279e-05
Position 1329: 4.202680974912343e-05
Position 1518: 3.968909014027757e-05
Position 1401: 3.1644980283743106e-05
Position 1319: 2.357681894850965e-05
Position 22: 3.417024263704358e-06
Position 755: 2.5663269769614454e-06
Position 73: 2.1233264488486303e-06
Position 942: 8.774105088867816e-07
Position 652: 8.481218236288713e-07
Position 912: 7.928821316970754e-07
Position 2283: 6.863378127777562e-07
Position 802: 5.837779515785539e-07
Position 768: 5.119860346224427e-07
Position 920: 4.617629794154124e-07
Position 926: 3.135384156522269e-07
Position 1204: 2.9992197765743354e-07
Position 621: 2.6387293060846345e-07
Position 1273: 1.6090491503374715e-07
Position 618: 1.2739373880311724e-07
Position 985: 1.1242216182831938e-07
Position 763: 8.278383564130181e-09
Position 526: 5.320256585748506e-09
Position 581: 4.36220651992228e-09
Position 536: 3.4676222252383735e-09
Position 345: 3.157060538840804e-09
Position 558: 8.084824708576058e-10
Position 348: 4.711821973347469e-10
Position 806: 1.6110800094615243e-10
Position 242: 2.7084855458813306e-12
Position 94: 4.1095196900712136e-13
Position 587: 2.9721834558992234e-13
Position 307: 5.066041696492297e-14
Position 458: 2.5991017007975196e-14
Position 363: 1.583434016554952e-14
Position 376: 8.296376692838695e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5548: 0.2883274891765349
Position 17749: 0.27196173349687114
Position 7815: 0.22456517681717603
Position 17768: 0.21120722389945706
Position 1795: 0.1572573048994773
Position 9248: 0.1498262224684855
Position 10987: 0.05939383964073147
Position 7060: 0.04727540944134163
Position 5062: 0.04259907223111945
Position 2959: 0.01718193136185579
Position 12057: 0.01589670106256574
Position 11032: 0.013783193589720787
Position 1096: 0.013481059139874236
Position 16156: 0.01235203474453064
Position 1654: 0.010115756590907292
Position 6540: 0.010009693612302967
Position 1423: 0.009985988404735507
Position 3798: 0.009933518087756837
Position 2282: 0.008676235319499511
Position 12698: 0.007753831043726213
Position 7463: 0.006660159918188033
Position 5683: 0.005453037689413351
Position 5803: 0.005139520192387831
Position 2428: 0.0050378842326068325
Position 5750: 0.0050156120580847514
Position 8871: 0.004662866731659912
Position 1601: 0.004154654249060402
Position 1574: 0.0033744397629534434
Position 7502: 0.0029819648915446638
Position 5058: 0.002853589327336892
Position 7605: 0.002192399737782299
Position 8152: 0.0018316804029100478
Position 3903: 0.0015677638257525872
Position 2218: 0.0014317973847535633
Position 11223: 0.0013222021837191406
Position 10817: 0.001200065091364045
Position 4133: 0.0011280180068405365
Position 1070: 0.0011269024280802468
Position 1817: 0.0011203721417282454
Position 7555: 0.0010394205650004558
Position 4911: 0.0010214577373934206
Position 10919: 0.0010032906702996014
Position 2023: 0.0009817231041424756
Position 1197: 0.0009789476963889471
Position 6167: 0.0009659347889917195
Position 6609: 0.0009393626155443387
Position 10717: 0.0008861573976866925
Position 2147: 0.000744287682728252
Position 10023: 0.0006849069623468345
Position 8413: 0.000574032233173197
Position 7194: 0.0005326183560406125
Position 6560: 0.0005030504299007594
Position 844: 0.00048064729658599205
Position 8277: 0.0004689007609191234
Position 6773: 0.00045684259045865685
Position 6170: 0.0004306194407764368
Position 1631: 0.00043016241748003144
Position 1386: 0.00040456174249362193
Position 3237: 0.00040266289536230104
Position 1502: 0.0003856429524583874
Position 1020: 0.0003599783270946782
Position 1098: 0.0003084359364273224
Position 3074: 0.00028594429567402264
Position 3598: 0.00027941838502636607
Position 3476: 0.0002624618000409241
Position 6248: 0.00023542458891215125
Position 4206: 0.00023280914266859983
Position 883: 0.00023176798788856353
Position 4423: 0.00022839707464198688
Position 2214: 0.0002229618965284761
Position 4153: 0.00020988927411121734
Position 3983: 0.00020440568433832985
Position 797: 0.0002000983014861339
Position 6876: 0.00017442600013695383
Position 6940: 0.0001712387707515959
Position 2341: 0.00016125944822519838
Position 6536: 0.00015998873028033324
Position 5092: 0.00015542906391960708
Position 6704: 0.00015130243037302774
Position 3572: 0.00014040583459281
Position 3187: 0.00012266516012744455
Position 665: 0.00012163613306971146
Position 2890: 0.00011029217906438182
Position 4399: 0.00010780234376417629
Position 3930: 0.00010619640399651777
Position 3825: 9.910941828997337e-05
Position 581: 9.895313721637357e-05
Position 1935: 8.80234265809798e-05
Position 4837: 7.504055797440993e-05
Position 3736: 7.399233928932449e-05
Position 4129: 7.032445079037959e-05
Position 2140: 6.40449506337857e-05
Position 2290: 6.364581424134369e-05
Position 3168: 6.0973025050550556e-05
Position 1368: 5.7829291226308915e-05
Position 3655: 5.468464242126046e-05
Position 1260: 4.8966712911279515e-05
Position 4226: 4.462461200253296e-05
Position 903: 4.1925035649095874e-05
Position 1617: 3.494471015737075e-05
Position 2055: 3.451893719300009e-05
Position 318: 3.292196675583041e-05
Position 2440: 3.208448926924341e-05
Position 2124: 3.1092632285655473e-05
Position 1336: 2.8474924099835934e-05
Position 3325: 2.7299427603639055e-05
Position 2499: 2.2205329750457085e-05
Position 2557: 2.0753018224405186e-05
Position 931: 1.9556188973652773e-05
Position 867: 1.8878096310672017e-05
Position 322: 1.736801761317602e-05
Position 1514: 1.467491615410425e-05
Position 1131: 1.0690167389215411e-05
Position 644: 9.351055059436252e-06
Position 1543: 8.994082883582265e-06
Position 1605: 8.958107991926736e-06
Position 1457: 7.95840825421126e-06
Position 1442: 7.006796277549507e-06
Position 1710: 4.700553927641811e-06
Position 1533: 4.576731938721657e-06
Position 800: 4.26080080241851e-06
Position 813: 4.124425883462255e-06
Position 1693: 3.5777908405834207e-06
Position 1850: 3.39566503313587e-06
Position 307: 2.6899673074567407e-06
Position 817: 2.4528139495490143e-06
Position 1003: 2.358370752462916e-06
Position 2192: 2.252286878100132e-06
Position 1319: 2.0369398712295847e-06
Position 1029: 1.8590999247584194e-06
Position 1887: 1.800957982458624e-06
Position 253: 1.3655449022831514e-06
Position 950: 8.327650924422285e-07
Position 1822: 6.067120336737157e-07
Position 355: 4.042432249739973e-07
Position 1879: 2.6398157827965456e-07
Position 854: 1.3376999712114774e-07
Position 909: 6.3287941002146e-08
Position 1316: 5.872923781737441e-08
Position 392: 1.508765972039027e-08
Position 363: 1.1223537036420147e-08
Position 821: 8.934051419760738e-09
Position 802: 7.994221329818188e-09
Position 303: 6.991557802334764e-09
Position 670: 6.71994760246414e-09
Position 553: 6.219233413413398e-09
Position 1049: 4.0483658093069145e-11
Position 647: 2.1834807886633172e-11
