Gene = NOC2L
index = 948
Annotated 5SS: [   76   362  2192  2397  3196  3368  5287  5509  6116  6879  7291  8164
 10801 11160 12889 13118 13773 14234]
Annotated 3SS: [  208  2016  2264  3074  3276  5207  5397  6001  6689  7150  8051 10686
 11057 12744 13003 13636 14143 14489]
SMsplice 5SS: [   76   362  2192  2397  3196  3368  5509  6116  6879  7291  8164 10801
 11160 12889 13118 13773 14249]
SMsplice 3SS: [  208  2016  2264  3074  3276  5397  6001  6689  7150  8051 10686 11057
 12744 13003 13636 14143 14489]
top_k =  500
Partition function (log Z): 44.69415960257569

Sorted 5' Splice Sites (High to Low Probability):
Position 5509: 0.9961735366356772
Position 10801: 0.9949051987781586
Position 8164: 0.9946661911511981
Position 362: 0.9917840687497068
Position 6879: 0.9852949484030453
Position 3368: 0.9631432452045953
Position 11160: 0.9539745360465963
Position 3196: 0.9076461614786063
Position 2397: 0.8068154017492891
Position 7291: 0.7814413922002478
Position 14249: 0.7524984093952581
Position 2192: 0.7001752363678206
Position 13773: 0.6691671935542083
Position 6116: 0.6677947666523764
Position 76: 0.5727551185903138
Position 12889: 0.5499630324853683
Position 13118: 0.5017343692253092
Position 4874: 0.4552392140404204
Position 112: 0.41261888809332314
Position 9429: 0.34161942300244424
Position 570: 0.29889718415198024
Position 5287: 0.2660789654135549
Position 14618: 0.23936141956071277
Position 7962: 0.23209962593727107
Position 13263: 0.21836030579769
Position 13144: 0.17759312583699294
Position 14234: 0.16957826671487708
Position 13968: 0.08645685569026519
Position 12793: 0.060039597074966485
Position 13804: 0.05970411118755815
Position 7878: 0.056392007038008764
Position 7572: 0.05375267937850524
Position 7873: 0.05222088775134737
Position 11476: 0.04998338833382091
Position 14267: 0.049118898128941615
Position 562: 0.03783151955932437
Position 5738: 0.0368686925673438
Position 645: 0.03519278038904802
Position 2979: 0.03387258082339681
Position 8874: 0.030941694926541276
Position 2462: 0.029040029424045263
Position 5298: 0.028125011085320284
Position 11232: 0.0278480375330598
Position 7019: 0.026304335363989472
Position 14257: 0.026004713969505464
Position 1146: 0.02587623588343252
Position 8700: 0.025115721449881334
Position 3180: 0.024740981541156382
Position 4827: 0.023082155360590276
Position 4905: 0.02201066653493076
Position 5791: 0.019289660766599395
Position 12534: 0.018761530800195055
Position 6122: 0.015778630757109148
Position 2985: 0.015144928001117542
Position 12814: 0.014585214132716564
Position 6414: 0.013073842321965979
Position 5189: 0.012521312615334198
Position 8712: 0.012498780180037106
Position 5881: 0.010813734099839174
Position 8557: 0.009000075249599645
Position 12772: 0.008709711184378258
Position 810: 0.008245632290252783
Position 122: 0.007844364470290448
Position 14636: 0.007411432960714344
Position 6284: 0.006069940799387071
Position 7667: 0.005921406195708684
Position 11254: 0.005407089928539352
Position 2824: 0.0052188052601310824
Position 87: 0.00520494680726159
Position 378: 0.005041190715121058
Position 6704: 0.004903201169835752
Position 13554: 0.004773102145775978
Position 12906: 0.00476981691636303
Position 5743: 0.004752012615027343
Position 9246: 0.004053958040976756
Position 5057: 0.003696176542845782
Position 6886: 0.0034732623555935437
Position 3653: 0.003371829103285452
Position 7180: 0.003307530711502378
Position 11239: 0.0032411289440349975
Position 2933: 0.0031255898010345905
Position 3879: 0.0027032438283821985
Position 6534: 0.0026854140842633785
Position 3405: 0.00251921227788794
Position 11511: 0.0024804579263788817
Position 7480: 0.002441471059491037
Position 11893: 0.002426921645185439
Position 11707: 0.002263919372128755
Position 12969: 0.0021325423894610457
Position 5323: 0.0021294343954485345
Position 14241: 0.0021022844603461
Position 2698: 0.0019276196989540676
Position 5333: 0.0018797258794969072
Position 3348: 0.0017207843685100182
Position 3248: 0.0016557444410295807
Position 3843: 0.0016118351806762583
Position 7689: 0.001498096473841762
Position 14645: 0.0014789590308792015
Position 3612: 0.0014780642651056935
Position 7303: 0.0014605881396082014
Position 12934: 0.0014320570152139265
Position 4882: 0.0014099547061954172
Position 4191: 0.0013970596715571074
Position 2659: 0.0013498078989707199
Position 11298: 0.0013371843630658594
Position 11139: 0.001182343097937932
Position 3690: 0.0011678191264719007
Position 11541: 0.001150014424952853
Position 6933: 0.0011338054636085418
Position 4711: 0.001131432750633927
Position 5723: 0.0011117272745237603
Position 14821: 0.0011062302358754788
Position 8864: 0.0009980468123958035
Position 4002: 0.0009496103621291582
Position 11347: 0.0009400419136530334
Position 13787: 0.0009256216804961266
Position 8740: 0.0009240581885702108
Position 12645: 0.0008994492743815122
Position 1449: 0.0007823929348036578
Position 41: 0.0007266106180902686
Position 2183: 0.0007234178343115761
Position 7541: 0.0006867429342586928
Position 6197: 0.0006698548166690097
Position 3393: 0.0006678308445962197
Position 4573: 0.0006486335644657008
Position 328: 0.0006014408128112768
Position 5788: 0.000599699194552494
Position 622: 0.0005937090625312768
Position 5757: 0.0005588400432297915
Position 2370: 0.0004785889417618324
Position 8553: 0.0004772474945233571
Position 7529: 0.00045991578471302023
Position 997: 0.000442501396618563
Position 640: 0.00043666359915898496
Position 1843: 0.0004239151026259106
Position 14755: 0.00041479582087831213
Position 5461: 0.0004045692755838412
Position 8518: 0.00037465636912642323
Position 4409: 0.000355830301717135
Position 14663: 0.0003470301212675735
Position 1377: 0.0003456005355390199
Position 7514: 0.00034048505649844206
Position 5848: 0.00033703926662316243
Position 8168: 0.0002992887149877686
Position 1873: 0.00029266475905606425
Position 14850: 0.00027338065176781966
Position 8406: 0.00026324569405850046
Position 8143: 0.0002463258512474796
Position 14783: 0.00023299788919961333
Position 14298: 0.00022208725848492944
Position 5600: 0.00022135210528481962
Position 6133: 0.00021836931494659685
Position 2643: 0.0002032050692054141
Position 10951: 0.00018188488685622214
Position 6044: 0.00018149008493332114
Position 7284: 0.00015568764202221813
Position 10794: 0.00014800118146969795
Position 2738: 0.00014421247616478908
Position 10843: 0.00012855959832122382
Position 8539: 0.00012654192474566872
Position 1189: 0.00012630933331523944
Position 4866: 0.00010030880924329813
Position 3383: 9.406615894339644e-05
Position 660: 8.713182390431914e-05
Position 118: 8.40348724937279e-05
Position 414: 8.377635812385358e-05
Position 11162: 8.321780696317552e-05
Position 6059: 8.162963903389233e-05
Position 5546: 8.077685576755911e-05
Position 3157: 7.846042775403244e-05
Position 4283: 6.659461279612213e-05
Position 116: 5.895620441983792e-05
Position 4047: 5.128332447549513e-05
Position 574: 4.6147816160682146e-05
Position 765: 3.722973886328285e-05
Position 887: 3.5408979822713224e-05
Position 1521: 3.532940307306428e-05
Position 1921: 3.36011376548341e-05
Position 11822: 1.5939695487690572e-05
Position 14259: 1.3961057819802503e-05
Position 8410: 1.3467771281877353e-05
Position 275: 1.1716698758362511e-05
Position 11164: 1.0186167017186172e-05
Position 2710: 8.957354558682265e-06
Position 8179: 8.578506960433151e-06
Position 2714: 8.32965991431226e-06
Position 8820: 7.717671808453391e-06
Position 9412: 7.572458470027684e-06
Position 366: 5.7652318480698495e-06
Position 228: 5.630928390139649e-06
Position 14424: 5.485442627464986e-06
Position 263: 4.322836528070644e-06
Position 11078: 4.221951603473865e-06
Position 11409: 4.173684579232407e-06
Position 28: 3.198956669119874e-06
Position 23: 2.9959260389058668e-06
Position 1005: 1.717772103682148e-06
Position 45: 6.624850762466267e-07
Position 8528: 6.093427539501073e-07
Position 8608: 5.913251502926548e-07
Position 6008: 3.5815078870439113e-07
Position 6014: 3.2199120481228423e-07
Position 419: 1.2241536721853927e-07
Position 566: 4.991558457187388e-08
Position 47: 3.69644939411385e-08
Position 175: 3.435593890971333e-08
Position 438: 2.63720349946042e-08
Position 198: 7.636878907419832e-09
Position 187: 6.259443552462313e-09
Position 236: 4.341288986571601e-09
Position 403: 2.5969145472025034e-09
Position 529: 2.5345190113578004e-09
Position 481: 1.4569183717414987e-09
Position 514: 1.1237349148970135e-10
Position 5719: 9.359587216965702e-11
Position 398: 2.016913583866884e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 14143: 0.9995437087056125
Position 11057: 0.9920500390371031
Position 5397: 0.9862436304437562
Position 8051: 0.9847643878132656
Position 14489: 0.9704509234436456
Position 208: 0.9414134105721381
Position 3276: 0.9177503157662501
Position 10686: 0.9170486769528786
Position 3074: 0.860166321415243
Position 2264: 0.7436715136166843
Position 6689: 0.725502142097674
Position 13636: 0.7058988675972544
Position 6001: 0.6740332412001115
Position 13003: 0.6352231322532274
Position 7150: 0.5346059155707805
Position 4766: 0.5104209544108652
Position 12744: 0.5101124822343789
Position 2016: 0.3943143518239848
Position 9317: 0.33266321810255517
Position 2068: 0.2956572962018386
Position 481: 0.2938154789197918
Position 14739: 0.26709052639371716
Position 6754: 0.25036341828188885
Position 5207: 0.23200513024101446
Position 7948: 0.22312476404467613
Position 7719: 0.10902948194673243
Position 13169: 0.10902304654651428
Position 12679: 0.10672566868840307
Position 7086: 0.1061937453276958
Position 13059: 0.08762668082625336
Position 13867: 0.0822804636428149
Position 7018: 0.08165195738956132
Position 2246: 0.07634703507834832
Position 2786: 0.05549842078199599
Position 153: 0.05492862437324201
Position 11408: 0.053226065465303944
Position 7377: 0.05306434613102494
Position 10712: 0.04456112546377413
Position 3028: 0.04239150586938049
Position 5105: 0.04084791836163574
Position 8699: 0.039025102438763504
Position 13007: 0.038862380919743825
Position 6987: 0.03835763423080491
Position 444: 0.03737447941933813
Position 490: 0.03722473369176514
Position 5686: 0.03467286879687248
Position 3092: 0.03299034808603746
Position 8638: 0.03239214877547161
Position 10695: 0.02437745115383519
Position 5054: 0.024336574476163216
Position 12967: 0.021694195379510135
Position 5709: 0.01750281695347333
Position 3261: 0.017310954516664423
Position 5592: 0.017181328132352246
Position 13591: 0.017103884151469514
Position 1090: 0.015807875323640815
Position 12591: 0.015493852260751425
Position 12450: 0.015102272981895799
Position 6970: 0.014152097264108605
Position 6227: 0.013978565552768274
Position 3307: 0.013601517182005972
Position 7180: 0.013090286721531402
Position 12792: 0.01114498436000738
Position 8409: 0.011010704137627636
Position 7748: 0.010824453409493619
Position 3033: 0.009439357986233776
Position 7089: 0.009211932319316366
Position 10698: 0.009174984644831527
Position 552: 0.008944801440699335
Position 7565: 0.008560854066406193
Position 14934: 0.008079963244047124
Position 13734: 0.007279533887794739
Position 5418: 0.006828836464456733
Position 6836: 0.006313759123053614
Position 991: 0.006283220125045627
