Gene = NICN1
index = 941
Annotated 5SS: [ 219 3075 3444 3960 4378]
Annotated 3SS: [2897 3329 3887 4272 4451]
SMsplice 5SS: [ 219 3444 3960 4378]
SMsplice 3SS: [3329 3819 4272 4451]
top_k =  500
Partition function (log Z): 1.2729492963806486

Sorted 5' Splice Sites (High to Low Probability):
Position 3444: 0.9947174346048099
Position 219: 0.9619058401669213
Position 4378: 0.9094144010015226
Position 3960: 0.6036139444026334
Position 2453: 0.47248627316659586
Position 3977: 0.2814370962210148
Position 3075: 0.22437423576822124
Position 4021: 0.06278964292991362
Position 1487: 0.057888956531611094
Position 2984: 0.03488217307326369
Position 3127: 0.031015937283557327
Position 232: 0.025800600698385173
Position 2566: 0.021510207261629753
Position 3031: 0.015148409958314141
Position 3050: 0.014975561301604658
Position 2423: 0.012561328164192427
Position 1622: 0.011997572584882956
Position 138: 0.0109602703297938
Position 513: 0.009922623558993166
Position 1606: 0.007343095668152095
Position 2803: 0.007014290776699274
Position 457: 0.004860134275784496
Position 5916: 0.003823971292141877
Position 1510: 0.0034955835774166167
Position 2511: 0.0031806576840920837
Position 3955: 0.00286834788957269
Position 3597: 0.002694243141971539
Position 5100: 0.002431198485799975
Position 1527: 0.0021735884770273314
Position 1008: 0.0021692971979935037
Position 3244: 0.0020024796202156225
Position 1395: 0.001758909623338524
Position 4742: 0.0015202446777071506
Position 3934: 0.0014060703032726589
Position 3729: 0.0012374722717074095
Position 2552: 0.0012033153812244786
Position 1952: 0.001179426034511059
Position 4382: 0.0011132879423944846
Position 475: 0.0007998927463758675
Position 2598: 0.0007373609758881975
Position 4946: 0.000647918899977972
Position 4200: 0.0004995752122040893
Position 2953: 0.00048484635844451293
Position 277: 0.0004536159006369954
Position 823: 0.00042826529773921365
Position 3518: 0.0003730646070075788
Position 2131: 0.0003618154700340464
Position 3054: 0.0003589925468605692
Position 3522: 0.00034274200089038503
Position 2988: 0.00031082966917731625
Position 6077: 0.0002494609185338137
Position 3559: 0.0002452615642801775
Position 3665: 0.0002045973077633022
Position 683: 0.00019330424984130923
Position 520: 0.0001248276698236399
Position 3750: 0.00010756405949424254
Position 1540: 0.00010351093682879109
Position 466: 9.04867666545252e-05
Position 1326: 8.932921920937645e-05
Position 715: 8.777614787708947e-05
Position 147: 8.60574542615317e-05
Position 1689: 7.608236513741552e-05
Position 497: 5.2221565840413486e-05
Position 343: 4.3201360657676604e-05
Position 1477: 2.86488115194486e-05
Position 986: 2.0220538377917198e-05
Position 541: 1.9161262387771817e-05
Position 102: 6.107378086832538e-06
Position 3510: 6.007743096901938e-06
Position 3448: 5.902514532404127e-06
Position 3513: 5.365957770779878e-06
Position 4544: 5.009641172189353e-06
Position 114: 4.338030031532056e-06
Position 919: 1.6568100439358722e-06
Position 36: 1.6003849451763784e-06
Position 995: 1.239334842675454e-06
Position 4871: 9.66040187128978e-07
Position 4568: 7.232480699928253e-07
Position 180: 6.644584936915867e-07
Position 39: 5.418224440693762e-07
Position 69: 4.01749850190595e-07
Position 280: 3.767920149463479e-07
Position 59: 1.2462510244758125e-07
Position 126: 8.654693650532988e-08
Position 4452: 7.869852404655545e-08
Position 4306: 4.844869899803728e-08
Position 89: 3.88930203123436e-08
Position 371: 2.2506222046085072e-08
Position 363: 4.660150784992894e-09
Position 81: 3.4331118237523595e-09
Position 189: 3.1626446381689986e-09
Position 174: 1.9663168922804057e-09
Position 204: 1.2318777942690535e-09
Position 96: 5.117729566915771e-11
Position 320: 1.929832250304338e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3329: 0.9289987672359328
Position 4272: 0.8197185968433126
Position 3819: 0.7940715569985543
Position 4451: 0.6691836369964891
Position 2365: 0.4912920925797132
Position 2897: 0.2432522755614567
Position 3887: 0.07333933539392924
Position 1379: 0.07103238197637766
Position 5029: 0.06948224081995782
Position 3864: 0.052111731279261844
Position 6187: 0.042574303064591514
Position 2903: 0.04103695025078373
Position 3772: 0.03369152606572355
Position 4958: 0.03164821287838303
Position 3349: 0.02968784860613016
Position 4831: 0.029537108590834506
Position 4989: 0.026199827045650347
Position 2957: 0.022710492599943732
Position 3234: 0.022366703023496866
Position 2334: 0.02085911992886084
Position 4538: 0.020014241472399153
Position 5597: 0.019076332542780853
Position 4314: 0.01708688104006805
Position 4292: 0.01686793996925695
Position 4628: 0.01622573307263411
Position 4269: 0.015795242521988606
Position 6121: 0.010564605525173621
Position 438: 0.010436223418125081
Position 4179: 0.009808779212881785
Position 3408: 0.009305132461085957
Position 4311: 0.008720542140317504
Position 5943: 0.008576174457073359
Position 4153: 0.008263840826987723
Position 5815: 0.007035933516875644
Position 3380: 0.006319595896116216
Position 1325: 0.00530253999926174
Position 2931: 0.005297512010565846
Position 4836: 0.0051371046840199795
Position 3031: 0.004686508275632456
Position 5787: 0.004506500648108781
Position 389: 0.004344640332799498
Position 1414: 0.003972423714984973
Position 4330: 0.003775766610719445
Position 5572: 0.0034592501079659032
Position 4507: 0.0031667640305809083
Position 5647: 0.0031044124427568633
Position 4588: 0.0030949673296131893
Position 4222: 0.003060342429619614
Position 4289: 0.003052447590108196
Position 2918: 0.002983855893797848
Position 3749: 0.0025191494045758303
Position 2389: 0.0023427397130338107
Position 5209: 0.0022404295732840742
Position 4130: 0.002238608459426188
Position 4282: 0.0021980283487945777
Position 3649: 0.0021261567566253844
Position 4199: 0.0020472849585987407
Position 4557: 0.0020205898659199925
Position 5865: 0.0020050902369022658
Position 906: 0.0018885090965597168
Position 6178: 0.0017860475372448441
Position 5539: 0.0016126216109120482
Position 4664: 0.0016044944455845553
Position 4305: 0.001528902494827243
Position 4422: 0.0014415179736607887
Position 2967: 0.0013634325435255936
Position 5762: 0.0012008847993296402
Position 2306: 0.0011815625008124587
Position 3194: 0.0011805502025944424
Position 5115: 0.001160211965325744
Position 1271: 0.0010288110936139169
Position 5829: 0.0010037869612171632
Position 5176: 0.0009615804981449795
Position 2515: 0.0009552448765496321
Position 3927: 0.0009427766623278765
Position 1274: 0.0009148664369534556
Position 6069: 0.0009075376450929327
Position 3563: 0.000833132687333477
Position 5968: 0.0007985879765485846
Position 3911: 0.0007750011802765682
Position 5989: 0.0007616772637557843
Position 2848: 0.000741796133037787
Position 2674: 0.0006932434650976328
Position 1480: 0.0006889011498788023
Position 202: 0.0006397097006012619
Position 3840: 0.000635934153380443
Position 6207: 0.0006252190253010943
Position 4885: 0.0005893313965304601
Position 1594: 0.0005858411742196252
Position 3558: 0.000580562051519066
Position 1710: 0.0005707771318447875
Position 5389: 0.0005491877867688616
Position 608: 0.0005312435389914847
Position 4058: 0.0005161360399233752
Position 5428: 0.0005130454891733756
Position 5226: 0.0004470394276882406
Position 4194: 0.0004271219246087069
Position 5180: 0.00037803128713803777
Position 2032: 0.00035471008871795084
Position 363: 0.00035029080604745964
Position 6010: 0.00034204540421868963
Position 4104: 0.00033219244782431407
Position 4742: 0.0003293188690846969
Position 2434: 0.0003114491835630954
Position 1849: 0.00030480404425753865
Position 3869: 0.00029737026252382183
