Gene = EFCAB7
index = 485
Annotated 5SS: [  245  2370  8642  9367 10260 10827 22668 28445 32126 33858 38468 45130
 47739]
Annotated 3SS: [ 2181  8429  9279 10063 10704 22525 28334 31967 33723 38318 44919 47630
 49051]
SMsplice 5SS: [  126  2370  9367 10260 10827 13628 22668 25259 33858 38468]
SMsplice 3SS: [ 2181  9279 10018 10704 13504 22525 25157 33723 38318 46062]
top_k =  500
Partition function (log Z): -13.668668514275721

Sorted 5' Splice Sites (High to Low Probability):
Position 9367: 0.9704464836211224
Position 22731: 0.8444658080479709
Position 126: 0.8237687616565629
Position 13628: 0.8227575517909953
Position 10260: 0.7760930086623778
Position 10827: 0.7305335460685027
Position 2370: 0.6860233822303079
Position 25259: 0.6718181657928454
Position 8003: 0.5514546695373856
Position 4071: 0.456726223764272
Position 8642: 0.2660184690375831
Position 10494: 0.18292034621699618
Position 19959: 0.1635415445706012
Position 13887: 0.1357453906264462
Position 10786: 0.1309681240534056
Position 180: 0.0932616909232235
Position 15978: 0.06583621740697496
Position 28558: 0.057553344707525524
Position 12928: 0.05126386642982399
Position 13706: 0.046527951197325286
Position 2501: 0.03518179509844419
Position 20430: 0.03493830754964969
Position 20100: 0.03170026707867059
Position 9443: 0.03014654312698328
Position 16583: 0.02813476735754099
Position 28445: 0.025205966023767117
Position 443: 0.02519231458370818
Position 131: 0.02398816882676894
Position 10705: 0.02200892233603845
Position 16356: 0.021716052820215007
Position 26667: 0.020887642607667754
Position 464: 0.016459982165464626
Position 15207: 0.015726591671746344
Position 245: 0.013443731247026521
Position 15857: 0.01215452097906287
Position 230: 0.012148595973415941
Position 12724: 0.011777875493039418
Position 4782: 0.011190208502724657
Position 622: 0.010913738877110845
Position 8588: 0.009535674624232344
Position 355: 0.009314941062163223
Position 1493: 0.008951482845657931
Position 4587: 0.00854849633041182
Position 6111: 0.008067407951924201
Position 19906: 0.007574146245717823
Position 145: 0.00459663737701629
Position 12717: 0.004300254521173131
Position 1036: 0.004139009991966337
Position 10420: 0.003499243253834945
Position 3655: 0.0033832138583704953
Position 10802: 0.002713252964628433
Position 9387: 0.002628492757230537
Position 10608: 0.0026039500339612707
Position 13271: 0.002114477003658793
Position 745: 0.002049545267856319
Position 1460: 0.0018495782119657836
Position 12672: 0.0013636061682485944
Position 2298: 0.0012421123754404449
Position 12628: 0.0012078390820832816
Position 2583: 0.0011581829758631488
Position 4084: 0.0009671114754331607
Position 7436: 0.0009557054350130657
Position 4287: 0.0008022677040163509
Position 3008: 0.0007193299684887901
Position 455: 0.0006973752063550061
Position 631: 0.0006733011565973188
Position 3611: 0.0006536494707211673
Position 13664: 0.0006005494915757628
Position 9937: 0.0005610848645491072
Position 1106: 0.0005459003767879625
Position 376: 0.0005357851199676304
Position 10134: 0.0005229819824766971
Position 48: 0.0004202004404974745
Position 3831: 0.0003742293153460297
Position 1536: 0.0002951281424839916
Position 3127: 0.0002700419695359549
Position 3039: 0.0002553477090044858
Position 120: 0.00023320203741171585
Position 1336: 0.00021187057610668535
Position 1485: 0.00018123883559396792
Position 226: 0.0001442573498285859
Position 370: 0.00013122351963533452
Position 421: 0.00010887719543773908
Position 9284: 0.00010072890311036611
Position 1112: 9.94630181574637e-05
Position 9334: 9.412291087040892e-05
Position 942: 8.53152049624085e-05
Position 9535: 8.417872857368879e-05
Position 1239: 6.837814639624581e-05
Position 1207: 6.105562536418706e-05
Position 552: 5.302910752614107e-05
Position 1439: 4.08823977236554e-05
Position 349: 3.2037695267784946e-05
Position 1080: 3.2018775093294456e-05
Position 498: 2.2605282966683943e-05
Position 10127: 1.2468004784309062e-05
Position 295: 6.374543779949754e-07
Position 89: 1.313771639211506e-07
Position 268: 1.1791258758353388e-07
Position 136: 1.0040673016907688e-07
Position 602: 5.765865689445569e-08
Position 169: 4.996161902372645e-08
Position 262: 4.513234105067178e-08
Position 323: 3.462618302898706e-08
Position 359: 2.9958955757367514e-08
Position 579: 2.4918537476956058e-08
Position 285: 5.2202243110356855e-09
Position 42: 4.576666753488468e-09
Position 524: 4.408021686533219e-09
Position 385: 3.1313943378220725e-09
Position 437: 2.248906234397031e-09
Position 543: 1.6542560158798573e-09
Position 335: 7.111683661537635e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9279: 0.9895902153648857
Position 22525: 0.9845152736381482
Position 13504: 0.8481549216722254
Position 10704: 0.6803650371515347
Position 25157: 0.6743618633503836
Position 2181: 0.6722902808584894
Position 10018: 0.5189410267046685
Position 28334: 0.28765335230807787
Position 3928: 0.2458252699740132
Position 10063: 0.21297050403632597
Position 8429: 0.2126301131064951
Position 19763: 0.20737479741866377
Position 10337: 0.19253969278271285
Position 7939: 0.1818101110897231
Position 7866: 0.1797680479041699
Position 3967: 0.17889071382708396
Position 10587: 0.1691763374199946
Position 33036: 0.15578031994592084
Position 26562: 0.15387837857607653
Position 13794: 0.13665357840631825
Position 7845: 0.12718007361140302
Position 29748: 0.11220259626273141
Position 30975: 0.0701840402694083
Position 8532: 0.06292403055532039
Position 7903: 0.050095380715339304
Position 15719: 0.04652777888312004
Position 28666: 0.046467423586568427
Position 29793: 0.039831056995155
Position 12825: 0.03589453761593655
Position 2138: 0.035350732539104555
Position 20289: 0.03493830754964969
Position 32225: 0.03409054739756908
Position 10153: 0.028987922721358996
Position 3987: 0.027914438388795756
Position 16528: 0.026254982892229564
Position 397: 0.023900079803293173
Position 16248: 0.021823248028566226
Position 10767: 0.02038980254394772
Position 15766: 0.01710952064088315
Position 15084: 0.016893701212977414
Position 12409: 0.016443817076320297
Position 13529: 0.0160630837891002
Position 12901: 0.015369328813887452
Position 15898: 0.015083102469161324
Position 300: 0.013741810518212539
Position 25258: 0.009481970790188296
Position 1373: 0.009261162485483494
Position 4438: 0.00893979917351042
Position 7959: 0.008414186873390154
Position 26205: 0.0082610385364274
Position 24670: 0.007903381651438338
Position 9432: 0.007749538536701685
Position 6047: 0.007593467476385589
Position 22995: 0.006609426407672367
Position 10679: 0.006523613815768441
Position 9281: 0.00614533895717685
Position 13558: 0.005459453935083907
Position 25403: 0.005020152616633049
Position 4590: 0.004370244665324081
Position 10738: 0.004244528579731964
Position 7776: 0.004186869343360005
Position 9854: 0.004152892756916074
Position 18592: 0.003970592122968528
Position 10172: 0.003878321315177239
Position 22916: 0.0037805279971204952
Position 2220: 0.0035906568438508085
Position 4748: 0.0033120672400929678
Position 3990: 0.003311249233634421
Position 2468: 0.003079696831843212
Position 2413: 0.0029994999789869975
Position 3419: 0.00298999568288024
Position 23019: 0.0025907904077494643
Position 16453: 0.002445174646442043
Position 12497: 0.0022215224179282394
Position 10105: 0.002124018893841062
Position 4510: 0.0020664368700934028
Position 9894: 0.0020530465950925176
Position 3904: 0.0019969828449867767
Position 24301: 0.0018340600806542387
Position 2224: 0.001636797275517509
Position 858: 0.0015741787336615777
Position 2301: 0.0015701757186125116
Position 3395: 0.001421096961557456
Position 10124: 0.0013788414009990744
Position 10731: 0.0013537399799498982
Position 13172: 0.001320201921269704
Position 926: 0.0012316865323306293
Position 10185: 0.001076716882604735
Position 2424: 0.0010166889139457598
Position 10093: 0.0010081570712564703
Position 7216: 0.0009557054350130661
Position 2931: 0.0009491190379394164
Position 2115: 0.0009113327177516792
Position 13085: 0.0007942750823890837
Position 20429: 0.000791039167918668
Position 4701: 0.000741597738619461
Position 696: 0.000691407458010894
Position 18726: 0.0006753479011548381
Position 905: 0.0006289535854289201
Position 2240: 0.0005801716523844371
Position 21047: 0.0005626503940500657
Position 4136: 0.000538573393645113
Position 13466: 0.0005315834409853124
Position 1206: 0.0005185717815629935
Position 6027: 0.0004739404755386129
Position 501: 0.00045118946661747725
Position 14641: 0.00044883320124679
Position 399: 0.0003999686119275662
Position 238: 0.00033664916072101116
Position 9950: 0.0003360194694541616
Position 10378: 0.00032686535245148203
Position 4401: 0.00030855914549613903
Position 942: 0.00030564902818134253
Position 1078: 0.000302702270689665
Position 2898: 0.0002956006090898134
Position 1305: 0.00029534298364720387
Position 10391: 0.0002738261085940125
Position 458: 0.0002610225453927268
Position 9971: 0.00023765549433869482
Position 2328: 0.0002193918145551453
Position 2331: 0.00020819380990305084
Position 11253: 0.0002071935280370139
Position 10199: 0.00020633284524930616
Position 589: 0.00013440135790928376
Position 1330: 0.00013422218226266343
Position 1327: 0.0001330449480450494
Position 1445: 0.00011918798489109516
Position 524: 0.00010609782958358227
Position 672: 9.637302189942191e-05
Position 2202: 9.356276140475267e-05
Position 16355: 7.927188920980318e-05
Position 1291: 6.0538543313174895e-05
Position 15574: 5.856000854143214e-05
Position 2369: 5.801632447700763e-05
Position 14555: 3.7211158629061804e-05
Position 1034: 3.578975332399977e-05
Position 14516: 3.33138205880338e-05
Position 878: 3.254499146201542e-05
Position 14366: 2.4569015482021984e-05
Position 16531: 2.320859745302129e-05
Position 9460: 1.597871300205864e-05
Position 11885: 1.1345799789815927e-05
Position 9621: 1.1171589060201975e-05
Position 11851: 9.717293542213715e-06
Position 11994: 9.382073995709827e-06
Position 3845: 9.26834871872086e-06
Position 4003: 9.106932843316477e-06
Position 13835: 8.666278296214186e-06
Position 11125: 8.540520349627935e-06
Position 11283: 8.040662462128672e-06
Position 11012: 7.711286741010401e-06
Position 11557: 6.272498025198517e-06
Position 10485: 5.991157205191954e-06
Position 13743: 2.3086202898370723e-06
Position 2354: 2.7463922925848585e-07
Position 8889: 1.543439412891717e-07
