Gene = NDUFS4
index = 933
Annotated 5SS: [  126 42896 85771 97990]
Annotated 3SS: [ 42816  85597  97915 122482]
SMsplice 5SS: [  126 27970 28457 47468 53285 76077 76357 85771 86173 97990]
SMsplice 3SS: [ 27812  28249  47384  53168  75995  76220  85597  86076  97915 122482]
top_k =  500
Partition function (log Z): -62.70422034435261

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.7426400298134298
Position 4509: 0.41219285133165084
Position 4965: 0.33726154513574663
Position 5890: 0.18108409100542852
Position 9009: 0.17465837539479687
Position 309: 0.15073193349776903
Position 2145: 0.14254160895096993
Position 3223: 0.13080392554986078
Position 7485: 0.12640648224069367
Position 1027: 0.12527372080460336
Position 674: 0.08528609899561558
Position 7481: 0.08248187673616263
Position 2278: 0.07562720212194059
Position 7530: 0.06189288471224411
Position 6851: 0.04677136848600367
Position 1066: 0.04281857502604142
Position 6770: 0.037380010764643826
Position 4524: 0.032880409363080176
Position 4185: 0.026640406422997757
Position 9761: 0.01831638263548092
Position 301: 0.01825807878822798
Position 1902: 0.017211444775865357
Position 384: 0.015332945843958423
Position 52: 0.014854845896795659
Position 4255: 0.013984849695806944
Position 7684: 0.013954394497835691
Position 1034: 0.012317585071885698
Position 3598: 0.011126026297462389
Position 538: 0.008745839865086157
Position 45: 0.008121070430148685
Position 4233: 0.005891610142446171
Position 6005: 0.00557661341171472
Position 4044: 0.004088238503469974
Position 6537: 0.003960672061426697
Position 6022: 0.0034627370359143063
Position 6046: 0.002401893289014431
Position 4424: 0.0021433341570268067
Position 5945: 0.0018827988992605252
Position 695: 0.001628765407509073
Position 2380: 0.001624762109131952
Position 6024: 0.0016028927181402023
Position 5931: 0.0015840178451165105
Position 1603: 0.0011564911158242928
Position 2536: 0.0008429574565035999
Position 394: 0.0008124970998048696
Position 1290: 0.0006227126617737523
Position 6235: 0.0005754102506524496
Position 1216: 0.0004590034219399543
Position 91: 0.0003296051353526059
Position 4504: 0.00026981501489035047
Position 829: 0.00025261584682044523
Position 639: 0.00018545880550541443
Position 313: 0.00017308145571382042
Position 708: 0.00013818662903465387
Position 1781: 0.0001129855399032606
Position 527: 5.239773900469767e-05
Position 811: 5.148476803453368e-05
Position 115: 4.9141817954397014e-05
Position 795: 3.952182056973108e-05
Position 252: 3.095843807498262e-05
Position 357: 2.9052470598084158e-05
Position 661: 2.6071524162049795e-05
Position 37: 2.2824565769265117e-05
Position 1167: 2.0235187176835695e-05
Position 833: 1.9596835549517362e-05
Position 643: 1.7129479887304727e-05
Position 1044: 1.6154546312318356e-05
Position 1054: 9.74663338012932e-06
Position 692: 8.54986011984146e-06
Position 163: 8.406929820743149e-06
