Gene = DUSP12
index = 476
Annotated 5SS: [ 376 2012 2215 2695 3492]
Annotated 3SS: [1897 2095 2597 3304 7015]
SMsplice 5SS: [ 319 2012 2215 2695 3492]
SMsplice 3SS: [1884 2095 2597 3304 7015]
top_k =  500
Partition function (log Z): 6.101852463833572

Sorted 5' Splice Sites (High to Low Probability):
Position 2695: 0.9874300921482828
Position 2215: 0.9755520787928501
Position 3492: 0.9551241696372699
Position 2012: 0.9469318168774611
Position 319: 0.6500040220386869
Position 376: 0.2938311122509703
Position 1608: 0.2569690323569569
Position 7083: 0.1445624491650177
Position 4318: 0.10995696882087111
Position 4196: 0.09698438899012087
Position 2502: 0.0574602097966611
Position 953: 0.04324356654322565
Position 4010: 0.035843194557612694
Position 6365: 0.03282846761156109
Position 2864: 0.027788960823597473
Position 5747: 0.02497235297064234
Position 336: 0.024413278443833644
Position 388: 0.01933843964531184
Position 141: 0.017816338375809225
Position 4192: 0.01713090874259853
Position 2207: 0.016547805264606842
Position 1799: 0.012540076433121605
Position 1604: 0.01145250291052931
Position 2016: 0.010742638063317498
Position 7060: 0.009616325829676765
Position 4185: 0.00758385192220618
Position 5770: 0.006234857960980497
Position 555: 0.006191798119233895
Position 3205: 0.00519176945774701
Position 2030: 0.004687317424689628
Position 1512: 0.004421883877434774
Position 4364: 0.004327854478512125
Position 706: 0.0040876233631904485
Position 3039: 0.0034024348189993026
Position 3717: 0.00322592100003111
Position 6213: 0.003029022087798758
Position 3935: 0.0029856458912335326
Position 2196: 0.002402212561291869
Position 5687: 0.0016467630307833384
Position 4939: 0.0016217188972978379
Position 4713: 0.0014613349225174857
Position 1694: 0.0014497429327064632
Position 4727: 0.0013715197236129227
Position 3162: 0.0013686638200780148
Position 720: 0.0011469189011718787
Position 2219: 0.0009933925240154366
Position 3909: 0.0009540785393935431
Position 2380: 0.0007939714925717752
Position 2669: 0.0007604032714488969
Position 7087: 0.0006890972184915667
Position 3424: 0.0004862488516044841
Position 735: 0.00046713070578320614
Position 761: 0.0003868920161698456
Position 622: 0.000376147594228848
Position 3698: 0.00037375245727293835
Position 392: 0.0003443709487027574
Position 119: 0.0003425404390606041
Position 5296: 0.00027540371159763533
Position 357: 0.00024397850616126137
Position 2891: 0.0002387938073831291
Position 2870: 0.00022003810544223847
Position 985: 0.00022002576311338379
Position 2886: 0.00020642401789052305
Position 2689: 0.0001772217012208299
Position 1097: 0.00017099973740333248
Position 92: 0.00015736258758424876
