Gene = C1orf189
index = 174
Annotated 5SS: [  59  736 5875]
Annotated 3SS: [ 694 5744 6804]
SMsplice 5SS: [59]
SMsplice 3SS: [6804]
top_k =  500
Partition function (log Z): -9.100686673459329

Sorted 5' Splice Sites (High to Low Probability):
Position 59: 0.7686838979991605
Position 736: 0.4553422023367677
Position 5875: 0.22797575325482433
Position 553: 0.12345794995763817
Position 922: 0.10954352605157561
Position 6136: 0.03293142931811026
Position 866: 0.021236682139100568
Position 927: 0.02053186229485598
Position 5419: 0.017057221976122843
Position 6424: 0.014367875536104784
Position 4787: 0.013902558639000412
Position 211: 0.007250047082230086
Position 164: 0.006873575124143319
Position 382: 0.005669344771436327
Position 400: 0.005619693712829632
Position 5451: 0.005292478267117954
Position 1109: 0.0052606353944291495
Position 2180: 0.004084740608230599
Position 5405: 0.0032450441178112663
Position 6105: 0.0026287193379187683
Position 215: 0.002463271263001227
Position 3338: 0.0016787181974806699
Position 174: 0.0016071501164401636
Position 2521: 0.0014497001567827352
Position 102: 0.000802065763322163
Position 1018: 0.0005289056040446952
Position 171: 0.000447739035555305
Position 5836: 0.0003674456152265634
Position 337: 0.0003321502001761948
Position 4747: 0.00033050919699785557
Position 50: 0.00027857885332561555
Position 625: 0.00024277908628363395
Position 155: 0.00018542559174263793
Position 125: 0.00015690403921939946
Position 323: 0.00013387288633346018
Position 5: 0.00012433398689480773
Position 272: 0.00011717515155794558
Position 476: 0.00010681437600578786
Position 342: 6.537420458748923e-05
Position 92: 5.479419872519488e-05
Position 178: 3.535340676105915e-05
Position 479: 2.960310792017611e-05
Position 86: 2.8948915267807218e-05
Position 68: 2.006305398340706e-05
Position 28: 1.7639847803878877e-05
Position 728: 1.0191378525900836e-05
Position 650: 8.03454510546669e-06
Position 407: 4.166044594055095e-06
Position 204: 4.088756909434594e-06
Position 187: 7.534450118791756e-07
Position 355: 6.540873151079513e-07
Position 197: 3.3923306639644435e-07
Position 199: 2.086247565742917e-07
Position 229: 3.418777332479818e-08
Position 32: 2.1799522447378493e-08
Position 227: 1.5947779294284965e-08
Position 247: 2.166206465731845e-12
Position 249: 2.8770469020871894e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6804: 0.7302242030131151
Position 5989: 0.18795727546383076
Position 832: 0.18653216684072904
Position 5744: 0.16976505579689147
Position 694: 0.15291728492814102
Position 302: 0.1313313247732433
Position 642: 0.09391788561617849
Position 5819: 0.05674508922396594
Position 5294: 0.04757825315618557
Position 4679: 0.01504104607113575
Position 647: 0.01158190682492505
Position 6589: 0.006228332608775271
Position 6077: 0.005549794124376538
Position 6660: 0.005356786377438271
Position 5273: 0.00506810092272199
Position 5315: 0.0047575419705289486
Position 498: 0.004104716922766799
Position 2046: 0.0036142774388267674
Position 4651: 0.0033734777318286872
Position 322: 0.0032203812027727977
Position 3203: 0.003218601357679984
Position 649: 0.0029693328612990294
Position 2406: 0.0029230564525317684
Position 6159: 0.0026646807412798452
Position 6679: 0.002625397451189621
