Gene = ZNF316
index = 1610
Annotated 5SS: [ 126  688 1820 4641 5443 5752 6627 7272]
Annotated 3SS: [  523  1719  4502  5059  5641  6499  7157 14980]
SMsplice 5SS: [ 126  688 1820 4641 5752 6627 7272]
SMsplice 3SS: [  591  1719  4502  5641  6499  7157 14980]
top_k =  500
Partition function (log Z): 9.676248672726281

Sorted 5' Splice Sites (High to Low Probability):
Position 5752: 0.9961235859589126
Position 7272: 0.9931776750015651
Position 6627: 0.97036872488039
Position 1820: 0.9308229842799305
Position 4641: 0.9254434261395916
Position 126: 0.854889929594197
Position 688: 0.6742278506521783
Position 5443: 0.34037378381996986
Position 11264: 0.31742415922539335
Position 4892: 0.30261026175154276
Position 7430: 0.2895613149016366
Position 7441: 0.2611332141107805
Position 805: 0.13311375555965763
Position 15084: 0.09945046012601387
Position 5208: 0.09212300728047551
Position 10870: 0.0805744882589411
Position 3634: 0.08043324596684902
Position 3067: 0.08031981685213661
Position 14742: 0.0740343652574418
Position 10212: 0.0734851652160623
Position 5150: 0.0662085722949853
Position 9521: 0.06586220522383908
Position 6941: 0.05876304422300205
Position 4669: 0.05601411362642013
Position 4322: 0.051795482243213425
Position 171: 0.05134324596018565
Position 692: 0.04827920019104542
Position 301: 0.04588395132863321
Position 7446: 0.04588018988108269
Position 6895: 0.04362860537565946
Position 15049: 0.04227532768525161
Position 1646: 0.031209913711089558
Position 13478: 0.02913099029720564
Position 3119: 0.024638619085555584
Position 3679: 0.023091242124732736
Position 5274: 0.021329944460057017
Position 2103: 0.01856112154077634
Position 1964: 0.01849334841640366
Position 2603: 0.01779687899446869
Position 11396: 0.017574145689765945
Position 655: 0.01629647651822068
Position 148: 0.013896535324296725
Position 13385: 0.013238539659388197
Position 3382: 0.01212975770130594
Position 5352: 0.011031277676977275
Position 3401: 0.010728075748702874
Position 751: 0.010122872462134207
Position 4867: 0.009704825285472844
Position 3081: 0.009291512787630709
Position 11210: 0.009180320803377813
Position 376: 0.00855813829246215
Position 5217: 0.008366868369939849
Position 1868: 0.0075044672388696965
Position 1525: 0.007500286615666493
Position 5292: 0.006128059553152327
Position 5488: 0.005775601603559147
Position 884: 0.004999699085247155
Position 13655: 0.004894152733318599
Position 6831: 0.0046625342598215665
Position 4282: 0.004543024436474364
Position 2784: 0.0044808071405845525
Position 15162: 0.004284997887539894
Position 9310: 0.004012924588966244
Position 4286: 0.003844424241006143
Position 1008: 0.003662335772579882
Position 5263: 0.0035706081878389686
Position 853: 0.0030857114618491658
Position 6108: 0.003072010210476361
Position 5156: 0.002791588096333033
Position 2967: 0.0023285442032637107
Position 5000: 0.0023092035371502003
Position 2627: 0.001972730169143147
Position 12012: 0.0018751467328011271
Position 6947: 0.0016951692666383174
Position 2447: 0.001568554644925002
Position 3789: 0.001545982245589225
Position 11913: 0.0014685677984418177
Position 5410: 0.0014589662074419004
Position 10146: 0.001365957576058102
Position 130: 0.0013105111081958148
Position 5781: 0.0010980988297740676
Position 4625: 0.0010577871725617146
Position 6731: 0.0010483665232921566
Position 4294: 0.0010429530810168793
Position 1290: 0.0009491355816017931
Position 905: 0.0008997459909168929
Position 524: 0.0008594477432452332
Position 6664: 0.000730364521591963
Position 3077: 0.0006807151179035651
Position 2867: 0.0005657014979113542
Position 9319: 0.0005018802261275853
Position 6160: 0.0004781758193834501
Position 6506: 0.00047603391016518416
Position 1337: 0.0004563128684205463
Position 4956: 0.0004139727232594035
Position 5936: 0.00040522808762239663
Position 7065: 0.00037015403934587116
Position 860: 0.00025655579847753415
Position 11334: 0.00018795989470354993
