Gene = ERICH3
index = 505
Annotated 5SS: [   242  24517  27072  30712  32408  37459  42026  53005  61116  67138
  74044  84108  96844 102640]
Annotated 3SS: [ 24422  26945  30639  32278  37299  41809  52823  60928  66835  73806
  83657  96801 100246 103298]
SMsplice 5SS: [  242 15000 24517 27072 30712 32408 37396 50691 53005 54195 74044 87355
 89631 90004]
SMsplice 3SS: [ 14880  24422  26945  30639  32278  37299  50452  52823  54069  73806
  87238  89511  89867 103298]
top_k =  500
Partition function (log Z): -32.22927345452343

Sorted 5' Splice Sites (High to Low Probability):
Position 24517: 0.9999999996834982
Position 37396: 0.9990508218757004
Position 32408: 0.9936190234468742
Position 27072: 0.9720584009322845
Position 53005: 0.9406971171401453
Position 242: 0.8813436545325521
Position 30712: 0.6499107265623785
Position 50691: 0.6204724116590039
Position 15000: 0.5937844601554884
Position 33757: 0.4203027256958069
Position 14981: 0.4062155398428537
Position 5466: 0.399123634290957
Position 54195: 0.36608941907315473
Position 33709: 0.26367761223710023
Position 53235: 0.21595038593822752
Position 27830: 0.17650421063570465
Position 33086: 0.14296769542288676
Position 8599: 0.12563505850545534
Position 11469: 0.08475687385449829
Position 278: 0.0788163118431222
Position 11530: 0.07255828441998008
Position 32720: 0.055688646915464844
Position 33418: 0.055002875243808
Position 27302: 0.04988009030914278
Position 1826: 0.04800421325125281
Position 28515: 0.047004290549466345
Position 54114: 0.03645581729172216
Position 35912: 0.017558153385488127
Position 27139: 0.016431980061085687
Position 34962: 0.01511404671486087
Position 33290: 0.014402617202594812
Position 33335: 0.01215205737915254
Position 113: 0.011215396935317559
Position 54161: 0.009337961374043243
Position 867: 0.006624495069186316
Position 27458: 0.0064142669951734515
Position 90: 0.006261421075344906
Position 571: 0.005139346450972591
Position 672: 0.004502266929342599
Position 2524: 0.0035171401173431224
Position 3034: 0.003169549977112867
Position 670: 0.0028128616051461587
Position 1050: 0.002575490016082706
Position 2268: 0.0023915408001512284
Position 4664: 0.001802971759824438
Position 3163: 0.001782545681114864
Position 3498: 0.0013722167579858923
Position 37459: 0.0008417721040438011
Position 1522: 0.0006968761734850327
Position 32904: 0.0006924853258803932
Position 4670: 0.0006779002184724705
Position 1312: 0.0006588941070164992
Position 3336: 0.0005314726627970141
Position 7188: 0.00040672741412267827
Position 32437: 0.0003470751314875954
Position 4465: 0.0001559148393259048
Position 51: 2.181781133380631e-05
Position 595: 1.8501274095901152e-05
Position 560: 1.5497294952316285e-05
Position 40175: 1.2493122847023627e-05
Position 29: 9.955068270838824e-06
Position 197: 2.2415058999081205e-06
Position 871: 9.37409886893744e-07
Position 716: 5.831186951641458e-07
Position 1011: 3.7620627982328967e-07
Position 794: 2.907027517501877e-07
Position 458: 2.763643102803496e-07
Position 776: 8.47147080958332e-08
Position 1762: 2.7909678265401637e-08
Position 246: 1.0768762863158799e-08
Position 422: 1.0593570008749386e-08
Position 140: 1.5079172249023017e-09
Position 505: 1.3804336985152068e-09
Position 387: 5.685978444863032e-10
Position 271: 2.4996798877900744e-10
Position 12: 1.2300193408113515e-10
