Gene = TROVE2
index = 1491
Annotated 5SS: [  355 10213 16619 17226 17629 22059 22878 23287]
Annotated 3SS: [ 9611 16397 17078 17490 21941 22763 23139 25156]
SMsplice 5SS: [  355  9760 17226 17629 21858 22059 22878 23287 24311]
SMsplice 3SS: [ 9611 17078 17490 21770 21941 22763 23139 24161 25156]
top_k =  500
Partition function (log Z): 3.6153481081903704

Sorted 5' Splice Sites (High to Low Probability):
Position 22878: 0.9988188021471839
Position 22059: 0.9922809556644471
Position 9760: 0.9406741278274781
Position 17629: 0.939172054937685
Position 23287: 0.9019940991958549
Position 24311: 0.8083875188473086
Position 21858: 0.7788017404258949
Position 355: 0.673302769085872
Position 10247: 0.4004149088622353
Position 801: 0.3634240497662683
Position 10213: 0.3627872079166584
Position 349: 0.29944548814687166
Position 6867: 0.1914045835284069
Position 24561: 0.1359932541943413
Position 841: 0.05765468007797406
Position 22240: 0.044890550520100686
Position 543: 0.04150073258751874
Position 23859: 0.037129270027983566
Position 4009: 0.0364729078112693
Position 23249: 0.027597969799790442
Position 761: 0.023839677995413054
Position 23277: 0.022593592617394614
Position 25066: 0.01130533193007039
Position 24494: 0.010017768374001987
Position 24041: 0.008922642777590613
Position 22317: 0.008603926858552493
Position 24927: 0.007709599642571802
Position 24932: 0.004343465610819524
Position 25099: 0.003408378760488305
Position 110: 0.0029706690970092687
Position 24600: 0.0029293489653875824
Position 23910: 0.00193043440319471
Position 23991: 0.0016988367717012459
Position 24867: 0.001527355218140897
Position 22015: 0.0012337041365529633
Position 523: 0.0011309387828318434
Position 337: 0.0008806408637511283
Position 24767: 0.000757363161491571
Position 22484: 0.0007193695761999699
Position 22105: 0.0004762832892320105
Position 22857: 0.0004389787513565365
Position 23307: 0.0002846098218651448
Position 23827: 0.00020517327993287458
Position 391: 3.155122297690188e-05
Position 22818: 2.4896832648390324e-05
Position 265: 1.821968162172976e-05
Position 22908: 1.7273236486189137e-05
Position 1263: 1.718128804726729e-05
Position 3412: 1.488883924462588e-05
Position 229: 1.209548979719147e-05
Position 23058: 1.0235169478308287e-05
Position 3619: 9.519490666963045e-06
Position 585: 5.528980409464747e-06
Position 1209: 5.31439590305443e-06
Position 22952: 3.7531568311031497e-06
Position 1632: 3.7019278102539023e-06
Position 454: 3.6157449169937838e-06
Position 2909: 3.2030339100812204e-06
Position 1877: 2.6296256944766085e-06
Position 1477: 2.477888441883992e-06
Position 22957: 2.205024613631322e-06
Position 23675: 1.964312076680502e-06
Position 22873: 1.7986015016643109e-06
Position 22899: 1.6482337070655334e-06
Position 286: 6.781123497094027e-07
Position 237: 4.822709985241436e-07
Position 69: 4.1779187084185e-07
Position 243: 2.9525271460854436e-07
Position 249: 2.5688743826987385e-07
Position 283: 1.8974036314994987e-07
Position 255: 1.272986463340485e-07
Position 24477: 7.5524029402281e-08
Position 432: 1.854247683881792e-09
Position 423: 6.890229730358259e-10
Position 194: 6.465270466900313e-10
Position 495: 2.9434549117449028e-15
Position 512: 4.852822969123832e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 22763: 0.9959629507235893
Position 21941: 0.9898683825171188
Position 23139: 0.9489141632456747
Position 17490: 0.939172054937685
Position 9611: 0.9284612186297492
Position 21770: 0.7793293255130848
Position 25156: 0.7115218542075944
Position 24161: 0.4724077224844327
Position 10134: 0.3548776477744131
Position 10022: 0.31369865754565684
Position 639: 0.3063789896892029
Position 24164: 0.2896112867421839
Position 24701: 0.19107259818261393
Position 6779: 0.1349239276787999
