Gene = RP4-777O23.3
index = 1186
Annotated 5SS: [  126 26395 50226 51959]
Annotated 3SS: [26274 50079 51822 53525]
SMsplice 5SS: [  126   354 13211 13540 17518 26395 46193 51959]
SMsplice 3SS: [  224 13082 13331 17347 26274 46025 51822 52864]
top_k =  500
Partition function (log Z): -13.202487535024341

Sorted 5' Splice Sites (High to Low Probability):
Position 26395: 0.9956560862720969
Position 126: 0.983301892465026
Position 354: 0.853480209228059
Position 13540: 0.8387265313522307
Position 17518: 0.7795991047369243
Position 13211: 0.6894483531006586
Position 27618: 0.6130114789083541
Position 1467: 0.4397915127803555
Position 3783: 0.43929865162513665
Position 27355: 0.4181862761617885
Position 1925: 0.399427285293373
Position 28030: 0.3052293279803907
Position 18508: 0.301831346053428
Position 11522: 0.23999978700149022
Position 4050: 0.22660782860695855
Position 17571: 0.18853463286326883
Position 13153: 0.13667530084480337
Position 16385: 0.13181797252104574
Position 28187: 0.1206120850939832
Position 4129: 0.10761573564701003
Position 28429: 0.09810846701706005
Position 11754: 0.09560279758681167
Position 13939: 0.059162944721192004
Position 13411: 0.05591988090403305
Position 13190: 0.03749053155394466
Position 4408: 0.032786302069747614
Position 3866: 0.02466662568565367
Position 27915: 0.008717601175761001
Position 31137: 0.008671579068024867
Position 1215: 0.00866137055898405
Position 27948: 0.007505828423997912
Position 28052: 0.006028442958721706
Position 3260: 0.004106171621831982
Position 26450: 0.004051831562554937
Position 103: 0.0033077517005186637
Position 2518: 0.0032208566957810797
Position 4034: 0.0012393858036262556
Position 3302: 0.0007931273145247432
Position 1464: 0.0007899288825167569
Position 28170: 0.0006891987157995897
Position 93: 0.0004770684731304207
Position 1219: 0.00042787378946330094
Position 1194: 0.00036585474277971207
Position 702: 0.00029975210996089637
Position 1375: 0.00027172068883081865
Position 1204: 0.0002328843751356917
Position 170: 0.00019021935879134574
Position 670: 0.00018722072830119522
Position 2944: 0.0001452912744181753
Position 54: 0.00011254266048092823
Position 427: 9.949434255878744e-05
Position 823: 9.48166414040209e-05
Position 3146: 8.106691889769372e-05
Position 553: 6.607416414296421e-05
Position 447: 5.9890310321278484e-05
Position 888: 4.9758758357433207e-05
Position 386: 1.663260392565408e-05
Position 1228: 1.4973897113314766e-05
Position 30403: 1.4748685198593546e-05
Position 547: 1.3135213621444397e-05
Position 380: 9.953462154827094e-06
Position 155: 8.768992259975403e-06
Position 91: 8.294816080777537e-06
Position 975: 6.3618253500599094e-06
Position 1163: 3.6614626694902483e-06
Position 113: 2.9897191401852206e-06
Position 321: 2.934457538750771e-06
Position 225: 2.695441307640712e-06
Position 937: 2.162609489597363e-06
Position 9: 1.2145460212948998e-06
Position 7: 1.1345621675621057e-06
Position 921: 1.1140168004024177e-06
Position 2195: 1.075984406583048e-06
Position 1247: 3.677691241691176e-07
Position 111: 2.1275949640553995e-07
Position 1269: 1.1647492053945938e-07
Position 1026: 1.010939151994466e-07
Position 38: 3.9983192674530297e-08
Position 857: 3.416396264831875e-08
Position 242: 2.4663431964636086e-08
Position 492: 2.118939599369178e-09
Position 13: 8.149488315872909e-10
Position 430: 1.5809498781269612e-10
Position 393: 7.855791993881128e-11
Position 515: 4.1610252943915975e-11
Position 390: 2.1029502674246654e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 26274: 0.9999963299781166
Position 17347: 0.968135228226942
Position 13331: 0.8946466039592266
Position 13082: 0.8636141854994064
Position 224: 0.611500267090018
Position 32307: 0.5635925908932713
Position 27536: 0.5076763146826948
Position 1350: 0.44983175358320887
Position 11472: 0.33560258458830156
Position 18395: 0.301833273104652
Position 3716: 0.27228173487149027
Position 30941: 0.2495705700263926
Position 27294: 0.2421657992790616
Position 27822: 0.23768483143172162
Position 3991: 0.21265217870702371
Position 241: 0.19719428307143394
Position 16225: 0.13181797252104574
Position 1759: 0.11030674794663842
Position 1611: 0.10892354081530538
Position 3895: 0.10619719966244334
Position 27050: 0.10550404646606612
Position 27925: 0.09977852620618143
Position 3652: 0.09798172654369887
Position 28352: 0.09766682160401031
Position 33262: 0.08660699985607893
Position 28092: 0.08047786781152892
Position 27442: 0.07281824991841548
Position 1798: 0.07262289238298791
Position 13697: 0.059162944721191796
Position 3771: 0.04500988336347318
Position 26979: 0.042244292899107395
Position 1828: 0.03103215874676561
Position 253: 0.031025409877290244
Position 4263: 0.029641592822401707
Position 1755: 0.02768389797529469
Position 31078: 0.027566192496887645
Position 27345: 0.02723910964582255
Position 3388: 0.024991346676763875
Position 27417: 0.023090899114537485
Position 1779: 0.022305471400588698
Position 3640: 0.021960801467353692
Position 30104: 0.019532676562708205
Position 27983: 0.016962552685496922
Position 27004: 0.016258317663384113
Position 35752: 0.011624399584611221
Position 32896: 0.011459506399597722
Position 1554: 0.009681659407091892
Position 28113: 0.00956390897107103
Position 3596: 0.009035983845854544
Position 32782: 0.008653094227214152
Position 30140: 0.007079801386432503
Position 1109: 0.007041994421715658
Position 27869: 0.006732852663953909
Position 3682: 0.006701590888503455
Position 32303: 0.004609046469070641
Position 27885: 0.004320416054513028
Position 4229: 0.0031447092473459
Position 3185: 0.002868586066789064
Position 28089: 0.002600997806134443
Position 30800: 0.0021790973120635855
Position 1842: 0.0021416643833306
Position 1557: 0.00182498286327658
Position 1040: 0.001802620305921825
Position 333: 0.001487008157722713
Position 3150: 0.0011451626830822862
Position 2322: 0.001126982908870405
Position 3096: 0.0009152875944702811
Position 1530: 0.0008115193697054951
Position 3407: 0.0008010606445074632
Position 3350: 0.0007941130798110572
Position 30980: 0.0007527590321749862
Position 1783: 0.000716543049680372
Position 1851: 0.0006513335153304262
Position 2401: 0.0005548290701874179
Position 583: 0.0005384240310025278
Position 1701: 0.0004825227289793047
Position 2454: 0.00048123044525465067
Position 1311: 0.0004435315004512487
Position 1448: 0.0003858158589030455
Position 2390: 0.00037863693773735024
Position 31048: 0.0003673589504245905
Position 3542: 0.0003615505380185595
Position 3518: 0.0003307628849687096
Position 3457: 0.00032829755687835123
Position 2405: 0.0002943963704356863
Position 1182: 0.0002438227647986246
Position 966: 0.00020209780507601772
Position 1715: 0.00018188041998706716
Position 2476: 0.00016513634338909358
Position 913: 0.00016311953285423983
Position 2458: 0.00014225549046369512
Position 264: 0.00011972415064422243
Position 26510: 0.00010305392310382461
Position 1218: 8.034021837131096e-05
Position 2127: 7.823952809699873e-05
Position 2787: 7.698636389486033e-05
Position 1128: 6.999283045323541e-05
Position 459: 5.5303284461748904e-05
Position 2974: 4.798198747691409e-05
Position 1275: 3.7571022735606e-05
Position 1150: 3.254043809796187e-05
Position 1042: 3.0215991295028588e-05
Position 1130: 1.858233797693202e-05
Position 1390: 1.793544855096522e-05
Position 617: 1.713499402145544e-05
Position 2562: 1.6486283937096638e-05
Position 2681: 1.4702119663510935e-05
Position 1058: 1.4303667853454417e-05
Position 2856: 1.3444939860185101e-05
Position 2827: 1.1948021411146547e-05
Position 2759: 1.172354565137576e-05
Position 978: 1.022830081903311e-05
Position 184: 8.838685985253269e-06
Position 803: 7.914072657768039e-06
Position 125: 5.749162580046191e-06
Position 1324: 4.890316899507925e-06
Position 1362: 4.284244121213508e-06
Position 1147: 4.1149335688296366e-06
Position 1398: 3.5396128338713638e-06
Position 3119: 3.347523435881196e-06
Position 1020: 3.188610071434375e-06
Position 713: 3.068593486322603e-06
Position 1355: 2.951304403476016e-06
Position 665: 2.4118937409736892e-06
