Gene = ADGRB2
index = 29
Annotated 5SS: [   59  1261 12612 13067 14422 15207 15460 15636 15887 16913 17150 17334
 17952 18428 18673 19060 19608 19831 20687 20939 21433 21680 24288 24743
 25145 26460 28662 29078 29235]
Annotated 3SS: [  443 12527 12901 14256 15041 15291 15533 15779 16717 17080 17224 17623
 18321 18628 18932 19503 19727 20535 20868 21365 21593 24115 24646 25104
 25839 28625 28981 29177 29653]
SMsplice 5SS: [   59   687 12612 13067 15207 15460 15636 15887 16913 17150 17530 17749
 17952 18428 18673 19060 19608 19835 20687 20939 21433 21680 24743 26460
 28662 29078 29235]
SMsplice 3SS: [  587 12527 12901 15041 15291 15533 15779 16717 17080 17224 17623 17845
 18321 18628 18932 19503 19727 20535 20868 21365 21593 24646 26327 28625
 28978 29177 29653]
top_k =  500
Partition function (log Z): 85.87944021389877

Sorted 5' Splice Sites (High to Low Probability):
Position 21680: 0.9994243727331349
Position 29078: 0.998879839473087
Position 15636: 0.9983440852176904
Position 17150: 0.9967662747055256
Position 24743: 0.9955685873562464
Position 19608: 0.9890450988173918
Position 12612: 0.9887698706634944
Position 21433: 0.9630574079148821
Position 17952: 0.9593825466069675
Position 18428: 0.9426541158168806
Position 29235: 0.9421737250676151
Position 15207: 0.9272685482573255
Position 26460: 0.9122887798437116
Position 13067: 0.9080488792743618
Position 15887: 0.8924340943440447
Position 687: 0.8896504123907643
Position 20687: 0.8677144937827829
Position 15460: 0.8180728940082549
Position 19060: 0.7744998203139659
Position 28662: 0.6527161200896755
Position 16913: 0.6267998992150701
Position 18673: 0.623120753945559
Position 1261: 0.6039641488868609
Position 19835: 0.60346945500382
Position 14422: 0.5858062822121156
Position 59: 0.5566251770626931
Position 17530: 0.5003880259735005
Position 12790: 0.4894067701246351
Position 7026: 0.4726373676576564
Position 5086: 0.4674667339829912
Position 25145: 0.46708396638361516
Position 17749: 0.4493334327979749
Position 263: 0.4276296659613002
Position 2149: 0.420180996864103
Position 2695: 0.4112331981998621
Position 17334: 0.4073960289355389
Position 9120: 0.35536652322443135
Position 20939: 0.3531495645142693
Position 24288: 0.3472070963401165
Position 22279: 0.33711361071815227
Position 3877: 0.33010315336543405
Position 29510: 0.32266920170592567
Position 19862: 0.3067658227750599
Position 17710: 0.27611822635656186
Position 18695: 0.2698252416471777
Position 20957: 0.23238815291987724
Position 29836: 0.20093170775645608
Position 20926: 0.17984865634877106
Position 27619: 0.175113350438039
Position 19245: 0.1389256773803191
Position 18150: 0.13543226304466358
Position 15429: 0.13022531259473558
Position 9179: 0.12659245340311961
Position 27613: 0.126415246683679
Position 3687: 0.11970099560937789
Position 19413: 0.11658124038541003
Position 27834: 0.11322007352554851
Position 51: 0.10332694838840294
Position 16225: 0.10205104691935797
Position 14181: 0.09885036866160432
Position 29834: 0.0941788691500038
Position 19172: 0.0933927740453949
Position 12970: 0.09113831851434691
Position 2174: 0.07380626851019714
Position 795: 0.06709737879951841
Position 20434: 0.06706741440147931
Position 14788: 0.06368065338874285
Position 22107: 0.0596952914404653
Position 19188: 0.058589033070210204
Position 17279: 0.05017681429990806
Position 18797: 0.047948302632991775
Position 7919: 0.04184665792399519
Position 23377: 0.03962505427637255
Position 19317: 0.03843285028810732
Position 20971: 0.03600242528939399
Position 29387: 0.031598113267123216
Position 21816: 0.031023799189877303
Position 20263: 0.030898222745374078
Position 22101: 0.02898269712680699
Position 19075: 0.028232409215989837
Position 18004: 0.02822477163009881
Position 19879: 0.027965747651215605
Position 23340: 0.026656842673412222
Position 22077: 0.026482161901494865
Position 14206: 0.024266803196115717
Position 325: 0.023045492837080395
Position 17354: 0.02011649730488514
Position 12784: 0.019945080328995893
Position 2484: 0.01945217893713097
Position 19819: 0.0193585784318078
Position 24530: 0.019216852658176742
