Gene = DPH3
index = 463
Annotated 5SS: [204 818]
Annotated 3SS: [ 742 4142]
SMsplice 5SS: [204]
SMsplice 3SS: [4142]
top_k =  500
Partition function (log Z): -8.296683175948761

Sorted 5' Splice Sites (High to Low Probability):
Position 204: 0.9772821073344379
Position 818: 0.270578973638141
Position 4318: 0.16018866413743107
Position 3819: 0.13842058648441188
Position 5003: 0.086585030167124
Position 1689: 0.04543783490963856
Position 5182: 0.04164996420072844
Position 1808: 0.03269996482765732
Position 3603: 0.030813562317054143
Position 378: 0.02549763703602652
Position 1381: 0.023166889584765888
Position 1653: 0.019241241501144875
Position 854: 0.018469849342603754
Position 4078: 0.009723153899703157
Position 923: 0.008762721927947345
Position 1849: 0.007886569661567758
Position 724: 0.006677581949158425
Position 2740: 0.006077777643244764
Position 775: 0.005709120654108251
Position 671: 0.005612726779912565
Position 5033: 0.005537025212130283
Position 1546: 0.0046931234569168355
Position 1636: 0.004180200755797616
Position 680: 0.004143497220630791
Position 933: 0.0036417322909270224
Position 1682: 0.002665206639245606
Position 553: 0.0015166851108275772
Position 803: 0.001474888277425577
Position 158: 0.0009710432786726702
Position 849: 0.0006006385940953267
Position 407: 0.0005943428960328112
Position 3922: 0.0005241716049479
Position 21: 0.00046891509353717907
Position 278: 0.0003312478290466172
Position 1243: 0.00024438656541569
Position 949: 0.00019457930028181326
Position 117: 0.00016330520083316844
Position 928: 0.0001331568315051752
Position 1432: 0.00013261106219628166
Position 2110: 0.00011693703042900614
Position 590: 8.444821072219402e-05
Position 618: 8.385645961655549e-05
Position 32: 7.783606105010202e-05
Position 2381: 4.825400475409544e-05
Position 566: 3.8079829792173246e-05
Position 555: 2.4792159962075306e-05
Position 178: 1.711281018635338e-05
Position 215: 1.5223652590724345e-05
Position 228: 1.341207014666178e-05
Position 980: 6.180198454530918e-06
Position 252: 2.9993844386726883e-06
Position 247: 2.3481043274105824e-06
Position 389: 1.1366288020542822e-06
Position 419: 5.963736869474487e-07
Position 462: 1.6451820117191736e-07
Position 104: 1.1995294504426856e-07
Position 506: 1.1115658135135772e-07
Position 885: 6.783769547754777e-08
Position 295: 6.378690949342447e-08
Position 102: 5.3423649289034124e-09
Position 68: 3.3799501983260037e-09
Position 342: 1.5385243136524207e-09
Position 297: 9.902472281183556e-10
Position 435: 6.06350211649856e-10
Position 261: 5.322322741484184e-12
Position 318: 1.3051502972027917e-13
Position 483: 5.822265421648156e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4142: 0.5560153535929356
Position 6141: 0.2282779729249055
Position 514: 0.21169006749875569
Position 742: 0.18039434855231784
Position 3747: 0.11452940043710849
Position 1535: 0.10286664548219455
Position 5105: 0.07361173797200615
Position 4923: 0.07228974209366737
