Gene = AL929472.1
index = 68
Annotated 5SS: [14]
Annotated 3SS: [1623]
SMsplice 5SS: [781]
SMsplice 3SS: [1616]
top_k =  500
Partition function (log Z): -14.260347288415819

Sorted 5' Splice Sites (High to Low Probability):
Position 781: 0.28606674716803937
Position 353: 0.26211810306878525
Position 142: 0.2016733963021891
Position 1051: 0.10266676121254233
Position 360: 0.05934275489908202
Position 652: 0.028787926540279028
Position 387: 0.019191340309250283
Position 1109: 0.011299259183796706
Position 371: 0.009013407484515517
Position 1496: 0.0089999551386771
Position 178: 0.00833307604543489
Position 1040: 0.006088148914473
Position 769: 0.0018158240266190925
Position 498: 0.0007432823232942348
Position 76: 0.0007419404858868393
Position 294: 0.000707802983474215
Position 1313: 0.0005567358775795434
Position 1319: 0.00044690098012077737
Position 1498: 0.0004452871359377134
Position 231: 0.00039043159216779934
Position 913: 0.0002590304058377345
Position 919: 0.00020349628856548328
Position 247: 0.00019601181478410193
Position 254: 0.0001466194633545793
Position 1399: 0.00014560021333360966
Position 135: 0.00013596156196321366
Position 364: 0.00012885751056833567
Position 620: 0.00010545635589572313
Position 608: 8.649654184602743e-05
Position 274: 6.210365720305264e-05
Position 1124: 6.160489391175309e-05
Position 891: 5.944222290913132e-05
Position 1131: 5.1740335025507414e-05
Position 577: 3.6994841454760476e-05
Position 1091: 3.0179427778570837e-05
Position 78: 2.9949184553779916e-05
Position 1113: 2.9759535484408667e-05
Position 342: 2.759800900606022e-05
Position 18: 2.5491376958977258e-05
Position 158: 2.3530611097912507e-05
Position 282: 2.2552951420833092e-05
Position 564: 2.1198266026979538e-05
Position 514: 2.309630680494056e-07
Position 70: 1.1094840983305973e-07
Position 302: 2.7330643819270222e-08
Position 27: 2.1919278143895114e-08
Position 103: 1.6364708519167263e-08
Position 219: 1.514681109995862e-08
Position 520: 1.1499695466916125e-08
Position 517: 8.127593433556887e-09
Position 533: 2.826378905376633e-09
Position 834: 2.613897250752795e-09
Position 785: 2.5302240665244643e-09
Position 463: 5.285552261638892e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1616: 0.38436812856782415
Position 342: 0.12945642930726478
Position 490: 0.12899486963401505
Position 1481: 0.06681583640005634
Position 1312: 0.05030297147172673
Position 973: 0.03868188938701117
Position 443: 0.027930190818055856
Position 1495: 0.027444800771605545
Position 1560: 0.018141922988169985
Position 1402: 0.016456085170551714
Position 542: 0.016368074550927567
Position 1122: 0.014900544933146258
Position 1231: 0.014452678116473813
Position 1262: 0.012353185458254177
Position 1167: 0.009307135755562844
Position 247: 0.007840489784305653
Position 586: 0.007821210916090228
Position 1074: 0.007148161701101526
Position 1063: 0.0056845461080203465
Position 987: 0.005159695573936519
Position 1336: 0.0031006267310059927
Position 1428: 0.002831249720792155
Position 1211: 0.002691671584714697
Position 1623: 0.0023023421417754674
Position 1404: 0.001553425158663207
Position 1007: 0.0013947874280746978
Position 1105: 0.001139969447059906
Position 1454: 0.0010479699758109769
Position 1187: 0.0009852142932804103
Position 559: 0.0008396259863633628
Position 359: 0.0006059756087375645
Position 1288: 0.0005028801332340327
Position 254: 0.0004996368856210838
Position 1380: 0.0003214463191022776
Position 1238: 0.00022640849875952068
Position 997: 0.00017142426571216645
Position 1576: 0.00015518518949713317
Position 310: 0.00015176944838782893
Position 810: 0.00014401039591205222
Position 910: 0.00013554606767910907
Position 352: 0.00011870173161162857
Position 709: 0.00011636080402951069
Position 1643: 9.231801675160881e-05
Position 603: 8.833484447919137e-05
Position 1590: 7.871226759161506e-05
Position 562: 7.398037815977199e-05
Position 274: 6.465557699077175e-05
Position 916: 6.197527912459708e-05
Position 693: 5.330143754070627e-05
Position 1040: 5.031296572434251e-05
Position 890: 4.6000595650227736e-05
Position 553: 3.367248111404576e-05
Position 923: 4.649712672306125e-06
Position 719: 2.915958045909012e-06
Position 725: 6.702035722125253e-07
Position 822: 5.583386234173624e-07
Position 768: 3.546874449443035e-07
Position 746: 3.145038833931798e-07
Position 1012: 3.1390216214672636e-07
Position 742: 2.7201254498190497e-07
Position 899: 1.951877834910614e-07
Position 597: 1.510827337956292e-07
Position 774: 1.3142884307585264e-07
Position 498: 8.006233372485058e-08
Position 633: 4.669638776452468e-08
Position 620: 4.6352811964352166e-08
Position 736: 3.802688924472897e-08
Position 141: 3.7666775371994636e-08
Position 887: 3.312634457578619e-08
Position 135: 1.765653053790027e-08
Position 261: 8.67913391724854e-09
Position 319: 8.264276251488083e-09
Position 178: 8.09130962759065e-09
Position 624: 6.3015073431533335e-09
Position 387: 4.941658470389137e-09
Position 109: 4.20540455709386e-09
Position 371: 1.2402776072542472e-09
Position 117: 5.373853267836946e-10
