Gene = SCAI
index = 1228
Annotated 5SS: [   112    864  87621 113853 115105 116685 122824 124390 124698 140028
 140383 141532 143606 148563 167383 171826 172127]
Annotated 3SS: [   818  87488 113756 115017 116585 122726 124290 124544 139925 140280
 141452 143505 148480 167309 171651 172025 190542]
SMsplice 5SS: [   112    864   9893  26423  26563  63897  85907  87621 108873 113853
 116685 118785 122824 124390 124698 132339 140028 140166 140383 141532
 143606 146442 148563 167383 168250 171826 172127]
SMsplice 3SS: [   818   9765  26266  26523  63693  85788  87488 108755 113756 116585
 118679 122726 124290 124544 132258 139925 140106 140280 141452 143505
 146361 148380 167309 168153 171651 172025 190542]
top_k =  500
Partition function (log Z): -92.0760272162372

Sorted 5' Splice Sites (High to Low Probability):
Position 864: 0.9989711776765283
Position 112: 0.973006000720398
Position 9893: 0.8108832038933987
Position 19442: 0.09718036091063917
Position 10864: 0.09349278559850699
Position 11136: 0.07634550783470173
Position 2278: 0.07626739247747072
Position 7382: 0.05957619245534135
Position 2817: 0.03006684572790061
Position 4167: 0.02276044720069558
Position 5571: 0.020347232860142797
Position 304: 0.015005943104797664
Position 7227: 0.014773725112630606
Position 627: 0.013900407244030747
Position 2413: 0.013505225131752634
Position 2905: 0.011331703775568453
Position 2417: 0.011120171466852194
Position 10405: 0.008159707073724065
Position 6008: 0.0037332185161521817
Position 13367: 0.002977472316710871
Position 10979: 0.0025545375549865757
Position 464: 0.0024399848604227266
Position 11629: 0.0023473274534332655
Position 532: 0.0012201855118717725
Position 11706: 0.0011239853754796605
Position 582: 0.0010570236993580923
Position 62: 0.0009594294737819821
Position 453: 0.0005796369185805004
Position 339: 0.0005026405047929631
Position 598: 0.0004047117525140827
Position 689: 0.00031045892446138857
Position 2393: 0.00021869470977150412
Position 522: 0.00020339096255410038
Position 754: 0.0001988818017504727
Position 1118: 0.00016035308570284474
Position 317: 0.00014553301770411654
Position 653: 0.00014109521938231298
Position 2093: 0.00012610388751897885
Position 2021: 0.00010369154281727762
Position 1836: 0.00010282341636365654
Position 1059: 9.878301305952828e-05
Position 149: 6.976576121414428e-05
Position 137: 6.372261353653973e-05
Position 945: 6.249399208201148e-05
Position 125: 4.612771927579754e-05
Position 2263: 2.173124724173481e-05
Position 96: 1.348280238093558e-05
Position 2925: 1.2381855768440968e-05
Position 526: 1.2284790851881634e-05
Position 2014: 1.2076705861090983e-05
Position 1452: 1.1418314980179388e-05
Position 3880: 9.75068692853112e-06
Position 536: 9.287978459229749e-06
Position 229: 8.771961383740108e-06
Position 684: 6.722393583879674e-06
Position 503: 5.778306551475064e-06
Position 3359: 4.921458724185721e-06
Position 3954: 4.397398329783009e-06
Position 2903: 4.116104350681897e-06
Position 3438: 4.052245134355991e-06
Position 1498: 3.902285280681079e-06
Position 1073: 2.9145651472193907e-06
Position 949: 2.528729866187497e-06
Position 2531: 1.8882297487942496e-06
Position 938: 1.4713356468461187e-06
Position 570: 1.2422867579708172e-06
Position 647: 1.1938015481893426e-06
Position 1604: 1.1451110544099128e-06
Position 409: 8.852951834590483e-07
Position 729: 7.468737711366689e-07
Position 1335: 6.798943017609477e-07
Position 1361: 6.667053292598119e-07
Position 2183: 5.176989191674551e-07
Position 191: 5.095875658458609e-07
Position 726: 4.847494471220983e-07
Position 1597: 4.6751899516492796e-07
Position 2490: 4.290006976436376e-07
Position 2457: 3.631519895085002e-07
Position 2248: 2.7353327857972695e-07
Position 1113: 2.605615027656783e-07
Position 2338: 1.8369073793577635e-07
Position 1306: 1.7876996897995263e-07
Position 2118: 1.7484948377988596e-07
Position 925: 1.0733533020800416e-09
Position 920: 8.295404763319566e-10
Position 872: 3.8114947464178107e-10
Position 894: 4.535932504729559e-11
Position 315: 2.5095017093651845e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 818: 0.8776814862683676
Position 9765: 0.8208694933296391
Position 19326: 0.44016236543743237
Position 20596: 0.24201694750792072
Position 14460: 0.12173080560592008
Position 791: 0.1204234401307018
Position 16521: 0.09912679797486197
Position 10956: 0.09761806331050403
Position 2644: 0.047114615507323175
Position 7140: 0.04494042005365965
Position 10773: 0.04220105665878211
Position 2069: 0.03922300136866928
Position 13289: 0.03656677099837837
Position 10463: 0.03424167017850403
Position 2243: 0.03396440233864969
Position 2170: 0.022534971629999005
Position 4053: 0.02160241684908929
Position 10110: 0.020575052386558816
Position 15972: 0.018869857439558234
Position 5383: 0.018709234477573118
Position 10558: 0.017483220767112225
Position 16752: 0.017342390356784487
Position 7122: 0.014699714452179713
Position 18658: 0.009259008800288281
Position 11519: 0.008858870548944516
Position 10832: 0.007947757077095552
Position 7159: 0.007755404274041713
Position 7076: 0.0071674542171200764
Position 11539: 0.007103516121987771
Position 10184: 0.006459971996517847
Position 10040: 0.005791711961045682
Position 17520: 0.005247194767292369
Position 4095: 0.0037220195562018337
Position 12091: 0.003572905463687246
Position 5920: 0.0030351674291932726
Position 262: 0.0028756464790692655
Position 234: 0.0023454426644850808
Position 2135: 0.0018683996034496023
Position 10020: 0.0018522897060238076
Position 210: 0.0018275965783664475
Position 2640: 0.0017214267041836162
Position 15207: 0.001685846448530652
Position 2664: 0.001570610482030867
Position 2809: 0.0013015429182268495
Position 10299: 0.0012117612903766008
Position 14087: 0.0011457303730590907
Position 8926: 0.0011338717771465503
Position 514: 0.001064094818485569
Position 2150: 0.000982128606326311
Position 13331: 0.0008954800792471179
Position 5327: 0.0008691779703510507
Position 303: 0.0007553597094325684
Position 5764: 0.000754681719212255
Position 13264: 0.0007425199456806943
Position 1905: 0.0006988165743515709
Position 984: 0.0006734036359311461
Position 2374: 0.0006561533504728734
Position 5396: 0.0006365337831407731
Position 8180: 0.0006015902546845719
Position 3648: 0.0005514713706145956
Position 2190: 0.0005195485126636689
Position 3292: 0.000515864034779707
Position 4014: 0.00047921981748161075
Position 3874: 0.00043400494067227904
Position 8339: 0.00043083849715138284
Position 10273: 0.0004258585916630799
Position 757: 0.0004190149350540956
Position 2121: 0.00037732049574356154
Position 2183: 0.0003663845267964403
Position 5380: 0.0003637795485228238
Position 11204: 0.00036026745771954483
Position 6067: 0.0003042349716596929
Position 9090: 0.00028360262299540064
Position 212: 0.0002620074998411307
Position 6228: 0.00025858015973805406
Position 722: 0.0002515799589135319
Position 372: 0.0002497513926209769
Position 3966: 0.00024408867372794726
Position 4166: 0.0002301735460177974
Position 2087: 0.00022852727444875085
Position 1228: 0.0002254934163056456
Position 7531: 0.0002194342318718713
Position 1173: 0.00021549610175391104
Position 1152: 0.00020773652591032669
Position 6433: 0.00020189114313615158
Position 2263: 0.00018949640481640958
Position 660: 0.00018036378591506673
Position 738: 0.00016983553189531627
Position 196: 0.00016863735569498835
Position 1681: 0.00016089624945434222
Position 3680: 0.00015699804569152626
Position 6473: 0.00015391676211566605
Position 2835: 0.00014617362606318836
Position 8361: 0.00014555892278860806
Position 1881: 0.00014502521425196653
Position 1016: 0.00014370984735520423
Position 693: 0.00014322960794469874
Position 567: 0.00014169646639132735
Position 8149: 0.00013776378778256905
Position 525: 0.00013399596974667755
Position 7870: 0.00013077115269222178
Position 9513: 0.00011691048973047173
Position 9103: 0.00011360367896984865
Position 8951: 0.00011115232479608999
Position 3773: 0.00010778099290964357
Position 473: 0.00010159356388864091
Position 8222: 8.894959378643555e-05
Position 832: 8.753106537218305e-05
Position 4250: 8.523536447556391e-05
Position 7903: 8.121654302599821e-05
Position 178: 7.598675268576646e-05
Position 8008: 7.370912778920363e-05
Position 390: 7.222458878061693e-05
Position 7554: 7.147981910505283e-05
Position 531: 6.040034339930924e-05
Position 6070: 5.736418305965489e-05
Position 1190: 5.203636689277745e-05
Position 3312: 4.9345364789798665e-05
Position 3288: 4.9253833431628396e-05
Position 6289: 4.4304909737099124e-05
Position 1645: 4.4135582127177175e-05
Position 5628: 4.030556362169657e-05
Position 4445: 3.8646345507807195e-05
Position 4616: 3.720003911096152e-05
Position 6187: 3.633753898550694e-05
Position 4110: 2.552147360800198e-05
Position 365: 2.496689567728805e-05
Position 4816: 2.3705410207661805e-05
Position 4319: 2.3228915956119747e-05
Position 5584: 2.3105914248494425e-05
Position 4343: 2.098286405203802e-05
Position 1067: 2.0608446582313992e-05
Position 1040: 1.9487087771135315e-05
Position 446: 1.9253627246922232e-05
Position 669: 1.8838593218547335e-05
Position 4681: 1.6801681256507845e-05
Position 424: 1.6790202009014548e-05
Position 4636: 1.6649728799507573e-05
Position 3069: 1.650702163023114e-05
Position 688: 1.6379678856390498e-05
Position 510: 1.4848232175837203e-05
Position 952: 1.4820615973330528e-05
Position 4276: 1.4773336592297104e-05
Position 5109: 1.4581464789754158e-05
Position 4557: 1.412943542247645e-05
Position 1428: 1.2421865934820724e-05
Position 3203: 1.1221413143168705e-05
Position 1684: 1.0324824979704255e-05
Position 1527: 1.0255722026334204e-05
Position 3468: 9.168414388674983e-06
Position 298: 8.336337697670632e-06
Position 426: 7.631928884641244e-06
Position 3338: 5.942549868142779e-06
Position 593: 5.725429712599494e-06
Position 549: 5.32443047025549e-06
Position 2051: 5.3028241243528935e-06
Position 3132: 5.211987694345444e-06
Position 2276: 5.058716776154705e-06
Position 488: 5.007503006210881e-06
Position 1122: 4.956826041424334e-06
Position 343: 4.780494299341584e-06
Position 2356: 4.568616405628079e-06
Position 2222: 4.2229897784836304e-06
Position 2488: 3.9796724780367355e-06
Position 478: 3.857618170233654e-06
Position 1839: 3.4694422056385704e-06
Position 1294: 3.214606319724727e-06
Position 949: 2.918622520588298e-06
Position 326: 2.89311027465345e-06
Position 2018: 2.8814280599770977e-06
Position 646: 2.457188717351815e-06
Position 2300: 2.420230995630078e-06
Position 2393: 2.0929772110419202e-06
Position 219: 1.9651439720659236e-06
Position 609: 1.6450306017645439e-06
Position 860: 1.555586139720846e-06
Position 2118: 1.5161228774220956e-06
Position 1736: 1.3916673767932821e-06
Position 2044: 1.1016284231861093e-06
Position 2213: 8.232106977752092e-07
Position 597: 7.714415958150919e-07
Position 1913: 7.247712723481719e-07
Position 2089: 6.672570083241749e-07
Position 1765: 6.325703808027328e-07
Position 336: 6.314776351674024e-07
Position 637: 5.983051591255162e-07
Position 439: 5.888997652845876e-07
Position 724: 5.53939815087458e-07
Position 1686: 5.388438423194964e-07
Position 1701: 4.812291245338316e-07
Position 172: 4.030564940193576e-07
Position 564: 2.395734544842001e-07
Position 159: 2.2803836044990343e-07
Position 522: 2.2527867523751624e-07
Position 575: 2.2214554501945306e-07
Position 631: 2.057181650969262e-07
Position 1654: 2.0402363457484333e-07
Position 483: 1.296832114437408e-07
Position 1403: 1.1884974213656429e-07
Position 857: 1.0202989117358681e-07
Position 766: 7.510022576907037e-08
Position 1474: 7.399139228231865e-08
Position 1769: 3.862656270755118e-08
Position 1434: 1.8766917792987092e-08
Position 1331: 1.8199265253104133e-08
Position 1597: 1.2972842381507544e-08
Position 1579: 1.2097949932465002e-08
Position 1742: 7.691341973215648e-09
Position 1752: 4.114687731798476e-09
Position 958: 3.757199392345476e-09
Position 1245: 2.5038514620265177e-09
Position 709: 6.650553241808215e-10
Position 837: 5.552069003723614e-10
Position 1780: 4.265417620097988e-11
Position 863: 3.934363454630827e-12
Position 308: 5.265980181315004e-13
Position 310: 6.966768058189933e-14
Position 321: 2.476629270919622e-14
Position 163: 1.4435095557239764e-16
Position 130: 3.972004799430498e-17
