Gene = HACD2
index = 636
Annotated 5SS: [  313  2974 17424 56800 82626 84671]
Annotated 3SS: [ 2855 17404 56710 82503 84491 90214]
SMsplice 5SS: [  313  2974  8157 56800 68318 82626 84671 85686]
SMsplice 3SS: [ 2855  8064 56710 68174 82503 84491 85544 93117]
top_k =  500
Partition function (log Z): -44.4253194130242

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9824656127890865
Position 2974: 0.7856405398172638
Position 8157: 0.5464949024456418
Position 1916: 0.47941236103164686
Position 2663: 0.33298137472043066
Position 1580: 0.2656030678851304
Position 12940: 0.15932853763636082
Position 5497: 0.1427586731107019
Position 2628: 0.08956351618852121
Position 1141: 0.08865471457349629
Position 1968: 0.07865619390795443
Position 3013: 0.07830772628330383
Position 784: 0.05661810721439976
Position 6191: 0.05598497389932703
Position 10371: 0.054887188036154104
Position 2668: 0.042696649846317894
Position 2738: 0.0362507581953227
Position 597: 0.026895854922506655
Position 1862: 0.022997210607790013
Position 613: 0.02245162699529225
Position 2386: 0.021614980971041028
Position 1291: 0.018660516001258235
Position 4879: 0.017595992535691097
Position 3456: 0.017284680992325167
Position 1822: 0.014999285597511692
Position 5485: 0.009641333798593303
Position 2633: 0.008321632891016253
Position 1854: 0.005126957603901407
Position 299: 0.0047536445458637765
Position 446: 0.004500813972739083
Position 1406: 0.0041449587514571
Position 1084: 0.003536050886453522
Position 6599: 0.0035314785388762824
Position 2754: 0.0027957195941655955
Position 1926: 0.0026289540502732003
Position 5890: 0.0025880339887481858
Position 1103: 0.002374414518905111
Position 5130: 0.002367651285016252
Position 5858: 0.002341089096461747
Position 5123: 0.0023282180957422487
Position 1683: 0.0016506677474060177
Position 1957: 0.001493014986824066
Position 5233: 0.0006075017366013522
Position 521: 0.0005163062585470637
Position 3316: 0.00036966672255000046
Position 284: 0.0003565354138225327
Position 1295: 0.0003372231811625193
Position 1094: 0.00027202568031995896
Position 1637: 0.0002593626724585074
Position 1608: 0.00022309143143146046
Position 296: 0.00018299634690229315
Position 2392: 0.00015488048499049257
Position 2273: 0.0001285967548814952
Position 1772: 0.00010454584880519687
Position 1584: 6.501433062372219e-05
Position 3788: 5.5219164683615575e-05
Position 1395: 4.731089062050621e-05
Position 488: 4.666227712619098e-05
Position 727: 4.4273695815900775e-05
Position 1166: 4.3730384046650624e-05
Position 1181: 4.336202592343213e-05
Position 1194: 3.068411336011338e-05
Position 1500: 2.6035457890134345e-05
Position 2978: 1.0585204010042003e-05
Position 797: 7.993257563722662e-06
Position 870: 6.069947516800948e-06
Position 531: 5.437584847247322e-06
Position 3783: 5.145327634588787e-06
Position 845: 4.414654788814176e-06
Position 1263: 3.891060813967806e-06
Position 864: 3.2730987762488357e-06
Position 277: 1.960699222812117e-06
Position 432: 1.197391350812028e-06
Position 716: 7.049604412967368e-07
Position 106: 6.281792299347712e-07
Position 682: 5.786055595665122e-07
Position 207: 4.2099026656050285e-07
Position 988: 3.640245823109839e-07
Position 705: 2.849466667495602e-07
Position 804: 2.746605093783756e-07
Position 1305: 6.194999844751636e-08
Position 1071: 4.271214207728639e-08
Position 1088: 3.762138911561824e-08
Position 1311: 3.5587895251083856e-08
Position 995: 1.7644883533684536e-08
Position 414: 1.3514606148490064e-08
Position 109: 1.0869918829353642e-08
Position 167: 9.872814298584367e-09
Position 38: 7.876320399260787e-09
Position 79: 6.307731117227488e-10
Position 29: 3.205912568855871e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2855: 0.8625862043437885
Position 17404: 0.7016470616972186
Position 8064: 0.664577080625889
Position 2520: 0.4961372897814048
Position 1812: 0.4519388433255231
Position 12684: 0.22538380225825808
Position 5415: 0.1849023191356757
Position 1500: 0.1718323675578601
Position 1682: 0.14272750453842936
Position 967: 0.10388957418771945
Position 410: 0.06917534135464082
Position 10320: 0.06559677935490986
Position 6090: 0.05102062601144237
Position 1376: 0.05046822546153898
Position 4403: 0.03558000819440681
Position 1470: 0.03531238213809436
Position 13042: 0.020005069027381247
Position 2542: 0.014236665226887015
Position 612: 0.013873844928481642
Position 2312: 0.010171408758225623
Position 673: 0.009310966855630012
Position 7571: 0.008370787587294851
Position 1416: 0.008338308379209462
Position 3246: 0.008252813029617138
Position 5025: 0.007211450470955324
Position 3138: 0.006850272392701387
Position 8254: 0.006371989766478533
Position 5978: 0.005141367332397142
Position 630: 0.005104654459454825
Position 1528: 0.004747856844843965
Position 6455: 0.004716917484469988
Position 4786: 0.004413255893443448
Position 1053: 0.004061762981984274
Position 2596: 0.0034957068683523686
Position 2212: 0.003469345907188784
Position 2137: 0.0033068930716656066
Position 1206: 0.003209590511152815
Position 3164: 0.003119593701615533
Position 4772: 0.0027692828838323524
Position 1816: 0.0026909650482791173
Position 1294: 0.0024613081075029112
Position 2209: 0.0022366871998467735
Position 1082: 0.002211522337697004
Position 8388: 0.002109643063274676
Position 4423: 0.0018991447508720216
Position 2785: 0.0017040076971171871
Position 1761: 0.0014154864385359156
Position 1531: 0.0014125880575472903
Position 2242: 0.001332062400975639
Position 3425: 0.0012057636549177378
Position 414: 0.001134595129146866
Position 9774: 0.0009876371241252413
Position 1505: 0.0009561337709210897
Position 1209: 0.0008127984672944639
Position 1395: 0.000778905393867319
Position 6383: 0.000728543503998159
Position 2478: 0.000699822004488569
Position 696: 0.0006218545977341762
Position 2372: 0.0006075641194399008
Position 995: 0.0005668585269371523
Position 2064: 0.00048393666954340495
Position 2562: 0.000435589590983356
Position 1102: 0.00041181944504981716
Position 2343: 0.0004007383524144332
Position 1391: 0.00037858617886153673
Position 3719: 0.00034881798808520786
Position 4967: 0.0003141754031154417
Position 3545: 0.00022816020567550398
Position 1291: 0.00021356365944631245
Position 6550: 0.00019563772445008447
Position 3835: 0.00018890344690374562
Position 2105: 0.00014337897938995926
Position 1818: 0.00014245202151144776
Position 1181: 0.0001275848240843468
Position 5357: 0.00012746783130527373
Position 655: 0.00011269442600574009
Position 596: 0.00011056979930841547
Position 1309: 7.434453665704953e-05
Position 4399: 7.3731109550212e-05
Position 1869: 6.034912504639067e-05
Position 389: 5.820127506018381e-05
Position 3735: 5.201018704834266e-05
Position 725: 4.745870865258784e-05
Position 502: 4.508708050390848e-05
Position 461: 4.3247093265152255e-05
Position 1246: 3.0252892814241772e-05
Position 1568: 2.8452556850178183e-05
Position 1017: 2.815767240372444e-05
Position 1148: 2.814401203933374e-05
Position 1112: 2.0692074010290326e-05
Position 2693: 1.2299547167921656e-05
Position 580: 1.1954617339500264e-05
Position 3697: 5.833603185491858e-06
Position 783: 4.819358848717347e-06
Position 591: 2.561126283580459e-06
Position 1001: 1.3829850270648746e-06
Position 1726: 1.3633877045688673e-06
Position 1631: 1.2019738977128182e-06
Position 526: 5.986451178007461e-07
Position 2737: 5.035085033958082e-07
Position 531: 4.276233629558186e-07
Position 1145: 4.0587037793738205e-07
Position 1644: 3.8596166341719374e-07
Position 1156: 2.765222288086946e-07
Position 858: 1.8590274685946138e-07
Position 1939: 1.778406605631985e-07
Position 1597: 1.4543372789059587e-07
Position 710: 9.544337901900542e-08
Position 538: 8.939921731155338e-08
Position 213: 3.33704876590953e-08
Position 471: 2.6300764952319483e-08
Position 234: 1.9724941783287733e-08
Position 727: 1.2143134605686016e-08
Position 705: 1.210804404554207e-08
Position 185: 1.0755033921403548e-08
Position 713: 8.427210502878445e-09
Position 109: 6.235909368171464e-09
Position 795: 3.784353007024278e-09
Position 247: 2.74450441222046e-09
Position 250: 2.5683531203243276e-09
Position 182: 2.022460663915532e-09
Position 374: 1.9917192093130933e-09
Position 895: 1.9559926954282315e-09
Position 912: 1.93937310456711e-09
Position 362: 1.0104714674842417e-09
Position 899: 1.009211108716401e-09
Position 892: 9.107794315245073e-10
Position 167: 9.944791924396402e-11
Position 308: 6.71625028265511e-11
Position 133: 5.895403005588449e-11
Position 253: 4.165461776690751e-11
Position 120: 3.736757219848744e-12
Position 190: 2.2344771791657187e-12
Position 136: 1.5876522722877431e-12
Position 358: 1.4146229184290181e-12
Position 345: 5.359825168039639e-13
Position 138: 4.724908139357989e-14
Position 333: 3.4717935611635538e-15
Position 317: 3.309387564568732e-15
Position 341: 4.000872070741802e-19
