Gene = CGGBP1
index = 364
Annotated 5SS: [ 234 1030]
Annotated 3SS: [ 824 3048]
SMsplice 5SS: [ 676 1030]
SMsplice 3SS: [ 824 4173]
top_k =  500
Partition function (log Z): -9.506937282779234

Sorted 5' Splice Sites (High to Low Probability):
Position 1030: 0.7552530492167633
Position 2900: 0.5723541914069298
Position 3166: 0.5019751885300762
Position 676: 0.30768542416004296
Position 276: 0.18179381876965173
Position 260: 0.14142162766108493
Position 1858: 0.10082015278901915
Position 2028: 0.09959096294692031
Position 2417: 0.09311687827372
Position 234: 0.0915016834581296
Position 626: 0.05699789893614417
Position 693: 0.0487396203232088
Position 2857: 0.026385113548701242
Position 6468: 0.020838886378798768
Position 6524: 0.013235141630329286
Position 1602: 0.01206682827899987
Position 2317: 0.011900460342371114
Position 1181: 0.008298072893563942
Position 1384: 0.004255004176394496
Position 3583: 0.0022085766223191817
Position 6414: 0.002124669709724463
Position 670: 0.0018844161089301421
Position 2719: 0.0016141489436704282
Position 3372: 0.001473622153184629
Position 2377: 0.0013320628205354744
Position 3128: 0.0012892415116783466
Position 3306: 0.001015470258869138
Position 272: 0.000984303589129883
Position 2014: 0.000776944312513858
Position 498: 0.0007353516119166469
Position 4276: 0.0005933944973287492
Position 997: 0.0005901812941278655
Position 712: 0.0004284957875856773
Position 968: 0.0004055528243792185
Position 1270: 0.0004004540603768712
Position 2096: 0.000365438239089418
Position 1518: 0.00027960834535573477
Position 434: 0.00019106361179201562
Position 303: 0.0001428218886495778
Position 50: 0.00013934796604384413
Position 1541: 0.0001235581958266187
Position 2261: 0.00011470897278736837
Position 2124: 9.085665767339095e-05
Position 1436: 8.088395822465116e-05
Position 2685: 5.3587258085959674e-05
Position 824: 2.8220351807754895e-05
Position 697: 2.3297546993299228e-05
Position 668: 2.2023782686442627e-05
Position 14: 1.5610506362238484e-05
Position 1459: 1.4523731282434221e-05
Position 340: 1.1377143027819616e-05
Position 1499: 9.686274544263251e-06
Position 343: 9.139254019592509e-06
Position 862: 8.28409629946969e-06
Position 564: 8.055776070955014e-06
Position 682: 6.532438853067187e-06
Position 446: 2.7221135386684127e-06
Position 732: 2.5546395975278184e-06
Position 741: 1.58073677314706e-06
Position 700: 1.4290137853852496e-06
Position 756: 1.288621857205491e-06
Position 735: 1.127627118701194e-06
Position 520: 5.14079121473114e-07
