Gene = NCSTN
index = 920
Annotated 5SS: [  210  1555  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486
 12687 13076 13483 13982]
Annotated 3SS: [ 1449  5726  6276  6832  7949  8423  8781  9614  9887 10845 12382 12590
 12987 13327 13768 14876]
SMsplice 5SS: [  210  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486 12687
 13076 13483]
SMsplice 3SS: [ 5726  6276  6832  8015  8423  8781  9614  9887 10845 12382 12590 12987
 13327 14876]
top_k =  500
Partition function (log Z): 17.900789974977286

Sorted 5' Splice Sites (High to Low Probability):
Position 12687: 0.9906810438962806
Position 11019: 0.9461945713754899
Position 5851: 0.9438195658963081
Position 9720: 0.9419986462270675
Position 210: 0.9174971588056682
Position 6399: 0.8890143455135121
Position 12486: 0.8820156007081449
Position 9966: 0.8559616425044585
Position 13076: 0.8510970507959669
Position 6979: 0.8109686801603364
Position 8935: 0.8048700792510897
Position 8534: 0.7935317048848473
Position 8101: 0.7815082098714627
Position 13483: 0.7803770641266103
Position 13982: 0.5533944842589332
Position 1555: 0.5252701599673036
Position 531: 0.2888003550126195
Position 10230: 0.18289351043153027
Position 10066: 0.1501133421189122
Position 4281: 0.13533636859518938
Position 3885: 0.1297189727799478
Position 1002: 0.12658219597717751
Position 12796: 0.10281040331178301
Position 8125: 0.0989604697329221
Position 726: 0.08837365409895555
Position 9323: 0.07200076383893397
Position 7894: 0.06631594378174462
Position 14597: 0.0627127393953098
Position 7406: 0.053142261292229535
Position 4342: 0.05245470433240212
Position 13493: 0.04827794535884313
Position 8696: 0.03072981254532182
Position 10176: 0.023573267132508763
Position 3095: 0.01629849611843095
Position 12506: 0.01574135732721063
Position 617: 0.0154511499960548
Position 8585: 0.012739839704564136
Position 8727: 0.012597896472491928
Position 9147: 0.012144214716592015
Position 7039: 0.012042581916448887
Position 13065: 0.01122912859137041
Position 1014: 0.01117537201815932
Position 9954: 0.010486264679445788
Position 13457: 0.01043066502985026
Position 11851: 0.00983453886500191
Position 592: 0.009248949650511002
Position 12423: 0.008829514533613756
Position 227: 0.008497575681048811
Position 12829: 0.006363074926358036
Position 9505: 0.0062400604788032795
Position 10622: 0.005979466520734097
Position 1343: 0.005298138819091451
Position 9484: 0.0045656392883317385
Position 6688: 0.003955187351139328
Position 14588: 0.0030850573585537305
Position 11486: 0.003028831299206172
Position 1661: 0.002938831828925976
Position 682: 0.0027810253449654823
Position 3849: 0.0026268742441284292
Position 13831: 0.0026033443098356607
Position 539: 0.00244705839335278
Position 11949: 0.002405619899196132
Position 13087: 0.0021294240706057083
Position 7290: 0.0021060954088028146
Position 11087: 0.0019095404325414872
Position 324: 0.001665487095129735
Position 1380: 0.0016537412307084318
Position 6833: 0.0015670491341181214
Position 60: 0.0015383706911823193
Position 10720: 0.0013463752962715608
Position 9888: 0.0013353051611917257
Position 1164: 0.0010522181976197027
Position 10056: 0.0009370934442020902
Position 384: 0.0009284773232973517
Position 53: 0.0008498446836715904
Position 6374: 0.0007681139063652304
Position 601: 0.0007472257255390491
Position 6797: 0.0007329771334887124
Position 13835: 0.000689103885203031
Position 596: 0.000645550966793467
Position 10405: 0.000644750716710838
Position 10736: 0.0006089380215044373
Position 11919: 0.0005980535429167656
Position 13392: 0.0005471237064575798
Position 11003: 0.0005015297861686167
Position 11531: 0.000461543157980993
Position 6394: 0.0004473497025375635
Position 12666: 0.0004212115019451559
Position 5789: 0.0003988714960844736
Position 7419: 0.0003898419776392553
Position 12468: 0.000355171572695637
Position 6782: 0.0003417022168404315
Position 7585: 0.0003227404062660819
Position 1278: 0.00030125852394798005
Position 12895: 0.0002447609386295561
Position 12914: 0.00022518320302572853
Position 5864: 0.00021003413041193508
Position 5785: 0.00018296627806938358
Position 1559: 0.00017028135711045483
Position 6470: 0.00016597203239056372
Position 13651: 0.00015355475734969888
Position 7122: 0.00015243761040707645
Position 796: 0.0001522672798276545
Position 141: 0.0001495288420466553
Position 6479: 0.0001326268839858056
Position 1450: 0.0001198788506206
Position 12863: 0.00010576235635821249
Position 165: 0.00010372548520697615
Position 171: 8.562430583555459e-05
Position 820: 8.148591231396263e-05
Position 51: 7.648405556638561e-05
Position 737: 7.02050054174959e-05
Position 763: 6.189154782956091e-05
Position 294: 5.1357045669931375e-05
Position 479: 4.5737869086183505e-05
Position 23: 3.968095268445104e-05
Position 656: 3.454725299778646e-05
Position 282: 2.1166507372288592e-05
Position 710: 2.088839563792355e-05
Position 847: 1.428594400077441e-05
Position 9950: 1.1200367578243693e-05
Position 7483: 7.832588482955117e-06
Position 557: 3.294303264885829e-06
Position 57: 1.595338133353037e-06
Position 471: 1.2104251027984909e-06
Position 12557: 1.1687820603433946e-06
Position 311: 8.552988215804206e-07
Position 12629: 5.835625232122024e-07
Position 410: 4.569386225739003e-07
Position 359: 2.386531971619963e-07
Position 533: 2.0136895270073052e-07
Position 587: 1.1941188264171966e-07
Position 958: 8.702993460235351e-08
Position 405: 1.3637892465203908e-08
Position 640: 1.281395730658924e-08
Position 408: 1.2739826915915247e-08
Position 187: 3.776733836199268e-09
Position 9683: 4.219109151356414e-10
Position 197: 7.686400133412985e-11
Position 344: 1.4787990520805667e-15
Position 236: 9.283794120282097e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 12590: 0.985657291640013
Position 5726: 0.9319437230336304
Position 14876: 0.9309394829756502
Position 12382: 0.9042674755371651
Position 9614: 0.8539253303891715
Position 12987: 0.8316950348731749
Position 6276: 0.7333512302834044
Position 13327: 0.7282237691255271
Position 6832: 0.7114402333458524
Position 10845: 0.7069678236483149
Position 8423: 0.6902132281263238
Position 8015: 0.5006037589675736
Position 9887: 0.47364821271460444
Position 1449: 0.4261741523831277
Position 9831: 0.3997335865532665
Position 7949: 0.3267583537548369
Position 8781: 0.3042570433088529
Position 8818: 0.25654615476157205
Position 10050: 0.23555095385827324
Position 13768: 0.22100521313703467
Position 401: 0.19590513437944806
Position 4177: 0.18779107292759126
Position 8853: 0.1795215012241486
Position 6213: 0.1473100309677096
