Gene = ANAPC13
index = 78
Annotated 5SS: [ 704 3218]
Annotated 3SS: [3091 7307]
SMsplice 5SS: [ 323 3218]
SMsplice 3SS: [3091 7307]
top_k =  500
Partition function (log Z): -5.98879946875555

Sorted 5' Splice Sites (High to Low Probability):
Position 3218: 0.9344478785622297
Position 323: 0.5839651913625384
Position 72: 0.35626380884720066
Position 704: 0.25364621085489
Position 1012: 0.08767536871566096
Position 3252: 0.05405844758082105
Position 4658: 0.054027836968179636
Position 7488: 0.04537403400062861
Position 4255: 0.03964112561104797
Position 6202: 0.03850974844138262
Position 1061: 0.025207034137910114
Position 5818: 0.023426640680139894
Position 1251: 0.01773960289630012
Position 5906: 0.01710924116930779
Position 708: 0.015783688223154475
Position 5937: 0.012021011058706699
Position 4587: 0.010804266974718379
Position 318: 0.010521062324668581
Position 558: 0.009278464330094147
Position 3419: 0.00903124440502333
Position 7165: 0.008096128705568665
Position 5291: 0.00623414240977161
Position 4884: 0.00553693679674937
Position 993: 0.005092150375015305
Position 541: 0.005060604870080042
Position 1271: 0.0047259698545993436
Position 1341: 0.004570230110295212
Position 7470: 0.004532019418965249
Position 7397: 0.003765416702161017
Position 562: 0.003362550809472147
Position 2768: 0.002837263668667895
Position 644: 0.00275046104569286
Position 332: 0.0027215588900837066
Position 3222: 0.0022897237560410015
Position 986: 0.0021142167680756802
Position 271: 0.001765403172165504
Position 1280: 0.0016913444199897403
Position 746: 0.0016066040349965523
Position 2204: 0.0015458846791942557
Position 7938: 0.0015102122344240985
Position 7763: 0.0013386446294721898
Position 7615: 0.0012457358762156007
Position 1070: 0.001079168670641948
Position 1076: 0.0009812128583901072
Position 4597: 0.0008739006314563139
Position 8: 0.0007167680996960236
Position 936: 0.0006936606029466931
Position 511: 0.0006840907089043378
Position 753: 0.0005227326257659358
Position 2872: 0.0005112831635262326
Position 7520: 0.000495975127090522
Position 135: 0.0004832428397012228
Position 2352: 0.00036247051482874847
Position 210: 0.0003624667246194963
Position 6243: 0.0003607922387883391
Position 1926: 0.0003483969447025703
Position 765: 0.0002497174064261644
Position 908: 0.0002481377984795223
Position 2162: 0.00023575592875632611
Position 1219: 0.00020060823134103394
Position 2564: 0.0001930397844946909
Position 953: 0.00017349176601117383
Position 717: 0.00011767166456383432
Position 3767: 0.00010543863955215737
Position 66: 9.513076100638525e-05
Position 121: 9.449449235969688e-05
Position 100: 8.570798131035693e-05
Position 4286: 7.737516151596886e-05
Position 335: 5.044716399164047e-05
Position 515: 3.590069515577902e-05
Position 412: 3.570898195327415e-05
Position 5110: 3.3847134602980566e-05
Position 587: 3.2184236392531935e-05
Position 5960: 2.2454494743599162e-05
Position 5370: 2.1454008175683724e-05
Position 3896: 1.846839579004471e-05
Position 6133: 1.7516605067811057e-05
Position 436: 1.6999752741088236e-05
Position 736: 1.4819577016089748e-05
Position 739: 1.038866663632356e-05
Position 78: 4.817342004614288e-06
Position 648: 4.3790147755904885e-06
Position 527: 2.509390565577098e-06
Position 133: 1.605451333739542e-06
Position 58: 1.3463277424979541e-06
Position 721: 1.24184692801555e-06
Position 48: 4.19686646087439e-07
Position 252: 3.433286038241963e-07
Position 169: 1.41103401188027e-07
Position 733: 5.370228633187188e-08
Position 208: 2.7487084787705764e-08
Position 315: 2.1732771758417575e-08
Position 266: 1.7403595716137126e-08
Position 469: 9.547122069534705e-10
Position 400: 4.1447449145121803e-10
Position 33: 5.769208024919555e-11
Position 125: 2.8460009450323672e-11
Position 189: 1.4405871200771872e-11
Position 438: 3.8382178203052704e-14
Position 231: 1.0927475397351312e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.9846688057605988
Position 7307: 0.5822131115913979
Position 8227: 0.22131807827672065
Position 834: 0.1343957532241728
Position 5644: 0.1199762335006586
Position 243: 0.09416920070876007
Position 4463: 0.06715648084677837
Position 534: 0.06139088651961309
Position 7762: 0.056791527098884076
Position 459: 0.05302623924391229
Position 4206: 0.042049727303097056
Position 7066: 0.032163593505280356
Position 7218: 0.03001201920563457
Position 5928: 0.026589492827691342
Position 502: 0.02265743443664366
Position 608: 0.014477735054482134
Position 5195: 0.011019109051093637
Position 4757: 0.0075238585151718666
Position 1139: 0.007464544573472465
Position 5405: 0.006451569970340297
Position 2997: 0.0060216290674850615
Position 6068: 0.005904575564000871
Position 3346: 0.005898895513220406
Position 409: 0.005805759610951058
Position 6028: 0.005329522549363032
Position 7966: 0.0044685403530578035
Position 5043: 0.004128963990574354
Position 8204: 0.0041238877107523456
Position 4116: 0.004089744342545212
Position 3690: 0.003805284997892062
Position 5848: 0.0035179854101004128
Position 3386: 0.002878035401991449
Position 7721: 0.0025459961215455462
Position 5380: 0.002484204795339362
Position 4521: 0.0024658498858044784
Position 4770: 0.0020553120931949306
Position 2650: 0.0019176452426668132
Position 3069: 0.0016557898331258927
Position 636: 0.0016192575784597309
Position 2131: 0.0013850412075621088
Position 5906: 0.0011279080328357532
Position 6366: 0.001092519857952571
Position 6297: 0.0010899231538456415
Position 4551: 0.0010582656669674583
Position 628: 0.001052960881262886
Position 7498: 0.0010322904185011217
Position 478: 0.000985772847019208
Position 7176: 0.0009847880119024017
Position 6049: 0.0009408370873330896
Position 5321: 0.0009161097575037995
Position 290: 0.0009090814830893296
Position 6408: 0.0008993663426060308
Position 3870: 0.0008955446246586958
