Gene = ANKMY2
index = 81
Annotated 5SS: [  311  9427 18778 20835 30074 35269 36188 41097 43438]
Annotated 3SS: [ 9361 18638 20735 29912 35053 36051 40967 43307 44871]
SMsplice 5SS: [  311  1133  9427 18778 20835 28425 28609 41097]
SMsplice 3SS: [ 1023  9361 18638 20735 28340 28523 40967 44871]
top_k =  500
Partition function (log Z): -7.182242961024246

Sorted 5' Splice Sites (High to Low Probability):
Position 9427: 0.9999999999999993
Position 20835: 0.9999455033132265
Position 28609: 0.9925594236699178
Position 311: 0.9577742077605724
Position 1133: 0.7660167735417684
Position 18778: 0.7224661078069718
Position 30074: 0.6207170407769625
Position 30355: 0.57006746767673
Position 36188: 0.45995449627254015
Position 29215: 0.3935185215413043
Position 21584: 0.28334013979717015
Position 24774: 0.264288403998339
Position 24383: 0.22268841076783272
Position 12461: 0.20049517629600475
Position 33814: 0.18355388936507608
Position 4217: 0.1728705249624097
Position 2376: 0.16474985373711204
Position 8825: 0.1642727292636797
Position 15131: 0.13652140584859632
Position 31166: 0.13602916033008403
Position 22019: 0.09283984873765687
Position 1903: 0.07549596962857084
Position 8700: 0.07172362707016375
Position 1682: 0.06803761955353156
Position 18720: 0.06422730420972154
Position 660: 0.05686841967976399
Position 2348: 0.05180019645840267
Position 1428: 0.0458314927581367
Position 13504: 0.0451613407781473
Position 29443: 0.04143395880065515
Position 25034: 0.03608649486269619
Position 17591: 0.028313172883440138
Position 2841: 0.028150162637834757
Position 1473: 0.025694370119999744
Position 7423: 0.021454273762259043
Position 3787: 0.02056245835869372
Position 418: 0.020271737180502812
Position 24605: 0.016344824168670235
Position 3449: 0.013674087362974624
Position 15436: 0.01337852683327542
Position 36161: 0.013113928453809466
Position 1174: 0.011033125800261173
Position 13673: 0.010749088599814017
Position 2887: 0.009990194718923736
Position 1185: 0.009303156186419888
Position 670: 0.009239105959623352
Position 561: 0.008357592310435322
Position 680: 0.007259214755779537
Position 3147: 0.005335813436367056
Position 4351: 0.004808032175969015
Position 2869: 0.004218028428810837
Position 1611: 0.003965122615218328
Position 19167: 0.003885925020178843
Position 5918: 0.003792042602669776
Position 6437: 0.00368098267284604
Position 122: 0.0032970135686296825
Position 6854: 0.0027629456803469456
Position 805: 0.00275927337577712
Position 1531: 0.002697411305810196
Position 10300: 0.0023919909039738898
Position 486: 0.0023905461680539366
Position 3453: 0.0023612617323693244
