Gene = CDC26
index = 335
Annotated 5SS: [ 208 2261 3163]
Annotated 3SS: [2150 3040 8149]
SMsplice 5SS: [ 610 2261 3163]
SMsplice 3SS: [2150 3040 8149]
top_k =  500
Partition function (log Z): -5.456357244475367

Sorted 5' Splice Sites (High to Low Probability):
Position 3163: 0.9688970279510251
Position 2261: 0.9373112979462648
Position 610: 0.24346416079355168
Position 360: 0.20110000637151407
Position 208: 0.1905139879927281
Position 212: 0.18507271983214832
Position 1175: 0.13361784681572367
Position 583: 0.07049226824612745
Position 1030: 0.05597667645545587
Position 1871: 0.043856850954797605
Position 5705: 0.03340308227731378
Position 1134: 0.032840753675082573
Position 1214: 0.030056135943657736
Position 2739: 0.02630143852401458
Position 4783: 0.025270728043080507
Position 5000: 0.024192233198145556
Position 91: 0.023114901854024917
Position 3858: 0.020488921510448968
Position 289: 0.01899386824199019
Position 618: 0.017569800125815157
Position 7577: 0.014180588364202147
Position 2068: 0.01041395553251069
Position 671: 0.00701424402455151
Position 1292: 0.006645200640375051
Position 3717: 0.005319552187737266
Position 603: 0.004939646842236285
Position 174: 0.004779676881790578
Position 1523: 0.004286075981513289
Position 269: 0.003444199809311963
Position 1156: 0.003326158393914035
Position 5674: 0.003176182951453284
Position 886: 0.002755569406865873
Position 4580: 0.002332485978665302
Position 891: 0.002230743817240582
Position 692: 0.002212758759682143
Position 6451: 0.0020788733619861582
Position 1302: 0.0019908205073848185
Position 2091: 0.0018271964764228381
Position 7010: 0.0017468218183121856
Position 861: 0.001554531139548929
Position 6230: 0.0015092746349105706
Position 4076: 0.0012887211785803407
Position 2339: 0.001219092625303644
Position 2344: 0.0011842561336778063
Position 1494: 0.0010460249218518173
Position 1064: 0.0009146335216102695
Position 403: 0.0008979542630810554
Position 149: 0.000819627583840378
Position 2361: 0.000793561753964779
Position 1784: 0.0007581311751437385
Position 2787: 0.000716197340200849
Position 152: 0.0006904902302665708
Position 7119: 0.0006508369221074482
Position 3434: 0.0006296585668616256
Position 5678: 0.0006117289405293509
