Gene = TSACC
index = 1493
Annotated 5SS: [ 236 2478 7395]
Annotated 3SS: [2319 7265 9453]
SMsplice 5SS: [749]
SMsplice 3SS: [832]
top_k =  500
Partition function (log Z): -10.524578251862396

Sorted 5' Splice Sites (High to Low Probability):
Position 2478: 0.6340566060289479
Position 749: 0.47446807071738
Position 240: 0.4085648125118506
Position 7395: 0.34936872355023746
Position 5352: 0.3127138803702307
Position 1001: 0.22292900852446532
Position 892: 0.16449629469112748
Position 173: 0.06847025263316643
Position 1292: 0.02697858681144092
Position 231: 0.02502221186153975
Position 2161: 0.023172290901328614
Position 1394: 0.017491908183352355
Position 139: 0.015970932487126725
Position 676: 0.014179577428390747
Position 1551: 0.010527342897797392
Position 245: 0.009221734700505134
Position 1237: 0.005108638915647953
Position 5477: 0.004210388077516042
Position 5013: 0.003898996170954647
Position 2116: 0.002358767859599436
Position 784: 0.0019544200246711762
Position 302: 0.0018570058566762045
Position 4186: 0.0015311177910566423
Position 1097: 0.0010714867679085683
Position 297: 0.0008600401970478078
Position 1595: 0.0008382182496992077
Position 3425: 0.0008224071276007193
Position 4239: 0.0008219238184058522
Position 1457: 0.0007403350492215677
Position 3123: 0.0007299861568490971
Position 1587: 0.00043996069895844894
Position 1737: 0.0001462995287123398
Position 307: 0.00012931312813763593
Position 71: 9.201694267010974e-05
Position 654: 6.817558184116033e-05
Position 407: 4.898372702976232e-05
Position 269: 3.948898583165994e-05
Position 187: 3.149164814144718e-05
Position 753: 2.1441145555241244e-05
Position 30: 2.037249830906944e-05
Position 281: 7.034414833193608e-06
Position 398: 5.72426285135064e-06
Position 1150: 3.919445970880264e-06
Position 1253: 2.072650207310483e-06
Position 648: 1.2928262731586421e-06
Position 1186: 1.2761036468792313e-06
Position 177: 1.2696574060316798e-06
Position 658: 1.212862673467864e-06
Position 89: 8.209563080554676e-07
Position 741: 7.718293138100507e-07
Position 36: 6.459515430827005e-07
Position 559: 4.376967196839185e-07
Position 615: 3.095119677505527e-07
Position 1297: 7.287101113657642e-08
Position 585: 6.20896715995658e-08
Position 146: 3.354466023249055e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2319: 0.4805919350565986
Position 832: 0.421326334926705
Position 7305: 0.3749869726923959
Position 5259: 0.32619795171250515
Position 2420: 0.1870684137842966
Position 5618: 0.12919864178649956
Position 5683: 0.10935491245551139
Position 5297: 0.0726990178795621
Position 9281: 0.06704941968677239
Position 9093: 0.05277698414891266
Position 7601: 0.04693944263000356
Position 8631: 0.03514735336254532
Position 8000: 0.03317562270636955
Position 9618: 0.03050948887882768
Position 1291: 0.029664549349092812
Position 7830: 0.024234752000830702
Position 7196: 0.021838636886170465
Position 7866: 0.021220000478369326
Position 5173: 0.021037452627341628
Position 7012: 0.019666520443984467
Position 7323: 0.01783424550227679
Position 2660: 0.016602641785784578
Position 511: 0.016472203254242555
Position 6921: 0.0138426987674422
Position 9393: 0.012439328003587219
Position 4044: 0.011699169533258634
Position 7874: 0.011141350766305954
Position 5424: 0.01095367669288843
Position 2027: 0.009878368981435163
Position 6117: 0.00965507336062291
Position 2080: 0.009461016831975743
Position 1000: 0.009186410452389873
Position 9563: 0.008774614534772246
Position 6961: 0.008009917115563658
Position 3192: 0.007717638220952168
Position 1178: 0.007242747642230168
Position 2443: 0.006667071250702125
Position 4928: 0.006357418054053454
Position 1381: 0.0061944852190155015
Position 4957: 0.005690792542016451
Position 4501: 0.005573526953026995
Position 721: 0.005134454438836531
Position 2033: 0.004595906742636264
Position 5879: 0.004590516270552121
Position 6190: 0.004257012622115151
Position 1251: 0.004091606406682981
Position 971: 0.003824109307591852
Position 3482: 0.003817070833711731
Position 3171: 0.003307037282594384
Position 7500: 0.0031819181592090745
Position 576: 0.0030741001156851973
Position 6886: 0.0030573335232628555
Position 6471: 0.0030079625967321857
Position 7567: 0.0027784481937316195
Position 7168: 0.002438065970994551
Position 1574: 0.0019023890602223557
Position 1455: 0.001844208616034922
Position 3028: 0.0018417085748338696
Position 2235: 0.0017884801353085745
Position 4179: 0.0016657426504471916
Position 4876: 0.0016608528048384901
Position 3697: 0.0015892577119370056
Position 415: 0.001522915813882281
Position 2889: 0.00136641099920852
Position 2865: 0.0013605132730086012
Position 885: 0.0012994987890646405
Position 2193: 0.0012905122381287762
Position 4479: 0.0012783386925890076
Position 444: 0.0012439092430169608
Position 389: 0.0012334070122115913
Position 5762: 0.0012239402516285973
Position 5324: 0.0011385288480548186
Position 1701: 0.001018262966971178
Position 349: 0.0009145513068948923
Position 3031: 0.0008446690227458831
Position 2566: 0.0007477499221183708
Position 1153: 0.0006807085401354135
Position 346: 0.0005923929042233988
Position 5624: 0.000584156706879432
Position 5572: 0.0005528529040066936
Position 3946: 0.0005300429289095586
Position 2780: 0.0005234859923960876
Position 3382: 0.0005167623230293197
Position 663: 0.0005166022864808118
Position 620: 0.0005088434969647683
Position 334: 0.00048666091951804193
Position 643: 0.00045778226911399146
Position 2801: 0.00045663191592400167
Position 735: 0.00034835990111424666
Position 1342: 0.00033769712331478897
Position 625: 0.0002610867962835711
Position 668: 0.00019741076807113411
Position 1195: 0.00018976259932688863
Position 1083: 0.00015540627059803494
Position 1004: 0.00015289047423597735
Position 2295: 0.00014954553853956635
Position 2752: 0.00012950915698522575
Position 3331: 0.00011961092831125515
Position 604: 0.00010214812506900376
Position 529: 9.649229222607922e-05
Position 627: 8.877141024597712e-05
Position 557: 8.638989346569074e-05
Position 793: 7.919453437817616e-05
Position 3328: 6.715156081068861e-05
Position 593: 6.380138151313377e-05
Position 899: 6.099081517471746e-05
Position 675: 5.9886066971817024e-05
Position 917: 5.9875318665042926e-05
Position 585: 4.9914564363061706e-05
Position 1047: 4.4205007394684665e-05
Position 1138: 3.0419555888486322e-05
Position 849: 2.6707737412912525e-05
Position 741: 2.305854701001358e-05
Position 519: 1.6342475997247762e-05
Position 609: 1.1150355433493334e-05
Position 307: 1.0455092606984393e-05
Position 595: 1.0135760244560366e-05
Position 665: 7.64743725265321e-06
Position 648: 6.948478471498287e-06
Position 545: 6.390442500108081e-06
Position 690: 3.2966344942254576e-06
Position 887: 3.2446989273057713e-06
Position 534: 2.947460070076618e-06
Position 796: 2.5068890012289372e-06
Position 469: 2.3786910305867152e-06
Position 260: 2.207387684889046e-06
Position 456: 2.197823813849547e-06
Position 570: 2.041581923048302e-06
Position 784: 1.8597667189012593e-06
Position 465: 1.7277419994379003e-06
Position 538: 1.0482579421171102e-06
Position 1059: 9.524941758771553e-07
Position 275: 7.389759202843311e-07
Position 695: 7.247870345644252e-07
Position 654: 7.191862824570684e-07
Position 753: 6.271684518122822e-07
Position 681: 5.410138219582801e-07
Position 315: 5.279113627796411e-07
Position 208: 4.79940649118115e-07
Position 686: 4.709657843618083e-07
Position 132: 4.2012157733035654e-07
Position 1150: 4.184161334889315e-07
Position 798: 4.0086156921722264e-07
Position 226: 3.8993663787528874e-07
Position 231: 2.643543138632082e-07
Position 1065: 2.1845690623635646e-07
Position 688: 1.934809175554139e-07
Position 138: 1.252679229533657e-07
Position 1092: 1.0499445226060903e-07
Position 277: 8.276501736852999e-08
Position 843: 3.498301074290559e-08
Position 177: 3.3390960303659325e-08
Position 935: 1.9892279864228262e-08
Position 765: 1.563504829212221e-08
Position 807: 2.4940703634535665e-09
