Gene = MSH4
index = 886
Annotated 5SS: [   348   7032  10260  13926  18255  19665  25700  51395  70707  80119
  81437  82247  83272  84489  86940  92488  93943 101200 102825]
Annotated 3SS: [  6848  10098  13814  18138  19490  25526  51326  70631  80053  81266
  82109  83167  84363  86738  92368  93813 101024 102735 115813]
SMsplice 5SS: [   628   7032  10260  11128  13926  14274  18255  19665  51395  70707
  76153  84489  92488  93943 102825]
SMsplice 3SS: [  6848  10098  11044  13814  14014  18138  19490  51326  70631  76052
  84363  92368  93813 102735 109769]
top_k =  500
Partition function (log Z): -48.00031193745819

Sorted 5' Splice Sites (High to Low Probability):
Position 13926: 0.9919648985678449
Position 7032: 0.9587722049448355
Position 10260: 0.9030153827668286
Position 19665: 0.720837363657682
Position 14274: 0.69784069431164
Position 11128: 0.5786540716695171
Position 18255: 0.5054739371622176
Position 697: 0.37370365967902547
Position 23942: 0.3657735232656401
Position 488: 0.303084990555976
Position 628: 0.30049144307717685
Position 2572: 0.291430505839684
Position 2590: 0.24575517062590874
Position 2093: 0.22910166719045383
Position 11856: 0.21895363557605027
Position 3491: 0.13149985630488287
Position 13651: 0.11461628252125151
Position 12000: 0.10282269333009421
Position 13519: 0.09444829968266266
Position 8894: 0.09081944127435602
Position 20087: 0.06958715504008212
Position 418: 0.06299074074969363
Position 10931: 0.04714118326816177
Position 16758: 0.03699978840143946
Position 6227: 0.02867835303855368
Position 94: 0.027005155475101426
Position 3832: 0.020354399094860278
Position 2508: 0.01999196825495381
Position 1954: 0.01976705023776637
Position 242: 0.01730867513637858
Position 6996: 0.01686076708364375
Position 579: 0.013695113595854212
Position 4019: 0.012671601227761103
Position 1170: 0.011453192747738726
Position 84: 0.011440465212165726
Position 15337: 0.011180637694749274
Position 2641: 0.010310824522783946
Position 23584: 0.007862054661562728
Position 624: 0.007572256752269802
Position 1047: 0.007155196612291141
Position 13584: 0.006540478547304463
Position 10778: 0.005267992285037903
Position 2594: 0.005158556825494199
Position 461: 0.004368454742888057
Position 11124: 0.0038751435085461095
Position 20218: 0.003309357200463683
Position 4006: 0.003098657541036415
Position 10177: 0.0027992131687774357
Position 1004: 0.00277681221777332
Position 10547: 0.0026164250690486946
Position 9867: 0.002421168729344986
Position 4137: 0.0020264601800278016
Position 649: 0.0019441042798918136
Position 3624: 0.0019099288361495036
Position 4452: 0.0018187819688211067
Position 968: 0.0016124451461786498
Position 869: 0.0008542690866872606
Position 442: 0.0008022689389727538
Position 236: 0.0006341831777968539
Position 1330: 0.0005468312930065935
Position 271: 0.0003746074846469613
Position 498: 0.00037012777717532257
Position 646: 0.00035014680484849104
Position 14762: 0.0003267563039137782
Position 1956: 0.0002905137940532808
Position 906: 0.00027152471283399304
Position 2246: 0.0002323602539195601
Position 923: 0.00019813444183152193
Position 7772: 0.0001454358348889871
Position 355: 0.00012144048805419636
Position 13408: 0.00010146982553451342
Position 453: 7.424002921214082e-05
Position 186: 7.100353138442282e-05
Position 425: 5.761665821288534e-05
Position 437: 4.953729551764196e-05
Position 371: 4.916145853171379e-05
Position 363: 4.825589520403633e-05
Position 445: 4.0485323696399034e-05
Position 245: 2.7200004494168947e-05
Position 149: 2.488179341912208e-05
Position 422: 2.146185177023964e-05
Position 57: 1.9400981141807865e-05
Position 37: 1.378254621975976e-05
Position 396: 9.443891401006024e-06
Position 962: 6.978782731563396e-06
Position 9914: 5.5963419769142915e-06
Position 527: 3.992468744722784e-06
Position 620: 2.4049660488661576e-06
Position 428: 2.143317870933246e-06
Position 40: 2.099640835159775e-06
