Gene = PEX14
index = 1015
Annotated 5SS: [   116  20435  61411 124480 143531 148235 149551 152477]
Annotated 3SS: [ 20386  61325 124350 143444 148131 149452 152384 154643]
SMsplice 5SS: [   116  20435  20942  46721  61411  64935  65354 124480 143531 148235
 149551 152477 152810]
SMsplice 3SS: [ 20386  20801  46551  61325  64631  65231 124350 143444 148131 149452
 152384 152646 154643]
top_k =  500
Partition function (log Z): -77.67129453009495

Sorted 5' Splice Sites (High to Low Probability):
Position 116: 0.9608287897309756
Position 8198: 0.3133425891679892
Position 8412: 0.22697251225194592
Position 881: 0.07876068416487275
Position 2136: 0.062490442985306184
Position 4738: 0.04559788172376566
Position 194: 0.03748368081481322
Position 638: 0.0059766521137515705
Position 7962: 0.005926945956328924
Position 8114: 0.00522878320005354
Position 886: 0.004098919444257677
Position 4916: 0.00321668421342832
Position 854: 0.0023588143638091333
Position 2776: 0.001773004661228017
Position 4142: 0.0015046439104964197
Position 896: 0.0014860714911164447
Position 6394: 0.0012814084855544345
Position 5476: 0.0012278428094339993
Position 8228: 0.0007294507789348568
Position 4860: 0.0006284153072395177
Position 6786: 0.0006172305151529693
Position 3835: 0.0006100398397242825
Position 265: 0.0003516784714832811
Position 1337: 0.00030314772312574757
Position 406: 0.000273458451138114
Position 1450: 0.00023163709169439945
Position 292: 0.00020271305606635136
Position 1700: 0.0001408269139577581
Position 351: 0.00013881206466399954
Position 3237: 8.683331025585773e-05
Position 1884: 8.255603181820705e-05
Position 381: 6.630012704372137e-05
Position 2055: 4.745069308386357e-05
Position 891: 4.6525847464684656e-05
Position 4768: 2.3953036044800624e-05
Position 141: 1.8698845865776676e-05
Position 331: 1.477404907948155e-05
Position 1050: 1.4582902920558381e-05
Position 2012: 1.2236117153889308e-05
Position 1748: 8.468032697543267e-06
Position 341: 7.929510903673639e-06
Position 601: 7.057757152459083e-06
Position 1542: 5.691796619590735e-06
Position 396: 4.3958511394601e-06
Position 207: 3.6919014007593716e-06
Position 719: 3.2086201814876935e-06
Position 1732: 3.1777171387207935e-06
Position 866: 2.775396595787535e-06
Position 1445: 2.706748708685513e-06
Position 2025: 1.8001297196338289e-06
Position 56: 1.4696858151536134e-06
Position 624: 1.171126672414618e-06
Position 333: 7.55157098803772e-07
Position 609: 6.679394837810683e-07
Position 642: 5.876273684094453e-07
Position 425: 5.577298376426463e-07
Position 2631: 4.3432962276361413e-07
Position 518: 3.4297822720329303e-07
Position 664: 3.1265307112274355e-07
Position 506: 2.0490658591822167e-07
Position 125: 3.9220827765297595e-08
Position 576: 9.238191988968165e-10
Position 64: 8.093607547086865e-10
Position 85: 2.4678424556589046e-15
Position 485: 4.945845345892253e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 8293: 0.35862127352441725
Position 8079: 0.331132102235269
Position 16518: 0.21866785448020562
Position 14138: 0.15398508158548577
Position 2095: 0.08088518595443867
Position 765: 0.06730874985757061
Position 13331: 0.06224717663300056
Position 10893: 0.05142019149519213
Position 13281: 0.04752647829424453
