Gene = ATG12
index = 107
Annotated 5SS: [ 469 4231 9257]
Annotated 3SS: [4093 9193 9994]
SMsplice 5SS: [   97   469  4231  4878 10400]
SMsplice 3SS: [  387  4093  4737 10314 10470]
top_k =  500
Partition function (log Z): -7.729925590112117

Sorted 5' Splice Sites (High to Low Probability):
Position 4878: 0.9038020510968172
Position 4231: 0.8578049256693525
Position 97: 0.7095708216708151
Position 469: 0.5724869773461568
Position 5875: 0.371265405944954
Position 10400: 0.3658870547453003
Position 1362: 0.2041575684667149
Position 2162: 0.1449429810250791
Position 8347: 0.12702265741891972
Position 143: 0.12664565294948885
Position 9257: 0.12353427925053662
Position 10537: 0.10591666513784219
Position 1041: 0.10536723962777676
Position 2183: 0.09362863398755439
Position 4245: 0.08331742925977004
Position 3988: 0.07385959700954885
Position 799: 0.07039646370062577
Position 504: 0.059999676755455915
Position 5461: 0.05113986539845742
Position 521: 0.04601266433791257
Position 8269: 0.04453576711337742
Position 10165: 0.04323286168200712
Position 8225: 0.038574206786558124
Position 789: 0.021012506251654947
Position 4227: 0.016878615587139288
Position 10366: 0.015598554329194297
Position 2428: 0.014430299095882433
Position 8424: 0.014131371360450076
Position 6068: 0.009963089105435271
Position 21: 0.006162522888690267
Position 135: 0.0054266759843952265
Position 609: 0.005379742423284792
Position 6651: 0.004581967240331861
Position 537: 0.0039900140345424506
Position 293: 0.003971556439851783
Position 6328: 0.0027466652500787244
Position 47: 0.0024305278553043235
Position 323: 0.002413483674907887
Position 636: 0.0021165218224575948
Position 196: 0.0019942939871469053
Position 6941: 0.001929537691309845
Position 1728: 0.0018655049230881541
Position 5157: 0.00179869515022636
Position 1804: 0.0016981064911392111
Position 4610: 0.001663668688315836
Position 291: 0.0013891584672734649
Position 5479: 0.0010387659690994382
Position 2212: 0.0010225706567956665
Position 4976: 0.0009787437180093477
Position 2147: 0.000951157868192498
Position 3523: 0.0009309960857044734
Position 8005: 0.0009254794009635157
Position 3469: 0.0009192306816205064
Position 7997: 0.0009174156282086216
Position 121: 0.0008408931815026789
Position 423: 0.0007599302054466025
Position 3738: 0.0005949226094008539
Position 3056: 0.0005751270607825549
Position 6149: 0.000518673679089253
Position 186: 0.00030119400217262245
Position 9539: 0.0002588115405458473
Position 104: 0.00019143221016073517
Position 5457: 0.00018216235937282342
Position 5472: 0.00014540761454661917
Position 6860: 0.00010099858489160658
Position 101: 8.629120152482401e-05
Position 843: 7.422611945460223e-05
Position 527: 4.285900234450302e-05
Position 827: 3.666011433903839e-05
Position 45: 3.1938178266675535e-05
Position 670: 2.3794777000220755e-05
Position 607: 2.0314651345238533e-05
Position 271: 1.877215230849246e-05
Position 378: 1.5656113150283374e-05
Position 643: 1.1176658476443317e-05
Position 764: 8.213922401845435e-06
Position 668: 6.9848940834286e-06
Position 783: 6.186663664446097e-06
Position 7726: 4.3072175197210806e-06
Position 6691: 4.237106962882074e-06
Position 840: 4.213303690669633e-06
Position 7061: 4.003195754377532e-06
Position 5974: 3.6498367565710206e-06
Position 710: 3.647714737427137e-06
Position 327: 3.5790250078792208e-06
Position 329: 5.343955377052436e-07
Position 194: 3.952088004189868e-07
Position 204: 3.1901623846490146e-07
Position 126: 1.0750203340352393e-07
Position 73: 3.07769317349898e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4093: 0.9467054414231946
Position 4737: 0.8819025936186707
Position 387: 0.547640739654926
Position 10314: 0.46077559784499716
Position 10470: 0.4428310020366667
Position 5773: 0.3515102455461557
Position 2103: 0.18908098942182333
Position 8104: 0.17020261870091524
Position 11002: 0.14593067858487724
Position 1245: 0.144320607052743
Position 8259: 0.1419232873277916
Position 9193: 0.13807391357321125
Position 923: 0.10400591676204446
Position 12646: 0.08840144803517008
Position 9994: 0.07425957809166947
Position 423: 0.06794393417204309
Position 7875: 0.0624865296530198
Position 3893: 0.06110693863478177
Position 673: 0.04078270091010545
Position 7584: 0.03690074769487005
Position 5307: 0.035385321190562424
Position 5810: 0.032071365852121676
Position 9230: 0.031127398072844478
Position 2062: 0.028579375861471773
Position 5240: 0.018009237973326597
Position 2120: 0.014518784459782575
Position 8124: 0.012793998821915216
Position 4673: 0.01233140779427989
