Gene = RFK
index = 1134
Annotated 5SS: [ 416 2088 5952]
Annotated 3SS: [1935 5848 6975]
SMsplice 5SS: [ 416 2088 5952]
SMsplice 3SS: [1935 5848 7997]
top_k =  500
Partition function (log Z): -3.5525279222908774

Sorted 5' Splice Sites (High to Low Probability):
Position 2088: 0.9322166541936151
Position 416: 0.8568226917912398
Position 5952: 0.8374288435942332
Position 6323: 0.30521565592048683
Position 7074: 0.2999632398887754
Position 204: 0.2543924901466272
Position 3290: 0.23919466989329288
Position 1767: 0.23185390185998017
Position 6887: 0.1821319676109234
Position 5999: 0.13463817205347645
Position 139: 0.07579324646095546
Position 4434: 0.05167921092190528
Position 8433: 0.024343279636326647
Position 706: 0.024088282278194734
Position 4296: 0.017067289484291714
Position 2040: 0.016227242492666143
Position 792: 0.013837620826876538
Position 1100: 0.013052633930491078
Position 2702: 0.01150027003772425
Position 2122: 0.011315222031219483
Position 150: 0.0067793759211825155
Position 6243: 0.006272958385406781
Position 5234: 0.004816341836769792
Position 3314: 0.004285333968625395
Position 7358: 0.004198786394207212
Position 1313: 0.004065009107284593
Position 6724: 0.003971900213767596
Position 6584: 0.003942042035130312
Position 370: 0.002973983070630369
Position 1714: 0.0027154926239939376
Position 183: 0.002638075057548568
Position 7000: 0.0025612661336971458
Position 749: 0.0024907624725898506
Position 642: 0.002257173065104652
Position 1730: 0.002085052028609761
Position 6290: 0.0018330354639061618
Position 1266: 0.001398608975443645
Position 7880: 0.0010408688855108623
Position 2752: 0.0009347351732674138
Position 6927: 0.0009086701384873928
Position 582: 0.0007882566117806866
Position 1223: 0.000613549871817163
Position 250: 0.00045399310991570314
Position 1367: 0.00040210577834043164
Position 3040: 0.00036156202756463927
Position 754: 0.00035873974539590744
Position 6855: 0.00035080481974186697
Position 842: 0.0003428215039510767
Position 1433: 0.0003324043371268369
Position 1903: 0.0003263440866890679
Position 2664: 0.00018850573122247843
Position 2627: 0.00018773178925200987
Position 2261: 0.00014093972434641263
Position 2179: 0.00012975462078957062
Position 1540: 0.00010260987107523638
Position 3300: 7.803716783619217e-05
Position 159: 6.880694927626024e-05
Position 3251: 5.619465689791554e-05
Position 455: 5.225280402832178e-05
Position 367: 5.178954049226096e-05
Position 257: 5.111730657506595e-05
Position 1396: 3.851773076153208e-05
Position 1328: 3.604910295918118e-05
Position 2109: 3.378569136634988e-05
Position 192: 3.332613951840765e-05
Position 711: 1.8037951125182405e-05
Position 92: 1.1698305127526422e-05
Position 145: 8.125800437572609e-06
Position 7428: 7.3313791135217255e-06
Position 180: 4.541086397552013e-06
Position 7116: 3.26517324796913e-06
Position 819: 1.1549727035627515e-06
Position 173: 1.1268564610387807e-06
Position 270: 8.993017928987862e-07
Position 811: 7.454814350074284e-07
Position 785: 5.918503372901262e-07
Position 450: 5.552430840846863e-07
Position 362: 5.489257657961146e-07
Position 556: 5.119685738342419e-07
Position 1520: 2.812544860061774e-07
Position 189: 1.591448546368476e-07
Position 631: 2.0359398275224842e-08
Position 238: 3.013888964210787e-09
Position 500: 5.849949769499578e-10
Position 436: 2.7266603664217166e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5848: 0.959665420404346
Position 1935: 0.8850419435417032
Position 7997: 0.7047125559025195
Position 6975: 0.3859734509220225
Position 288: 0.24463560011955002
Position 3127: 0.22781067213428394
Position 6514: 0.22634825719240131
Position 1608: 0.16025242480142268
Position 6140: 0.1553522539094367
Position 6240: 0.13574002517801503
Position 1628: 0.06785354445163298
Position 6536: 0.05600125054579831
Position 2008: 0.05485346350701921
Position 4196: 0.03881730319703267
Position 8639: 0.028928652740055048
Position 4342: 0.0251797233076194
Position 8162: 0.024980870494900317
Position 7144: 0.016387258454692792
Position 1604: 0.011478131721771888
Position 6221: 0.011417980389249056
Position 3180: 0.00997563459480127
Position 7780: 0.009769996582567874
Position 6723: 0.009090896465260288
Position 2572: 0.007961331611045012
Position 8361: 0.007743883442087239
Position 5795: 0.0073418544490199324
Position 7169: 0.007316990676613902
Position 6820: 0.0072287384901681155
Position 924: 0.006415289359056998
Position 5160: 0.005621183802172639
Position 8769: 0.005170992648524034
Position 3158: 0.004689450421842887
Position 8027: 0.004256224868977402
Position 6069: 0.0040679229926039485
Position 5876: 0.0038939471710574486
Position 6206: 0.002965475237471476
Position 1953: 0.00293780500203975
Position 220: 0.002837297324499347
Position 1808: 0.00280731988819086
Position 8525: 0.002771100538218487
Position 6990: 0.002728681790479829
Position 2393: 0.002466226673660977
Position 1844: 0.0023679728401943025
Position 6117: 0.002307875170754098
Position 1167: 0.0022155556815431758
Position 6583: 0.0020997940926708344
Position 4387: 0.002068603508658252
Position 1971: 0.0020045063384800253
Position 6436: 0.0019258706429423154
Position 1032: 0.0019025432472194856
Position 6664: 0.0018765186201561612
Position 6218: 0.0018513812866075962
Position 2529: 0.001838522119509004
Position 8183: 0.001805853905639279
Position 7813: 0.0017361162698884313
Position 6510: 0.0016941704463127817
Position 7765: 0.0016031005365096083
Position 6082: 0.0014986046324127495
Position 5951: 0.0014805354980716998
Position 5614: 0.001299128938828148
Position 4291: 0.0012665651202998342
Position 6181: 0.0012657797447484184
Position 700: 0.0012244143271626187
Position 1884: 0.0011220948452622924
Position 1464: 0.0010675961297440576
Position 1764: 0.0010510882009369575
Position 309: 0.0009830832644353816
Position 4306: 0.0009168927743062396
Position 2438: 0.0009111249412579235
Position 6999: 0.0008971916382631937
Position 959: 0.0008948082367747833
Position 297: 0.0008297454623925944
Position 4253: 0.0008153993597556428
Position 991: 0.0008068162146206212
Position 8950: 0.0007957522198345321
Position 6977: 0.0007553684647954519
Position 568: 0.0007338864938407836
Position 3844: 0.000694694088172492
Position 523: 0.0006743039288164731
Position 3001: 0.0006549743423668914
Position 744: 0.0006095578411298899
Position 2049: 0.0005510526207333915
Position 224: 0.0005102183317217388
Position 3143: 0.0004907707921480898
Position 6035: 0.00045815326190406147
Position 4738: 0.0003217867735528544
Position 415: 0.00027814209829842403
Position 3055: 0.000251577327428604
Position 615: 0.00023046718931650045
Position 3236: 0.0002297479908266594
Position 2812: 0.00022931911374851675
Position 6365: 0.00021565422662548462
Position 841: 0.00020688380083056006
Position 963: 0.0002061519620106369
Position 6871: 0.00018146705414693446
Position 1705: 0.000172086087987169
Position 1556: 0.0001681518547075089
Position 1749: 0.00014030945876491522
Position 2162: 0.00013112811274845914
Position 1210: 0.00012893976373997443
Position 367: 0.00011158656330372258
Position 322: 9.616353263841349e-05
Position 1514: 9.038541136508691e-05
Position 1850: 8.457953159668833e-05
Position 2878: 7.789471258332309e-05
Position 226: 7.409219606845336e-05
Position 399: 7.33383766323355e-05
Position 2150: 6.365568762318667e-05
Position 2596: 5.676625071313937e-05
Position 6020: 5.4716990858591475e-05
Position 6040: 5.436699457681143e-05
Position 705: 5.3234662257579267e-05
Position 746: 5.246041759501752e-05
Position 1207: 4.554757460675431e-05
Position 1717: 4.551845654166004e-05
Position 587: 4.392477064478903e-05
Position 672: 3.44804111811296e-05
Position 994: 3.102480958784667e-05
Position 5553: 2.9675524236640287e-05
Position 1188: 2.869572650321806e-05
Position 1640: 2.5682360487148554e-05
Position 1657: 2.412321932744024e-05
Position 1252: 2.3390491993086264e-05
Position 3209: 2.1045961900443153e-05
Position 2536: 1.6801781798191412e-05
Position 3098: 1.649884705142705e-05
Position 3382: 1.6446078226814083e-05
Position 1049: 1.5880916134774752e-05
Position 396: 1.3234162571744035e-05
Position 525: 1.217495440441669e-05
Position 591: 1.1768280867358923e-05
Position 1394: 7.352732956438762e-06
Position 2069: 7.226753220658593e-06
Position 1312: 3.44068733133504e-06
Position 4170: 3.200905276151667e-06
Position 636: 2.632987573553871e-06
Position 937: 2.167659728967714e-06
Position 655: 1.3403978956456951e-06
Position 1332: 1.3334931019665704e-06
Position 1216: 1.3192991558991073e-06
Position 1135: 1.2834113667529615e-06
Position 1184: 1.0471359706556678e-06
Position 646: 9.622177466419284e-07
Position 2193: 1.4826730398547442e-07
Position 661: 5.415666703005627e-08
Position 3243: 5.233045294285206e-08
Position 711: 4.2133368375012266e-08
Position 527: 2.6134310131877435e-08
Position 338: 2.2374108253537072e-08
Position 478: 4.562398336520997e-09
Position 762: 4.3749942102933314e-09
Position 901: 3.4228644315448384e-09
Position 720: 2.2320217823444002e-09
Position 471: 1.983186183159691e-09
Position 425: 1.9279001555293115e-09
Position 5399: 1.905324844087088e-09
Position 163: 2.5970370665309793e-11
Position 173: 2.2777597843081567e-11
Position 469: 1.2726778905658811e-11
Position 434: 1.1389889240705335e-11
Position 462: 6.1576608137174615e-12
Position 420: 9.488284246675807e-14
Position 436: 7.213083328118436e-14
Position 422: 5.36805472013072e-15
