Gene = PRR9
index = 1079
Annotated 5SS: [36]
Annotated 3SS: [540]
SMsplice 5SS: [36]
SMsplice 3SS: [540]
top_k =  500
Partition function (log Z): -9.482226422939615

Sorted 5' Splice Sites (High to Low Probability):
Position 36: 0.8976227234734034
Position 714: 0.1387469077356248
Position 654: 0.10450884921116994
Position 273: 0.09539583652344616
Position 342: 0.027629043961495733
Position 858: 0.012315007278448338
Position 1491: 0.003601765343195328
Position 994: 0.0023417207333344234
Position 998: 0.0016633645663774348
Position 1407: 0.0013149295822905064
Position 1361: 0.0012932810845323816
Position 1137: 0.0008347223452339974
Position 1146: 0.0006419102347710849
Position 1225: 0.0005459190902387875
Position 981: 0.0003894513759163927
Position 1384: 0.0001721838035998136
Position 1460: 7.963560021174545e-05
Position 114: 4.694370486524998e-05
Position 284: 4.652223104992781e-05
Position 139: 3.80392199636725e-05
Position 40: 1.8337038577058188e-05
Position 571: 1.0652320944682964e-05
Position 172: 6.95303376733449e-06
Position 136: 5.971104993639487e-06
Position 211: 4.089131059833529e-06
Position 93: 3.0787479116975758e-06
Position 1155: 2.247747634800728e-06
Position 51: 1.8529055683621195e-06
Position 595: 1.8419051371547809e-06
Position 14: 1.3146848746256207e-06
Position 438: 9.663268066654121e-07
Position 300: 6.946569477795092e-07
Position 405: 4.578283106586549e-07
Position 206: 4.2566179724835024e-07
Position 68: 3.5834350300057113e-07
Position 19: 3.0743390815114613e-07
Position 241: 2.86281591034899e-07
Position 270: 2.457698046277668e-07
Position 24: 1.3204660065547766e-07
Position 98: 2.396108747057438e-08
Position 76: 2.325620637127164e-10
Position 486: 1.1815001171962596e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 540: 0.4707097721233341
Position 1262: 0.24381469785211218
Position 1647: 0.08839834393350324
Position 1360: 0.05160172181678635
Position 559: 0.04708766770692161
Position 1042: 0.04524432701917383
Position 512: 0.03627491068389584
Position 486: 0.026607911204625585
Position 869: 0.025358253633900225
Position 1072: 0.02280302996840656
Position 136: 0.02141868268148718
Position 186: 0.017993497932689523
Position 341: 0.01710549118883652
Position 728: 0.015780670613681682
Position 734: 0.015397292138346853
Position 235: 0.012974006457796068
Position 206: 0.011980075772476274
Position 620: 0.010319036784550338
Position 1692: 0.010247681343281443
Position 1574: 0.00989466064754826
Position 244: 0.009429219817906339
Position 571: 0.008582491336183658
Position 1619: 0.00802156829108391
Position 1235: 0.005788943617379719
Position 761: 0.005451416793748426
Position 438: 0.004503719682931593
Position 937: 0.004208759044508789
Position 1050: 0.003878238068597022
Position 1125: 0.0038687969456356708
Position 1664: 0.003635075329588074
Position 1167: 0.003338568661474719
Position 1270: 0.003167254703012007
Position 1076: 0.0026656262575987066
Position 940: 0.002596209097453939
Position 795: 0.002236566035834774
Position 1149: 0.001884801746180341
Position 812: 0.001625338399305207
Position 674: 0.0015796598995774633
Position 1491: 0.0015348923589524027
Position 309: 0.0011184293975745286
Position 819: 0.0010216797772736265
Position 1110: 0.000915990931282542
Position 1122: 0.0008879469996776132
Position 211: 0.0008865193579193906
Position 578: 0.0008665079752771733
Position 902: 0.0006767666047335155
Position 191: 0.0006025047939295191
Position 800: 0.0005679523196656328
Position 1621: 0.00045060097751837636
Position 305: 0.0004356458215778767
Position 581: 0.00035932122340616494
Position 337: 0.0003491231088529577
Position 1264: 0.00028324788637743513
Position 1596: 0.00019475583225214157
Position 687: 0.00014568746743735461
Position 1520: 0.00013645824013649532
Position 969: 0.00013103122903709583
Position 1438: 0.00012785177817029793
Position 277: 6.722188248916417e-05
Position 626: 4.0950060690433764e-05
Position 765: 7.792868643716455e-06
Position 249: 2.5339084167158072e-06
Position 632: 1.0619534711904795e-06
Position 692: 6.094636612857792e-07
Position 252: 4.1040473039440747e-07
Position 311: 2.756383506979705e-07
Position 575: 2.614149099885463e-07
Position 83: 1.8282771685664834e-07
Position 590: 1.6065661910531362e-07
Position 704: 1.4958853188689326e-07
Position 360: 1.4174235102747172e-07
Position 629: 8.403120784369252e-08
Position 350: 6.329587876462716e-08
Position 291: 5.493093636491522e-08
Position 710: 5.445327027703334e-08
Position 257: 4.5301726035638994e-08
Position 316: 1.5540094487159895e-08
Position 364: 1.3103923203176282e-08
Position 699: 5.272286107434891e-09
Position 639: 2.8660031505452212e-09
Position 319: 1.5807089987392052e-09
Position 254: 1.3884567243618897e-09
Position 644: 7.752000023566966e-10
