Gene = PPP4R2
index = 1064
Annotated 5SS: [  287  1374 50572 62346 64276 66963 67362 68357]
Annotated 3SS: [ 1291 50400 62251 64237 66887 67217 68066 68611]
SMsplice 5SS: [  287  1374 50572 58594 62346 65970 66963 67362 68161 68357 68791]
SMsplice 3SS: [ 1291 50400 58516 62251 65870 66887 67217 68066 68277 68611 71776]
top_k =  500
Partition function (log Z): -37.89313899072572

Sorted 5' Splice Sites (High to Low Probability):
Position 1374: 0.9800991424190708
Position 287: 0.8213467882562716
Position 664: 0.2605230272369761
Position 2784: 0.22044005092494467
Position 628: 0.10839702557704613
Position 657: 0.05198840032292327
Position 1065: 0.05040505374704284
Position 7796: 0.04765161442064444
Position 1155: 0.028736812168177996
Position 680: 0.026242127696593672
Position 645: 0.02496054208425972
Position 4000: 0.02488144002660676
Position 43: 0.019090086656118218
Position 1213: 0.01779983399117174
Position 293: 0.014570191483784746
Position 910: 0.013780831023391078
Position 152: 0.010939334244054345
Position 4117: 0.007856785519285567
Position 3504: 0.0067030955247287805
Position 148: 0.006026557786168569
Position 66: 0.005755375962541528
Position 10529: 0.003506438898180342
Position 1074: 0.003049138523697803
Position 50: 0.0029679624192749357
Position 233: 0.0029513160074328294
Position 668: 0.0028670522288613285
Position 1152: 0.0027586366666268423
Position 1806: 0.002756387975896598
Position 2136: 0.002616722438791905
Position 16: 0.0021806244857735134
Position 150: 0.00205375626066462
Position 3215: 0.0018618383339289763
Position 917: 0.0016554255584360232
Position 1753: 0.001479496208598458
Position 1445: 0.0014654774037196586
Position 6694: 0.001407637908409094
Position 181: 0.0012863358711037664
Position 4466: 0.0011878323542166675
Position 841: 0.0010879464575600634
Position 7057: 0.00104253118465529
Position 2405: 0.0010226625390564166
Position 1109: 0.0009846044066132264
Position 1118: 0.0008731757224329657
Position 396: 0.0008268337903316973
Position 5980: 0.0006702894758091613
Position 913: 0.0006506767629924328
Position 447: 0.00047885054533750504
Position 4062: 0.0004448748885756934
Position 4774: 0.0004423465681299877
Position 961: 0.0004277929535876969
Position 2015: 0.00040508083981681455
Position 77: 0.0003954019907731099
Position 715: 0.00038613558059294873
Position 7: 0.0003785897480075656
Position 21: 0.00035752464903476426
Position 482: 0.0003468856060966244
Position 767: 0.0002877734111805104
Position 687: 0.00023538562091853733
Position 387: 0.00019783602126032467
Position 3366: 0.00018888560019971696
Position 131: 0.0001212042919601707
Position 47: 0.00011424400054433065
Position 172: 7.939248483346193e-05
Position 557: 3.945536318815759e-05
Position 360: 2.7644783146739226e-05
Position 81: 2.277469786366352e-05
Position 199: 1.7239042584615398e-05
Position 3219: 1.3070025400524402e-05
Position 1583: 8.725924770751464e-06
Position 35: 8.691766962629914e-06
Position 1557: 7.604934194074804e-06
Position 259: 5.013781802376e-06
Position 480: 4.818330207168215e-06
Position 495: 1.266709631346752e-06
Position 1351: 1.123512644262883e-06
Position 1494: 1.0914889115826218e-06
Position 1531: 1.0773020440340944e-06
Position 3086: 9.138360855054049e-07
Position 639: 5.274069764809299e-07
Position 140: 4.891856281970164e-07
Position 117: 3.428251689922199e-07
Position 1378: 3.331732891218416e-07
Position 1488: 2.3163412122386264e-07
Position 1409: 2.2581636013606152e-07
Position 1318: 1.1007808101791789e-07
Position 193: 7.711475228692644e-09
Position 570: 6.65339329809174e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1291: 0.9746000161206978
Position 2653: 0.21178589895212
Position 11168: 0.20491030590784715
Position 562: 0.1803224582496538
Position 351: 0.16683934616847362
Position 7695: 0.1405035906611853
Position 15535: 0.08939123418316376
Position 10507: 0.07503122224190115
Position 4876: 0.05830577519171431
Position 1605: 0.05643607581878362
Position 6451: 0.051328407783857985
Position 6938: 0.05108268264067258
Position 3288: 0.04523141308264433
Position 1005: 0.03804883392180948
Position 13458: 0.030352419065319804
Position 10107: 0.0286649347505511
Position 729: 0.02709204422416879
Position 3935: 0.026422397052669903
Position 6834: 0.026108472035492457
Position 12898: 0.023985819837155954
Position 12707: 0.023821148601667525
Position 9435: 0.021569350802168766
Position 542: 0.020681989715369248
Position 432: 0.017347420696259375
Position 4296: 0.015311947461476925
Position 2930: 0.014865564666571922
Position 620: 0.010588724334106384
Position 5877: 0.01035383580565688
Position 9876: 0.010219788829978222
Position 1212: 0.009047689140118161
Position 599: 0.009040226166847425
Position 811: 0.007138969763330765
Position 6447: 0.006277862980645594
Position 884: 0.00619737576468172
Position 3817: 0.005926125889561561
Position 1809: 0.005431328281460888
Position 9147: 0.005096782098495108
Position 6934: 0.004725768420316884
Position 766: 0.004672001724898606
Position 10071: 0.004546890938292237
Position 2558: 0.0043725045530882784
Position 584: 0.003916299011388359
Position 5233: 0.0035236517536837647
Position 1485: 0.0035129176392591586
Position 2625: 0.003373153495744385
Position 1742: 0.0031508364251002286
Position 8774: 0.0030780154418242342
Position 4524: 0.0028341424649961184
Position 6958: 0.002683610380657625
Position 3173: 0.0026545346481574948
Position 3115: 0.002380342275274131
Position 2497: 0.002343859802913362
Position 8211: 0.0021239141172633585
Position 3999: 0.0020323442799124415
Position 7661: 0.0019084242467467083
Position 2687: 0.0016839729628663849
Position 3850: 0.0016442407926969028
Position 1338: 0.001571797316142344
Position 5657: 0.0014456605839571674
Position 4496: 0.001430845824548578
Position 2029: 0.0013605087130449933
Position 7096: 0.001336376882631169
Position 6471: 0.0012749478135107013
Position 3598: 0.0011967102620577814
Position 4465: 0.0011628696664418043
Position 8815: 0.0011600526188066107
Position 3982: 0.001154216720290822
Position 8818: 0.0011534977181125936
Position 2328: 0.0011171414505163155
Position 5683: 0.001051662102643349
Position 6638: 0.0009685167739870451
Position 1354: 0.0008934131911083392
Position 4844: 0.0008837164813614008
Position 2234: 0.0008677926384500939
Position 4102: 0.0007422910385647634
Position 3093: 0.0007293512200889565
Position 5510: 0.0007215182038546506
Position 1091: 0.0006656232298383714
Position 1243: 0.0006149711483799968
Position 3712: 0.0005564758643995421
Position 1609: 0.0004971738322501628
Position 1527: 0.0004782629037354429
Position 4183: 0.0004609272760635001
Position 207: 0.0004512986324534076
Position 1872: 0.00044816007931302465
Position 1942: 0.00043239638286926606
Position 4164: 0.0004128690465471283
Position 2947: 0.00041179143239885967
Position 4052: 0.0003604366156990049
Position 2728: 0.00035850425471518123
Position 4266: 0.00035147667400832114
Position 2271: 0.0003360523348631731
Position 927: 0.0002873387231360546
Position 2102: 0.0002743972636919733
Position 2816: 0.00027395144682015535
Position 1074: 0.00024270216329645768
Position 1930: 0.00021339118336076164
Position 949: 0.00020262822101810182
Position 740: 0.0001896229688286412
Position 1780: 0.0001805475042775483
Position 1894: 0.0001613738579144785
Position 1048: 0.00014857853319621213
Position 454: 0.00014118308381541895
Position 1488: 0.00013569113315278124
Position 1114: 0.0001316629844545528
Position 209: 0.00010366940222538271
Position 1625: 8.388960050354714e-05
Position 2291: 7.801519751164586e-05
Position 1218: 7.213113295486622e-05
Position 2041: 5.6584171515202146e-05
Position 2276: 4.9494851793895086e-05
Position 2014: 4.8482202810130385e-05
Position 3096: 3.6692445028128586e-05
Position 229: 3.65627633873657e-05
Position 931: 3.647662122262435e-05
Position 2302: 3.543611689591983e-05
Position 2524: 3.272139492432877e-05
Position 2775: 1.6825139285210043e-05
Position 250: 9.939066177080197e-07
Position 148: 8.920195077049734e-07
Position 515: 8.417691047762263e-07
Position 706: 5.176031270343223e-07
Position 168: 4.7159028667991015e-07
Position 935: 3.620153648029676e-07
Position 219: 3.56464390281618e-07
Position 223: 3.2649762711556344e-07
Position 273: 2.97139215861871e-07
Position 190: 1.5802020484715323e-07
Position 636: 1.265852716943651e-07
Position 1984: 6.600411875324208e-08
Position 442: 5.964574430110875e-08
Position 266: 4.78625001415037e-08
Position 510: 4.3408676678025884e-08
Position 367: 2.195375966093333e-08
Position 162: 1.7462088968776287e-08
Position 237: 1.1977394166278128e-08
Position 1703: 1.0998884004245836e-08
Position 570: 1.0965976217280742e-08
Position 264: 4.977197159277991e-09
Position 158: 4.429486482224844e-09
Position 276: 2.9253456178802665e-09
Position 286: 2.1106802052118437e-10
Position 296: 8.625803131529964e-12
