Gene = NOP16
index = 952
Annotated 5SS: [ 543  741 2136 3755]
Annotated 3SS: [ 631 2065 3647 4600]
SMsplice 5SS: [ 543  741 1000 2136 3755]
SMsplice 3SS: [ 631  839 2065 3647 4600]
top_k =  500
Partition function (log Z): -2.979112975156139

Sorted 5' Splice Sites (High to Low Probability):
Position 2136: 0.8311390962347953
Position 543: 0.704901619384654
Position 3755: 0.6708069065830311
Position 1000: 0.5261223081657531
Position 3310: 0.3734771773226978
Position 741: 0.34849655337210167
Position 669: 0.3421389177560619
Position 2346: 0.28894904493125406
Position 730: 0.17971365251289645
Position 3046: 0.1451646033771763
Position 207: 0.13253087757961157
Position 2250: 0.11616425763098302
Position 4110: 0.08470909842123517
Position 3167: 0.054556427489608345
Position 2420: 0.04660404401469035
Position 2376: 0.03448955532354178
Position 213: 0.027149937160262972
Position 3543: 0.024288637694935195
Position 3162: 0.023776183656695545
Position 2140: 0.015706314981695384
Position 2111: 0.011597671758750292
Position 3728: 0.009051749556610967
Position 3531: 0.007531051350749981
Position 419: 0.005164899169429147
Position 898: 0.004907599637949864
Position 4656: 0.004859093145939812
Position 3534: 0.003787646145828479
Position 1329: 0.0034176413821884718
Position 3716: 0.00219380050025483
Position 2163: 0.002164860679273707
Position 251: 0.0019097789262565161
Position 303: 0.0017572866817921538
Position 2274: 0.0017166212320206705
Position 720: 0.0016797433239953388
Position 2403: 0.001555613557101457
Position 4487: 0.0014189847452029587
Position 589: 0.0014053981681533187
Position 384: 0.0010926804339140793
Position 628: 0.0009136593837506278
Position 1386: 0.0008606692882036238
Position 8: 0.0006500565198285061
Position 2368: 0.0005076823828239303
Position 427: 0.0005034939858993848
Position 2081: 0.00040913352525503787
Position 695: 0.0003882757124507722
Position 2283: 0.0003584237199662172
Position 156: 0.0003515671582108938
Position 1980: 0.0002570663144685682
Position 1152: 0.00025430953692511915
Position 2309: 0.0001627364346074437
Position 2066: 0.00016138479920412805
Position 757: 0.00014822386457810028
Position 2126: 9.960961259465235e-05
Position 763: 9.054646660402005e-05
Position 2145: 8.814977926979115e-05
Position 564: 7.310483464346712e-05
Position 868: 6.925073473099522e-05
Position 288: 6.307990155686783e-05
Position 557: 5.899477938538465e-05
Position 1638: 5.885200526883072e-05
Position 69: 5.338640555966686e-05
Position 1046: 5.151521989604236e-05
Position 113: 5.0523203813808885e-05
Position 887: 3.910382819162768e-05
Position 817: 3.233215535651654e-05
Position 18: 3.13274116796791e-05
Position 1107: 2.522397788598977e-05
Position 471: 2.47779019080517e-05
Position 2258: 1.9309998605520433e-05
Position 76: 1.877300183742133e-05
Position 424: 1.5381251504561606e-05
Position 370: 1.1703271620921459e-05
Position 28: 1.1103777878874423e-05
Position 4335: 9.400109719634242e-06
Position 570: 2.1624059063389147e-06
Position 148: 2.0204040139425743e-06
Position 497: 1.5746662215665423e-06
Position 476: 6.578098166052891e-07
Position 614: 2.830326183222895e-07
Position 285: 5.400986892147262e-11
Position 291: 5.6607729456908155e-12
Position 306: 1.0805693187839073e-12
Position 271: 3.438617565363155e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2065: 0.8708354831378557
Position 631: 0.7098850913831695
Position 3647: 0.6929358090100602
Position 839: 0.522095676099516
Position 3069: 0.4467319897784981
Position 2220: 0.4420379057803054
Position 4600: 0.42217299557987753
Position 4720: 0.19048881190630781
Position 4021: 0.13223958464763574
Position 2955: 0.12977526704271372
Position 4073: 0.09774802344229729
Position 4017: 0.0813267308561049
Position 2880: 0.059810350104395275
Position 2031: 0.044614396741193704
Position 4212: 0.04182892075140225
Position 3423: 0.028058109161680254
Position 3309: 0.013876122654553754
Position 4691: 0.012146526341105952
Position 4232: 0.011926172230806418
Position 2048: 0.009368852122195796
Position 868: 0.008195175582259387
Position 482: 0.008076953196676954
Position 431: 0.006353651095193484
Position 345: 0.006022549469702288
Position 4208: 0.005860473965964047
Position 367: 0.005511468837181503
Position 803: 0.005335754821136362
Position 4760: 0.0036359396674559767
Position 291: 0.003136147827155102
Position 4648: 0.0028565566432181538
Position 522: 0.002648982026120129
Position 3108: 0.0026331187726250276
Position 396: 0.002412758913206543
Position 383: 0.002363958712884248
Position 4688: 0.0023157015081413483
Position 2005: 0.0018527059286904722
Position 2839: 0.001696745586512387
Position 2162: 0.0015322849491314042
Position 1237: 0.001340803659261497
Position 3156: 0.001060710948145823
Position 4432: 0.0009969525818974692
Position 468: 0.0009696071677658641
Position 715: 0.0007473612708237617
Position 370: 0.0006843830689617561
Position 2613: 0.0006637537113611723
Position 1158: 0.0006404680959472886
Position 444: 0.0006019297013901247
Position 1266: 0.0005252373651463489
Position 526: 0.00043727094110779664
Position 495: 0.000424646316755294
Position 2071: 0.00039435952091659805
Position 464: 0.0003326272515372444
Position 450: 0.0003197108216329966
Position 1240: 0.0002702407833154715
Position 677: 0.00026273506515681137
Position 1857: 0.0002570663144685679
Position 317: 0.0002292397290949493
Position 932: 0.00022618694915269068
Position 2345: 0.00014470941874314386
Position 1967: 0.00014120639999747856
Position 1123: 0.00013764837455139498
Position 471: 0.00010748000133776717
Position 1139: 9.43242165807196e-05
Position 1046: 9.235925704668427e-05
Position 285: 9.206158558461274e-05
Position 1406: 5.885200526883071e-05
Position 872: 4.2866246021199424e-05
Position 398: 3.5942044160102125e-05
Position 298: 3.290473477515019e-05
Position 896: 3.1287383366336886e-05
Position 2226: 2.9152829918121084e-05
Position 2002: 2.715045947627298e-05
Position 1987: 2.574762750287325e-05
Position 76: 2.4474505848230836e-05
Position 1174: 2.345825489264334e-05
Position 734: 2.242665937609721e-05
Position 306: 2.091669279549233e-05
Position 390: 1.9313507787270192e-05
Position 120: 1.6101093842394556e-05
Position 392: 1.2288952665817994e-05
Position 597: 1.1898520944176692e-05
Position 139: 9.085318385424272e-06
Position 412: 8.632321999146081e-06
Position 258: 6.9125573287226876e-06
Position 402: 6.80446547335524e-06
Position 103: 6.404305882718977e-06
Position 168: 4.241069117193134e-06
Position 547: 3.1492638013512857e-06
Position 736: 1.797501005828498e-06
Position 86: 1.7128294331449924e-06
Position 212: 1.1282196207450642e-06
Position 171: 9.432077161339493e-07
Position 1186: 7.843797028562227e-07
Position 689: 3.180904803829024e-07
Position 174: 3.0242650135687187e-07
Position 199: 1.1191633464627787e-07
Position 810: 6.038271827592742e-08
Position 961: 5.751811707028421e-08
Position 989: 4.1185534300531676e-08
Position 850: 2.549569337548998e-08
Position 2186: 2.370922616721645e-08
Position 755: 1.728344892209083e-08
Position 892: 2.8238047624944945e-09
Position 148: 4.023641702854042e-11
Position 177: 1.0695308437456826e-12
Position 222: 1.6590859509753833e-13
Position 246: 5.360162269914622e-14
