Gene = ANKRD61
index = 84
Annotated 5SS: [ 216 1561]
Annotated 3SS: [1462 4067]
SMsplice 5SS: [ 216 1561]
SMsplice 3SS: [1462 4067]
top_k =  500
Partition function (log Z): -5.176432693947374

Sorted 5' Splice Sites (High to Low Probability):
Position 1561: 0.9848184701141806
Position 216: 0.6371928729598
Position 135: 0.3591789447728643
Position 3245: 0.24212565699615174
Position 3956: 0.13597171004513003
Position 1115: 0.09850096078564163
Position 2531: 0.08208744812841327
Position 3752: 0.02560090475505081
Position 1056: 0.024503681391635102
Position 3542: 0.022839316265945202
Position 1151: 0.012525202163509696
Position 1309: 0.009613184687722976
Position 1350: 0.008688831033415306
Position 1119: 0.008384737030191982
Position 968: 0.0070125918914885855
Position 1238: 0.004525199696460086
Position 1736: 0.0032018371006037596
Position 567: 0.0031601207517820986
Position 585: 0.0018709486515848055
Position 3482: 0.00174613582055813
Position 947: 0.0011191380887105565
Position 740: 0.0007225967619994368
Position 1376: 0.0007195587404347012
Position 1542: 0.0005391910079412842
Position 1244: 0.0003853415335455763
Position 4228: 0.0002983050966946534
Position 4211: 0.0002695507000881859
Position 252: 0.0001537623618506465
Position 1136: 0.00014717000275913368
Position 1914: 0.00014051808516730535
Position 2711: 0.0001393100482552554
Position 1738: 0.0001191047176351133
Position 288: 0.00010709545554498448
Position 2473: 7.282775693202459e-05
Position 972: 4.1450875106756785e-05
Position 1103: 3.667901393042089e-05
Position 36: 2.8369937333892675e-05
Position 734: 2.330863071693999e-05
Position 1556: 1.6794882923299968e-05
Position 2173: 1.5238844206739933e-05
Position 1220: 1.0372007724118826e-05
Position 2168: 1.0291915179122879e-05
Position 2126: 9.63384663433004e-06
Position 2114: 4.591230481570177e-06
Position 475: 2.787300731254704e-06
Position 2106: 2.7314924426734703e-06
Position 1565: 2.176876484796157e-06
Position 489: 1.3864378740758477e-06
Position 492: 1.161249246634854e-06
Position 2131: 1.0385308239677944e-06
Position 675: 9.309914358486615e-07
Position 592: 6.274629175425938e-07
Position 235: 4.953661454244863e-07
Position 430: 4.402520656713228e-07
Position 53: 3.9502254897151384e-07
Position 432: 3.1365205915327327e-07
Position 540: 2.1339397292258256e-07
Position 820: 2.020724328875783e-07
Position 627: 1.6324956060982698e-07
Position 571: 1.2802776425911834e-07
Position 662: 8.93979340537249e-08
Position 527: 8.17727667787416e-08
Position 753: 4.6851493964252985e-08
Position 39: 1.8404067100727962e-08
Position 452: 2.6541957471408842e-09
Position 357: 2.4904314387238124e-09
Position 918: 1.8967287779859648e-09
Position 156: 1.05101508348756e-09
Position 501: 6.830138549167122e-10
Position 46: 2.1542013201012248e-10
Position 393: 2.7563058653236525e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1462: 0.9396269335136253
Position 4067: 0.33864898430527834
Position 3103: 0.19484213563288966
Position 941: 0.14532598962909957
Position 2239: 0.14087783987259922
Position 4884: 0.13593860524643955
Position 3869: 0.10484800287829063
Position 3012: 0.08825456387783179
Position 4039: 0.07462928155447658
Position 3334: 0.05519729959161781
Position 1637: 0.02977004697152061
Position 4713: 0.02687183928869686
Position 4016: 0.02645626053868487
Position 1469: 0.023288543605646507
Position 3851: 0.020216425046840934
Position 3337: 0.019827874260629576
Position 3162: 0.01903675289716318
Position 3387: 0.018441944974405277
Position 1308: 0.017550293322586757
Position 3623: 0.016847790536791696
Position 1427: 0.013156928136229394
Position 1011: 0.01269123003092196
Position 4300: 0.012525059294529784
Position 2235: 0.010514397723138641
Position 3226: 0.01046102802404927
Position 4426: 0.009478015880643125
Position 4395: 0.008929807642982039
Position 3037: 0.008685045815873815
Position 3481: 0.008031718936454853
Position 3530: 0.007684198668800614
Position 4657: 0.007470207055092428
Position 4810: 0.007244513022111532
Position 2527: 0.006766925890961291
Position 3652: 0.006524900232500026
Position 3456: 0.00652252321134391
Position 4078: 0.005831566532302303
Position 4282: 0.005561447492671149
Position 2259: 0.0055025954437110305
Position 3083: 0.005304496645878487
Position 4751: 0.005273410724919977
Position 2376: 0.004974475712271102
