Gene = ISG15
index = 719
Annotated 5SS: [154]
Annotated 3SS: [560]
SMsplice 5SS: [154]
SMsplice 3SS: [560]
top_k =  500
Partition function (log Z): -6.46653641754682

Sorted 5' Splice Sites (High to Low Probability):
Position 154: 0.9099969984163928
Position 347: 0.19127326819664697
Position 172: 0.05284248535518307
Position 182: 0.012743038274353037
Position 274: 0.00813888092888511
Position 473: 0.004598176126790937
Position 320: 0.004102793858105286
Position 849: 0.003459005281789425
Position 299: 0.0024244333613398943
Position 371: 0.0021221593015285554
Position 390: 0.0018380759294925155
Position 709: 0.0016166963360829784
Position 813: 0.0013057463043367747
Position 227: 0.00047761814876917273
Position 606: 0.0002735507201832736
Position 888: 0.00019821869560171564
Position 27: 0.00017877090446366417
Position 439: 0.0001507052127580027
Position 511: 0.00011578450361731631
Position 281: 9.595763357331296e-05
Position 107: 9.427534081457826e-05
Position 56: 5.4834557939874136e-05
Position 207: 2.6055595897720007e-05
Position 29: 2.9700062935485083e-06
Position 626: 1.8727721226377495e-06
Position 576: 1.08119650689145e-06
Position 119: 1.0213269797588528e-06
Position 504: 2.3581367428530844e-07
Position 238: 6.790853726816637e-08
Position 31: 4.824249180940931e-08
Position 422: 4.4212703868982875e-08
Position 283: 1.1951618601038928e-08
Position 124: 4.672300230646014e-09
Position 506: 1.8025900475781e-09
Position 165: 5.433822331225513e-10
Position 191: 1.0987651598122422e-10
Position 413: 1.2637946769769096e-13
Position 497: 8.999741256685893e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 560: 0.8471089812671136
Position 221: 0.21219575312831032
Position 605: 0.07201125988122713
Position 478: 0.017257413836729997
Position 636: 0.009621912036845733
Position 534: 0.006819169062115535
Position 226: 0.006610027724368801
Position 619: 0.004892476753336093
Position 938: 0.002635722864808124
Position 235: 0.0022738668252431406
Position 884: 0.002265168692063481
Position 581: 0.0017535699014267388
Position 763: 0.0017259384750607316
Position 722: 0.0011813049204773625
Position 683: 0.0010583727275902386
Position 243: 0.0009864873644346264
Position 298: 0.0009069259900981161
Position 493: 0.0007576011942945915
Position 1035: 0.0006438194268457602
Position 1079: 0.0005392094436200012
Position 742: 0.0004745980247306789
Position 838: 0.00045435204789467503
Position 746: 0.0004111528403868278
Position 390: 0.0003250344825176696
Position 944: 0.0003206460406908798
Position 706: 0.0002945524095447627
Position 318: 0.00026524507769872744
Position 346: 0.0002615125526057749
Position 442: 0.00023573489650326952
Position 911: 0.00020215967648462658
Position 686: 0.00020097423339580125
Position 835: 0.00018267145850011515
Position 959: 0.00016530374099467157
Position 827: 0.0001370031870296619
Position 404: 0.000133809262021871
Position 881: 0.00012848498833517086
Position 863: 9.49653117904824e-05
Position 644: 8.662949099681383e-05
Position 378: 7.971788826059856e-05
Position 330: 6.507572993639449e-05
Position 295: 6.092602114468835e-05
Position 497: 5.800580813452922e-05
Position 481: 3.994471190095248e-05
Position 444: 2.7448362122032137e-05
Position 1068: 2.533068130416847e-05
Position 134: 2.4927022124283885e-05
Position 1056: 2.4062932019122626e-05
Position 727: 2.183516446400081e-05
Position 805: 2.006341830831627e-05
Position 817: 1.8107195041492527e-05
Position 1100: 1.454450005136313e-05
Position 273: 7.874156177574983e-06
Position 352: 6.082141960952904e-06
Position 343: 5.585803623628005e-06
Position 112: 3.92962696499728e-06
Position 397: 3.518827317410485e-06
Position 249: 1.8839568842762456e-06
Position 262: 1.8007301649325364e-06
Position 247: 1.3847809714067937e-06
Position 107: 7.384983545488307e-07
Position 310: 6.424957899063569e-07
Position 616: 2.5067162006102137e-07
Position 449: 2.399684446197566e-07
Position 650: 2.2967159222828604e-07
Position 281: 1.9157746182214818e-07
Position 141: 1.6556388759822528e-07
Position 197: 1.3571439711147192e-07
Position 264: 1.3482283053004747e-07
Position 89: 1.2110484965442904e-07
Position 638: 1.1291900472691889e-07
Position 662: 6.183692967449201e-08
Position 332: 1.7870325910774356e-09
Position 254: 1.0084721843161653e-09
Position 171: 8.143415634001583e-10
Position 148: 3.918220841688039e-10
