Gene = HSPB11
index = 667
Annotated 5SS: [  375  5945 15891 17558 22026]
Annotated 3SS: [ 5831 15783 17488 21981 24161]
SMsplice 5SS: [  375  5945 22026]
SMsplice 3SS: [ 5831 21981 22940]
top_k =  500
Partition function (log Z): -13.503963722067292

Sorted 5' Splice Sites (High to Low Probability):
Position 5945: 0.9872716934343525
Position 375: 0.8107000516037365
Position 4365: 0.600836016797545
Position 16084: 0.1980051101630829
Position 344: 0.12024542556137653
Position 1910: 0.11888033909575767
Position 15891: 0.11243275659637332
Position 675: 0.07411115336020833
Position 15712: 0.04442308566384378
Position 3047: 0.04438491324828564
Position 4125: 0.032584689654475724
Position 4120: 0.025556130829317764
Position 725: 0.018459700858881406
Position 4086: 0.017065981588651497
Position 15854: 0.015475179290242835
Position 383: 0.014453423677895861
Position 13797: 0.01332525579249353
Position 328: 0.013147064862277236
Position 391: 0.012860192714081294
Position 2840: 0.010903704906399523
Position 1725: 0.009856185546165686
Position 413: 0.009822786008652893
Position 4374: 0.005754423257725589
Position 1559: 0.004125649445855494
Position 4341: 0.004092006076173996
Position 1007: 0.0036513212443855243
Position 134: 0.002821850011187349
Position 292: 0.00252697901780891
Position 2877: 0.0014847677703507325
Position 8259: 0.001314630637125565
Position 5985: 0.0007891501450675313
Position 75: 0.0006557363949908797
Position 55: 0.0005844781033736354
Position 900: 0.0004038407902624471
Position 6242: 0.000360299886076413
Position 1828: 0.00028508431579063145
Position 7596: 0.00025692485953246447
Position 1033: 0.0002405979493456087
Position 823: 0.00022072322314500896
Position 956: 0.00021870569778907725
Position 670: 0.00017629520788924573
Position 1063: 0.00016798324767721722
Position 191: 0.00016438363151010039
Position 995: 0.00014574593072248782
Position 640: 0.00014204024705986415
Position 694: 8.340769572280235e-05
Position 529: 6.894844451597758e-05
Position 29: 4.7090010198898954e-05
Position 1201: 4.5140663029620185e-05
Position 67: 3.5525162060731415e-05
Position 1797: 1.5261683057342687e-05
Position 1148: 1.441615965038689e-05
Position 1847: 1.2104369827119759e-05
Position 1980: 1.1054091527738086e-05
Position 456: 7.63277056521257e-06
Position 484: 6.690388679886083e-06
Position 1905: 6.0196613349624106e-06
Position 452: 4.299995514941673e-06
Position 307: 4.067501178703676e-06
Position 6800: 2.049404229417908e-06
Position 7513: 1.5477529944753369e-06
Position 162: 7.174979274098259e-07
Position 106: 6.024159096270889e-07
Position 831: 3.313048833374125e-07
Position 481: 1.9737129396457037e-07
Position 112: 1.214640109065982e-07
Position 233: 1.1747881900982964e-07
Position 205: 9.864307805709935e-08
Position 368: 1.5518295713352972e-08
Position 473: 1.3306338092991665e-08
Position 6283: 1.344306400250124e-09
Position 115: 4.727044530084738e-12
Position 214: 7.593390427387819e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5831: 0.9711845850555466
Position 22940: 0.6156669529579526
Position 15985: 0.325832930122026
Position 4225: 0.31737846940150743
Position 4272: 0.2339585991416366
Position 15783: 0.15141637622986376
Position 1891: 0.0913742204510649
Position 4025: 0.08765098796026384
Position 557: 0.08253555870780573
Position 15597: 0.06584450764939134
Position 13598: 0.03874752791648905
Position 4303: 0.03830003695852901
Position 6545: 0.03476879829674033
Position 2696: 0.024573474217731824
Position 15427: 0.023476288524459335
Position 5778: 0.0190129352966632
Position 2950: 0.017332130411070387
Position 10937: 0.01628573514893312
Position 2674: 0.013087921705798205
Position 8023: 0.012429164130688081
Position 1815: 0.01009266380253091
Position 8895: 0.008779011230034457
Position 4190: 0.007168161760969623
Position 16755: 0.006953486127487676
Position 17164: 0.00632734402938254
Position 1871: 0.006109229459960783
Position 1618: 0.005956308812155875
Position 13622: 0.005535356643669889
Position 1724: 0.005299033316558298
Position 7551: 0.005247093314460247
Position 13023: 0.005086402384369422
Position 1291: 0.0048521537542181225
Position 1797: 0.004608488820879007
Position 8361: 0.004029623685294008
Position 2734: 0.003476226378336529
Position 16254: 0.003465306334163056
Position 8045: 0.003030955720117368
Position 10565: 0.002997827480375863
Position 11292: 0.0029650986621449736
Position 10642: 0.002586916359827419
Position 10779: 0.0020743592049727103
Position 10377: 0.001961371317833608
Position 6541: 0.0019424927420005024
Position 14013: 0.0018895242210468048
Position 14297: 0.0018774917945540656
Position 885: 0.0018744792287441012
Position 9718: 0.0016162930682392677
Position 6474: 0.0015045980779087283
Position 6119: 0.0015006399185713074
Position 6171: 0.0014471531304022197
Position 4166: 0.0013966787569131948
Position 7339: 0.0013875076216106142
Position 5720: 0.0013752633130162618
Position 11894: 0.0012969083015968138
Position 7475: 0.0012024823407234375
Position 6345: 0.0011452680209933497
Position 916: 0.0011314074215914016
Position 1448: 0.0010881462017814235
Position 8079: 0.0010690591836259888
Position 7388: 0.0010371898489562714
Position 6041: 0.0009239559362409207
Position 7813: 0.0009082386897618172
Position 6857: 0.0008510175091457332
Position 7413: 0.0008167814996986668
Position 8826: 0.000768560662409996
Position 6882: 0.0007067929270293673
Position 9668: 0.0006923125011927126
Position 1586: 0.0006535563693899804
Position 1583: 0.0006425265012318281
Position 1822: 0.0006006470875421306
Position 1671: 0.0005936473947074278
Position 627: 0.0005859090266207411
Position 859: 0.0005438827896461179
Position 7736: 0.0005030829741892272
Position 11676: 0.0004984404233875488
Position 7435: 0.00045607869710341086
Position 6703: 0.00045561514003812745
Position 4069: 0.00045230679194039545
Position 1757: 0.0004365216120139794
Position 10933: 0.0004289863695132074
Position 11239: 0.00038248759406153704
Position 11312: 0.0003786831578239148
Position 1451: 0.0003681664652860345
Position 7286: 0.0003275568047009528
Position 4350: 0.0003241754909520195
Position 7761: 0.0003139207494508365
Position 7072: 0.0003079185295124887
Position 7718: 0.00030334665515905913
Position 10412: 0.0002886673010797208
Position 8195: 0.0002883225505153103
Position 10444: 0.0002842067918085634
Position 8106: 0.0002815158166905056
Position 6433: 0.0002642291849610739
Position 9975: 0.000252561062034903
Position 881: 0.00024549762434171186
Position 6565: 0.00024210351451323667
Position 10143: 0.0002369446069538043
Position 9644: 0.00023522255703364145
Position 9482: 0.0002241609810163003
Position 7929: 0.0002130713321518106
Position 6706: 0.0002003048109510987
Position 8946: 0.0001939962467373805
Position 9836: 0.0001882778846830941
Position 8517: 0.00015260850543587326
Position 2789: 0.0001393837148585231
Position 8428: 0.0001386356983106132
Position 8544: 0.0001318160647357233
Position 8320: 0.00010423052417224902
Position 5314: 9.924143256220516e-05
Position 8278: 9.712366556986463e-05
Position 5599: 7.951881307540641e-05
Position 463: 6.687624742518074e-05
Position 7949: 6.653921844867674e-05
Position 1429: 6.568348537776752e-05
Position 7239: 5.445771156219458e-05
Position 6932: 4.709058632114628e-05
Position 3596: 4.010636674238288e-05
Position 6279: 3.954869524888965e-05
Position 6615: 3.7698416817992973e-05
