Gene = IL12B
index = 687
Annotated 5SS: [  456  4193  7834  8494 10582 12152 14203]
Annotated 3SS: [ 4104  7557  8375 10366 11993 14070 14786]
SMsplice 5SS: [  456  4193  8494 10582 12152 14203]
SMsplice 3SS: [ 4104  8375 10416 11993 14070 14786]
top_k =  500
Partition function (log Z): 4.37910327661872

Sorted 5' Splice Sites (High to Low Probability):
Position 8494: 0.9970457738881349
Position 14203: 0.9316178869097603
Position 456: 0.8870033399568258
Position 4193: 0.8866509068341951
Position 12152: 0.8440257400358971
Position 10582: 0.8405690421088705
Position 2980: 0.4831574647017802
Position 7834: 0.23871756662696736
Position 7122: 0.2187875453054244
Position 14470: 0.21642903938250743
Position 7925: 0.21401215618717886
Position 13909: 0.1909366301005773
Position 586: 0.1905756242066906
Position 3198: 0.18835637497616503
Position 4010: 0.16459662009801312
Position 7666: 0.16000201372827144
Position 7095: 0.1474906069757413
Position 5236: 0.14603016696105517
Position 9022: 0.08195930668201636
Position 2170: 0.0715913147713218
Position 6109: 0.05668800672802593
Position 10541: 0.052522868173969256
Position 12056: 0.041429222848738526
Position 3331: 0.04086256446443434
Position 11841: 0.038795501261178894
Position 8686: 0.03423912990437918
Position 11863: 0.03154625376589352
Position 3660: 0.030671584989484194
Position 810: 0.02783608679420606
Position 9106: 0.026667636787174927
Position 13785: 0.025721579026976908
Position 7639: 0.025228669131124506
Position 2025: 0.025227042601295862
Position 7671: 0.0246923338670545
Position 1094: 0.02060091382704885
Position 12741: 0.016270126947456606
Position 2522: 0.014278237552523805
Position 11822: 0.014091777171381966
Position 3295: 0.012986888877631666
Position 12168: 0.010892545157845674
Position 8297: 0.00987003922895273
Position 4362: 0.009789144710383751
Position 12844: 0.008736478469577213
Position 10662: 0.007963963042574922
Position 3448: 0.00793666178523327
Position 11150: 0.0076363192219962815
Position 4260: 0.007561390465182484
Position 12050: 0.007011559750421676
Position 1788: 0.006943156674173025
Position 3561: 0.0067652713542881255
Position 4410: 0.004348233818620196
Position 11919: 0.004342179038735698
Position 5342: 0.004129906908224507
Position 1198: 0.0041252408909155415
Position 12212: 0.0039015018312347806
Position 11161: 0.0038619679514771544
Position 1202: 0.0036781964751395235
Position 14198: 0.0036564319066970316
Position 15619: 0.003498022094660365
Position 2754: 0.003280538201620877
Position 5327: 0.0031787107640679014
Position 12185: 0.003141509522196435
Position 6754: 0.0030802403656310104
Position 2931: 0.003065851945866656
Position 12456: 0.0029731607296332252
Position 2991: 0.0023001564501444883
Position 299: 0.0022455050093920167
Position 330: 0.0020434926300589877
Position 3368: 0.002043354412458945
Position 3440: 0.0017688633374764668
Position 12125: 0.0016202910164302025
Position 1308: 0.0015372903957000244
Position 6432: 0.0015297759671244566
Position 1794: 0.0014781961112856048
Position 1149: 0.0012762533215623158
Position 130: 0.0012683835293640965
Position 2838: 0.001258215701121952
Position 13406: 0.0012375941619542847
Position 5587: 0.001232618827620643
Position 14575: 0.0011322074479712767
Position 15776: 0.0010517703050580186
Position 12377: 0.0010166215774046659
Position 4400: 0.0009812100630072046
Position 2029: 0.000878094389277724
Position 1803: 0.0008501643468177447
Position 15040: 0.0007622414402068347
Position 5098: 0.0007156750104341067
Position 4439: 0.0006696515025601767
Position 1691: 0.0005679132163579486
Position 3520: 0.0005639264894969716
Position 869: 0.0004967131172386763
Position 12898: 0.0004462085097201811
Position 2581: 0.00044496420417166845
Position 1798: 0.00040933652526623616
Position 12776: 0.00039829396636682107
Position 14137: 0.00034654576813839834
Position 3468: 0.00030859173999751936
Position 2475: 0.00029002361542130423
Position 1076: 0.0002831639644948276
Position 3505: 0.0002772276907706045
Position 2571: 0.00026689102633038465
Position 3712: 0.00022013189461126239
Position 4823: 0.00016839870490862886
Position 4764: 0.0001313276919241412
Position 183: 0.00013041520809889715
Position 5084: 0.00010964503371504016
Position 692: 9.238684855388081e-05
Position 637: 7.657249591107975e-05
Position 1056: 7.326554287473425e-05
Position 2545: 5.2641518251937384e-05
Position 525: 5.173052579907848e-05
Position 2565: 3.424653423261071e-05
Position 514: 2.52218190589047e-05
Position 738: 8.991801887246355e-06
Position 369: 8.083711424247538e-06
Position 106: 7.5469191687283846e-06
Position 101: 5.984408857096623e-06
Position 1381: 4.642385085175505e-06
Position 2246: 4.2852280975389415e-06
Position 9: 3.976522791396178e-06
Position 1008: 3.859578804844692e-06
Position 197: 3.7848799670350877e-06
Position 1412: 3.607189854739635e-06
Position 308: 3.1649067733115517e-06
Position 620: 2.75831609594206e-06
Position 1442: 2.3376650227535324e-06
Position 347: 1.9545141026838713e-06
Position 364: 1.5068160889885396e-06
Position 758: 1.4967928806041308e-06
Position 938: 1.0983603679498874e-06
Position 334: 1.0038431046854412e-06
