Gene = LCN8
index = 772
Annotated 5SS: [ 320 1189 1705 2815 2983 3092]
Annotated 3SS: [1057 1633 2709 2892 3065 3716]
SMsplice 5SS: [ 320 1189 1705 2815 2983 3092]
SMsplice 3SS: [1057 1633 2675 2892 3065 3574]
top_k =  500
Partition function (log Z): 1.8154898047513033

Sorted 5' Splice Sites (High to Low Probability):
Position 2983: 0.9683449114930414
Position 1189: 0.935449623167527
Position 1705: 0.8411620702387428
Position 3092: 0.5770050266291271
Position 320: 0.42667291230655285
Position 2815: 0.38591309765013576
Position 2807: 0.2522098092987323
Position 148: 0.23555805364199378
Position 556: 0.2213887504373111
Position 284: 0.06047617244013457
Position 3242: 0.040949199569435685
Position 989: 0.038547460313341726
Position 2766: 0.03759450597710169
Position 3303: 0.025121776192486248
Position 749: 0.024679985420921844
Position 517: 0.024381217319445564
Position 341: 0.023261583131128683
Position 1438: 0.019989894653430294
Position 3439: 0.009406438092567918
Position 3274: 0.0058161995658966344
Position 1732: 0.0047576967693149525
Position 2603: 0.004111188307882564
Position 337: 0.004084760606853526
Position 169: 0.003229281679489896
Position 1681: 0.0028860126494660693
Position 2661: 0.002762911908605589
Position 55: 0.0021244011972500476
Position 3492: 0.0019997579102526207
Position 1175: 0.0017024931703757233
Position 2777: 0.0015210050357170172
Position 3300: 0.001485516807708242
Position 1158: 0.0012966827630620757
Position 2616: 0.0011571356254432093
Position 3262: 0.0010592107623533702
Position 1299: 0.0009902073391572308
Position 397: 0.0007959823435865496
Position 2959: 0.0007187184057359288
Position 2587: 0.0005925143354790672
Position 3070: 0.0005905421093179894
Position 2582: 0.0005052900854453541
Position 3363: 0.0004732111279561257
Position 173: 0.0004361081925528747
Position 1316: 0.00037084313564780444
Position 3158: 0.00036805148951274354
Position 1645: 0.0003498827233907757
Position 269: 0.0003410468407240962
Position 61: 0.0003370347190852176
Position 1427: 0.00026150889198348786
Position 266: 0.00015644955184927273
Position 2933: 0.000143296095391106
Position 824: 0.00013307525276032178
Position 3351: 0.0001101607099966392
Position 422: 9.933922452011876e-05
Position 801: 7.466096649095475e-05
Position 1127: 6.281503480891577e-05
Position 1106: 5.268745092653642e-05
Position 1245: 3.821922383269411e-05
Position 13: 2.1719333616180624e-05
