Gene = DALRD3
index = 426
Annotated 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279 5448]
Annotated 3SS: [2932 3381 3737 3894 4403 4577 4739 4910 5164 5378 5543]
SMsplice 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279]
SMsplice 3SS: [3037 3560 3737 3894 4403 4577 4710 4891 5164 5543]
top_k =  500
Partition function (log Z): 11.815539018200054

Sorted 5' Splice Sites (High to Low Probability):
Position 4823: 0.9855213943102475
Position 4024: 0.9819995656101662
Position 3818: 0.9719407178548536
Position 406: 0.9482171908048533
Position 4478: 0.8391502112950321
Position 5279: 0.8344921548129975
Position 3229: 0.7979622457054583
Position 3639: 0.7967094516477522
Position 5094: 0.7890456654386565
Position 4640: 0.5058547918881431
Position 2852: 0.4786521950819994
Position 5448: 0.18211863708961437
Position 5035: 0.12002470666137258
Position 4622: 0.04677208006042818
Position 4594: 0.04075292974553292
Position 827: 0.040246197914104324
Position 64: 0.03461491204524714
Position 199: 0.03452127797464313
Position 5433: 0.030659123198338734
Position 4515: 0.023358828668170042
Position 2537: 0.019399286014028815
Position 3274: 0.016935979204527354
Position 4482: 0.015326167882160423
Position 3180: 0.01327053203978966
Position 3018: 0.013098475760818235
Position 734: 0.011310969788404615
Position 2382: 0.009917160267924245
Position 5058: 0.008881565529401508
Position 5264: 0.008863021843194135
Position 3837: 0.008762879041337865
Position 2858: 0.006589452362818731
Position 3347: 0.006519745195444628
Position 658: 0.006058691436736503
Position 3385: 0.005404167115530355
Position 1250: 0.004893122674370468
Position 5486: 0.004820676930366017
Position 3185: 0.004429775346317207
Position 5166: 0.004042933334949907
Position 3320: 0.003913982845058159
Position 1254: 0.0035398562078128378
Position 841: 0.003089881432577949
Position 1948: 0.002413854049202373
Position 3383: 0.0017680669032058146
Position 3040: 0.0017348640929447635
Position 5469: 0.0016672806638765001
Position 4028: 0.0016392815440114603
Position 4671: 0.0015430758524036942
Position 3449: 0.0014284628439742903
Position 2933: 0.0011673382918412076
Position 5394: 0.001109158857554411
Position 5110: 0.00105298383713556
Position 5493: 0.0010259383767183966
Position 4469: 0.0010190576090226308
Position 582: 0.0008744332944753757
Position 4578: 0.0006433436265409104
Position 4976: 0.0006183916791809122
Position 188: 0.0005949779170088896
Position 3996: 0.0005774881281903871
Position 998: 0.0005661892702084111
Position 2979: 0.0005638901734604911
Position 3841: 0.0005151692274906935
Position 5023: 0.00046293153504725507
Position 4936: 0.000458040965612369
Position 2427: 0.00045464142366282134
Position 1443: 0.0004333014010771671
Position 2257: 0.0003987943119404903
Position 4171: 0.0003856439973625634
Position 5020: 0.00036864637246221497
Position 1696: 0.0003599477621777313
Position 3856: 0.0003508270404768508
Position 4682: 0.00028953853864883695
Position 1816: 0.0002822056739195372
Position 5039: 0.000279077668645335
Position 211: 0.0002385045028059455
Position 359: 0.0002129109300026593
Position 2102: 0.0002113625805434556
Position 61: 0.00015554450109134398
Position 939: 0.00014613813336801092
Position 2990: 0.00013709626023604307
Position 1940: 0.00013186313074876413
Position 4789: 0.00013118655812760215
Position 3407: 0.0001230804200397054
Position 3261: 0.00010669491426131132
Position 4818: 6.134653510052786e-05
Position 4041: 6.124311264300396e-05
Position 138: 5.67671007461799e-05
Position 4195: 5.175238405834284e-05
Position 4230: 5.142297763235189e-05
Position 1777: 4.337780095003364e-05
Position 2754: 4.048346889307235e-05
Position 50: 3.990482383952007e-05
Position 3681: 3.926314029315861e-05
Position 2406: 3.511088486753185e-05
Position 3822: 3.216570450543136e-05
Position 68: 3.12868808968885e-05
Position 2759: 2.9793643427730195e-05
Position 1546: 2.9384758314217516e-05
Position 2708: 2.2182832259229102e-05
Position 2507: 2.0720310165462434e-05
Position 698: 2.0543098674883192e-05
Position 3863: 2.04901820796398e-05
Position 4984: 2.047932271830485e-05
Position 3950: 1.760125429018432e-05
Position 4268: 1.6674476835419938e-05
Position 190: 1.327108169155545e-05
Position 4438: 6.66362375688776e-06
Position 4431: 6.4841709566359386e-06
Position 82: 5.727043304409555e-06
Position 92: 3.569724429665441e-06
Position 102: 3.289165469966546e-06
Position 714: 1.0740408622589788e-06
Position 2358: 6.852556194224508e-07
Position 1085: 5.123891384831517e-07
Position 453: 4.11636496649889e-07
Position 615: 4.0382930318909894e-07
Position 158: 3.5999929744438216e-07
Position 305: 2.9589441592172316e-07
Position 3: 1.4626336778091872e-07
Position 482: 1.4383964846672796e-07
Position 392: 1.2647534954280939e-07
Position 505: 7.003997516575393e-08
Position 5018: 4.4305016763233586e-08
Position 118: 4.311330867405937e-08
Position 397: 3.907499253533972e-08
Position 279: 2.78547654244912e-08
Position 291: 2.6567377903010595e-08
Position 5190: 9.239539961919924e-09
Position 4162: 8.760659080123213e-09
Position 3914: 8.295611554248801e-09
Position 490: 7.969946327914723e-09
Position 417: 2.153193748180742e-09
Position 4642: 1.0837495409274206e-09
Position 433: 4.3821627304559536e-13
Position 412: 3.850013433062106e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3737: 0.9809771478313659
Position 3894: 0.9270385873875516
Position 4403: 0.8629749658320005
Position 4891: 0.8215144539953663
Position 4710: 0.8187126277705664
Position 5543: 0.7238131650096329
Position 4577: 0.653089955022495
Position 5164: 0.5646787952900431
Position 3037: 0.45954919846099185
Position 3560: 0.43598260585488957
Position 5190: 0.38686730513025364
Position 5378: 0.346801040259366
Position 2750: 0.3437557676478901
Position 2932: 0.3159594612866541
Position 3381: 0.22238488183026905
Position 3439: 0.13578020596907373
Position 4910: 0.10934452055996154
Position 4739: 0.08996091517060205
Position 2971: 0.08093180610225599
Position 2615: 0.06334923018089887
Position 2770: 0.04610407235452239
Position 3947: 0.03830536171331412
Position 499: 0.034885485607506164
Position 291: 0.024575104663764804
Position 2300: 0.019220590624738482
Position 4406: 0.0163957173101639
Position 2830: 0.015974058747854708
Position 5570: 0.015119345147779188
Position 3709: 0.010483888570092609
Position 2432: 0.008059072713459835
Position 2619: 0.007546734161468462
Position 3907: 0.005929331624958657
Position 3564: 0.005635046244125593
Position 704: 0.00536944414619433
Position 4348: 0.005043721195178422
Position 4434: 0.0050258069194309375
Position 589: 0.004414204149763392
Position 4540: 0.004184836178891196
Position 5399: 0.003969370046676274
Position 2697: 0.0036726365333911255
Position 4933: 0.0035490650927636536
Position 5065: 0.0035030727297603536
Position 5588: 0.00343086846674211
Position 726: 0.003130183984854601
Position 2506: 0.0030735226326796907
Position 1118: 0.002857406249074115
Position 1815: 0.002692726703068686
Position 674: 0.0025568143601308936
Position 3495: 0.001929517433679479
Position 3066: 0.0018986359677666792
Position 552: 0.0018240787001387619
Position 5146: 0.0018045861029583835
Position 2636: 0.001767223707525329
Position 5546: 0.0017115082419508953
Position 3476: 0.0014511552921953417
Position 997: 0.0012904766587123718
Position 4366: 0.001044016103569995
Position 4593: 0.001010129775217895
Position 1115: 0.0009799500098279157
Position 2801: 0.0009211102693382814
Position 4936: 0.0009169227492498165
Position 299: 0.0009035349929774483
Position 884: 0.0008801043754301471
Position 3577: 0.0008752448319163636
Position 576: 0.0008558075482165051
Position 4949: 0.0008271814422679211
Position 3137: 0.0008167720968137856
Position 2260: 0.0007693648708239555
Position 3398: 0.0007461236104581873
Position 156: 0.0007261656836906529
Position 3919: 0.0007249871739430729
Position 714: 0.0006917482451511604
Position 3115: 0.0006342559167670851
Position 317: 0.0006302724408547092
Position 2485: 0.0006197678389260822
Position 5416: 0.0005685127332427663
Position 3472: 0.0005302725943792654
Position 2540: 0.0005072053072631146
Position 1012: 0.0004944908085302625
Position 639: 0.0004911650174401827
Position 4681: 0.0004908637485509778
Position 264: 0.00045989585225765056
Position 4293: 0.00044161617913392507
Position 1324: 0.0004336254792120558
Position 4431: 0.0004162259867063002
Position 3715: 0.0003945205758885182
Position 4170: 0.00038904728462338633
Position 5113: 0.00038054411164173586
Position 1094: 0.0003752637571328106
Position 3993: 0.0003484248855546913
Position 856: 0.0003277256705405513
Position 987: 0.00031919419968393987
Position 3175: 0.00031337240344100393
Position 2362: 0.0002847148882766876
Position 519: 0.0002741897796844972
Position 4108: 0.0002711465157154368
Position 4745: 0.00026199597890995554
Position 1914: 0.00024229200388456383
Position 2376: 0.0002289639249546749
Position 1510: 0.00022755401356536558
Position 1409: 0.00021654846437119978
Position 4214: 0.0001968446760406384
Position 5273: 0.00019419129175911375
Position 4097: 0.0001695030281948709
Position 3147: 0.00016940921244589476
Position 746: 0.00015749464488605408
Position 573: 0.0001456818236575955
Position 4675: 0.0001435135869667851
Position 4224: 0.00014186053243476305
Position 3171: 0.0001378977405961669
Position 4202: 0.00013525470207482248
Position 4229: 0.00013408167279042003
Position 4376: 0.00012714728173543504
Position 4789: 0.00012050275811549321
Position 5009: 0.00011138039901218131
Position 2247: 0.00010902889392651429
Position 2331: 9.624346267107015e-05
Position 5341: 9.438221071457558e-05
Position 3966: 9.401837216614291e-05
Position 3960: 9.397095341390847e-05
Position 2131: 9.368825275969528e-05
Position 5664: 9.24791152332894e-05
Position 365: 7.803574049100062e-05
Position 1892: 6.955331521099782e-05
Position 591: 6.702354176623498e-05
Position 5217: 6.607977753383453e-05
Position 3996: 6.165082704047775e-05
Position 1053: 5.85878118980242e-05
Position 984: 5.7271660567528554e-05
Position 5228: 5.662665804217106e-05
Position 198: 5.5428354027036675e-05
Position 1725: 5.5274432644326e-05
Position 5170: 5.460995485886406e-05
Position 5062: 5.407609094614477e-05
Position 652: 5.255543334959112e-05
Position 2257: 4.655501763455729e-05
Position 4254: 4.375725903563285e-05
Position 3954: 4.0958671392934226e-05
Position 4167: 3.6257296769579975e-05
Position 4115: 3.20541224963635e-05
Position 4469: 2.6125349066819674e-05
Position 1229: 2.2183021654279025e-05
Position 427: 2.1570366743884907e-05
Position 5387: 1.852406375777693e-05
Position 1848: 1.6235628755891207e-05
Position 2095: 1.5323129910246405e-05
Position 171: 1.5306846267769578e-05
Position 733: 1.1541069574240488e-05
Position 888: 1.1135180897242438e-05
Position 1141: 1.0502999158945876e-05
Position 3769: 9.121449969589177e-06
Position 4019: 8.516518135347254e-06
Position 5243: 8.403814517408984e-06
Position 2047: 8.26764872095788e-06
Position 867: 7.74850631638256e-06
Position 1737: 7.448371945250551e-06
Position 4271: 6.13844777312686e-06
Position 3972: 5.034865919660416e-06
Position 1326: 4.933901284592727e-06
Position 4074: 4.7865803037837065e-06
Position 5225: 4.424122521974044e-06
Position 5011: 3.762908872231143e-06
Position 4176: 2.602618324694047e-06
Position 599: 2.9792039633283674e-07
Position 522: 7.711451096347177e-08
Position 636: 4.0291163332428326e-08
Position 1442: 3.101905457977136e-08
Position 405: 3.027043922505612e-08
Position 505: 1.519382642324869e-08
Position 1329: 1.2591700114564346e-08
