Gene = MKRN2OS
index = 848
Annotated 5SS: [ 310 2377 3697]
Annotated 3SS: [2326 3533 5122]
SMsplice 5SS: [ 310 2995 3697]
SMsplice 3SS: [2847 3533 5122]
top_k =  500
Partition function (log Z): -8.609803734155646

Sorted 5' Splice Sites (High to Low Probability):
Position 310: 0.8733497360658006
Position 3697: 0.8378093337907607
Position 2995: 0.6994853709171008
Position 3292: 0.37865409632967506
Position 1603: 0.16660728961346158
Position 2509: 0.11818254246602702
Position 2986: 0.09621798655247514
Position 2377: 0.08213067401593808
Position 669: 0.04394142784433184
Position 138: 0.026099350263889633
Position 5231: 0.023742166502946832
Position 3021: 0.021698331114840052
Position 4139: 0.01582118529944016
Position 1236: 0.015027800367909672
Position 30: 0.00953661133340658
Position 481: 0.008865566030827545
Position 3194: 0.007739325851993926
Position 227: 0.0068224404935372605
Position 537: 0.0054794419446900135
Position 1452: 0.005213206571754457
Position 15: 0.004314289286020332
Position 5396: 0.0037362265339944997
Position 4592: 0.003525118526271973
Position 4300: 0.0034623810781359223
Position 4943: 0.0032081648921804384
Position 3970: 0.002711554191528023
Position 51: 0.002284800593532504
Position 3487: 0.002147499555751397
Position 270: 0.0014800004700532025
Position 5371: 0.0012856351909415415
Position 2342: 0.0011581216463688929
Position 5353: 0.000977004442511191
Position 2792: 0.0007421715350199379
Position 405: 0.00041165374461936546
Position 1099: 0.000294631475813511
Position 3150: 0.00025218007556800364
Position 2944: 0.00022865592415436214
Position 1790: 0.0002016820968544336
Position 3392: 0.00017545548859294692
Position 637: 7.108309801035025e-05
Position 5194: 6.680475476203779e-05
Position 1165: 4.556115204985839e-05
Position 5123: 3.433656077644246e-05
Position 3625: 2.032895823988203e-05
Position 32: 1.723437531422261e-05
Position 17: 7.0437415683219505e-06
Position 426: 4.876468068042497e-06
Position 162: 4.651098616565806e-06
Position 329: 4.449115184445163e-06
Position 400: 3.874624505475659e-06
Position 164: 2.801583445969933e-06
Position 172: 9.63955780164834e-07
Position 375: 7.876899698703628e-07
Position 507: 5.117893422272669e-07
Position 714: 3.626290416295343e-07
Position 483: 3.579214394374685e-07
Position 398: 3.2490984090018354e-07
Position 342: 2.033161541916357e-07
Position 315: 1.853486067556465e-07
Position 641: 1.3859305435426651e-07
Position 574: 6.733936336999879e-08
Position 410: 2.2464434710933832e-08
Position 521: 2.110469528355298e-08
Position 366: 1.688009395636823e-08
Position 3368: 9.765889069834398e-09
Position 500: 8.697909368948765e-09
Position 327: 7.78472774354503e-10
Position 317: 4.5427705999727955e-10
Position 360: 7.216887001950912e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3533: 0.8219657377309976
Position 5122: 0.4760363785432062
Position 2847: 0.4072393538502148
Position 2888: 0.26791087258527707
Position 3173: 0.2526527045196271
Position 2326: 0.17002922403233145
Position 5190: 0.13824355784018
Position 2937: 0.11213035745131313
Position 1481: 0.09856796874705465
Position 3149: 0.08334027706579603
Position 3552: 0.07606549608994335
Position 4379: 0.06808715806144941
Position 1516: 0.036964318531929406
Position 4071: 0.02719545920653358
Position 4681: 0.026943174153233593
Position 4928: 0.026588749479239098
Position 3201: 0.026522455737867805
Position 4849: 0.025648239435020013
Position 3146: 0.023976521075345498
Position 5193: 0.02303380196181233
Position 4038: 0.01799416629570087
Position 3484: 0.017836345058531794
Position 5324: 0.01634786906988875
Position 3616: 0.016214183527172323
Position 2710: 0.015438295574577956
Position 5327: 0.013479500246309587
Position 5086: 0.01335593808751963
Position 4527: 0.013020449317556422
Position 4555: 0.01100200399832061
Position 193: 0.010565225402004129
Position 5505: 0.00922979974406362
Position 2707: 0.008879971385200618
Position 4613: 0.008575480425779445
Position 2780: 0.00827804551487652
Position 2215: 0.007940697686725432
Position 2417: 0.007751095463640548
Position 561: 0.007731778177659171
Position 4418: 0.005942767361669684
Position 2229: 0.004433734682550653
Position 4454: 0.0041395021274527955
Position 5231: 0.004124107516017881
Position 3865: 0.003943766470067695
Position 2646: 0.003858183956467935
Position 1349: 0.003794624866888106
Position 3391: 0.0036737503315750256
Position 5251: 0.0033316007001668512
Position 500: 0.0032578890752984467
Position 3876: 0.0028893662387107577
Position 477: 0.0026913489806943145
Position 1996: 0.002197925383006061
Position 4471: 0.0020865616321418586
Position 4942: 0.001948330988188494
Position 4709: 0.0017807471167839383
Position 2601: 0.001745328090512448
Position 2423: 0.0017285294050766913
Position 5330: 0.001721713492712333
Position 190: 0.0014592868715622264
Position 3837: 0.001410687799198034
Position 1272: 0.0013998284367902224
Position 3181: 0.0012190618239637748
Position 1547: 0.0012106265546217374
Position 2133: 0.0011634403126378008
Position 2136: 0.0010088357733806029
Position 1317: 0.001008418299599669
Position 2381: 0.000923902773245996
Position 2648: 0.0007924929203829459
Position 448: 0.0007644503446279692
Position 3371: 0.0006836629691588202
Position 3568: 0.000673707387215939
Position 904: 0.0006073823449151254
Position 2943: 0.0005807667688661331
Position 1492: 0.000555017461669783
Position 3278: 0.0005472320120078839
Position 1435: 0.0004615246515608517
Position 2162: 0.0004610211308739739
Position 883: 0.0004469652653646821
Position 454: 0.00039205559080288875
Position 3989: 0.0003845231732840848
Position 2394: 0.00038233690698823456
Position 641: 0.0003785908378413578
Position 1368: 0.0003405721153082771
Position 1164: 0.0003090598351160737
Position 2188: 0.00029944633258687474
Position 2328: 0.0002883084228191934
Position 1596: 0.00026329950773946564
Position 652: 0.00024648024486568257
Position 2386: 0.00022508042694470255
Position 3020: 0.00021880861973398887
Position 1691: 0.0001966529447922263
Position 1302: 0.00018320670668215322
Position 2751: 0.00015705269897988436
Position 366: 0.00015628316424921645
Position 4199: 0.0001546777137031156
Position 1098: 0.00011929654876169328
Position 3848: 0.00011602018394741493
Position 156: 0.00011271844490594451
Position 764: 0.00011150417656614646
Position 1044: 9.25978844794921e-05
Position 1462: 8.818518836899035e-05
Position 658: 8.221531832680219e-05
Position 1047: 7.42490364372188e-05
Position 1524: 7.234785842550451e-05
Position 3339: 5.221357027218365e-05
Position 3319: 5.0289684536732886e-05
Position 1496: 3.951324031534742e-05
Position 1116: 3.670918372469158e-05
Position 1666: 3.072354750828998e-05
Position 1741: 2.973405623110962e-05
Position 2723: 2.8720721409732386e-05
Position 3291: 2.475378024289696e-05
Position 1073: 1.3895680910187255e-05
Position 1533: 9.853825532414237e-06
Position 1201: 8.509051334899723e-06
Position 1520: 8.091281499608841e-06
Position 1564: 7.818481579277316e-06
Position 535: 7.102721758466113e-06
Position 1140: 6.828300378052585e-06
Position 1124: 6.494662369143645e-06
Position 2685: 6.4392386021776094e-06
Position 1351: 6.18786110841387e-06
Position 285: 5.51151026157776e-06
Position 1671: 5.370267507383544e-06
Position 958: 4.04527407516572e-06
Position 231: 3.4563022416089974e-06
Position 1976: 3.286528200052764e-06
Position 879: 2.973121036071597e-06
Position 1863: 2.318388312255194e-06
Position 1190: 1.8282437622354127e-06
Position 404: 1.6913022703148421e-06
Position 207: 1.235533159858424e-06
Position 507: 1.1149745351391425e-06
Position 172: 1.0516846980896184e-06
Position 211: 1.0484972983303953e-06
Position 563: 9.257834430060013e-07
Position 3816: 8.539287745375722e-07
Position 217: 4.551481510303175e-07
Position 3763: 3.341677148254588e-07
Position 608: 3.1900989096137024e-07
Position 3082: 9.901184877375077e-08
Position 1049: 2.3848608502747517e-08
Position 581: 6.599066652722208e-09
