Gene = AC092782.1
index = 17
Annotated 5SS: [45]
Annotated 3SS: [7835]
SMsplice 5SS: [45]
SMsplice 3SS: [4649]
top_k =  500
Partition function (log Z): -12.484526492769369

Sorted 5' Splice Sites (High to Low Probability):
Position 45: 0.6982943561277727
Position 793: 0.5563280838875659
Position 4754: 0.2030230219162237
Position 4515: 0.057777112557741796
Position 5232: 0.0492069462347054
Position 3732: 0.024453958644326843
Position 740: 0.01747371427582829
Position 99: 0.009631917693145692
Position 3454: 0.007989461415342172
Position 983: 0.007871739739103021
Position 1790: 0.006339407532494843
Position 4897: 0.006207222701673421
Position 7666: 0.0037341961322966914
Position 3158: 0.003664380332990124
Position 69: 0.002677048965046272
Position 699: 0.001899037804861371
Position 4431: 0.0018966867437147598
Position 949: 0.0010771136032225218
Position 174: 0.001016103275608024
Position 3053: 0.0008164338657478098
Position 797: 0.000612957341162486
Position 3840: 0.0002776022280435069
Position 2132: 0.0002467443524014202
Position 4444: 0.0002079468356237902
Position 2021: 0.0002060089987412171
Position 4492: 0.000171021802124489
Position 105: 0.00016892628271837826
Position 514: 0.00016386656842597502
Position 319: 0.00011911020603946894
Position 594: 9.77637291232408e-05
Position 881: 8.569530327566276e-05
Position 151: 2.933904138524843e-05
Position 380: 2.67545642198949e-05
Position 119: 2.3567169116852216e-05
Position 484: 7.671370033712815e-06
Position 543: 3.2930519951931137e-06
Position 352: 2.5233886895941714e-06
Position 9: 2.354293640230345e-06
Position 658: 1.9847216093351173e-06
Position 615: 1.1586636829700077e-06
Position 477: 9.322844741058869e-07
Position 1048: 1.9598354628190936e-07
Position 1775: 1.8266905418563324e-07
Position 866: 1.0470082020748173e-07
Position 801: 3.935247604241047e-08
Position 769: 1.6087258598111206e-08
Position 958: 4.288043316820357e-09
Position 904: 3.571855923445813e-09
Position 339: 6.730382986777902e-10
Position 438: 5.918666149062613e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4649: 0.42297918471613494
Position 698: 0.30202543661822273
Position 5080: 0.0872972176320294
Position 7419: 0.0849054187768879
Position 1047: 0.08034732565965837
Position 7608: 0.06390867697431811
Position 7689: 0.05710220937878946
Position 4821: 0.0559620147067052
Position 7226: 0.04077305822421972
Position 3701: 0.040045110808266435
Position 3681: 0.0371022729606791
Position 7252: 0.030997536178844154
Position 4407: 0.0249681169952519
Position 5085: 0.020750731752022418
Position 4319: 0.020737008897905206
Position 2490: 0.020096071159126403
Position 6534: 0.01902221690804874
Position 4404: 0.017482147274748134
Position 7174: 0.017202305739917153
Position 3635: 0.01616118439732449
Position 3806: 0.014296564879001399
Position 1120: 0.0104926989123994
Position 2974: 0.010077159601010934
Position 4295: 0.00975796744790081
Position 5108: 0.009056072581666921
Position 6871: 0.00891109326560487
Position 1936: 0.008575214052187098
Position 5660: 0.007673900153449501
Position 6539: 0.007629117935206724
Position 4800: 0.007239867217729989
Position 4299: 0.00699145652580506
Position 4221: 0.006961715358226643
Position 3057: 0.006364303405530963
Position 6380: 0.006309475969688401
Position 3232: 0.005777221099703053
Position 535: 0.005368355064458898
Position 735: 0.005244364428960797
Position 4665: 0.005241375756278458
Position 3570: 0.003935475715501472
Position 7771: 0.003734196132296687
Position 4836: 0.0034330523313974527
Position 1878: 0.0029516498548105515
Position 2693: 0.002944533961808582
Position 5188: 0.002738122981229153
Position 4279: 0.0025014873578795144
Position 3205: 0.0020778714202989417
Position 948: 0.0019314101739040155
Position 3839: 0.0019293680173636254
Position 3031: 0.0018589825154174415
Position 3354: 0.0018580016785222915
Position 6043: 0.0017274828523133653
Position 4430: 0.0016806568751096377
Position 3539: 0.00164949406351962
Position 4113: 0.0015630591096554972
Position 165: 0.0015128287139787805
Position 3453: 0.0013963710550503829
Position 4876: 0.0013644468784739408
Position 473: 0.0013089777412194723
Position 4192: 0.00121301225907345
Position 510: 0.0011786663991543698
Position 4803: 0.001080610712107457
Position 1412: 0.0010510952480743637
Position 4479: 0.0010273264852741347
Position 3297: 0.0009414711661313777
Position 1957: 0.0009097465482507873
