Gene = ASS1
index = 103
Annotated 5SS: [   67  7405  9445 13661 19239 21871 25976 26587 32033 34872 35521 44536
 50095 54642]
Annotated 3SS: [ 7294  9375 13471 19181 21795 25904 26555 31941 34786 35455 44403 49937
 54575 56046]
SMsplice 5SS: [   67  7405  9445 13661 21871 25976 26587 30561 32033 34872 35521 44536
 50095 53174 54642]
SMsplice 3SS: [ 7294  9375 13471 21795 25904 26555 30486 31941 34786 35455 44403 49937
 53021 54575 56046]
top_k =  500
Partition function (log Z): 18.71698085915958

Sorted 5' Splice Sites (High to Low Probability):
Position 21871: 0.9999086674064722
Position 35521: 0.9997024033181522
Position 32033: 0.9993645144352346
Position 50095: 0.9969842762075729
Position 34872: 0.993614653206848
Position 9445: 0.9842916816625945
Position 67: 0.9728037028145026
Position 7405: 0.970854036916707
Position 25976: 0.9309137252488731
Position 53174: 0.8956547738098775
Position 26587: 0.8532025498373541
Position 13661: 0.7838108253485968
Position 54642: 0.6631365243786587
Position 19239: 0.5486614827875609
Position 18445: 0.5406490599536615
Position 13358: 0.5149707034226363
Position 30561: 0.4479986895684652
Position 18732: 0.4121038501007676
Position 30727: 0.3950733639115697
Position 18756: 0.3412927094754298
Position 54692: 0.23778911811007028
Position 13633: 0.21590437937249332
Position 32454: 0.21257652036446587
Position 26349: 0.21196591260768843
Position 34295: 0.2061650050692846
Position 21610: 0.19986888264857777
Position 8751: 0.18519534607702456
Position 34306: 0.18027645198007242
Position 34716: 0.16602066270711494
Position 1036: 0.16429290089090232
Position 33807: 0.16044839294429494
Position 30249: 0.1515438056127624
Position 25213: 0.1456284791117428
Position 22328: 0.12184595389373333
Position 31879: 0.11969328849922888
Position 9585: 0.11090213177137309
Position 26423: 0.10194498584318484
Position 21465: 0.09999618408105293
Position 6802: 0.08519770184119654
Position 5405: 0.06933173175247373
Position 25686: 0.06675210068423405
Position 2615: 0.0615373502959586
Position 6617: 0.06062185617508026
Position 655: 0.05062044787644924
Position 24294: 0.049049358162380464
Position 2606: 0.04829939026320183
Position 34009: 0.045232815368978684
Position 7638: 0.04238871771630117
Position 22602: 0.039642183353789856
Position 33155: 0.03879736758942387
Position 7212: 0.03775786052371136
Position 29546: 0.03599787621703695
Position 7866: 0.03471176953129035
Position 17661: 0.032483484014201335
Position 26632: 0.028635444251411325
Position 30810: 0.027647802708851643
Position 19556: 0.025894866272031018
Position 26661: 0.02408550696220593
Position 29163: 0.023937410587281518
Position 55120: 0.02249198874283479
Position 34313: 0.022337753344090768
Position 29540: 0.021582763990110426
Position 18750: 0.020849695112478986
Position 19194: 0.0204787043402556
Position 19526: 0.019497861105711594
Position 34299: 0.01925326570643921
Position 13973: 0.018941252641267708
Position 29856: 0.017325254897396742
Position 26483: 0.017300101554485553
Position 28109: 0.017075656815955943
Position 17893: 0.016659218425111724
Position 34460: 0.01606733839238628
Position 16771: 0.015267389336250258
Position 26399: 0.014936121138135137
Position 10807: 0.014714039085461168
Position 2519: 0.013663693026165194
Position 18475: 0.013504975463779339
Position 270: 0.013483291651522039
Position 32172: 0.01297015432161324
Position 8617: 0.01229137758204817
Position 11745: 0.011939163577227624
Position 3120: 0.011926527673694568
Position 12446: 0.011358512691041017
Position 2650: 0.010945438847206156
Position 30795: 0.010399261255527223
Position 10907: 0.01020935936602722
Position 33143: 0.01018665881431666
Position 12361: 0.01009809524986845
Position 5689: 0.009054421576291157
Position 25156: 0.00817570058347616
Position 9652: 0.007447414469577111
Position 1920: 0.006788317189827156
Position 34971: 0.006421409811769783
Position 20824: 0.006331270889040017
Position 26390: 0.006070480435189335
Position 8563: 0.006025722763690312
Position 25513: 0.005854412893944818
Position 6108: 0.005785612399324068
Position 10861: 0.005701361593235365
Position 8603: 0.005255946155457479
Position 32282: 0.005191121780227277
Position 34326: 0.005105001962786349
Position 7021: 0.004396728780353275
Position 3457: 0.004367422546868267
Position 6673: 0.004317874168968889
Position 8559: 0.003893739151825625
Position 11808: 0.0037845865227341805
Position 26629: 0.0032785500165234084
Position 21508: 0.0031130870120557276
Position 29826: 0.0030289163571619315
Position 556: 0.0029292909067710846
Position 12484: 0.002839305893177476
Position 8404: 0.002660116151255369
Position 8094: 0.0022603752443345346
Position 29346: 0.0022318666345178227
Position 329: 0.002041605203981855
Position 8769: 0.0016694382299769321
Position 8621: 0.0016432805753022345
Position 8518: 0.0016089076759133484
Position 11404: 0.0014483170591416336
Position 8860: 0.001311854656419093
Position 28117: 0.0010912760237931562
Position 11939: 0.0010081297396676435
Position 8296: 0.0009832318698951995
Position 12406: 0.0009635716776454928
Position 8508: 0.000783240722671587
Position 12472: 0.0007621787165092512
Position 520: 0.0006658056614344351
Position 9486: 0.000649124553939334
Position 1633: 0.0006255080329806287
Position 922: 0.0006227052781375697
Position 26056: 0.0006050990837291892
Position 8003: 0.00048508738038348105
Position 28095: 0.00042462700811975943
Position 2242: 0.0004143649843206697
Position 5143: 0.000408697699106589
Position 22612: 0.00040358783652952735
Position 3990: 0.00038678464367784116
Position 13172: 0.00036877687821177166
Position 2204: 0.00036855683659386523
Position 5276: 0.00036475234819442976
Position 12702: 0.00023884095777692291
Position 9562: 0.00020726679703379205
Position 441: 0.00018143004526598627
Position 24214: 0.00016767739831505276
Position 42437: 0.00014488715425710387
