Gene = CDC73
index = 337
Annotated 5SS: [   315   3201   8227  13437  13573  16157  20050  25949  28366  30428
  81836  90084  90461 111138 114340 127855]
Annotated 3SS: [  3094   8156  13373  13519  16067  19832  25849  28286  30362  81777
  90047  90372 110975 114238 127712 128658]
SMsplice 5SS: [   315   3201   8227  13437  13573  25949  28366  30428  34977  90461
 111138 114340 127445 127855]
SMsplice 3SS: [  3094   8156  13373  13519  25849  28286  30362  34817  90372 110975
 114238 127102 127712 129565]
top_k =  500
Partition function (log Z): -42.07632306040793

Sorted 5' Splice Sites (High to Low Probability):
Position 8227: 0.9958149910285556
Position 315: 0.9833867416004627
Position 30428: 0.9739574381866872
Position 3201: 0.9728507091857883
Position 25949: 0.9719510814451234
Position 13573: 0.9365818292593163
Position 13437: 0.8981463938154034
Position 34977: 0.8412689583925169
Position 19733: 0.6872248111250641
Position 16157: 0.6862929877239592
Position 20050: 0.6287158594452888
Position 28443: 0.5470797099640773
Position 32212: 0.30206180671146493
Position 19126: 0.23646152647536664
Position 12093: 0.18437285622569363
Position 8540: 0.1778015824930231
Position 35324: 0.16785353915754211
Position 39174: 0.14098239017303824
Position 19341: 0.09582680773414809
Position 41357: 0.08706598572946771
Position 10023: 0.07785525553930109
Position 16501: 0.06984867190923516
Position 13151: 0.06178683155252903
Position 32461: 0.06145482084514451
Position 10768: 0.05475688276674622
Position 941: 0.048432988678292564
Position 15973: 0.04658347856635036
Position 9955: 0.04557959755624496
Position 15985: 0.045492242707998315
Position 35045: 0.03769989557605076
Position 27411: 0.0332088392937158
Position 2817: 0.03283489228737002
Position 16181: 0.02910619951735126
Position 32501: 0.025799732349533675
Position 26215: 0.021593868848640667
Position 7393: 0.018069771063651856
Position 3828: 0.01804491945292686
Position 6190: 0.017945078127230358
Position 6122: 0.017923526745535316
Position 35329: 0.01606287845008815
Position 36990: 0.014497680626760684
Position 26183: 0.013663164646771786
Position 545: 0.01303571953632396
Position 30474: 0.011007310894831876
Position 4411: 0.009245000108112005
Position 476: 0.008035907032275033
Position 31853: 0.007861180423880242
Position 1979: 0.007229054964157459
Position 4912: 0.006376658773229925
Position 2800: 0.0063473844464989404
Position 34471: 0.006070389850932232
Position 36810: 0.005858971285105202
Position 7257: 0.00395116241221178
Position 912: 0.0038458592443292483
Position 12885: 0.0034923872512989985
Position 4403: 0.0034267879476699284
Position 2502: 0.0031191587568361167
Position 4906: 0.0021347549951376285
Position 5374: 0.0020254990522780444
Position 2855: 0.0019301373959620166
Position 8218: 0.0017766796162249276
Position 889: 0.0016328341475010703
Position 7124: 0.0015537545064604613
Position 3863: 0.00152522045203815
Position 4455: 0.0014499545553356146
Position 2409: 0.0014255682252436335
Position 10181: 0.0013954292950096095
Position 4971: 0.0013834859794786265
Position 8231: 0.0012318909251337635
Position 9357: 0.001210209173823965
Position 2872: 0.001195897428233616
Position 2401: 0.0011052422960370078
Position 289: 0.0009108033203668628
Position 241: 0.0007595252678388351
Position 590: 0.000712440089145101
Position 5199: 0.0006437085729242803
Position 851: 0.0006338354313535229
Position 874: 0.0005814510453604744
Position 2564: 0.0005120986997473947
Position 2652: 0.0004929803422658196
Position 2486: 0.0004917211168493618
Position 618: 0.0004811433691705733
Position 1205: 0.0004643899337553435
Position 7076: 0.0004619472000663688
Position 4134: 0.0004194148354374155
Position 1757: 0.0003423206766589814
Position 1515: 0.0003263992939128652
Position 5476: 0.00029574836030654564
Position 3769: 0.0002839458316772649
Position 3396: 0.0002638798198377327
Position 3773: 0.00024155310210126094
Position 903: 0.00022395306313654999
Position 70: 0.00020888926040943216
Position 11817: 0.00020459911142131979
Position 4583: 0.000184472729487746
Position 3922: 0.00016416185191692407
Position 4437: 0.00016323675688644803
Position 829: 0.00016303099580569432
Position 1490: 0.0001519304878638378
Position 667: 0.0001299447338523604
Position 256: 0.00012277983813488403
Position 586: 9.557394779599577e-05
Position 1209: 9.402277160199735e-05
Position 791: 8.699050108939176e-05
Position 2254: 8.633618858123797e-05
Position 1891: 8.078255361126599e-05
Position 2680: 7.370157920096634e-05
Position 899: 7.029560770933658e-05
Position 9636: 3.80348518843681e-05
Position 8225: 1.0347131454602652e-05
Position 319: 6.644852911732416e-06
Position 643: 4.19859694098617e-06
Position 51: 2.281243775163149e-06
Position 4016: 1.898336766087755e-06
Position 4684: 1.7827622776786514e-06
Position 572: 1.4450723428090041e-06
Position 238: 8.141845935194516e-07
Position 213: 8.005920588497696e-07
Position 725: 6.680018053258058e-07
Position 4506: 4.910609074322206e-07
Position 356: 3.400878235015467e-07
Position 343: 3.0387398053076786e-07
Position 307: 2.8755486359440766e-07
Position 270: 2.864318011360949e-07
Position 304: 5.199799343045289e-08
Position 8735: 4.105095564747494e-08
Position 990: 2.6303523669694032e-08
Position 332: 2.614533807701374e-08
Position 9001: 2.3076008181116903e-08
Position 66: 2.196174676514021e-08
Position 785: 2.1732868041228956e-08
Position 35: 1.844467433639969e-08
Position 8646: 1.7383467839412775e-08
Position 947: 1.3168266333051963e-08
Position 193: 9.523767895593417e-09
Position 8740: 2.7414161555549395e-09
Position 11: 7.36804784647446e-10
Position 55: 6.279342219948106e-10
Position 507: 3.507685799875502e-10
Position 550: 2.899812595615867e-10
Position 398: 2.8706946736784185e-10
Position 427: 2.039702125854521e-10
Position 443: 4.438753077915534e-11
Position 74: 2.3217731131736714e-11
Position 425: 1.5934826961955677e-11
Position 32: 9.232978666473367e-12
Position 609: 5.151106984063477e-14
Position 607: 4.1022676950764524e-14
Position 202: 8.744258139165074e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 8156: 0.9956364579896522
Position 30362: 0.9851467116769411
Position 25849: 0.9719510814451251
Position 3094: 0.9675578165650172
Position 13519: 0.9157424765979962
Position 34817: 0.8931627527054378
Position 19514: 0.6806620263088627
Position 13373: 0.6784188378265307
Position 28286: 0.5473060861961108
Position 16067: 0.4995468557628717
Position 19832: 0.49185583221890067
Position 39105: 0.3150555374441057
Position 32104: 0.30232346601846033
Position 42222: 0.2688720521375077
Position 19055: 0.21824390920730052
Position 36693: 0.1990858020392777
Position 13080: 0.19846948426940278
Position 16024: 0.1534410890993581
Position 41195: 0.14967535075110705
Position 39284: 0.13657639656736864
Position 35214: 0.12543571954182064
Position 11914: 0.12365692774416753
Position 8378: 0.1211677834909348
Position 19214: 0.08705418790588201
Position 13232: 0.08596402752267213
Position 15789: 0.0635170993322305
Position 32380: 0.059120011775033565
Position 19846: 0.04915086263057067
Position 8448: 0.04646070086493244
Position 15919: 0.04637503814389428
Position 19950: 0.044014799545861266
Position 9951: 0.0438114983454499
Position 16054: 0.03971419839045667
Position 716: 0.038744656575708365
Position 37023: 0.03856052859870267
Position 2726: 0.03607812531270265
Position 26071: 0.03534089861597402
Position 16398: 0.03471446403183347
Position 27212: 0.03320883929371582
Position 19686: 0.03151446756091683
Position 12002: 0.030333407570652463
Position 9887: 0.02913586806990673
Position 10480: 0.02781626599883017
Position 35267: 0.0242424970253798
Position 19034: 0.02371534082121232
Position 34853: 0.022916620803969084
Position 9753: 0.021658670316211073
Position 6035: 0.020755598818401742
Position 16286: 0.02001677843494876
Position 41781: 0.01970701539807336
Position 35116: 0.019011489962211282
Position 19791: 0.01874683438384976
Position 32343: 0.018511549515955038
Position 12026: 0.01761327769753749
Position 13341: 0.017359806612656615
Position 9861: 0.01614483391293897
Position 37220: 0.01586639918237088
Position 3584: 0.014345763099497127
Position 38762: 0.013232155292745091
Position 4313: 0.012678204311391965
Position 38658: 0.012566853940162926
Position 32401: 0.011037824488319338
Position 10721: 0.010239875760653968
Position 35101: 0.010007240882681458
Position 9792: 0.009675938920542387
Position 11952: 0.009030531078844845
Position 4763: 0.008424762715939095
Position 7296: 0.008214843792956044
Position 803: 0.008058061176710526
Position 36612: 0.0072190513953569405
Position 31719: 0.007118350205946623
Position 8408: 0.007081412739281041
Position 16444: 0.007042882792227588
Position 6911: 0.007011184675082978
Position 10660: 0.0068145445337331875
Position 34298: 0.006070389850932232
Position 41580: 0.006046263541804762
Position 16492: 0.00544356887029645
Position 1844: 0.00516213413020086
Position 15876: 0.004880656710372555
Position 10688: 0.004815674638818562
Position 7299: 0.0040653552894147115
Position 37886: 0.003994112430240204
Position 474: 0.003971628901702248
Position 6049: 0.0037911953996996616
Position 5794: 0.0034964630794389975
Position 12810: 0.0034923872512989834
Position 37374: 0.00340187974310867
Position 7378: 0.003367149678939905
Position 36217: 0.0033172960696111883
Position 5955: 0.0032599821782175967
Position 5958: 0.0030813837874229108
Position 2987: 0.0030508025760638763
Position 454: 0.0030363478502209544
Position 11719: 0.002981589690015868
Position 19246: 0.0028400984579758826
Position 459: 0.002726355483652857
Position 31460: 0.0026954692259907663
Position 16344: 0.002610287848840613
Position 675: 0.002539841886971188
Position 2754: 0.0023466519322913014
Position 30787: 0.002346150347391048
Position 35306: 0.0023253420501214094
Position 5307: 0.0023212474125845883
Position 35804: 0.0023069650999776935
Position 3580: 0.0021843874614066406
Position 37844: 0.002149723474792975
Position 10640: 0.002113143097328086
Position 2300: 0.0020354570520634933
Position 31688: 0.0018631895639382758
Position 4729: 0.0018522536446673365
Position 2261: 0.0017744581892883617
Position 8496: 0.0016198025383916564
Position 9954: 0.0016147784456924316
Position 2757: 0.0015857765554318471
Position 10618: 0.0015469487255124288
Position 2563: 0.0015142881729235604
Position 2338: 0.0014996758265974721
Position 4335: 0.0014163712716817628
Position 37144: 0.0014143107288258447
Position 3455: 0.0014005207226852855
Position 35465: 0.0013979885014104832
Position 9932: 0.0013494205552348796
Position 10072: 0.0013103453300403176
Position 35496: 0.0012087045885329313
Position 7992: 0.00120463821524122
Position 35350: 0.001150128598725148
Position 589: 0.0010922836600065144
Position 3011: 0.0009620468915601247
Position 11811: 0.0009617215558967527
Position 829: 0.0009544893502515143
Position 2380: 0.0009357064807409866
Position 8179: 0.0008217993908292258
Position 1668: 0.0008101940753351705
Position 32844: 0.000794645088916819
Position 7191: 0.0007549885775054455
Position 8529: 0.0007502984660189052
Position 10559: 0.000747325940977808
Position 8182: 0.0007092937074665867
Position 10724: 0.0006631040708920391
Position 3769: 0.0006581892222123918
Position 439: 0.0006301403198143553
Position 1106: 0.0006279801421517093
Position 7005: 0.0006231131684913246
Position 2638: 0.0006170699821657899
Position 33337: 0.0005957368224969444
Position 8105: 0.0005778337870973502
Position 1753: 0.0005643545801165117
Position 13471: 0.00056049909644155
Position 6145: 0.0005268228878595927
Position 6120: 0.0005097199374978577
Position 8059: 0.0004836283214849544
Position 3605: 0.0004804355261419104
Position 572: 0.0004752568790993984
Position 5830: 0.0004474387842273365
Position 2680: 0.00043637868925099917
Position 18896: 0.0004354803681570343
Position 31791: 0.00040709961992951415
Position 3428: 0.0003865075387273015
Position 3038: 0.0003793897103884289
Position 3772: 0.0003701616412786638
Position 2964: 0.00034474604256815033
Position 833: 0.00034396899862626615
Position 3480: 0.00033028880852178184
Position 31407: 0.0003225721699048326
Position 35647: 0.00031439350674234144
Position 2656: 0.0003019926944402273
Position 9137: 0.00030193516039858474
Position 9202: 0.0002947519618269225
Position 1884: 0.00028539643636701586
Position 3291: 0.00026122035399632384
Position 5139: 0.00026107000100729236
Position 863: 0.0002608132180268942
Position 1621: 0.0002343064001864676
Position 4295: 0.0002297957811094377
Position 2154: 0.0002280216126998355
Position 1818: 0.00021162014022585874
Position 1255: 0.00020418500654341732
Position 586: 0.00019610981652077886
Position 806: 0.00018474401449741567
Position 2677: 0.0001783130696753207
Position 9230: 0.0001655160755817533
Position 3995: 0.00015892191795384886
Position 9000: 0.00015622765831519838
Position 35020: 0.00014561067579301883
Position 2151: 0.00014430927522588005
Position 4248: 0.00014399381120408955
Position 4012: 0.00014246694978275302
Position 1870: 0.0001369299815789693
Position 1649: 0.00012859516284228454
Position 30624: 0.00012761370056980632
Position 30947: 0.00012398579987008603
Position 3056: 0.0001233169815933604
Position 3916: 0.00011587138664406575
Position 9273: 0.00011515196791647982
Position 2696: 0.000114385807057709
Position 9828: 0.00011280449617516388
Position 9085: 0.0001027849416832192
Position 3792: 0.00010200962121782962
Position 31366: 9.562432585218598e-05
Position 8004: 9.47825143114589e-05
Position 642: 8.60214858359494e-05
Position 1420: 7.76489752685992e-05
Position 9244: 7.384290261770688e-05
Position 2382: 7.144304593812029e-05
Position 30807: 6.957370622122586e-05
Position 2732: 6.951400660858676e-05
Position 1890: 5.8030878829216314e-05
Position 456: 5.712104955655994e-05
Position 1386: 5.392998849462023e-05
Position 1329: 4.9703859339408946e-05
Position 808: 4.487110770905228e-05
Position 2619: 4.188483563082505e-05
Position 884: 4.1560541424720746e-05
Position 1915: 4.142817311147677e-05
Position 30783: 3.352212648432972e-05
Position 532: 3.347496213470771e-05
Position 2444: 2.7471790668826864e-05
Position 2091: 2.358201007179942e-05
Position 9542: 2.331688158781657e-05
Position 1473: 2.294372639995793e-05
Position 924: 2.196917394965051e-05
Position 16447: 2.0689931088213794e-05
Position 602: 1.9960474239865492e-05
Position 1853: 1.909712133943274e-05
Position 813: 1.8196936772873228e-05
Position 8014: 1.782885207526503e-05
Position 9455: 1.5057430689958788e-05
Position 843: 1.4518960606973473e-05
Position 26214: 1.3153243093843355e-05
Position 529: 1.3002479906599762e-05
Position 3065: 1.0815829578427104e-05
Position 9636: 1.0777562035081246e-05
Position 8299: 7.960793088171052e-06
Position 3198: 5.7161538839216465e-06
Position 2949: 4.803848895888869e-06
Position 9408: 4.581231219799795e-06
Position 20907: 2.8126670477254386e-06
Position 3016: 1.7099195288765894e-06
Position 3961: 1.5819684851924997e-06
Position 3883: 1.3539475141259848e-06
Position 20145: 1.3400658251772598e-06
Position 8456: 1.3100915963874235e-06
Position 4406: 1.179000368513212e-06
Position 3312: 1.0834898836980285e-06
Position 3336: 9.827629426910298e-07
Position 4572: 9.533659243550101e-07
Position 4267: 9.144895445439481e-07
Position 22489: 7.69976850714468e-07
Position 3266: 7.45999341556215e-07
Position 462: 6.588663411995795e-07
Position 4956: 5.219591567501913e-07
Position 443: 5.212310876537979e-07
Position 4035: 5.092953887693196e-07
Position 3661: 5.068718072428569e-07
Position 3678: 5.043695237276366e-07
Position 480: 4.503635382156093e-07
Position 213: 4.3210145014604434e-07
Position 9702: 4.257447152938132e-07
Position 3702: 3.6625610766027755e-07
Position 4205: 3.1388945218305423e-07
Position 3939: 2.9313546569524936e-07
Position 607: 2.5767696944830815e-07
Position 2804: 2.507436525522958e-07
Position 865: 2.2077614402905284e-07
Position 1160: 2.1373731532617564e-07
Position 874: 1.8483633294025995e-07
Position 3508: 1.628864923264525e-07
Position 370: 1.36829849274196e-07
Position 200: 1.3469056903455134e-07
Position 502: 1.093503563237781e-07
Position 159: 9.655157009183255e-08
Position 507: 6.81858794578565e-08
Position 3322: 6.329559900109764e-08
Position 183: 5.457867043761839e-08
Position 168: 4.241443368795067e-08
Position 539: 4.08217595133494e-08
Position 340: 3.9832610253315015e-08
Position 1789: 3.600015495173468e-08
Position 1312: 3.598450243384548e-08
Position 1857: 3.511413949840767e-08
Position 14164: 3.405051973067535e-08
Position 319: 2.6639377805203174e-08
Position 1231: 2.4629979977470594e-08
Position 8685: 2.3419247495932443e-08
Position 973: 2.0787353921909862e-08
Position 1112: 1.9929336888150104e-08
Position 488: 1.7988737152926656e-08
Position 349: 1.71615261078007e-08
Position 225: 1.71134645388894e-08
Position 14735: 1.533296178258804e-08
Position 1062: 1.4806661849632133e-08
Position 485: 1.4640078250439e-08
Position 626: 1.3372288410561834e-08
Position 228: 1.132879016787001e-08
Position 8905: 9.11024317935196e-09
Position 144: 7.639537974729426e-09
Position 8837: 6.97290848454391e-09
Position 8804: 4.8749562777200605e-09
Position 231: 3.947089562914524e-09
Position 173: 1.8209524955659488e-09
Position 652: 1.70396413901366e-09
Position 246: 1.5855497198569269e-09
Position 1487: 1.5845987652811211e-09
Position 1391: 1.5693289852683425e-09
Position 2822: 1.4984966887585379e-09
Position 285: 1.2901928667622307e-09
Position 961: 8.822113120532446e-10
Position 270: 7.725810142187909e-10
Position 655: 7.632680724902716e-10
Position 544: 7.578015748717723e-10
Position 888: 5.978144133426256e-10
Position 937: 5.483646974753361e-10
Position 496: 4.918457599308704e-10
Position 354: 3.6417952469384555e-10
Position 132: 2.5416658666838633e-10
Position 256: 2.24686878687401e-10
Position 8635: 2.1738601309978756e-10
Position 250: 1.9811119468096442e-10
Position 234: 1.7226842680676975e-10
Position 294: 1.439023589546062e-10
Position 504: 1.6423839484598084e-11
