Gene = IL5
index = 696
Annotated 5SS: [ 188  429 1508]
Annotated 3SS: [ 395 1378 1612]
SMsplice 5SS: [ 188 1508]
SMsplice 3SS: [1378 1612]
top_k =  500
Partition function (log Z): -4.178834302130969

Sorted 5' Splice Sites (High to Low Probability):
Position 1508: 0.8999909556150901
Position 188: 0.8171362719552427
Position 429: 0.36032740302853594
Position 709: 0.18487012589395954
Position 1293: 0.04330302440376579
Position 1768: 0.03278307407780989
Position 229: 0.030314569417398157
Position 1722: 0.02563170558449465
Position 1707: 0.017753938935929164
Position 1178: 0.004107348891182443
Position 470: 0.003809384206799002
Position 1256: 0.0029144515526401036
Position 1833: 0.002637227581031767
Position 94: 0.00225651136763267
Position 1446: 0.0014206245411860702
Position 1679: 0.0013421592378400247
Position 702: 0.0009924472225421388
Position 1809: 0.0008102861582448026
Position 216: 0.0006935946662348357
Position 1791: 0.0005181578432314209
Position 491: 0.000494543719606345
Position 131: 0.0004519985590180157
Position 1640: 0.00033029575510953873
Position 357: 0.00024807201682328664
Position 123: 0.0001622921803339024
Position 221: 0.0001495531810082155
Position 766: 0.00014558774754906605
Position 1273: 0.00013421857245908396
Position 417: 0.0001304857635432441
Position 212: 0.0001188745652924062
Position 449: 8.729944892197755e-05
Position 1128: 6.559341813797555e-05
Position 921: 3.053723008508787e-05
Position 886: 2.8688554225919604e-05
Position 92: 1.0154692411109666e-05
Position 1693: 9.955004155530323e-06
Position 1677: 9.95452300323805e-06
Position 344: 4.41919574629151e-06
Position 308: 4.083152650497973e-06
Position 433: 3.4738609119918727e-06
Position 364: 2.9223480744111566e-06
Position 66: 2.4446911158293623e-06
Position 300: 1.5346253123062048e-06
Position 719: 1.368013099352017e-06
Position 245: 1.3575297680233018e-06
Position 806: 1.2475559342234873e-06
Position 641: 1.1699127039068657e-06
Position 376: 1.0627907420497857e-06
Position 633: 1.035390132821785e-06
Position 239: 8.547906642348601e-07
Position 560: 7.704383363684463e-07
Position 554: 5.616138171846223e-07
Position 548: 3.803389028524472e-07
Position 564: 3.772290221528501e-07
Position 270: 3.488939860645714e-09
Position 33: 2.203698355373247e-09
Position 359: 1.062017724696877e-11
Position 337: 1.6240275029922603e-12
Position 411: 7.227316796070509e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1612: 0.965481482970031
Position 1378: 0.8247512153307478
Position 395: 0.15726469781255434
Position 1895: 0.09339634925258093
Position 601: 0.06882111273161089
Position 1140: 0.06511661864788527
Position 645: 0.058389935887555144
Position 1309: 0.045356991630720996
Position 284: 0.036905831710719136
Position 263: 0.026071322912542327
Position 344: 0.014184621325131576
Position 326: 0.012777461739195048
Position 1293: 0.012101180788812907
Position 624: 0.0076568086460819754
Position 598: 0.006941753155708248
Position 1408: 0.005741636757265122
Position 616: 0.0050254308386371675
Position 300: 0.0038452291984523894
Position 1732: 0.0037900486798524654
Position 659: 0.0031012983280885747
Position 1397: 0.0023736054287123477
Position 1865: 0.0020180561825718897
Position 488: 0.0019906162807216085
Position 1573: 0.001980632507849041
Position 1037: 0.0014849265373586677
Position 1618: 0.001228206835690685
Position 265: 0.0011627008672740156
Position 1926: 0.0010456979889900402
Position 1075: 0.0010309247757110528
Position 1486: 0.0008921760945828899
Position 1415: 0.000497208379012589
Position 2068: 0.0004728551382509003
Position 1991: 0.0004266142718460675
Position 502: 0.00038801970657002696
Position 1869: 0.00036723111070193203
Position 580: 0.0002851425938802685
Position 685: 0.0002640172124051756
Position 1655: 0.0002340973455960004
Position 1256: 0.00016952949666738435
Position 449: 0.00014802649597614077
Position 1809: 0.00014773374081175172
Position 688: 0.00014246714035513378
Position 794: 0.00012490658791612088
Position 1845: 9.54692846708411e-05
Position 1825: 9.331108829131376e-05
Position 2025: 8.409388189689413e-05
Position 1168: 6.472734591378575e-05
Position 2010: 4.350165631754565e-05
Position 212: 4.18241609178294e-05
Position 1165: 3.278087142812594e-05
Position 1902: 3.0978441216212194e-05
Position 1768: 3.0826144707356143e-05
Position 661: 3.070608822981295e-05
Position 1632: 3.0000108886463903e-05
Position 292: 1.8306687505643765e-05
Position 933: 1.5857190203769128e-05
Position 433: 1.233912138291239e-05
Position 1458: 1.1592347826572119e-05
Position 672: 8.451898804632313e-06
Position 730: 4.65553668427369e-06
Position 403: 3.945145612626045e-06
Position 179: 4.963048086726921e-07
Position 470: 6.397756755574767e-08
Position 1087: 6.032018663933283e-08
Position 228: 1.8203774777767675e-08
Position 221: 3.840227340063604e-09
Position 1197: 3.6247849307760094e-09
Position 187: 1.7023187843913055e-09
Position 110: 2.0015819480986603e-10
Position 702: 5.6242525313095586e-11
Position 137: 1.6420873678432743e-13
Position 139: 8.241702659393122e-15
