Gene = ABTB1
index = 6
Annotated 5SS: [ 142 1514 1661 3175 3492 3642 4144 4347 4624 4904 7246]
Annotated 3SS: [1450 1604 3029 3331 3595 4026 4227 4524 4735 7044 7328]
SMsplice 5SS: [ 142 1514 1661 3175 3492 3661 4144 4347 4624 4904 7246]
SMsplice 3SS: [1404 1604 3029 3331 3595 4026 4227 4524 4755 7044 7328]
top_k =  500
Partition function (log Z): 23.40608342476603

Sorted 5' Splice Sites (High to Low Probability):
Position 4347: 0.9905673627864012
Position 3492: 0.9619323115115761
Position 3175: 0.9619279029286268
Position 4624: 0.953060315250692
Position 142: 0.9230706950059809
Position 1514: 0.9190398241269527
Position 4904: 0.8965324654287558
Position 7246: 0.8262568136277818
Position 1661: 0.5954802405051466
Position 4144: 0.5524870278227783
Position 6365: 0.4719984742167059
Position 3661: 0.42429501174822876
Position 3642: 0.34284677029996974
Position 5184: 0.23934751154067088
Position 4131: 0.23583696453750588
Position 2812: 0.20479666377038205
Position 444: 0.18091724027288936
Position 2816: 0.1455916450356981
Position 5567: 0.13921578500094553
Position 1709: 0.1313623260237883
Position 5295: 0.12616283107892073
Position 6642: 0.11392666364698245
Position 5333: 0.10181486009137153
Position 3709: 0.10015288391986643
Position 3947: 0.09720894997083095
Position 1687: 0.09645686995756853
Position 6515: 0.0933892719964529
Position 2239: 0.08819983923216598
Position 2832: 0.08398201588254482
Position 1689: 0.07696794448654548
Position 4121: 0.06716329770901937
Position 369: 0.06036675307517229
Position 1479: 0.05394032851803338
Position 7522: 0.05364319716425484
Position 5468: 0.048033529613355684
Position 7234: 0.04663526518574137
Position 7159: 0.045764060530304504
Position 6511: 0.04516994697593194
Position 2820: 0.0321869905330667
Position 4176: 0.03138355544241984
Position 1693: 0.028443365636732047
Position 4155: 0.02840724582216404
Position 7449: 0.027740460766882382
Position 5348: 0.02760016376867834
Position 3939: 0.027255104322918416
Position 4885: 0.02529276893296011
Position 168: 0.02460847157306729
Position 7163: 0.021218250781579198
Position 2007: 0.02095479010700738
Position 1731: 0.020027083776904524
Position 3222: 0.018872470439478903
Position 4053: 0.017181077563128637
Position 484: 0.016642204688549565
Position 2550: 0.014079726649145174
Position 7531: 0.013797015695009438
Position 5661: 0.013190135032294124
Position 6254: 0.012788417469328451
Position 5188: 0.012365924778781802
Position 5069: 0.01170267711287788
Position 1715: 0.011669980254376988
Position 2953: 0.010725675954126426
Position 5289: 0.0066409660531877475
Position 1485: 0.006562792757444908
Position 1451: 0.00651114170127275
Position 3208: 0.006164218816842825
Position 2904: 0.00601896092383899
Position 6740: 0.005965538683997833
Position 4982: 0.0052813771540437225
Position 1639: 0.005223134981344575
Position 3780: 0.0047409297935842145
Position 3908: 0.004635871244574771
Position 137: 0.004561074480561909
Position 900: 0.003923399819792941
Position 4362: 0.003855886943601084
Position 1707: 0.003795142778286524
Position 1174: 0.0037689790886942316
Position 3125: 0.003555181423803294
Position 6505: 0.003432021578664436
Position 610: 0.0031827606992841173
Position 1496: 0.003086505116710116
Position 5376: 0.0030334238665322226
Position 1533: 0.0028827771342109596
Position 2042: 0.0028428987736740952
Position 1312: 0.002782862791619
Position 7589: 0.002490178083725864
Position 1808: 0.0021045316267659423
Position 1123: 0.002001184636410392
Position 3418: 0.0019659235689804596
Position 1697: 0.001945456662662956
Position 3654: 0.0019270346729856438
Position 2617: 0.0017726820687166255
Position 177: 0.0017021679215718543
Position 409: 0.0016929342765282466
Position 7264: 0.001549177800486325
Position 4139: 0.0014053421970835383
Position 4063: 0.001394340912129568
Position 3060: 0.0013752850830562485
Position 999: 0.0013695027024755975
Position 69: 0.0012899924332564676
Position 128: 0.0012658284898013567
Position 5139: 0.0011423388889689056
