Gene = GPR160
index = 617
Annotated 5SS: [  287  1115 41969]
Annotated 3SS: [  985 41844 45975]
SMsplice 5SS: [  287  1115  8958 22040 26005 29655]
SMsplice 3SS: [  985  8877 21926 25893 29566 45975]
top_k =  500
Partition function (log Z): -23.954881133774347

Sorted 5' Splice Sites (High to Low Probability):
Position 1115: 0.9786942871801735
Position 287: 0.9232482957376841
Position 8958: 0.6758078728446334
Position 11976: 0.29910693979979985
Position 13076: 0.16011097639096786
Position 881: 0.13229213697902795
Position 1443: 0.055824001090662725
Position 3197: 0.04165289181345034
Position 4074: 0.030319724392274375
Position 542: 0.02780489946456375
Position 9361: 0.024416596838257875
Position 3021: 0.021963665903057556
Position 9513: 0.018710346091778768
Position 9284: 0.017720924167696515
Position 1060: 0.016532656827784722
Position 6057: 0.014538804121216206
Position 11052: 0.014242425499900568
Position 705: 0.00990754961265005
Position 2389: 0.009164284253794702
Position 5531: 0.007171040754302985
Position 303: 0.006353006101968967
Position 3182: 0.0060715624696924975
Position 7782: 0.0051407817146110505
Position 739: 0.0039909173807694915
Position 10072: 0.0034316921147521905
Position 553: 0.0021695938726324147
Position 549: 0.0019156397132450665
Position 103: 0.0015334571031062085
Position 46: 0.0013207997809716516
Position 2514: 0.0012231469686644725
Position 655: 0.0012063904276946112
Position 76: 0.000845503944028938
Position 4351: 0.0007277285877172612
Position 6664: 0.0006847894112090848
Position 241: 0.0006719824340133309
Position 291: 0.0006680679099074052
Position 1549: 0.0005476412036949974
Position 114: 0.0004729757038522932
Position 358: 0.00044731295512495954
Position 32: 0.00043149897018249564
Position 2590: 0.0003252250712278691
Position 568: 0.0002494320336383519
Position 2601: 0.0002434272115459833
Position 8886: 0.00018532635255832808
Position 670: 0.00015045271034227125
Position 7237: 0.00014070443361777733
Position 7806: 0.00013693188552222339
Position 3117: 0.0001251610253342664
Position 2984: 0.00011631450621077303
Position 2763: 9.36113468327803e-05
Position 1567: 6.643094735181257e-05
Position 392: 6.336804454887004e-05
Position 3159: 5.905228654300978e-05
Position 3310: 5.443742570337711e-05
Position 885: 3.995053300980119e-05
Position 875: 1.4720365361721622e-05
Position 243: 9.355271108049727e-06
Position 743: 8.539241300958761e-06
Position 1224: 4.462271184657685e-06
Position 668: 3.73128304012015e-06
Position 986: 1.2720570443601746e-06
Position 53: 1.181917589541223e-06
Position 1108: 1.0478878457487723e-06
Position 9: 7.708778395728602e-07
Position 5096: 7.388747065844605e-07
Position 546: 5.264151118903626e-07
Position 2238: 3.224554508288105e-07
Position 448: 2.929667058460321e-07
Position 2099: 1.5027246296285667e-07
Position 2255: 1.4683600000440942e-07
Position 1504: 7.092716332617442e-08
Position 125: 6.095724194856953e-08
Position 1722: 5.475874061393331e-08
Position 1684: 4.987617286025104e-08
Position 217: 2.1423287015477828e-08
Position 1882: 1.709606563923443e-08
Position 334: 3.1382314468984754e-09
Position 1350: 3.0566255021453544e-09
