Gene = ZC3H11A
index = 1593
Annotated 5SS: [  124   931  5958  7346 21454 23019 32752 33984 34226 34533 36101 38183
 42394 44704 52017 52737 54356 55011 55454]
Annotated 3SS: [  621  5903  6980 21254 22898 32627 33779 34108 34451 35989 38119 42294
 44634 51512 52659 54039 54843 55385 56469]
SMsplice 5SS: [  105   931 21454 23019 32752 33984 34226 34533 36101 38183 42394 44704
 52017 52737 55011 55454]
SMsplice 3SS: [  779 21254 22898 32627 33779 34108 34451 35989 38119 42294 44634 51828
 52659 54843 55385 56469]
top_k =  500
Partition function (log Z): -26.339125669755372

Sorted 5' Splice Sites (High to Low Probability):
Position 105: 0.9131357230416361
Position 931: 0.5771165438256929
Position 7346: 0.4708980853974842
Position 6656: 0.45267677814404267
Position 4052: 0.19201891108591362
Position 1762: 0.17731693625450673
Position 937: 0.12862265518795438
Position 5958: 0.11696877994429965
Position 826: 0.0891457998692815
Position 100: 0.049037648176334714
Position 124: 0.0367467564264472
Position 10097: 0.035396254932421434
Position 945: 0.03517507197502019
Position 10225: 0.03311355269219867
Position 6575: 0.023929007586605662
Position 684: 0.02257085196817995
Position 1034: 0.021628847069543298
Position 629: 0.020452100562309297
Position 941: 0.020070771863785697
Position 3437: 0.017053675104344607
Position 544: 0.01700628422548085
Position 5786: 0.013883003460800633
Position 4246: 0.011378055515158527
Position 9879: 0.010797927181602364
Position 6174: 0.009711267478248324
Position 2051: 0.008894716825295584
Position 8078: 0.007931165737002319
Position 11784: 0.0077455615034934516
Position 3985: 0.006608886377114306
Position 3860: 0.005710692511857792
Position 7756: 0.005611434987228571
Position 8834: 0.004877080644261476
Position 1826: 0.004501549884722588
Position 5969: 0.003954014784183519
Position 2108: 0.0035644476889808733
Position 5711: 0.0023804525368184867
Position 2342: 0.0023774037246830733
Position 4205: 0.0020344998532469535
Position 4493: 0.001952448093332523
Position 1858: 0.0017508701884503906
Position 7869: 0.0016876135862259225
Position 535: 0.0005619893636945227
Position 3414: 0.0004333928532742396
Position 266: 0.00040376521126413666
Position 1447: 0.00022841764643072898
Position 172: 0.00018190302984473275
Position 110: 0.00011368807728521601
Position 1198: 8.617149728478923e-05
Position 3156: 6.365132607997227e-05
Position 293: 6.346700715908011e-05
Position 785: 3.872821268164251e-05
Position 479: 3.0352149136787843e-05
Position 623: 1.6522930636870317e-05
Position 1771: 1.5270098466698558e-05
Position 793: 1.2130550863192837e-05
Position 153: 1.2003406278161535e-05
Position 81: 1.1733134092729499e-05
Position 776: 9.843730575477619e-06
Position 1801: 5.673925344332009e-06
Position 435: 4.474763435819446e-06
Position 433: 3.311854117374246e-06
Position 582: 2.492744281499098e-06
Position 877: 1.7337183561428207e-06
Position 93: 1.528889733225672e-06
Position 91: 1.4386418799930164e-06
Position 240: 5.29437231365952e-07
Position 737: 3.5291242180639294e-07
Position 643: 3.3307869969592646e-07
Position 220: 6.011110750810712e-08
Position 116: 4.814011569033595e-08
Position 743: 2.3679015441144273e-08
Position 368: 1.133159022455742e-08
Position 65: 6.18381612988914e-10
Position 10: 3.450645868770031e-10
Position 193: 1.9023094997666126e-12
Position 136: 1.8175007689799503e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 779: 0.7610273519421331
Position 6897: 0.7043604919776615
Position 6452: 0.433741665753606
Position 5903: 0.16117769012862135
Position 11659: 0.1606909571655025
Position 10013: 0.13925655761770775
Position 1613: 0.11247754642463825
Position 7565: 0.10079099886320168
Position 8505: 0.09311596623668762
Position 7285: 0.08641628554049537
Position 4023: 0.07961649389422916
Position 3894: 0.07613318711358007
Position 621: 0.06873109768189581
Position 1684: 0.05477389992726338
Position 9496: 0.049345481637911644
Position 10116: 0.048608266647145675
Position 13076: 0.045371177791038275
Position 6410: 0.04426012673918688
Position 735: 0.044053702058581584
Position 404: 0.042516363284418025
Position 3701: 0.034725995244251774
Position 3930: 0.032398650230255836
Position 7957: 0.020608564297833563
Position 10269: 0.020026436376183402
Position 3268: 0.019086294397396283
Position 5615: 0.01782488531915528
Position 1023: 0.010549152072725694
Position 10651: 0.009719304330363002
Position 1901: 0.009187783137488382
Position 1963: 0.00846071454616587
Position 7540: 0.00765101845030039
Position 6856: 0.007536989318820619
Position 1446: 0.007152433895046165
Position 9096: 0.006465627089910199
Position 1747: 0.005900828257849947
Position 870: 0.005593077186247341
Position 6386: 0.0046717866619775976
Position 662: 0.004306077808523245
Position 4162: 0.003526508600952503
Position 4444: 0.0032508139287579104
Position 4181: 0.003016053199186026
Position 3010: 0.0025321507983109056
Position 4638: 0.002514452657269476
Position 2283: 0.002153009902030019
Position 7615: 0.002080506022079525
Position 10037: 0.002008331491005147
Position 1655: 0.0014910607568630178
Position 1486: 0.0012614411390891908
Position 3436: 0.0011543425542898484
Position 8501: 0.0009439406495672717
Position 2158: 0.0006405169838547933
Position 3527: 0.00044988704843097613
Position 535: 0.0003914130526463799
Position 1904: 0.0003266537291312465
Position 497: 0.0003010999929164598
Position 1388: 0.00030072710414600804
Position 1590: 0.000254473209058265
Position 1280: 0.00021890836925406523
Position 4666: 0.00021173286303257486
Position 450: 0.00020223833605035444
Position 1166: 0.00017782680962843194
Position 3185: 0.0001752247745011097
Position 1197: 0.00017143683317191472
Position 1048: 0.00014154876013865292
Position 453: 0.00013494731514217856
Position 1452: 0.00012998005931823365
Position 1642: 0.0001044366199888118
Position 1213: 9.743119546451214e-05
Position 1526: 9.729110437083741e-05
Position 2140: 9.701676629045227e-05
Position 240: 9.646156837594383e-05
Position 1559: 8.855183316321023e-05
Position 3395: 7.949962900246122e-05
Position 1726: 7.226973259261303e-05
Position 2521: 5.815163376563874e-05
Position 2483: 5.5890202685091165e-05
Position 576: 4.943514247607724e-05
Position 2178: 4.923784883178927e-05
Position 801: 4.5721909203023726e-05
Position 199: 4.417394398411902e-05
Position 846: 3.861303266925123e-05
Position 1179: 3.7621942922194465e-05
Position 463: 3.492856140549304e-05
Position 460: 1.905741226229796e-05
Position 1819: 1.4874508889427434e-05
Position 1378: 1.2715611383881919e-05
Position 895: 7.924707507004716e-06
Position 244: 6.402239897242085e-06
Position 1465: 5.6606310920729365e-06
Position 171: 4.495642252086435e-06
Position 544: 4.381166533760926e-06
Position 258: 3.971293475073189e-06
Position 1483: 3.5005234514926863e-06
Position 1217: 2.905128925275859e-06
Position 929: 2.7068499828013613e-06
Position 1714: 2.167452856600332e-06
Position 1513: 2.039369024725509e-06
Position 501: 1.3077067280978025e-06
Position 182: 1.1833928366981102e-06
Position 666: 1.157361219383974e-06
Position 639: 9.448510869658127e-07
Position 499: 8.082231168374475e-07
Position 328: 6.995502753187411e-07
Position 513: 5.333118453033775e-07
Position 188: 2.0010705154494294e-07
Position 549: 1.7355984407292328e-07
Position 582: 1.2857752539466055e-07
Position 246: 7.477138868342129e-08
Position 1116: 6.051926893406695e-08
Position 891: 3.537533230277333e-08
Position 750: 3.4421209297406355e-08
Position 748: 2.9360931866828787e-08
Position 193: 2.818067850204574e-08
Position 180: 2.3524329755732598e-08
Position 743: 1.935987580448831e-08
Position 756: 1.9046561801042126e-08
Position 897: 9.868307270634066e-09
Position 910: 8.709920253624818e-09
Position 944: 2.4784906786758562e-09
Position 322: 7.854511171932325e-10
Position 1132: 8.192088073409615e-11
Position 131: 2.696705854639406e-17
Position 110: 8.836307864838126e-20
Position 75: 1.6091432794528633e-21
Position 91: 7.494930560504479e-22
Position 81: 3.467484080375276e-23
