Gene = SOHLH1
index = 1295
Annotated 5SS: [ 126  534 1200 2023 2917 4479]
Annotated 3SS: [ 401 1051 1900 2722 4264 5070]
SMsplice 5SS: [ 126  534 1200 2023 2889 4189 4479 5142]
SMsplice 3SS: [ 401 1051 1900 2722 4139 4294 5070 5713]
top_k =  500
Partition function (log Z): 9.443689471066303

Sorted 5' Splice Sites (High to Low Probability):
Position 534: 0.9781729374535243
Position 5142: 0.9321770219770283
Position 126: 0.8940225600026075
Position 4479: 0.8792425144201207
Position 2023: 0.8589889984485625
Position 4189: 0.714806520929107
Position 1200: 0.6425063659493915
Position 2889: 0.6248789404116664
Position 2917: 0.3175502523573879
Position 2268: 0.2400915195719755
Position 3792: 0.21708362575046924
Position 5559: 0.20318646968492768
Position 2261: 0.14061364306673926
Position 1601: 0.1370778673379872
Position 1983: 0.11061709725055265
Position 3623: 0.11000652961542584
Position 2227: 0.08612022950010986
Position 4172: 0.06306377453611131
Position 4166: 0.053117618198987616
Position 2863: 0.046202602027461764
Position 5625: 0.0384389832444474
Position 2317: 0.029992621108284653
Position 1658: 0.0257188125326429
Position 2188: 0.02080715974563536
Position 1207: 0.01985101106772893
Position 5452: 0.019302902950872367
Position 5179: 0.01920735947595835
Position 94: 0.01904733750794292
Position 2181: 0.018802606925563046
Position 1242: 0.01753572570810706
Position 2253: 0.015508998322588835
Position 3936: 0.01296361341915275
Position 1693: 0.012688600952467809
Position 2415: 0.011079009116653512
Position 3956: 0.010820738070599334
Position 5325: 0.010035983469676798
Position 2314: 0.009757593142271233
Position 5333: 0.007804121843137711
Position 557: 0.007218317616018917
Position 4047: 0.007147609812597643
Position 1213: 0.007016862067643979
Position 4201: 0.006894438667743184
Position 2654: 0.006799292807945718
Position 2861: 0.005686639531751096
Position 678: 0.0054913507453663015
Position 5896: 0.005305488437666747
Position 3453: 0.005276716891717566
Position 1131: 0.004981120121708811
Position 1822: 0.004532209543242811
Position 979: 0.0042674137105226
Position 2545: 0.004049239126495455
Position 2321: 0.004032104501940402
Position 2896: 0.003593549446027124
Position 1653: 0.0032899562786538423
Position 3614: 0.003146874491915102
Position 585: 0.0030905230386704904
Position 2173: 0.002821636218112387
Position 866: 0.0027815547892083856
Position 153: 0.0022736498727212763
Position 112: 0.0022652276577400997
Position 5535: 0.002240792503882633
Position 2326: 0.002221916585686064
Position 4159: 0.0021077704613130435
Position 2295: 0.0019416482289868727
Position 1680: 0.0018771789219804186
Position 5375: 0.0017942065699008342
Position 5454: 0.0017703252108086348
Position 3771: 0.0017540369795059664
Position 171: 0.0016906751541872827
Position 858: 0.0014161766084681577
Position 1027: 0.0013487458514838673
Position 1222: 0.001332386591884964
Position 1142: 0.0010776296335426201
Position 72: 0.0010569324836110258
Position 3527: 0.000999101708066445
Position 3968: 0.0009476989177205903
Position 825: 0.0008575376372213647
Position 3043: 0.0007985866550682634
Position 2141: 0.0007526277457402205
Position 5474: 0.0007213907876680691
Position 1072: 0.0007187422132753672
Position 2609: 0.0004975034584640536
Position 1272: 0.00047419771185646054
Position 1718: 0.0004463630198562415
Position 5476: 0.0004083824465088815
Position 2183: 0.0003407948375133192
Position 2633: 0.0002721245670115206
Position 259: 0.0002687839846903197
Position 936: 0.0002318214507632172
Position 2058: 0.0001865986258113657
Position 181: 0.0001816436948796876
Position 2029: 0.00016407381894360275
Position 1183: 0.0001595761747211788
Position 3342: 0.00015431217928265438
Position 1274: 0.00015085580406461492
Position 2873: 0.0001502805503302946
Position 966: 0.00014034787480156723
Position 3434: 0.0001237341732589657
